idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,sampled for testing
113,refs/heads/master,8ed5ba95c825563f8fff9110e1ff8354e1372511,72e1536f4ef24465ee9c2181a804687525715766,44f432311a7988edf132466fc295935877968f0e,,2,2,4,2,False,False,True,2,False,False
154,refs/heads/master,36bab8728444cd38bdd4eb3cbfc0ae3281fb64db,0910c36ca5dfe811ddb4d0bf7a373cac92ced21e,9386693eba2e9bfa9ee7558a38ee768b41c61469,,8,1,211,10,False,True,True,8,False,False
156,refs/heads/master,b58472c57df7c19fbc62d8b17de8823ed28d5b7a,07491faa3c016c5999e80af1dd4e23db2fda9ca4,6645b08b04f625e56bc7b5e2ab437a7349c9ed9c,,3,0,25,5,False,False,True,3,False,False
166,refs/heads/master,55a5fa6761eddd532e326884b81136b9bd204c14,2deb3c7cbc0b3453b058b395b5763de87c41f904,0cb8117974c08896dc917f693c9294301a52e5f6,,3,0,10,3,False,False,True,3,False,False
169,refs/heads/master,30b2fc3fdaee968f3da17dce3b394bcc270e250d,2598b8501caae438209e5e35f7ff37d9f6447357,7189e2c8c7672cfd37b723237a14e78996ed2a92,,2,0,4,2,False,False,True,2,False,False
171,refs/heads/master,23dadb4a956f8c026751da1dc13249c5233b5f21,c00d32fece8621cd91d7e51bbcde41640ae09d5c,435b17649215c7302e041623b487e4cf7a5a6cc8,,3,0,4,2,False,False,True,3,False,False
176,refs/heads/master,d5a56bfb98d850f65b67a177060beb172f185ca8,df3c3cccfc227b246408ac633f23e6b0959f6f06,1385b919bc16978dc6c611ef945edf0579ee1f19,,2,0,2,1,False,False,True,2,False,False
177,refs/heads/master,df3c3cccfc227b246408ac633f23e6b0959f6f06,43c9176579f03085036b1acce0dfafeec22e9a1b,042478fd7cfc9968f43f843bcad9cc0a8e271d51,,3,0,4,2,False,False,True,3,False,False
178,refs/heads/master,43c9176579f03085036b1acce0dfafeec22e9a1b,f09568ebf6706192a90fd2b1ba374d7aefbb36bc,aba121a968e595e8c1e679b66e6027dfe3318c44,,6,0,80,10,False,False,True,6,False,False
187,refs/heads/master,f97e1122910e6f31b2c38b48c22a76d789ef4657,ad580cae6b973978f4022addde99cf1b0551108e,a4968825e76060f5a33815cc393c57f505b94f53,,3,0,2,2,False,False,True,3,False,False
