idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
3,refs/heads/master,b8b6207b7d2984d02f6a4508042866ec2604753d,f6b0f0cf2e15837353cb42a986da3f6389588ae7,714f27495055235fee1acb690a3ddbd489dedd37,,False,False,True,3,6,26,1,False,3,,,,,,False
4,refs/heads/master,152d44df56d8036ff580d4b7e5ac3637b4077947,0f157fff4be6986d38ccc25497c048edd26d6258,0f224f6f3a0474eed205517d227bebd2e9057516,,False,True,True,6,7,120,1,False,6,,,,,,False
5,refs/heads/master,b4053cac0a87bda86b6c36c03e042f296241e016,836cb0284a21da92336007d7bdca791446573a06,0a0b9ade3d17c406243710081436a7f32dd2f39b,,False,False,True,3,13,167,1,False,3,,,,,,False
6,refs/remotes/origin/pull/12,e1a7f839ec7713bda14a84603d45d89b22b43734,5624f0ce071b6ace7e7c4ce1995a27029dc98b7a,5eaa5a30b3d9653a2f8d5149a67bc79338a47233,,False,False,True,6,8,26,1,False,6,,,,,,False
7,refs/remotes/origin/pull/12,fa900d740342fdaa58b4b0596cccdc2ed870dcee,6fed2a16681e4407ebbefc8771b49377f2b181a0,e09591683c514c3d295ac8b60389b076020e0ba7,,False,True,True,9,22,127,1,False,9,,,,,,False
8,refs/remotes/origin/pull/12,c776e7360fb42931cc930ca11eab11bb24480bc0,9478fbf62a344a32e8ca5693c4994bfb75fb8d6a,594a078a703275f2c484b13219177686d67a7771,,False,True,True,12,21,101,1,False,12,,,,,,False
9,refs/remotes/origin/pull/12,9478fbf62a344a32e8ca5693c4994bfb75fb8d6a,d5f5947effd6b3e2b07a73d248a9c08a898adc80,636d499f75507122dc403e865720d650b45c5af7,,False,True,True,8,17,88,0,False,8,,,,,,False
12,refs/remotes/origin/pull/12,42698d0e18768a0bb2000f80eb18f75f4e147117,498220c2d6f000109f4cc78d685a7142cf4ff4eb,bbbd0a9f2c8ab2b294f436253fdd093c12cc5959,,False,True,True,12,68,299,1,False,12,,,,,,False
13,refs/remotes/origin/pull/12,bbbd0a9f2c8ab2b294f436253fdd093c12cc5959,2c0913b716d07707ba33ef591d3bbbc6164f190f,a5bbda9042e5329e414ece72d3100b4897284bbf,,False,False,False,0,Error,0,8,False,8,,,,,,False
15,refs/remotes/origin/pull/12,0a13a9951757ae295bf80c293143188c41ffbc83,9d279e1fe29db4ad89fe58afda250a4de6a4d381,e33e33a85761c6e92e58932ee16ce78bdcc0ef9e,,True,True,True,15,41,175,3,False,15,Git_checkout_failed,,False,Git_checkout_failed,,False
17,refs/remotes/origin/pull/12,8012cec57af3b05514c8184ec7ed0de5bbcf7580,e6b2e7e3971263bf1a90af6be4209005f70f5dd6,77a3fffb39209b082287d1933b9aeaabad009336,,False,False,True,3,3,8,1,False,3,,,,,,False
