idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
2,refs/heads/master,1e7f6884dcfa6f865414c05a70cbc1040c9d8dac,a05cfd14a14cf52da254c417fd33591d163dd873,54ab19e954dd1fcd730246ad0ada8d499abb650d,,6,1,367,51,False,True,True,6,False,,,,,,False
3,refs/heads/master,f7895613bd1e52c82956e0240c5ca78dae58e011,62a2541d47469ba3a7c214d814fb82bf5a2e6231,18e6e709fb98fdf76a46ce728df7bca3209708f4,,4,1,102,6,False,False,True,4,False,,,,,,False
4,refs/heads/master,a7e76e96074362c83f5ab0df29610e1320d20f53,c259d40f2be5d275c8fba0b116ef66672207c0a1,45d84b9740b3d9f60456fe5c80c9dcc5478547ef,,9,1,260,29,False,True,True,9,False,,,,,,False
6,refs/heads/master,eaf30002c796cfb85d73b2715fff63dc07a9087d,958b3a292862558a75c24cfa7e69db33d0f06771,bc6f14f83ab5300b1beb67d0aad259eb52509985,,11,1,446,50,False,True,True,11,False,,,,,,False
9,refs/heads/master,198881dec136d9149da48e998f9c96ff27ef87b5,4fa8fcff072d18fe7c1b3449d3654c0788f3b881,09c8e07784d7a8f456737672eab034f162e7d45d,,37,3,1980,183,True,True,True,37,True,Tests_passed,5c15c4056d6004c740f059cf48fcf5ea144337527d0c2a6c6bc33ef2045ea7d3,True,Tests_passed,b947f69fa325ac688a4bd4a196bf7860985ed39b04694f9e144a4125c473dd0d,True
10,refs/heads/master,4fa8fcff072d18fe7c1b3449d3654c0788f3b881,e29ab79381ac51d8c5d4eb1d14a9b75353151459,6b8e4c16a3ec7eab180e369d1f32ef5df2f9c239,,37,2,2300,214,True,True,True,37,True,Tests_passed,47a1084210eba86c0c24cd78f226066ca8673b9b4386a0fa20fd425138938fac,True,Tests_passed,555f3240f986a92c78ffc645335c855000c1ad8096f2a235ab366afb013b11d6,True
18,refs/heads/master,716cfeaf34d712841804421d1320180afbbb9241,2d39e6226ae5e4cc6f7e1f2cf47d97639ba5a488,2991242c1de9579580e05da2406168d470fb4cd6,,6,0,65,20,False,True,True,6,False,,,,,,False
19,refs/heads/master,2d39e6226ae5e4cc6f7e1f2cf47d97639ba5a488,243180eeced3787819353744edbb2e57732be83d,b0422882bb652f788fd0db52f04dc502635d7fa5,,31,0,830,100,False,True,True,31,False,,,,,,False
20,refs/heads/master,243180eeced3787819353744edbb2e57732be83d,e3d0d11a7d61c73cd8dde0c877f50ea4a58a14ff,bf1c95b16a8718f2618e65d76e757363d47babbe,,71,0,6288,719,False,True,True,71,False,,,,,,False
26,refs/heads/master,3d00f4ba7e14495afa187a6a6182efc84e5e91d8,fd5c19a5adafa9cc18b81803340e8624c02f4e8e,7e7d9bf09afecb24bf93f19983f9fe2e5f8f1323,,3,1,34,4,False,False,True,3,False,,,,,,False
