idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/develop,7e07aae0742e6e1397cb005e1e2d4c3769a2575e,02ffd2f98387dd72fc0efe94e52f0cbab1213dc8,e61b6a9ee7fe17d5221d8363473c9ea2c6ff3152,,False,False,True,3,10,48,2,False,4,,,,,,False
2,refs/heads/develop,4159cfab1c0914cbf9bbd4ba9e811f4f9f902cb4,9364116e90912213b7be412a454f5557a238dc56,f66c89b7b42767525604dda105415b09c09e8b6e,,False,False,True,4,11,50,3,False,6,,,,,,False
3,refs/heads/develop,dc912ff0c9b8a1c6b456d427efb21c41959ec336,03a41f7da6235a602eca51a4f7c394c607e0c211,edb38cb0f46cae1334d938b8e64b1638c9dac5a4,,False,True,True,10,18,100,1,False,10,,,,,,False
4,refs/heads/develop,7d50567e3bcf7c9bab287a1f8bd6055d262621a6,bc7af89b4c7adcd1bca473882b7b99a7a0f2f5bb,e7fc4713a75cc8ac5a2e4415729f3ca42e966f17,,False,True,True,4,3,42,1,False,4,,,,,,False
5,refs/heads/develop,2d602edee4f151bda06f32f7767ae5e4a018565d,036d84ce32f951a2b017e6eb25d7a337f0c4c271,744dc7cd3933867a6555de179e33936988882682,,False,False,False,0,Error,0,23,False,23,,,,,,False
6,refs/heads/develop,566d7e9381edad85e784a68d197fd4c9151d30d0,86a4fe56eb0f836e71dc746da2a20dd45a5be433,95b3eee663b07e6541b2c19916c5d4d109e6c7d7,,False,False,True,2,1,2,22,False,23,,,,,,False
7,refs/heads/develop,5ff971696f502941878442cb96cd66dde0f24ee5,955a4742444ad7df7d8f857e5865694956bdf24b,90391718ae8758ec8028fa6946908d28fbf3ddc4,,False,False,True,2,7,33,0,False,2,,,,,,False
8,refs/heads/develop,955a4742444ad7df7d8f857e5865694956bdf24b,3377c840922e678e8c7f0b0756dd494ea5721ee6,e9063a3b49c79c2e9342647127b6cb2f5bb79735,,False,False,False,0,Error,0,27,False,27,,,,,,False
9,refs/heads/develop,2ea6deebcdd1ce08da2e5d1627a56a9ec47992d9,705ef1aa0967d5f20ff42e15652e62146dd65413,3bf9db04c7b72b45af85f3618938514f2c3c010f,,False,False,False,0,Error,0,15,False,15,,,,,,False
10,refs/heads/develop,1e85b5a5468e3219b626e9fcb69c543c6a339dba,8d08656f800f137081939eba19e69050f5db31a6,3e51df9a7817cee3c85ec0818b805e4627eca8c2,,False,False,False,0,Error,0,91,False,91,,,,,,False
11,refs/heads/develop,f3ffd271b68ab2c978c23e6ece2485ad3ea574e2,3e7716e9b55cb46c4a2f251d06e255a6523fc829,ae53fc59392a539b48ef7d70c7b3a0f65c3aab92,,True,True,True,3,9,35,39,False,39,Tests_failed,a04b2b9bfe5f720403728abf7b0d192907ebf1cc988a4e329ab3d02902d5fd98,False,Tests_failed,7e1ba623ce93ca98c6febf5f8aa817e4a3cce1cf15007f2a41f7144c12649820,False
12,refs/heads/develop,c1d14c0ba4dbbe8cf3bb75de5b21f48048cdba42,41f91c08e4a068dd3191644fe1714c02b260dd44,1d017a0215ffe03ee918ed011c0d10720292bc0f,,False,False,True,2,7,33,3,False,3,,,,,,False
13,refs/heads/develop,1c4666292d0edd6ce41880e419d324d6e14dcf19,6c82cbbc72c67a0ee75ac52f720e8aa0d65a54cf,85fc5700676605cda20e53ed07e7cbb357a999a5,,False,False,True,2,8,37,25,False,25,,,,,,False
14,refs/heads/develop,35d0da3db49bc2df733ee69d60e76633f9308f29,f8dd2a34872840fb492816fff2f5f5da44bf23dc,04a87a68bc5266c96cf9b1946b3236a7786db2d6,,False,False,True,2,7,33,8,False,8,,,,,,False
15,refs/heads/develop,f90275e4fe1ae12f3f55dd10ebab0e8cc9794d06,c859dc2d290dd6d79a8579868fa5f7771a78f0d5,fc528e6e51a022733ac0b372503bf5b97646b162,,False,False,True,2,7,33,34,False,34,,,,,,False
16,refs/heads/develop,9e887ce46a10d8b57ee3b74fcfa1342164e10f66,85e65566c52ab4298112cff101d3004dca497147,7af23e8e6ac58c0a32b7688e679de4222df79ab6,,False,False,True,2,7,33,41,False,41,,,,,,False
17,refs/heads/develop,4537bd86898eb6d992a7f90576c887e7558fb175,346fec0994b56ac3efcf79539927e584b2579772,2a3268aa372954e11ff710206263b741a4e81715,,False,False,True,2,7,33,7,False,7,,,,,,False
18,refs/heads/develop,4bcd966fda7ebe4549b612f9ca16ce874a9490a1,8814ae2d5a6572449b6fb557fd62292dcef2d69a,e95566138a2d0538208aa7640fe86d0c7d975f6b,,False,False,True,2,7,33,0,False,2,,,,,,False
19,refs/heads/develop,8814ae2d5a6572449b6fb557fd62292dcef2d69a,12b8d47445cbfe18fe98363abce26ec000046023,6c82d07ffa9db726250794d9ddb29d5d051b0b79,,False,False,False,0,Error,0,37,False,37,,,,,,False
20,refs/heads/develop,d4becc43343b990f3a1d17d3be3ef0a5b8322c44,d863d3e4c973f121201bacbc8ad203c3132cf33c,98477d4d53e18c6b067a0bc6e5c7470588ed51ca,,False,False,False,0,Error,0,25,False,25,,,,,,False
21,refs/heads/develop,0a72e72931cba2b25bc55eba9ac5a7a59aa211ea,b36377d5aad7c842e7a4f9b76ff08d2414046953,e3dd56cdba757c183d6134f25635c236f234e06c,,False,False,False,0,Error,0,8,False,8,,,,,,False
22,refs/heads/develop,b16cc8187afe018a1395b57dca3651c4b035d801,cee229096490aba0ec6542f3db262f4b501a939f,76b65e7b7585643cbacb98704d88210d4fdad78c,,False,False,False,0,Error,0,42,False,42,,,,,,False
23,refs/heads/develop,3423056282cbb475b0fabbadfe0e555566e32763,aee65c3e95b544b02a74093d31645dad818ae65c,ccb3508859636e707bcc32cc196f0d74fd3533d3,,False,False,True,3,14,67,0,False,3,,,,,,False
24,refs/heads/develop,aee65c3e95b544b02a74093d31645dad818ae65c,3dc832aaf5a2a6f6af09acfcb3e83efeabf51b7c,52cda91f57c774315c8b107ff0f14b556106f2b1,,False,False,False,0,Error,0,13,False,13,,,,,,False
25,refs/heads/develop,ad38eefaf4f2eefed3391e8e92265e6c3599a28f,c5ac5a544acb8f927f2b25befee775b30b394b44,7206a8163c4c370e6312af7a0f740ad07873f982,,False,False,False,0,Error,0,21,False,21,,,,,,False
26,refs/heads/develop,51c113e06800be1a1de8946a9e35dddedc60bd80,eb414328db01674b693701c18333ac202a75bd88,a8f1a4de70cf64b95d3347d3196b7ae1a8acd64f,,False,True,True,20,40,503,1,False,20,,,,,,False
27,refs/heads/develop,2fbf0043a888d72d944549163fbee7949268a646,0f8b1313bf8757ea5a5b4e46da3e25526ca64c9e,3e815359c01adec5d4ae676a8a481db65bcdf2da,,False,True,True,8,20,680,2,False,8,,,,,,False
29,refs/heads/develop,f3b49bbec80047c0cc3ea2424def98eb2d08352a,99774c925289a0e33f30ea64907895927d4307de,9db33e8d84ee9506fe16295e35eb77496dbb9e7a,,False,True,True,84,394,3456,0,False,84,,,,,,False
30,refs/heads/develop,a97b6ab3b5e000928e3a5da3d3d6427a064de3c1,dc43f25b96ec66a3f9327b6df1195be9943c5891,420ae1e0d4124a8540407788702d4631e3f22297,,False,False,False,0,Error,0,2,False,2,,,,,,False
