idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
4,refs/heads/master,7390d8767248a263091a28e57d518a79d3b96c84,6e69475c0708121b3bf553630c54d0dfd70b9c41,3c964e61b039fb16a793b7876c15af124bf6fc74,,5,1,13,8,False,True,True,5,False,,,,,,False
5,refs/heads/master,6e69475c0708121b3bf553630c54d0dfd70b9c41,7deca2169f09a5cc2f3701736396132d5f36f2a2,efc546df9fd453202bbb70de5b7853d304d5c9bd,,4,1,6,4,False,True,True,4,False,,,,,,False
6,refs/heads/master,7deca2169f09a5cc2f3701736396132d5f36f2a2,1628bc864e5bd45e8d99a75484adf7d317dada07,22eddd9a0a61f8c44eb2f504762cd811b54344f2,,3,2,3,2,True,True,True,3,True,Tests_passed,44973629f349af797bf1793a4ae08e5d130889e9d95c6c11b1cc1953fcc243ea,True,Tests_passed,5a626ac617c5fe94755cb45b8431e707543b176c34e89e8f96f99f3c2c873938,True
8,refs/heads/master,125c4b4e7026301fac1ac995ebbf3d88f7a4458c,d6f372e7c3df56bb1e8bfa3b44d2abb9cc07a390,b0046e739192c052d2001298cf37b3536127daae,,15,1,610,77,False,True,True,15,False,,,,,,False
9,refs/heads/master,9b8f1d8ea3333dd01bcf82f5fd64669f900d70aa,2b9935b13b91393a51f7622f88142fa283698421,d988ccb9b0c7195ed6dbb41580c47aad0f772418,,21,1,991,87,False,True,True,21,False,,,,,,False
10,refs/heads/master,5dea4bcdd8e2b9dfe9d8159d9a1b01b3c2fb03a9,310beab753f9ee70dd1056f0b2767f52dc27b6d9,f6eea0d5d4af8d3aa055c6a1d4b6203ebc2ade02,,17,1,906,79,False,True,True,17,False,,,,,,False
11,refs/heads/master,310beab753f9ee70dd1056f0b2767f52dc27b6d9,7a6c334ef8ed5c51fd241d041133522b0df17681,46526b2cc0ae10c3848e35ca995fb1e2730c1324,,17,1,914,81,False,True,True,17,False,,,,,,False
12,refs/heads/master,7a6c334ef8ed5c51fd241d041133522b0df17681,0af0a96cc08afc841ad539d9dd0bd78052e8e25a,48f455b2b708085efb618bfc104e5cba020cc80e,,13,1,624,59,False,True,True,13,False,,,,,,False
14,refs/heads/master,46526b2cc0ae10c3848e35ca995fb1e2730c1324,e207ff22ce736d646c800fc23c0a47c8ce02b049,1dba958f424f50ca2ebced1545621d854250644a,,4,2,91,29,False,True,True,4,False,,,,,,False
15,refs/heads/master,1dba958f424f50ca2ebced1545621d854250644a,ff05bc7c8ac259dedb34ba5cd7ed48c76258719c,dc38c8c4efe87ae295637f13775e46229f1b84ae,,7,1,81,12,False,False,True,7,False,,,,,,False
16,refs/heads/master,14cf5ff700096bdec741284cf3e8d88ddd4df5c6,6e09114febcb5d643e8a3358e9c520b560d45fdf,8fd053c6d8b12114b862498303d00a11dba6e896,,7,1,146,30,False,True,True,7,False,,,,,,False
17,refs/heads/master,dc38c8c4efe87ae295637f13775e46229f1b84ae,6e09114febcb5d643e8a3358e9c520b560d45fdf,84267afb46e521dc4c3ef2dd17455c6fe9618e02,,3,1,75,23,False,True,True,3,False,,,,,,False
