idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/master,e495a567b074b5a903195d0e0be7ebc72a8e049f,6ffab589a4e783cdf86bf31f0f56098d7dbff95b,429f515ba75d30b94866d44c073341af434c2ce8,,False,False,,,,,,False
2,refs/heads/master,fe0be761deccc58bb06bcda9eeef0fe15a3f1960,5390345146791acbee72b72da25d77a50354bbad,93345c6fc9c0a24a8ca88b38739395d427eaab97,,False,False,,,,,,False
3,refs/heads/master,92652f1d3b8e70f76b3e238da69ec188052e0085,070bd04aea0aa5732e96a7fc7ead2855183c6143,f38a954fd29d487ded51eea3ac4f6cc5ca8f8363,,False,False,,,,,,False
4,refs/heads/master,6ff39f3a4d65cf52e78abfa544b945e116dd5c5b,aecc0f0230e624901f18b7ac1e9df4e239e67efd,231f3b4760fe11e1094fa8d5bd24dd2d56475d3d,,False,False,,,,,,False
5,refs/heads/master,aecc0f0230e624901f18b7ac1e9df4e239e67efd,b70afb9bf6538748f74262431e3342cc77b9369e,eb8e6ff7e259e68ec35ce0e6e1345dd6e7cfb7a4,,False,False,,,,,,False
6,refs/heads/master,a6843fdd3b40b1985cc86aec2ec15db60dfca4af,a834fab1148940472527dec7680916c43aa34bc5,2247194f080a20128adf1bd07095259ddef92c4b,,False,False,,,,,,False
7,refs/heads/master,a834fab1148940472527dec7680916c43aa34bc5,0dd5dddd1cc31a78f99f0b36cbb1facd58637d7e,bed8b9cd9f0298fbe4c3e8dfb140bedad10214a7,,False,False,,,,,,False
8,refs/heads/master,0dd5dddd1cc31a78f99f0b36cbb1facd58637d7e,2a6cc6cc0ae7e976c4166420f005c470897cdd9b,eca3199ede21037dad7dc3e47c81885f66e67202,,False,False,,,,,,False
9,refs/heads/master,2a6cc6cc0ae7e976c4166420f005c470897cdd9b,875c233fd70d3c83413d9ee80e363174e79bde0e,0b818510e373b2cfbe66594e15819ab2989f588a,,False,False,,,,,,False
10,refs/heads/master,e4976083a0e6e7ac4c94bb6c075e4db0af405453,94bca491ed30aa4bfcf7c4270679ebff27553145,e306922ec8ff8a74d04c978392480077dbe086d7,,False,False,,,,,,False
11,refs/heads/master,e3ea6d31607e389dd776f897f4607302aa01f84f,08c06df69ef0f30b6618117172bdca458ff5000f,afc64e7de1cc5bbb24050cca581964150ad3fb7f,,False,False,,,,,,False
12,refs/heads/master,14e94012016a79682804274decba76c57beec341,2d75f900b01914e17e866a316abd3ef03f2fe679,d5b3692e9b00fcbd58d47d072beade32f4276c8b,,False,False,,,,,,False
13,refs/heads/master,2d75f900b01914e17e866a316abd3ef03f2fe679,807ebf0331963234266f71ac8848eb378d20ea55,e9d3b95ea352be0a4ae7e4a6d3505c9569f01147,,False,False,,,,,,False
14,refs/heads/master,b6e1bb5a0183c98eabd0fae1a81cfb5e5ed1a315,04e98b5c9fe416934fce04e61a4a251208aadb52,3d824b7ed237c820a6a5bc76479e1638c7d9f67b,,False,False,,,,,,False
15,refs/heads/master,04e98b5c9fe416934fce04e61a4a251208aadb52,8b1e2ce35cdbb766b4f85b90b9a70d1fa2ccf15a,16923fd947f28b6dc51e557f7aaad1d334596cca,,False,False,,,,,,False
16,refs/heads/master,8b1e2ce35cdbb766b4f85b90b9a70d1fa2ccf15a,40b808647e46736e438aba5ee6a2006c37c491b1,625ed074917da571bb3c85d2bd5729c47b887bab,,False,False,,,,,,False
17,refs/heads/master,bda421c4c636953ceebc63a2ba065543546aa12c,58c7922e8f61ac42f4bdb80cbd8ae2f61a10791a,34fd0fc8731bd6e779460eeafbf7c0820bb5149f,,False,False,,,,,,False
18,refs/heads/master,a45625936f0e9c4fa14b322655e51374f4bd8308,7fb362200b5835f306eec5ba7565ddea16c38473,5bdd98662b5993c2b5bb643ad415a02e61c570cd,,False,False,,,,,,False
19,refs/heads/master,a9110d815c5338ab0c61946486dbe1353ca26311,4c077af2f61041312beed9dc0ca10a63a88fad5f,ffbe2a10569464746ef6159cd776fd21b034152a,,False,False,,,,,,False
20,refs/heads/master,62e9fa5cfe78ef68e7d59cd52d18d134274e16c0,24aef15057184d41c71f2d63f5442c8b37096afc,4f70a6405d37539ce29afb8ef57089cdc05eb22c,,False,False,,,,,,False
21,refs/heads/master,70d9aff4ca7f197f241a4e7d478b0f9f1b44a115,dda9a87e50c1a0053bb0d20e46347b579879e23d,c542d908f1d05790c38d910508110dbab70938bd,,False,False,,,,,,False
22,refs/heads/master,dda9a87e50c1a0053bb0d20e46347b579879e23d,15f00e54f130f6fdbbbcd67de681466e8acb4ec1,5c6dddfc6ea62e8e7989583d36c92fbb7838f783,,False,False,,,,,,False
23,refs/heads/master,15f00e54f130f6fdbbbcd67de681466e8acb4ec1,52bb757314eb5cd790b13cbdb0c4f6af02e50c1f,0a1822a088043ad386955d0b5e324ded36c679e0,,False,False,,,,,,False
24,refs/heads/master,52bb757314eb5cd790b13cbdb0c4f6af02e50c1f,5946f650b9be34fdcce0c71ded66cc4727df03dd,cb38433e4c3d5a1dd51146692e7992fd9c8ae05c,,False,False,,,,,,False
25,refs/heads/master,5946f650b9be34fdcce0c71ded66cc4727df03dd,841041c932b767b7c2341fd2225d33c6da169f5b,ca3f42aa60cbc05410ed154ba562deb26e7c41a8,,False,False,,,,,,False
26,refs/heads/master,6f7f46cf0c62cb92aa770efd8f95ecdc75307cfe,13f1f421304adbf920b31a77caf81a0b58ec78b8,a0cbe3f1e916ecbb25926ee2e66713db83ec442e,,False,False,,,,,,False
27,refs/heads/master,13f1f421304adbf920b31a77caf81a0b58ec78b8,8733268ed877fb3e4903b70cab7eb8b4bd906329,cda277938b2cbd50534ec976b0ba5de8eb0ef955,,False,False,,,,,,False
28,refs/heads/master,8733268ed877fb3e4903b70cab7eb8b4bd906329,00bc2d4ccda4a938ca530e286b11688cd509e5e9,82fcfd3b18df49c68853aa059c4ee48702007113,,False,False,,,,,,False
29,refs/heads/master,ae2bd9d740f15d818d35c8748f9cd165edaaec30,635fb1d58bc58b8a8ddbf8dd74942dc2a7a98fdf,5b8be9bf3835360ecc69fde045aec532124e00b7,,False,False,,,,,,False
30,refs/heads/master,635fb1d58bc58b8a8ddbf8dd74942dc2a7a98fdf,02719dbfdd9b254dac2c05dc3ffef8f8e3b98e45,ee42448e73c7bdabe47721be122c70ff72bb76d5,,False,False,,,,,,False
31,refs/heads/master,02719dbfdd9b254dac2c05dc3ffef8f8e3b98e45,e0398d32dbf90edf928de0da6edc6ff21e073526,81348d90300a470c8adbf40b50dfcb43a753f363,,False,False,,,,,,False
32,refs/heads/master,abe9453e1ad36149dbd87682630adac9a3664ee4,d77a54053e993d0d49d1f74e15ed76376a0c5fb7,a8b68cbc1932045dcb8fbc7aab2a26e0b63bc06e,,False,False,,,,,,False
33,refs/heads/master,d77a54053e993d0d49d1f74e15ed76376a0c5fb7,279769276f874c0ac6c41c5d94a6e902182a7b2f,d2d085c84d6dbdf82a71b8e5f26e7f45a77cd3cf,,False,False,,,,,,False
34,refs/heads/master,279769276f874c0ac6c41c5d94a6e902182a7b2f,9cd0d2836c68fbf7803d7ac52e5c57c598ff6ee4,ffa84f7097ff4d8143fadb81e01e8748dc3fd733,,False,False,,,,,,False
35,refs/heads/master,18e29800969cb613d62532773dde4851fbaa51cb,eb6eb9e683298c965138a38561a2ad6593813546,8ccf4c8760853ba02925bc24502fd1c7a622776b,,False,False,,,,,,False
36,refs/heads/master,4f45ede78c5431b46201381c4d73b75d42d186b5,cb6b41fd67f3c4041935d61c973599f76289b1c3,3cdad50696a2d5809591afa99f1ef117bb46f4ba,,False,False,,,,,,False
37,refs/heads/master,cb6b41fd67f3c4041935d61c973599f76289b1c3,abc3f8dd979961f1dc7197784282f94cfd8cbf49,1017229c3998a473c32ca73aab86ec8477bcb59b,,False,False,,,,,,False
38,refs/heads/master,adfc935a62e48052972fd44380d4c80af3e5f753,6e9396736bcee8fc0b8151623fe00d0ba4c21207,34e4c58d501c777a27eb9dd60ae186b0109eb3ba,,False,False,,,,,,False
39,refs/heads/master,8022b3c85ce95b2edbc9511b09711715656b4cc1,925d74a297e56fd403f5eb8a1ef941501fa75562,9fd9a01e748d0aa81abc634d6bd6c5c480e45c77,,False,False,,,,,,False
40,refs/heads/master,925d74a297e56fd403f5eb8a1ef941501fa75562,a82dcb1f46323138417e4c06b444db3d034b82d5,304772fa1816e40abdbeff20f9e38ec5d1f57402,,False,False,,,,,,False
41,refs/heads/master,a82dcb1f46323138417e4c06b444db3d034b82d5,73f8dafd8230c671297be006f71aa50e8b4eda78,dcea427a6201e31308219313ef9539557062614b,,False,False,,,,,,False
42,refs/heads/master,73f8dafd8230c671297be006f71aa50e8b4eda78,55dbc317ff74bf4815dfeab1166487c777573ef8,2c1a2ed2258e6139a12aac7f7daddafd6b1a84bb,,False,False,,,,,,False
43,refs/heads/master,55dbc317ff74bf4815dfeab1166487c777573ef8,1cce6824ed48e9016dfd5bb6dd82cb88e2a44cba,de60383266819cb2411e412a1c1aa415553937d4,,False,False,,,,,,False
44,refs/heads/master,0a11428eaf419e0184f04898cdca9e46193e01af,b2f734a7e9d7677a7851d77d932cf05d1dfafaa9,6f97685454d4a18bce14fdc1bd4408d10a849aa1,,False,False,,,,,,False
