idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
30,refs/heads/master,45bc15257e235a9796a9ea084e031634f0585473,d02d3df1587a0fc0bd6c15d9995e0d8543d1f319,65b78f7ffeccaeb8cb29c52e74ef9ef7b14e66e6,,False,True,,,True,117,936,4345.0,1,,,,False,117,False
32,refs/heads/master,277f26a5bb62f8abd5c81a34975695bda75bca59,c05a3c3a99920fad4a02744baf24c8e5bdc57c47,b7452fa8eeeb255d163658d2a2faeb61ce247245,,False,True,,,True,7,8,59.0,1,,,,False,7,False
37,refs/heads/master,894111e3def3fc73480400de30cd79d2756bc921,8b3feda0bafe9d4c995fed204879556736efd698,074ecf23e16930b0e05410b4abaed4625932c71f,,False,False,,,True,7,10,20.0,1,,,,False,7,False
48,refs/heads/master,b66540e12cbf620e7953b2caf771eb7425d76c15,f5dd7ae03196ccfd08532d95642f1dfad7731ea0,747f6ba0bb6a3aa6d7d5f494ab965ca9b8386425,,False,True,,,True,101,1615,4055.0,1,,,,False,101,False
59,refs/heads/master,3dfa42315137c990af6ec0d1e19249563007e7c3,0ce6c7e3a8ad93c8c8a49b41b75a7f31561d75ce,a29c8c937a8468e2084ea3d2ae6443576c0dabfc,,False,False,,,True,273,762,1595.0,1,,,,False,273,False
80,refs/heads/master,e00d102c471a4150da186b30d36c468d2bd72b60,8408b97771f519253c2ecc9f26349d2a958564b3,e104803781270b91c964a2cc17dbaeb1e11e35ea,,True,True,Tests_passed,303d1ff9a7aa2322b787cd2857769b550800fd4076d3ec2ccf0777038f3f12fe,True,132,520,6237.0,2,True,Tests_passed,08c6109b0f2a509e68299ca15d2d567e00a98e236bd3cfd78033c6e534e53c7c,True,132,True
92,refs/heads/master,0ef4702aa8e4514a90194096b4659c068acf446d,a134b5ca76925b79a2897878fdbecc2fc7a88f52,cc358cf9ce3a6afc78e56686f27dd4e8396ebc09,,True,True,Tests_passed,a76316ef0dbeb335521ead9bed5fa502332dc3012637d0288db004330c6c463d,True,203,1403,16576.0,4,False,Tests_failed,4bcdc493668a147ffa9523d9d314bdf0eca2694e6b11041c202fc2205de29bd9,False,204,False
126,refs/heads/master,e367a74504b720d5845a9d0c71759eff3044632e,dbe8ef9df89556965d52c2a680c21730efd40665,64548d9bf5d73d54f1fa84751357d40776ad89a1,,False,True,,,True,223,432,6374.0,1,,,,False,223,False
128,refs/heads/master,f52f6c64a2c1257943c5d43cc8f6666f03feb6a8,5bc4570b57337c06b310cd76d60c5a794538c1e2,6f7e3c71f290be7781fc7d04f0f336f1b667be6f,,False,True,,,True,22,498,1261.0,1,,,,False,22,False
149,refs/heads/master,d89deba96c469691b9c7ca90b03d62a4fbb7556a,dd36ef7a5db2676e6cc5d1e86aed688b39b61352,cb6a71ae89f2fdba053b03beee9b075d7f50ead9,,False,True,,,True,45,295,1991.0,0,,,,False,45,False
153,refs/heads/master,d09d8bb495573b8791318386ae8b9a4ddb904b4f,85f99934c8c1ca49ced025dad857686f4b2ffcff,a6df340cdc80f71cc4bdb88aa7174013a5d41c5c,,True,True,Tests_failed,43a22c404485fdb1b8e93b7044e29b0cbecd402deeafdfced3767e549a4f1d8c,True,325,1103,20098.0,3,False,Tests_passed,656580289a022d82154d8f30f0d84c54eb0b26fcc0ee4faa91e3fed9543ebb0a,False,325,False
155,refs/heads/master,ff1dd034a800c265416b7e73e97ddb83d8114a86,7727d740f0b20ea21721b12275936c24abda5945,50c27d258c516d011ac68710789ea56151ffdf57,,False,True,,,True,55,58,2398.0,2,,,,False,56,False
164,refs/heads/master,f79f8895c521a1c8cbd7fcaad2a6c06eec91400b,392e5172b53e6d3a0d5708d236ab2ddf5c7d1e8e,a43d2163a06b42f4dce4b505ba85a05e1259b52d,,False,True,,,True,44,166,585.0,1,,,,False,44,False
214,refs/heads/master,27afadbc6d453af43d1b7da07a0a9d95c2adb2b5,36cad7c065f8c232462cad8c74e3513eedf25afc,fb56e1147016082345ed3a07ec9f9992aebdb29b,,False,True,,,True,321,1074,10341.0,1,,,,False,321,False
247,refs/heads/master,167e95bb3ae6b384f81118eea417e19815f52f2f,4321339d4f88493787127707290eb0b3a167551d,29e8a8f573e47719869287fafd3fd4c2db56a3b1,,True,True,Tests_failed,ecfd02265af4cefb604dcc83bc2922a9b40e044095ef133d3a8b50badd53ea7e,True,82,214,5480.0,3,False,Tests_failed,17a73b58843d5c010024cbf1c469afc97315355bb519e2653b3e95cf85f6c2b9,False,82,False
264,refs/heads/master,35adbd552d5f99b3ff1e0e59da228becc85190f2,987ea7a30b463cc239580d6ad166c707ae942a89,33a1ef47c212af5b2d80e30a6f86b4532539e304,,False,True,,,True,161,313,12835.0,1,,,,False,161,False
265,refs/heads/master,3ea3f9f0bf8fe7fc64dc03205d9e98c93506417d,1169abac2e3ad9047ac57f48550f9c98c098d800,dab2b13df1e2312f180bcd6b12db7b80386fbb26,,False,True,,,True,10,10,628.0,1,,,,False,10,False
278,refs/heads/master,d9fcb777c14edf2955d8c4bfa2fc4f3f453e1a0d,05700a67997bc4be531fc02b82ebf264a808b1d7,ba227b7e727f18c5c3d2ff6fe906b072a5237a04,,False,True,,,True,126,761,5001.0,1,,,,False,126,False
311,refs/heads/master,b39a6092261da7bfe1dfbc6da294c0fad3ebf2c0,d25f64cca0f4b592c6ab4e3443ee9ad68d3572d8,0d40a53e06e5846dc68880a61632ddcdad211362,,False,True,,,True,252,1105,17691.0,1,,,,False,252,False
333,refs/heads/master,adc4547c8c691179024ac4f3c9cc874b9c4e74ba,f08dfa4cbc8a98234ff28155c178f5a54d674d61,0911b373de70dcc7982cac6b6e99bdbe513122b5,,True,True,Tests_failed,06b7ebe32b4ed9cbfc3ce7efc4632e6f6d65b0705c62ccf4b92e3716745a594c,True,101,279,3963.0,2,False,Tests_failed,fcd80950fb926ba2c53c9d3f6dc941bbffcecda786f1ff55a3401db11f9dac4f,False,101,False
352,refs/heads/master,8262d30202f077810fea3af295fc533fb18eac07,d332cdf20096249c110b836e96c52320509f22f3,c82b31aa61b653fbd78f87964cd64115e8959cd0,,False,False,,,True,22,44,167.0,1,,,,False,22,False
355,refs/heads/master,56eda63c709fdce31784b5611e83f0ef3a5e037a,b68e4b05d9c8684b7fe495e93c83f0eef944ad2f,6e578f437f51ceed46519a60f4551eff68fafd8c,,False,False,,,True,3,5,9.0,1,,,,False,3,False
368,refs/heads/master,9ecaa30e8056b48869ba1745b0ac514a10b4c437,9bc3893250fcb672b9d41ec938500b5a683070dd,a4b766beb6141ed66dbe1be23bce32366b5f9486,,False,False,,,True,4,3,4.0,1,,,,False,4,False
382,refs/heads/master,cd0c99655c3c4380d87945e46ec6829ecf1f38a2,cbbc2cf5aeece72e112ffefe97be20f682b947b6,7a7265b0d776d9cca9d5a05dd5afee71ba0e2b2b,,False,True,,,True,52,216,1218.0,1,,,,False,52,False
402,refs/heads/master,b4f153c202d862bc951689e7a805da88a861ff7d,0d09d43257fc8429c476320a3002bd324dd292de,fffc5d7c351a2a270534d70f2eea602013ed72a7,,False,True,,,True,30,74,724.0,1,,,,False,30,False
482,refs/heads/master,0c1bdc0fd6f68a45fe60c13c8423956fa8ed22dd,ef5cb5021beb0de0012f33658551f70e593bafd3,9a361746854dc1c177e48433c4a6248b896b682a,,True,True,Git_checkout_failed,,True,334,983,22681.0,8,False,Git_checkout_failed,,False,334,False
486,refs/heads/master,b4d361130c02d5c5653315a965cdcabf8f075be8,8e7571c34f42624a799e36f4d1cf2a236ad1f012,fc77521d49e700152a07a780d609c4aa58379f00,,False,False,,,True,12,140,616.0,1,,,,False,12,False
