idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
1,refs/heads/master,a004e584f3ba44fe5a9a38244c41f059ff23d6d7,f85f90da3d8305f4cd40870cf736123b49ae379f,c463fc4c7a3739be8808dbde9dc3bc92c12f22b8,,False,True,,,True,13,77,574,0,,,,False,13,False
2,refs/heads/master,f85f90da3d8305f4cd40870cf736123b49ae379f,451984af54baee5a10f21aba0da677f9299749fa,c467eb41915fc8ebb794f8121a4b9785f734540d,,True,True,Tests_passed,5e68d50ebde97a0439a267b07edc8028039372e44e046fdc4c4a40c983237b9c,True,10,23,110,23,True,Tests_passed,fd1c543fa3a9c99cbb59b31c78cff5aa5f2ba22d67d62ce8c7280e981870a0d6,True,25,True
4,refs/remotes/origin/pull/21,fdf3140f2c236b74b5557547b2651e9f65a41379,d824e352fb5affa2210a58f38e2f45f3e2c4f847,1c9f8c4bb2cc916b916195bf53005b09bafbf3a2,,True,True,Tests_failed,a35db5d1d51de29fb99d58fa0e3b75c285e5ca4ab3cc7d9e87d7b21942d053e1,True,46,118,1733,14,False,Tests_timedout,576064698f60d9de327e0c123ddff2dbfc67f6f8eeb3093230ddef46ce6e1d8d,False,49,False
5,refs/remotes/origin/pull/21,0b51f83a62407e5a5c3dd0597e02b5733aad516c,ee378239b7fb40fa7959134a197a01b7ebc3dc16,4932f5494d29d461cab746b4667b728f06cccb5e,,True,True,Tests_passed,8310217bc26883a21be46d41bfb3c5ab88e9f3e9c8d1fc6d35f5bef2192c542e,True,10,16,314,2,True,Tests_passed,e4015cdca306fd7e842c03399ed18e8cca6df90163547686fe46805ee22279c2,True,10,True
6,refs/remotes/origin/pull/23,f1a22946df99bc2bd9997867310bc9420c72adf2,8107439ecb425ebdb51a96e971348352a44fb89b,1653d869383df9c961ae69337b10dfc51f0b8837,,True,True,Tests_passed,5288aec29913c2d5c7c33407a8c65deee191b6f3307b83c466807bf1c6e52ce2,True,32,77,1178,30,True,Tests_passed,59e76214a74398c301c2177451ddca2e8cd63daa145dbad687d6dd69d1d5ed48,True,50,True
7,refs/remotes/origin/pull/30,6865be11c82aa8d7b47db9100e73a6eca21c14aa,be30f832d77b2d173838deaab9e23934dd56737b,05202f57406f4db40546ed82a1606b7db593ee02,,False,True,,,True,26,115,864,0,,,,False,26,False
8,refs/remotes/origin/pull/30,c4799490ba58658ccc8511ab8168ba4ae16c0f9b,1e57e9b5e9142f2500188cf0030312e809dd579b,aa2b1f3a852346567f03fe440a19941a7dffe02b,,False,True,,,True,37,94,1637,2,,,,False,37,False
10,refs/remotes/origin/pull/35,64808a3a32493e3c96489ea6b5b5531cb67ec772,eb6135b7856ef92c09a2d590110fb14afe526d71,0b2517ba0cd984a88feb98fbfa6c0d07af4e6243,,False,True,,,True,26,78,924,1,,,,False,26,False
11,refs/remotes/origin/pull/35,0b2517ba0cd984a88feb98fbfa6c0d07af4e6243,6865be11c82aa8d7b47db9100e73a6eca21c14aa,3bcc5d39e812fb190f9da49e9639a01d0026ad78,,False,True,,,True,4,9,26,0,,,,False,4,False
12,refs/remotes/origin/pull/35,c8d8fe6e2668cfca966f366d4561223ddba323d0,2b16e39a7dd891c0f64c65e237b3629c92aed3f2,8d1df6088d1478bf006b10dabb2b9f44c96eb398,,False,True,,,True,17,48,497,2,,,,False,18,False
