idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
2,refs/heads/master,51ef9bfe663a85ede0a42022cdfc1a959bd2e40e,7eb3b5bd68ed6eb9b6995070bb8bca4bb265a168,7f73045d46a21260fbff5ac4a9d66aec764ec3c8,,False,True,,,True,3,46,,,,False,False
17,refs/heads/master,4c895357e7aa06557e4ca3eae89f727c2c1534f5,592aac6c071772332a8f3f405fcc6d6c2b94fcb3,07beb7efc7bd0c3319076c9f14219f8392a39b7c,,True,True,Tests_passed,c63b54bfea1e25b29e519ebf48e0e4a7f834431446bc01f8a4fbf657a9917b2b,True,9,52,True,Tests_passed,8e399dc2b014f51497be382d63e2bef7b908ba4b122fd20dbf03847fac0aba46,True,True
