idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,sampled for testing
1,refs/heads/master,be184d8a38e0bfdcb790bf15a913850d2ab7ae75,e469beda0d0e552225f8bea11651e435a93cd941,7cd9f2346ab7818efac99070737bc9d4da5faccf,,5,457,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/e469beda0d0e552225f8bea11651e435a93cd941_7cd9f2346ab7818efac99070737bc9d4da5faccf_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/e469beda0d0e552225f8bea11651e435a93cd941_7cd9f2346ab7818efac99070737bc9d4da5faccf_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/e469beda0d0e552225f8bea11651e435a93cd941_7cd9f2346ab7818efac99070737bc9d4da5faccf_left_right.log'}",False,False
2,refs/heads/master,6d1885834ee5f0f8bc087c7de61638c7356eb665,e389faa332d010d1c5a6282aa430c2883cefde62,b4e28077ba16289d9147d3efd735bedea6062105,,54,654,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/e389faa332d010d1c5a6282aa430c2883cefde62_b4e28077ba16289d9147d3efd735bedea6062105_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/e389faa332d010d1c5a6282aa430c2883cefde62_b4e28077ba16289d9147d3efd735bedea6062105_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/e389faa332d010d1c5a6282aa430c2883cefde62_b4e28077ba16289d9147d3efd735bedea6062105_left_right.log'}",False,False
3,refs/heads/master,25ec20b20a2db67886e6715d5a38e0a45bd5e7f1,a4e9679fec6ee231c5e8de72c6afaed338284dc6,16eab9b9ff695101b9f358fa4005d1b5d54b7c60,,3,503,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/a4e9679fec6ee231c5e8de72c6afaed338284dc6_16eab9b9ff695101b9f358fa4005d1b5d54b7c60_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/a4e9679fec6ee231c5e8de72c6afaed338284dc6_16eab9b9ff695101b9f358fa4005d1b5d54b7c60_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/a4e9679fec6ee231c5e8de72c6afaed338284dc6_16eab9b9ff695101b9f358fa4005d1b5d54b7c60_left_right.log'}",False,False
4,refs/heads/master,a9e82a1b250c8d5f455e6f8948899fa32b173006,62a851d67fa37b61b6b8cc8c3cad5fb8d0889530,4dd93cce70bae83e64ce6c0dd74912d1bf37b45f,,11,5,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/62a851d67fa37b61b6b8cc8c3cad5fb8d0889530_4dd93cce70bae83e64ce6c0dd74912d1bf37b45f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/62a851d67fa37b61b6b8cc8c3cad5fb8d0889530_4dd93cce70bae83e64ce6c0dd74912d1bf37b45f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/62a851d67fa37b61b6b8cc8c3cad5fb8d0889530_4dd93cce70bae83e64ce6c0dd74912d1bf37b45f_left_right.log'}",False,False
5,refs/heads/master,70a2599cfb44c0c0bf6ed7c700b014ba8c7603c9,534b33760f1c65338f47eab9f6bbd38b977598a5,ee8da5a599b5e0ebb7a02bd997174875027914ce,,18,1599,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/534b33760f1c65338f47eab9f6bbd38b977598a5_ee8da5a599b5e0ebb7a02bd997174875027914ce_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/534b33760f1c65338f47eab9f6bbd38b977598a5_ee8da5a599b5e0ebb7a02bd997174875027914ce_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/534b33760f1c65338f47eab9f6bbd38b977598a5_ee8da5a599b5e0ebb7a02bd997174875027914ce_left_right.log'}",False,False
6,refs/heads/master,d168d96d88d87fc1e9a28a939b1de761823cd8cf,5ac70c83665e5746496c0aa1e6c23d9e9703d318,86c6afdbe638e44cbcec14fb36b35ea0fd5e3218,,13,190,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/5ac70c83665e5746496c0aa1e6c23d9e9703d318_86c6afdbe638e44cbcec14fb36b35ea0fd5e3218_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/5ac70c83665e5746496c0aa1e6c23d9e9703d318_86c6afdbe638e44cbcec14fb36b35ea0fd5e3218_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/5ac70c83665e5746496c0aa1e6c23d9e9703d318_86c6afdbe638e44cbcec14fb36b35ea0fd5e3218_left_right.log'}",False,False
7,refs/heads/master,0bcc1d6b25d88b521ae7f0e15fa8e6c8f136241a,ade1e43bf9507a90b586ae192a5d90088d27a6a6,ea212087a3c175a7931cd4002f6d02a3a0fe0ad8,,4,66,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/ade1e43bf9507a90b586ae192a5d90088d27a6a6_ea212087a3c175a7931cd4002f6d02a3a0fe0ad8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/ade1e43bf9507a90b586ae192a5d90088d27a6a6_ea212087a3c175a7931cd4002f6d02a3a0fe0ad8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/ade1e43bf9507a90b586ae192a5d90088d27a6a6_ea212087a3c175a7931cd4002f6d02a3a0fe0ad8_left_right.log'}",False,False
8,refs/heads/master,43f852073c259b47f8814b00245fcbfa94cae322,6eb796100e03a8e54493d55c52ba45ba0969a8c1,1591af7f0661c98db5e5190ee3f5935e73d57b1f,,4,13,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/6eb796100e03a8e54493d55c52ba45ba0969a8c1_1591af7f0661c98db5e5190ee3f5935e73d57b1f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/6eb796100e03a8e54493d55c52ba45ba0969a8c1_1591af7f0661c98db5e5190ee3f5935e73d57b1f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/6eb796100e03a8e54493d55c52ba45ba0969a8c1_1591af7f0661c98db5e5190ee3f5935e73d57b1f_left_right.log'}",False,False
9,refs/heads/master,dfbbff3d836dccc390d2365722b5c5fb0ab798af,98c5153706ab086d3b3563409895e912a5242615,112e7931745d776f384fb416588d9007feacfb42,,28,517,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/98c5153706ab086d3b3563409895e912a5242615_112e7931745d776f384fb416588d9007feacfb42_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/98c5153706ab086d3b3563409895e912a5242615_112e7931745d776f384fb416588d9007feacfb42_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/98c5153706ab086d3b3563409895e912a5242615_112e7931745d776f384fb416588d9007feacfb42_left_right.log'}",False,False
10,refs/heads/master,2eaf9232e369e0a89a7e64ae433713720a8af10a,e3f07a04d94656ec1992aac39f96366754034d64,7a78f3c728340a204adf94361e6404f733ad1725,,7,2,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/e3f07a04d94656ec1992aac39f96366754034d64_7a78f3c728340a204adf94361e6404f733ad1725_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/e3f07a04d94656ec1992aac39f96366754034d64_7a78f3c728340a204adf94361e6404f733ad1725_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/e3f07a04d94656ec1992aac39f96366754034d64_7a78f3c728340a204adf94361e6404f733ad1725_left_right.log'}",False,False
11,refs/heads/master,536a8d7b73cca69c4f48ed8bcd5ea4b83db57927,582e01ba195ab60baa4a246055d46c7eb9bec1a3,caffd0799ec35b781e3a0da8489263dc784b1c23,,7,73,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/featurist/coypu-jvm/582e01ba195ab60baa4a246055d46c7eb9bec1a3_caffd0799ec35b781e3a0da8489263dc784b1c23_base_left.log', 'base_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/582e01ba195ab60baa4a246055d46c7eb9bec1a3_caffd0799ec35b781e3a0da8489263dc784b1c23_base_right.log', 'left_right': 'cache/diff_analyzer/logs/featurist/coypu-jvm/582e01ba195ab60baa4a246055d46c7eb9bec1a3_caffd0799ec35b781e3a0da8489263dc784b1c23_left_right.log'}",False,False
