idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/master,380f97d13dcaa9e59052b84a884600c700e8e0bf,6a94fa53dbd77f3af10907d308bbda4c0a9a896d,12d5987cbb166a8e3e989460007e509cdc8633fa,,13,97,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/6a94fa53dbd77f3af10907d308bbda4c0a9a896d_12d5987cbb166a8e3e989460007e509cdc8633fa_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/6a94fa53dbd77f3af10907d308bbda4c0a9a896d_12d5987cbb166a8e3e989460007e509cdc8633fa_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/6a94fa53dbd77f3af10907d308bbda4c0a9a896d_12d5987cbb166a8e3e989460007e509cdc8633fa_left_right.log'}",False,,,,,,False
2,refs/heads/master,12d5987cbb166a8e3e989460007e509cdc8633fa,6b0fc9ff8ab08b2b69cb23d44c7901a0f2301f86,cc72e690f8397f950d4e1ab769c921f6955706bf,,2,0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/6b0fc9ff8ab08b2b69cb23d44c7901a0f2301f86_cc72e690f8397f950d4e1ab769c921f6955706bf_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/6b0fc9ff8ab08b2b69cb23d44c7901a0f2301f86_cc72e690f8397f950d4e1ab769c921f6955706bf_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/6b0fc9ff8ab08b2b69cb23d44c7901a0f2301f86_cc72e690f8397f950d4e1ab769c921f6955706bf_left_right.log'}",False,,,,,,False
4,refs/heads/master,1854571a5e412fc902f91bb454ae505fcd5ff605,e4a4ce6e28287ecf9401d130fa33958dbdcbabef,54727d62b9e2ab1997f7d17f54be85dd3b4ddc99,,16,455,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/e4a4ce6e28287ecf9401d130fa33958dbdcbabef_54727d62b9e2ab1997f7d17f54be85dd3b4ddc99_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/e4a4ce6e28287ecf9401d130fa33958dbdcbabef_54727d62b9e2ab1997f7d17f54be85dd3b4ddc99_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/e4a4ce6e28287ecf9401d130fa33958dbdcbabef_54727d62b9e2ab1997f7d17f54be85dd3b4ddc99_left_right.log'}",False,,,,,,False
5,refs/heads/master,54727d62b9e2ab1997f7d17f54be85dd3b4ddc99,7d6f3f67a11eceab410992387afcec173f42f25c,fb149e42897f041357a90e8546b0b941291a6434,,2,12,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/7d6f3f67a11eceab410992387afcec173f42f25c_fb149e42897f041357a90e8546b0b941291a6434_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/7d6f3f67a11eceab410992387afcec173f42f25c_fb149e42897f041357a90e8546b0b941291a6434_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/7d6f3f67a11eceab410992387afcec173f42f25c_fb149e42897f041357a90e8546b0b941291a6434_left_right.log'}",False,,,,,,False
6,refs/heads/master,0526044550f5e9a82f65772029462a7434ecdd5c,17f4316b540facffefeed00c9470a34e484ff797,1df8c78acca6f5acca01d5166dadfed10d786df5,,7,0,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/17f4316b540facffefeed00c9470a34e484ff797_1df8c78acca6f5acca01d5166dadfed10d786df5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/17f4316b540facffefeed00c9470a34e484ff797_1df8c78acca6f5acca01d5166dadfed10d786df5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/17f4316b540facffefeed00c9470a34e484ff797_1df8c78acca6f5acca01d5166dadfed10d786df5_left_right.log'}",True,4d11c52c775a4602495d557fb460462c92116143625c73cf58cd4e7c8c93abef,Tests_passed,5e8b096cf5f3beec7e69bba8efddaa9ba27bae35da51bdf902cce9e11f21dcd9,Tests_passed,True,True
8,refs/heads/master,16f458ccc0b3675ec72a298481794ed4afd70666,583f67a93208929c28782528af94a6befa838c22,c05e424bdf26cc9587415dc1b34ac3628e6f0ea0,,11,30,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/583f67a93208929c28782528af94a6befa838c22_c05e424bdf26cc9587415dc1b34ac3628e6f0ea0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/583f67a93208929c28782528af94a6befa838c22_c05e424bdf26cc9587415dc1b34ac3628e6f0ea0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/583f67a93208929c28782528af94a6befa838c22_c05e424bdf26cc9587415dc1b34ac3628e6f0ea0_left_right.log'}",True,a8cbd141c88bbc428d841e90389995c171fe8021b35d1d0f6e6c75b6d96841b6,Tests_passed,5c9430292c82a9aa7a9bb357c563cef9def1a24418578eaccb2fc6617a018e1c,Tests_passed,True,True
11,refs/heads/master,80707137a107ae2a5396b130d80e7c0b62e1f254,4a0562cd03d0d0fa088131eb179579d324e4e9c7,e9466dee1cec7a99d1e837c7dab87ec29791afa5,,11,19,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/4a0562cd03d0d0fa088131eb179579d324e4e9c7_e9466dee1cec7a99d1e837c7dab87ec29791afa5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/4a0562cd03d0d0fa088131eb179579d324e4e9c7_e9466dee1cec7a99d1e837c7dab87ec29791afa5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/4a0562cd03d0d0fa088131eb179579d324e4e9c7_e9466dee1cec7a99d1e837c7dab87ec29791afa5_left_right.log'}",False,,,,,,False
15,refs/heads/master,b1e0b28582e01b896f2cd198fb05202d3b2b93d6,6b88a129de381ad92343b337a24fd1f3d2c36058,769e12fa2b5a5fbf0428d5b3b0d0a4fef5b3c098,,3,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/6b88a129de381ad92343b337a24fd1f3d2c36058_769e12fa2b5a5fbf0428d5b3b0d0a4fef5b3c098_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/6b88a129de381ad92343b337a24fd1f3d2c36058_769e12fa2b5a5fbf0428d5b3b0d0a4fef5b3c098_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/6b88a129de381ad92343b337a24fd1f3d2c36058_769e12fa2b5a5fbf0428d5b3b0d0a4fef5b3c098_left_right.log'}",False,,,,,,False
17,refs/heads/master,843f2d8ccd7c87860a934e7e20af174d21ed3364,4e5320b27e9d824aca0387395a19d9efd8c3e787,ba49f6b1febfdd67a7533a3def6323a5d3bbe8c2,,3,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/4e5320b27e9d824aca0387395a19d9efd8c3e787_ba49f6b1febfdd67a7533a3def6323a5d3bbe8c2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/4e5320b27e9d824aca0387395a19d9efd8c3e787_ba49f6b1febfdd67a7533a3def6323a5d3bbe8c2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/4e5320b27e9d824aca0387395a19d9efd8c3e787_ba49f6b1febfdd67a7533a3def6323a5d3bbe8c2_left_right.log'}",False,,,,,,False
18,refs/heads/master,ba49f6b1febfdd67a7533a3def6323a5d3bbe8c2,b44390124a68ce2db96b2c2f1e17e11a7ace7a91,f1800431dd1e20df07b0f9c0bc020aa0b1331596,,37,1481,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/b44390124a68ce2db96b2c2f1e17e11a7ace7a91_f1800431dd1e20df07b0f9c0bc020aa0b1331596_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/b44390124a68ce2db96b2c2f1e17e11a7ace7a91_f1800431dd1e20df07b0f9c0bc020aa0b1331596_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wwadge/hbnpojogen/b44390124a68ce2db96b2c2f1e17e11a7ace7a91_f1800431dd1e20df07b0f9c0bc020aa0b1331596_left_right.log'}",False,,,,,,False
