idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
1,refs/heads/master,dda86dcba0f7a6105642adeb8bf7d747a8e2e2a6,02d478286ba0cac14a45fe186d4efacebba12bce,70c7fab8fd91c93db29fd2ac11f992cda00f1042,,False,True,,,True,7,328,,,,False,False
2,refs/heads/master,acdd6eff2a1baba3de2c336880655c5f4c0729ef,21b2b8e1e46bd70c7d1f7fa8f60ec08321ee3378,1e3bb4f99192270b46d7139b2a892026689d8940,,True,True,Tests_passed,4b2fdd68dd1e1248f01b041c83589c44d76c37edcd3a1176c5c8308d20139379,True,7,534,True,Tests_passed,3374c45042e3675825ec4ad1c47e2ba00b5ff70ed013f7b2a007c4829379abc6,True,True
6,refs/heads/master,40ce4ab99e6895625d7c66da769009a2206b00d1,dc665a0d8c38353b6b99e9ad464d40c7500d255d,f732a50499dde960038af93f0f8af16d11f95a84,,False,True,,,True,18,108,,,,False,False
9,refs/heads/master,2ef1ee10917bf51f0b34dddd60e2b64b2da5dc6b,b730fb0940bb21061e5c87b25fe25dc93271c729,32dd492034406ab74fb1633ca324710586c781e8,,True,True,Git_checkout_failed,,True,18,37,False,Git_checkout_failed,,False,False
10,refs/heads/master,32dd492034406ab74fb1633ca324710586c781e8,221a822236702764e6d9051aacca2d759bf3fcc3,ea2b0ff797a33de6dd64a79198abb86ef7be0bbf,,False,True,,,True,5,100,,,,False,False
12,refs/heads/master,840a6261b2223afc097272500f727b79d186e258,d3c64cb214b23a5ee2b92fe800a1b121efa737ea,49194469b9f96142fa01d44bec510a452cb4de28,,True,True,Tests_passed,60bfbdb3e86fd30a7bde40529beffb56c837e61441e4ef7d4df4fdf660a400d3,True,17,332,True,Tests_passed,b3e9ecc90b6f93636bf313f5b5e23f9af7b941cef71cfdd7b03a0800e41dbe42,True,True
14,refs/heads/master,ec047e9da42a9e34e5a3f2b3101c77d2b4058574,cd530ef7660a18df6e53acfe95c4c902f636223f,8276e7f0bb3b3ef4326a276a3e2588bd060b408b,,False,True,,,True,7,134,,,,False,False
16,refs/remotes/origin/6.x,4a5981413d5c6aced9b81e136f44c22ad56f37e0,51f55f9548bf94231f139fcaf282ea20c1b8d109,2f34d08eb2dc4056f7e958cfead0508ca9acea35,,True,True,Tests_passed,11022ada16fee7ba5de311affa791fc612886d20626d77eb80c0be06f8ce345d,True,7,315,True,Tests_passed,3f5f15027f41ef48dd8c7b598d28d5d948a426b6c5d58e31fa2901a591047465,True,True
18,refs/remotes/origin/pull/183,3c1001697ba716a7b66bf8929b7c2362f5d6b7ff,49c709acabf547ce91cacde0428efa85caabf866,882ee94e9c5bd59e82369e65584a9b3369c5d1d0,,False,False,,,True,10,89,,,,False,False
20,refs/remotes/origin/pull/255,51c5f3e32e63c07934c799444e2bfa07de654512,2f34d08eb2dc4056f7e958cfead0508ca9acea35,e102634b96b4c814f2f20942db042ad2b1acf596,,True,True,Tests_passed,3f5f15027f41ef48dd8c7b598d28d5d948a426b6c5d58e31fa2901a591047465,True,7,190,True,Tests_passed,c1585d657b9d6b428e3b35fb62a54a19d3b5c0023dd1cad2f162352164774f6e,True,True
