idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
12,refs/heads/master,88af6da3aa02e0b5dd3e5d67f0fe8fdc71060099,8c0b3935a6a0906b261f52715e7cb50ac8259860,0b3eb435162101f283c3f96ecb9a91caf8a95e57,,27,10,300.0,61,False,True,,,True,27,,,,False,False
13,refs/heads/master,8c0b3935a6a0906b261f52715e7cb50ac8259860,e46a185b44be0276226748204de1b89b6ed97d75,e1e44f5d93816af2db220c28d4c753bbf0a57d24,,44,1,354.0,78,False,True,,,True,44,,,,False,False
14,refs/heads/master,917f45d6808c6338fa2c37465c1092c3d1538e76,3adf1e0d82743534b3562cf80554b9b8223e6f11,c6c4d84f2fe62a07a35d0437d72835b5c6c7b140,,17,1,2934.0,52,False,True,,,True,17,,,,False,False
15,refs/heads/master,f74ba0927929ec18b16c07e60028ac8d70fc4fcf,19e5318942281bb5b8b42f9d496192fcb121a3bf,9f9b1702d004f07e0ec5936f3ddb0cc2b20313de,,5,1,158.0,49,False,True,,,True,5,,,,False,False
16,refs/heads/master,5434e0c9bac4d2d050ac65c0e0df862d632467fe,6e18ea6663a0a6810e905ab281f970186a10c143,bff96fd9ceb527dc4d7c8aef2f25062c45e2d989,,55,2,469.0,204,True,True,Tests_passed,0da1ea76639bf1f24fcc39fb65ef2104981cf14c8fac1ac2cfa18269f6facbbe,True,55,True,Tests_passed,602dc673c8413fc6134757b2077241c74d0bc03cd7e65044f9fa5f14018fd93c,True,True
17,refs/heads/master,ae2900e738b8ea0904aa88f553b9e9489c703813,36eaf5ad1bc0657c4479dd53399b657a66e66f9c,addcc0122655bda7eefaf5408af92224fbb97226,,62,2,661.0,242,False,True,,,True,62,,,,False,False
18,refs/heads/master,6bdd45917d034818f84761e0bdc766417faab5b4,eb5db536fb8f5f11b60981cb32f8a0d6fedc4150,be361e533d97db6e501414f12cff749ce5026d83,,4,1,75.0,3,False,True,,,True,4,,,,False,False
19,refs/heads/master,b26a41e4b8450d68bcf1b8469a2ec4ddf0769d35,79bd4216c7bd7d8c94cbd4f830c89c8cfde8615e,66744d586c9a125e5b772b8ff59728a220d8eb75,,4,1,71.0,6,False,True,,,True,4,,,,False,False
20,refs/heads/master,66744d586c9a125e5b772b8ff59728a220d8eb75,fbf844be95ebb0e1b323cb44afbf03a2ff077fcc,54470ceb8575bde4810bb475fb7a219db80d95c3,,3,1,10.0,4,False,False,,,True,3,,,,False,False
21,refs/heads/master,54470ceb8575bde4810bb475fb7a219db80d95c3,eb8551a6d8da24b5937f4b568fb9873fb9cc11ab,b350c299359bd4b9a9cfe8f2bcacf516684bc00f,,14,2,106.0,22,False,True,,,True,14,,,,False,False
22,refs/heads/master,3e9b1199a6812828f10b1c39bc9d6d772176023c,75f79081064f18df738cd512b9da5409b6ca953a,effed99e92d968c8fdb07cce380c93c916cdba3a,,9,1,53.0,21,False,True,,,True,9,,,,False,False
23,refs/heads/master,bef5bb443cb699447c749b126ebdd26dfa5c583e,343409aa4a14061b888e71d1e004dd0e924af151,e10e7e4a9277df6435a5a1e4201b5ba103c9ce94,,3,1,786.0,4,False,True,,,True,3,,,,False,False
24,refs/heads/master,6328e963213695b46b27eea6151eabd8eac6f1d5,80d9e8aa2edac883b6299eb296750f34e9ffd901,4114cd1a94fcad786bc6d712dd23a96bce94bb6a,,36,2,406.0,122,True,True,Tests_passed,e67df5b594a2dec43bf386cb114f6dc86bd18ae7703620a0f8b457f2e89e8e2d,True,36,True,Tests_passed,3a68f1364bd0974e01712f04a32358c6c364643e55658b1a4acf427a42300813,True,True
25,refs/heads/master,637316c76426eac3729e34327bcf796bc48704a6,af92dfcfdd4bf17513cd15b0268d147e0dd06b6a,bcdb450c95202c70f8b21d171330db064ddf0124,,18,1,816.0,38,False,True,,,True,18,,,,False,False
26,refs/heads/master,1d4e9ec8c6dcb17e5132a2077d6c0ce5e59cd165,e0bb7ec6239e7239243ff8c30b05189c86cbdc7b,a3ac51b3e8afa89721d7388cd59d341d764515d1,,6,1,65.0,8,False,True,,,True,6,,,,False,False
27,refs/heads/master,a3ac51b3e8afa89721d7388cd59d341d764515d1,af311baf73314eb8a78f0cdf341d0fb075a0a657,910a64be5ad432c8280ba8dc4428e91415de8fd2,,7,1,58.0,8,False,True,,,True,7,,,,False,False
28,refs/heads/master,0ea7d0269fbdbfca3e643c2827fc9cd2ebf22e2b,533789ee23d0a63b22650569753ba03a967f1d31,7ef56c008afcd2df2e13174d37c221bff5eec90e,,14,1,202.0,59,False,True,,,True,14,,,,False,False
29,refs/heads/master,20b1bd1751a7338dce4a026287c1d84e723ad9f9,2bd36157b1bb29fce7250912f20cd05d14b57ef6,470618b53cd173ef1796b45ffa072a4a5a6e0952,,15,1,232.0,49,False,True,,,True,15,,,,False,False
30,refs/heads/master,dbb64ab4bb5cdf148043c2b0bc9af1fedbf45c1d,476ef4ace8e5db07b7a2a193e3059ae97d77fd49,ee3e33f6a7b96fc7eaf55734271989eb58e9e7b3,,27,1,837.0,142,False,True,,,True,27,,,,False,False
31,refs/heads/master,42ad7817e778a83a29998c4850b201aa727c98b7,9951098a8ec43fae0fc300674f878fe80d51086b,dccaffee27af764aeaa79fd1edefae41d6b993df,,59,1,1585.0,362,False,True,,,True,58,,,,False,False
32,refs/heads/master,d568873722f849d80fc0a6cfd96e0743b3174c10,10275f442dc6182a76f81f7724aa0d58e0c5f3a1,5230a23b811a62cb4ddeab511d73f93d3f3f3d82,,6,1,191.0,24,False,True,,,True,6,,,,False,False
33,refs/heads/master,f0ba68b32bfbcd936f0511797c43e0624e3b12cb,0f03c9546a0cff14b8d8af28dbca29982ca1d41a,9f2da06d0b091363ea218aa68dbc6650448df782,,5,1,86.0,24,False,True,,,True,5,,,,False,False
34,refs/heads/master,91b3d1cfcfaaa3ccb3a107c61a9423b0da037d7b,e368ab00561c542dee61ccf903353a4d692febcd,cc1d5522d4c7aa6b7b7f9a4f6a2342ba6829594a,,46,1,4140.0,168,False,True,,,True,46,,,,False,False
35,refs/heads/master,24a14715725c13330cb2da5e7846ba88e50557cf,34d7be7c94e70cfa468a6b86487e1b4a76f22dce,53638ad22d799810f4ef6db09aeb05e58ae0bff3,,76,6,4158.0,383,True,True,Tests_passed,830be2afa83de58a1c3148050ed0ddd2defd7a492e171d6892a8aab46b7c8960,True,75,True,Tests_passed,e4b0755fb253459a2e95f46355a631fbdc852987445811aa7885d23d1bb563c0,True,True
36,refs/heads/master,5b611365d0b198eeb94ac1453f670d1f4eb3d7a0,88eddb9144fbe4e2c9a80b77a5cd67cbda689041,c7f20cfe46aae93ca177e6ff4fbe5e45f0174b97,,3,1,8.0,3,False,False,,,True,3,,,,False,False
37,refs/heads/master,39d4804f4c936a26757716a789fc7bafb9d3b0ce,8d588cc9aec29561dc3875be6a1412eaba5dc2f1,c61be69d44780f825e679b8c197843e918b3e6eb,,4,1,30.0,8,False,True,,,True,4,,,,False,False
38,refs/heads/master,677dfc239ee8b48f6c74a0c1da1d015a05c7a73d,626c680f6e0a56666f3fb5e41de90e3720136b4c,e565891c593b6521fc3e3de2600aa7d8a88273be,,13,3,241.0,44,True,True,Tests_passed,11cf241282c7c0d2261b37df02ff301bf25165f4f31587eb8c8cc9463a7286ac,True,13,True,Tests_passed,4bda3783e6d3d6be3337704714f1203cf960b5a9b471e7398bfb40b68298f602,True,True
39,refs/heads/master,626c680f6e0a56666f3fb5e41de90e3720136b4c,1eaa89160774bec3109ebb314ceeef329e113146,8e95f113629bbb2af8b052dca8ebec7b69924967,,11,2,168.0,38,True,True,Tests_passed,cf121eab81176829ae23e737a5e809205adf16298b55395461234d747da23eb7,True,11,True,Tests_passed,eda125f1805c9daf59cf44d2b4c8fd856680e5d404a5b35822ef5303a75ef104,True,True
40,refs/heads/master,a708b4c65a633bee3f8f828f39cc55355d23093a,7f3f6221305d67c5a5991e811726bc3fc42e22f6,d5aa2a67719f153a3bbc7f3d8628826234e49f33,,12,2,118.0,32,True,True,Tests_passed,6e0434ff14873fa94ab5099d9e146b3bc3676d01cfae214ecad97a87eb5c8536,True,12,True,Tests_passed,e6a63edf1102a18589735b7ea4b45b08e5eb6ac7da3808704a2ed7b120757aa0,True,True
41,refs/heads/master,0b13c0fe54f7eaaa3dbd86905e421e0303db736a,1466f5ea26c6995d795c0420384f6e55cd1b53a0,229439435110451f86315a306719b5e9c1fd00fa,,4,1,89.0,28,False,False,,,True,4,,,,False,False
42,refs/heads/master,34f80869b339ee1a5ae6725122740366edfc6aaa,3635767c3553ee125a60fbdc2ad34e4a9e1c90f9,4e8e8da33315c0de306efb0b0f8b2a78269fac03,,5,1,51.0,17,False,False,,,True,5,,,,False,False
43,refs/heads/master,0b5c77a9973f00f9a6818616e09118b1c4186886,52cd1d87bc34117e661e3cf56abd801b0712aa37,29bdccc8d5412fb7c2f908f07a6cd44fc7993ea8,,21,3,464.0,86,True,True,Tests_passed,c4fbb80f4e7234d23c9a19d6b8c6918d4bb4a9add0b16f9e8c3302c69070e9dd,True,21,True,Tests_passed,483d4c8b53d8c8bfa99b5af31b0278907fdb7a8302994f48d056eaf6dab54b7f,True,True
44,refs/heads/master,ed73ab3e634b5c376035e02a0e37d76b7f54f0d0,de5de7c6f719fdb975b859fd17b5184fcb28797c,2d750d0ac6f8ba0be8b332c0a7fea1696a7a21a1,,3,1,414.0,2,False,False,,,True,3,,,,False,False
45,refs/heads/master,2abf57a21c96490233eb2a7c6c3b5198c032ef3c,e88999e334de0db4a606fc74e23afbfc712102ac,07a8928cbc3c54eb5d523eeda43ac0e9181d7e37,,8,1,342.0,30,False,True,,,True,8,,,,False,False
46,refs/heads/master,42bcb6d05fe4e0cf0e8a83ae9179e467db949693,80129f9ac26557e55064f930461e9d1bea6a77d1,a9683a0d39ae429e399b2692ce184ef267fb65a7,,3,1,12.0,5,False,False,,,True,3,,,,False,False
47,refs/heads/master,5c412b0c51b35c8e89ae947109cdd8657f1f6276,8f90f48fbc5c164af01f2a282e772056d9cdedc6,9601afb87461297f6767a5a3c3b3af48d4965dc2,,3,1,87.0,3,False,True,,,True,3,,,,False,False
48,refs/heads/master,4819f8bcf37f6c4815a0db5ab62cf5918879332a,9393eb8f2988013aeb22e644b1f74a7ce19217c6,18ad146004ddb7a88006a5242fc28868898b7e01,,29,1,311.0,99,False,True,,,True,29,,,,False,False
49,refs/heads/master,18ad146004ddb7a88006a5242fc28868898b7e01,63ae242fbe70e6c4208c99d0d7e4b42978aab713,4b15f52bc981ac7520d41965101b505362434af5,,10,2,116.0,35,True,True,Tests_passed,e1bd002f1e4eda04cce062564cddb4d2adb09cd3a555cefd62e9dae192e20759,True,10,True,Tests_passed,f5b4343e676de1d4ebab08b8241bcd2a7df717dbce43a43f4efa6bf7925284f6,True,True
50,refs/heads/master,4b15f52bc981ac7520d41965101b505362434af5,3ffbfbe5944743d519931e057474b9fac3c3238b,cc5249d437aad98304785b9dceab2e5f51c70749,,12,1,148.0,46,False,True,,,True,12,,,,False,False
51,refs/heads/master,943e7fe491b9cd6b42ef41bd87b602699c1c9b87,e89eccbe6a465d859aa21cfc6328a9a0057fd79a,75147420ebd7cce11f0e7e8a033223a53c019305,,58,1,766.0,357,False,True,,,True,58,,,,False,False
52,refs/heads/master,bd6065c840ce9e1ac282781af9d026273523de74,ace8c82c878ccf884b94a91be009c37f1d6bd563,5f0027e31bee5d9848e1288545d6651d907c85f2,,4,1,41.0,6,False,True,,,True,4,,,,False,False
53,refs/heads/master,92c4a9874308979e21b382aed74f5a4a48d3f900,501d18a787eb437903ac94f6522bc395229d71cf,2953f43340e89c21c7a3f2ae38ecaa8fa8494114,,171,1,2490.0,492,False,True,,,True,171,,,,False,False
54,refs/heads/master,fbc80f5320fbf39697e4191ba7ee1a9910ba715b,6f4b7cb64199f4780870b4e2230e051371691d02,f9116752ebb60608ddffa4d2579ea69f7485064c,,18,1,936.0,223,False,True,,,True,18,,,,False,False
55,refs/heads/master,296386c908e22017b993d2deb3714502a4552bb7,0931528d9f2f7bf42695feef7fa1b015326584ae,ffefc3451500990453ab930c35b6678af0292f77,,5,0,154.0,17,False,True,,,True,5,,,,False,False
57,refs/heads/master,ffefc3451500990453ab930c35b6678af0292f77,0ee3d51364a78a5e6b0c0d6f4dbfed29ec05c1da,c252bb70f01b6392a7c86417e4a5f73232bd539b,,6,2,18.0,8,False,True,,,True,5,,,,False,False
58,refs/heads/master,c620070983d557e4ea74df520f8ebf28d39580e5,5facfa465256e39761c5984e11e9750857fcfdaf,be22eefc217b8fcade064d147de620918584734f,,334,39,2332.0,670,True,True,Tests_passed,a6f5ab84aaa10911c8acfc888f5603cfc1afe7b30fde3f4d34eb5d68f1aaf68f,True,334,True,Tests_passed,25099f1f7415decb22a41e55867e3eb429130e44dff96cecc4568762be7ee15d,True,True
59,refs/heads/master,2f9993190a5d9e153c693e8060ef8050f2fe2baa,e60d5c08cae972d7050b9aea7ab06c6acc3399b9,9191a681811c71f4d1506a37a9f57a48b9d60ea0,,137,23,6118.0,1895,True,True,Tests_passed,f964bbcf6bc067f52e17fb6a531422d18e0e711de05377576f3a533454d53a95,True,137,True,Tests_passed,35accf9c20d2cd1d6a2c521a4d836bc15777f1ac177826709e9efc46fbd46c58,True,True
60,refs/heads/master,a6e2167462cd680a636244ea0460a7f545b5941a,e1ec996e15180e42c981f10e75f68152b2202c79,1c4806b2a0ebb12f419364ca0a899a0e289d1692,,127,1,5672.0,1804,False,True,,,True,127,,,,False,False
61,refs/heads/master,784e03eb3939818fd182345490f867de1a895ad9,75d46ce1abe6f672bb3f834af3e74010f713e2a1,afcc1d7f236219f5870902d0d7c7984958a34ba4,,15,0,420.0,174,False,False,,,True,15,,,,False,False
63,refs/heads/master,afcc1d7f236219f5870902d0d7c7984958a34ba4,0a016e0c070dc06fa87f715bf926e3b7fe05e6d9,57ba8d725e06c53702f3e87f23f41d6843cffb92,,16,0,240.0,99,False,False,,,True,16,,,,False,False
64,refs/heads/master,0a016e0c070dc06fa87f715bf926e3b7fe05e6d9,4fad4c7f2e2597b003a91486052a6d2f8ba8b916,776206780b64ad8be4cde0c2d0eb9e0cac45aec3,,20,0,846.0,317,False,False,,,True,20,,,,False,False
66,refs/heads/master,4fad4c7f2e2597b003a91486052a6d2f8ba8b916,4acd8dd6ed9ff48b197cb876641cda7a2b30532b,4ee7a2441bc79581c54057e6d01c027f8ae62d85,,10,7,77.0,28,False,False,,,True,4,,,,False,False
68,refs/heads/master,32d74527fb772068c17ebfa2cf31bb12e4504122,fa9e1a9db373d84feb2ef5d351f87941fc13e4fb,9878d16d66dad44430e4801230c9334cd6cac263,,106,2,5669.0,738,False,True,,,True,106,,,,False,False
69,refs/heads/master,75a16fc14c688e6f5f16cdb4f0871cf3f252834c,37926b90b9f131d724d1e6e1e1411a8745156b66,d639174bf1cb8786a527b9b53c1ef8f74d361336,,107,1,5702.0,748,False,True,,,True,107,,,,False,False
70,refs/heads/master,37926b90b9f131d724d1e6e1e1411a8745156b66,2e2158cfb7d2ffc7a2cd47d553a7c9895618da51,b071864362cefe68434b7d574a955749e1d5e8b5,,109,1,5977.0,778,False,True,,,True,109,,,,False,False
72,refs/heads/master,c99a61a046a1cc2b7897a9866fb405ce151e1099,bc656916e0b4f7ed806973cc9b6c44b0b3d87114,d44b5ed41dfefb10c139d1cd44fe3e62b9bf95eb,,101,19,6422.0,464,True,True,Tests_passed,a8a4366beda7ad0fb38fffa25fc925b0ee2309964f9c34478c8aa6c01b9cab60,True,101,True,Tests_passed,30de45ce4f5fb24eb3ef58c7c0ed71aae3f9c554931034c94adbb813335da0a0,True,True
73,refs/heads/master,d784c9858edef9228ef7b02af806f3d131418add,8e4fedc598e052d4f6eae0af0b5bdc83bbb3d75c,0e167009401e007a12f4b242e4baa42f3820e0ab,,44,3,2353.0,128,True,True,Tests_passed,683b657fec65785aa241439824b75e3ec47c48595b5aed01d3522d3d0ad432c1,True,44,False,Tests_failed,b5fdb0ab1dd6e2cd63213e7a5c293d487fb37a824caa4d06193f329ee114b39b,False,False
74,refs/heads/master,bc656916e0b4f7ed806973cc9b6c44b0b3d87114,9800ae7a125efbf595e9d1c8924f2229879cbef9,8e4fedc598e052d4f6eae0af0b5bdc83bbb3d75c,,70,2,3928.0,294,True,True,Tests_passed,fb04b9047db7b77532ca2de17b86da10577644792a8b001f575385ad4fbc4c83,True,70,True,Tests_passed,683b657fec65785aa241439824b75e3ec47c48595b5aed01d3522d3d0ad432c1,True,True
75,refs/heads/master,f20c50afc9a677031789094bef758c39a5dbbc09,e6de3f22bece1c36a39db89503aa60490b02f7d4,a4a7d038ed9f38fde98278c3eec00fe72732343d,,45,4,1378.0,237,True,True,Tests_passed,86ed950d92dfe18321be429168574f4d84806efdd4b22e7ecf1ef8179e00d9d2,True,45,True,Tests_passed,ebff94aa84fb16af9b1a8ad95b5bb26b0aaa36b5120ea7b361c11717d98b3277,True,True
76,refs/heads/master,f85ee055d50a4991dac41884d2d4a12fa62f56a7,500901a2bfb2ffe2e4135099fd65e99a1d3d455b,b57f5c9197005afae0ac444871ab67206b6a9ceb,,25,1,868.0,156,False,True,,,True,25,,,,False,False
77,refs/heads/master,40928f186af918ed00ca47b7cc06f8df93e7af1a,c00aa8cadff33a43680b2ac0060ce2439259b898,80b66a50ab9fea28f924cabf5454082e689d0189,,27,3,332.0,62,True,True,Tests_failed,8808abfea8b49d67d76ab13b19302fdaf91e1ad9e1d89d161f30ba07bae57f49,True,27,False,Tests_failed,69ca5b7949d15ba2737dbcc8129fcfaa19990937995c4e6ac0222d670b7067b9,False,False
78,refs/heads/master,fbb2495b5a7ce63f6bcc580bd0b439031d4600cb,59a0cb2982949f2a2ad5f5fa3e4a834056557eda,3aefab15840319453868f2644f6157b73d54e446,,31,1,615.0,52,False,True,,,True,31,,,,False,False
79,refs/heads/master,03889fbece629747331d999657a33f8c667352b8,9b45f72c1eaeedd93026a9534d7604a7e22d99d6,9f1461f402570be93b8de990ee1f46f301a59e3f,,22,2,1750.0,28,True,True,Tests_passed,8edf74e5ac170eba0eb7fe30d88b8297b317078d85020695dcbd20b4fe0d8c93,True,22,True,Tests_passed,23613f94fd44a8f92c42391d1ce30fce4a8c20814feb63ff469f9ad365ff52f4,True,True
80,refs/heads/master,95e18f9b4c5f0e58fee5ec8f38f777bc89a8207b,2fc2e7b68b41e0a684baf046d2ed918bcbcdb37b,c92eb2dca8b02c92431c0fe10b2227f2ba4904ba,,6,1,188.0,81,False,False,,,True,6,,,,False,False
82,refs/heads/master,32cbc7d58656b1ba809bd5a3ea56dc828fbeadae,8679c071f2e6cb33690e0c41b97915254b0eb1e1,f06a726f023ba97695181ace5ac6604ace229414,,6,1,44.0,9,False,True,,,True,6,,,,False,False
83,refs/heads/master,f06a726f023ba97695181ace5ac6604ace229414,c8b39b0bea9dad21a8942c617c77713e3fbe5e7c,4f1b1e6d29152c9c9d5b628c4cec608a15b2617c,,19,1,985.0,213,False,True,,,True,19,,,,False,False
84,refs/remotes/origin/3.1.x,338dc97b71c71283b140689b70f5ca14cc5e37aa,da91f2747dcd0c6db3e7003dcc08b55717aa408a,14ca7bc77ae324c6dcd4d2a85a95af74f22dff14,,14,13,63.0,1,False,True,,,True,2,,,,False,False
85,refs/remotes/origin/3.1.x,d2747eaafc5057387bf4a915528efd1516a518c0,2a4593b37ae86831238738afb170a3e0fa88558c,cab6c6661117bad958fc8140f2af441ab53f4016,,352,2,28626.0,5748,True,True,Tests_passed,fc19901e15473e739adc24bff79190e71087a59b67500baa193a258fdb928666,True,352,True,Tests_passed,31e54ce39434573ad4bbbbf378d17a0a46740fb896eef9d801f6bbfcad03da70,True,True
86,refs/remotes/origin/3.2.x,b40120285982a32dc71a94761e39c7b139191253,c2d06060b60cf20209e9144b5406734125bc2e7d,3b76f823c15e2db039a7b0347b20353bb0f0d266,,13,1,121.0,20,False,True,,,True,13,,,,False,False
87,refs/remotes/origin/3.3.x,6ac3d897b1228af826f508b40f486e626669a415,d970333c490508c580f530800d6d506b3bcf7c64,ea5f50f439f6d18ba5a8c72c0d30dc399ba1a443,,12,1,143.0,20,False,True,,,True,12,,,,False,False
88,refs/remotes/origin/3.3.x,9c9674a674f94d6b83efd415cb3c84b86bbca0e9,f4d29ce06ae5f5792650ef1da6932a810d437f58,a07fe98067b5dd340ef604600750858b4f900bfc,,4,1,43.0,6,False,True,,,True,4,,,,False,False
89,refs/remotes/origin/3.3.x,ee89a0989d37996d05ddfd6f2185b2cc106e9ff2,953465d91ad03654a7cfed08f6235a57d23a9cee,6ec59bfacdcac845c6bf5855458562e9ad840d81,,12,1,33.0,12,False,False,,,True,12,,,,False,False
90,refs/remotes/origin/3.5.x,4a58ddc75f6a2959d02d4015a1667f48c790b2e1,ac4d8ea25a2eb7ecf8f2426aaff450834fc32ba9,f20852c603cc1d874abb208d3654f06c9fcd743d,,4,1,118.0,12,False,True,,,True,4,,,,False,False
91,refs/remotes/origin/3.5.x,f20852c603cc1d874abb208d3654f06c9fcd743d,3a3ae7e98c5f29beb296ecacd9870bd280cafa04,50ed0486e9c518c3c9d3a6919e38effbe871f91f,,16,1,212.0,33,False,True,,,True,16,,,,False,False
92,refs/remotes/origin/feature/hateoas_1_1_2,a4a1d40de9d45ecc3b7b0a4646b8552967277645,e2452345694918cc9544a35ca96615fc32729def,628091a2e4fe26ee1b6a244fbab362eb4b19f1e7,,18,10,387.0,49,False,True,,,True,18,,,,False,False
93,refs/remotes/origin/feature/required_fields,d278fa67d917326fa85065e8ce69a64cbfcdfa3e,9b4e18896d0ce46df5404a51f7ae64fe0f543913,7a3b39e550db4371a24b621ea3c8b52582ac2497,,5,3,179.0,52,True,True,Git_checkout_failed,,True,5,False,Git_checkout_failed,,False,False
94,refs/remotes/origin/hdiv-hateoas,695b49eca3f1f381ff1966702cace7677fd67949,9d6e298d56b17aa88c16f73cf443ae2641273d52,dc932fc38455c4747e8928574387c0f0a53ef8b2,,15,1,403.0,31,False,True,,,True,15,,,,False,False
95,refs/remotes/origin/hdiv-hateoas,68d27be6a2a55131913ebd6a87627cfe233a18e6,49538f7bc465ace9b1a30a8b82c034415f9f034a,a7da2e5a4f3425aefde76f116ab2ca2951bffe7e,,13,1,190.0,18,False,True,,,True,13,,,,False,False
96,refs/remotes/origin/hdiv-hateoas,061140bb9a62fb081ac280abd482769f6966a76b,46503026bb1e73b18f23fece33dba7affd76d9f3,b4616db98b252d24d3f2efa66f8f8dd2fc61df23,,53,1,1055.0,283,False,True,,,True,53,,,,False,False
97,refs/remotes/origin/pull/2,1a49b581d093a430321b4a10136cdf4212570066,be975de2371c44031c58cf0d71b1fbf8f09be148,98dc5b36637a6ab9758123b3ee04b0f6d39fd149,,227,8,,859,True,,Git_checkout_failed,,True,227,False,Git_checkout_failed,,False,False
98,refs/remotes/origin/pull/2,58e60d1f497f399de5448540a6aecac710a56dec,a07cd8fdc5ba73d402253d6368da48528a88a8b7,32cbc7d58656b1ba809bd5a3ea56dc828fbeadae,,34,7,2938.0,232,True,True,Tests_failed,7a3951199a14ecd57ea6427d0adce751ff76fbc2db42ae3b129d6aa430bcd97f,True,34,False,Tests_passed,38a0875b74f9b15ac61fabb96c438f81f39edafdc7267860e31128d8affaacb9,False,False
100,refs/remotes/origin/pull/56,5295a9c2c850c8144fcbe8cd6118ee0f6c2de5c1,13d9a7b47c7db268e88e32499bd1c5647a06449a,3aefab15840319453868f2644f6157b73d54e446,,22,1,582.0,39,False,True,,,True,22,,,,False,False
101,refs/remotes/origin/pull/57,fbb2ece5d9942f7865d8f6b712283e2134384f58,5295a9c2c850c8144fcbe8cd6118ee0f6c2de5c1,21b367fc5cd27779f5e37bccec82ba6cc66dcd1b,,35,2,954.0,163,True,True,Tests_failed,2d4655b44287c70e9dd27227ca224fc2ae10330dce4d85fa4d04cb795f8b950a,True,35,False,Tests_failed,749b79a84f6b60440532eee967fe880930a70aa3d6b1d0ffdaaa376ee8ee9d93,False,False
102,refs/remotes/origin/rules,66bd26fda9a84637700bd58253a15142d31a77f1,19957c3331bf199ba58b52bf80505d02c8c6b827,2f57936e3b8415df3b1800a183919172a14af475,,351,6,8232.0,1048,True,True,Tests_failed,8defe35481bb9d91fb3d4bce789694976f47706e954330b7dec2a6a365b93f72,True,351,False,Tests_passed,4e46127b3813defc49ffc9b44be55d10223d908645167826df99832425f88951,False,False
