idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
1,refs/heads/master,d7e9074e2c50c2cba45d7c2d426d8ec533d76a40,3eab4797255b218e2f9d7f913b5ba746ae8c9874,52eb1cc0de00e6cc758667fa15d73e81513881bc,,False,False,,,True,5,4,8,1,,,,False,5,False
2,refs/heads/master,14f1d840e18d406c5c0824cfdd4d0cb98cc70cbe,d0ff79bfcaba0e3a336e87d415fb5c13d9fac8fb,6e37f4ac6208340d22deafb1656eeb3b8f271e20,,False,False,,,True,4,6,12,4,,,,False,4,False
3,refs/heads/master,ef714df735c804d01d36486ac5823a8872b40757,27373c4d76b63ccac1b460b1f1001bb5a95d81a9,2c5e070f3cdce02537dae24671cb2bdaa6b24e84,,False,False,,,True,6,11,22,1,,,,False,6,False
4,refs/heads/master,a0a78e2288ccb9ccdec8490562b957d56cfeedf7,e56539ac57f6de5133ed2607b1b097a024ba1c17,37a78d7a1188f1afea6e1f1af2e5c2289fac4941,,False,False,,,True,2,2,4,2,,,,False,2,False
5,refs/heads/master,e56539ac57f6de5133ed2607b1b097a024ba1c17,78d284dea891e2463d4e3b39d444b8beed615103,7b5013237c3db608a147224cb86035fc7176d865,,False,False,,,True,2,3,6,2,,,,False,2,False
6,refs/heads/master,78d284dea891e2463d4e3b39d444b8beed615103,d918e72885493a098597cdc987e2d6bce86c7aba,066d5d081a1534d1db9683b5487b02f0fa28991a,,False,False,,,True,2,2,4,2,,,,False,2,False
7,refs/heads/master,d918e72885493a098597cdc987e2d6bce86c7aba,89ffe4c8ed65868fd1f0a9a01b351f8de526c60e,4fc222b478a7183ee1bd1969b6fb3951dcb0d028,,False,False,,,True,2,2,4,2,,,,False,2,False
8,refs/heads/master,bc18e5a3990c938f7d1199faa7aeeba1f800c2a9,71ea2bfaa232de8e2d8ae8889e02410e372a668b,8bc709e2671d90235ec761c27c0db8ed3e7dde7c,,False,False,,,True,2,2,4,2,,,,False,2,False
9,refs/heads/master,57b4881adae7f4fc6bab1b9fc5dd9214b78fbcd4,9f8e455f23e4fac4f08144bda9ef2e4b3a45bf8e,6198bc0f746d01ec7f1436f05d3073db8a4af374,,False,False,,,True,2,2,4,2,,,,False,2,False
10,refs/heads/master,2f8b89d1ab2f4f7188e6915e03fcf5b277de173c,1d6a5811a53b6772457233842ba917a0244f9aa8,267d2ade89a333f063a1d415cf0168be63aff4b3,,False,False,,,True,2,2,4,2,,,,False,2,False
11,refs/heads/master,e112c70061d33b539a4394b7507adb4498fcfaea,3239a55f49ca5ae2a8dd0aefdf15cd4422414952,f31f9a38cc949c4155e53c9055d69362c9052cd8,,False,False,,,True,2,2,4,2,,,,False,2,False
12,refs/heads/master,9f2c78de61949f74342cc93042a79be15869656f,16940e8ff8a16f1ee899997d8174b6a7164d0f34,307f38ae8b8642ca8ea77ec5a73bd259d0861526,,False,False,,,True,3,8,41,2,,,,False,3,False
13,refs/heads/master,c8b4ae6a6850feaa355685253823c9468bcdf5a7,df0e4ea036cf1602aa3dcea50683456b105d3526,4726b82fc359e52ac87e5dfbce238b90c577c359,,False,False,,,True,5,11,22,2,,,,False,5,False
14,refs/heads/master,df0e4ea036cf1602aa3dcea50683456b105d3526,8db0624e5f94191ef0c2a0b7fe12d6f740c15b2e,1c0d3f5997ce6fd82c81c7fe93b993b5b520431f,,False,False,,,True,5,7,14,4,,,,False,5,False
15,refs/heads/master,8db0624e5f94191ef0c2a0b7fe12d6f740c15b2e,273b4e890936952e4f680792a471083fbcd60f12,958f9d636da7b48210feac675dbe3d99c5b83bb7,,False,False,,,True,5,11,22,4,,,,False,5,False
16,refs/heads/master,273b4e890936952e4f680792a471083fbcd60f12,3853aef8885ad34c3f9b3344bbd72123ee4bfa4d,e81f455234c1c59468f018e0277ad9a6a8e1d106,,False,False,,,True,5,8,16,4,,,,False,5,False
17,refs/heads/master,3853aef8885ad34c3f9b3344bbd72123ee4bfa4d,697bc43e063939a7bef5c3124ee9112b6aa09d43,f2ed308aeb76bcc54827d603be6f327766bc7f8f,,False,False,,,True,6,6,12,2,,,,False,6,False
18,refs/heads/master,697bc43e063939a7bef5c3124ee9112b6aa09d43,43489fb813664d5155ab172457d587108560999e,351b6072cfba4f3e1e275077235f72ee159bc42f,,False,False,,,True,3,2,4,1,,,,False,3,False
21,refs/heads/master,bcbd7842e038333e82a8b7a13c1b1496f2a36534,8ee1549ec43069712a92597d1c818e2cacb9af7f,809b13b5945cc7c5aa8f3e87c6929b9101201d0c,,False,False,,,True,3,2,3,1,,,,False,3,False
23,refs/heads/master,54bccd5175d0d93981d98416374d065ddc542dd0,3860a01a149ca2cd4fe4506446b46a515cb794d1,6bcd69da77206f6860423d67743f5d1e95fdfc63,,False,True,,,True,13,26,64,1,,,,False,13,False
24,refs/heads/master,f1702061ffe06b21e5c1c59bf4191b4ef487df8b,1f8b9b670a1fa8fd0b4d5de5157f48debe73f58d,72cf632df82cb2767e73fed22773c1732e9767d5,,True,False,Tests_failed,90a28d4110a6310161ddc45cfdf1b615356a1f4189c95906f4ddd254c2572581,True,4,8,19,2,False,Tests_failed,b627a3fcf53d02069aa444d4b29d2910d9b1ecb73c96d609af673ce03a691712,False,4,False
