idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
5,refs/heads/master,6c455a8aeddb100967dad36a908f35bb4a72b03d,7c389139b195fadc38f9229a7522dd0c12737bab,f6aa8253e1f9204aa3336e08216a513688aab3a2,,True,True,c03aeb1fa8bc58bd4ae5b7aaff506b3e6e37425c686325987e52055c9da57ab8,Tests_passed,0.0,32a065bd4e3e1d8b90a627719101db093c6e59ef886029b9c0055307fc4fbe10,Tests_passed,0.0,True,True,Tests_passed,1f54267433e3eef0efe5499ea557356b636fb24b3478835cef3b5105297d0709,Tests_passed,1f54267433e3eef0efe5499ea557356b636fb24b3478835cef3b5105297d0709,Tests_passed,1f54267433e3eef0efe5499ea557356b636fb24b3478835cef3b5105297d0709,Tests_passed,1f54267433e3eef0efe5499ea557356b636fb24b3478835cef3b5105297d0709,Tests_passed,1f54267433e3eef0efe5499ea557356b636fb24b3478835cef3b5105297d0709,Tests_passed,1f54267433e3eef0efe5499ea557356b636fb24b3478835cef3b5105297d0709,Tests_passed,1f54267433e3eef0efe5499ea557356b636fb24b3478835cef3b5105297d0709,Tests_passed,1f54267433e3eef0efe5499ea557356b636fb24b3478835cef3b5105297d0709,Tests_passed,1f54267433e3eef0efe5499ea557356b636fb24b3478835cef3b5105297d0709,Tests_passed,1f54267433e3eef0efe5499ea557356b636fb24b3478835cef3b5105297d0709,Tests_passed,1f54267433e3eef0efe5499ea557356b636fb24b3478835cef3b5105297d0709,Tests_passed,1f54267433e3eef0efe5499ea557356b636fb24b3478835cef3b5105297d0709,Tests_passed,1f54267433e3eef0efe5499ea557356b636fb24b3478835cef3b5105297d0709,Merge_failed,1f54267433e3eef0efe5499ea557356b636fb24b3478835cef3b5105297d0709
