idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
4,refs/heads/master,a6e47d81de2084372f139e74fb6f351056064f5e,c2b5bce9e1c806970fbf89708ceffb5235d90543,3829cd6baeca26f0a39cf3758a5f0ba7cf2ea29f,,True,True,611a80c3663a11ad8c7a1509e5a7a4f9fc4c5df7eb6ff839164615f817a81251,Tests_passed,06937e60d669c9e91d5ede8cbabfb88895545af20f55183d54a80b6644234910,Tests_passed,True,True
9,refs/heads/master,419ab4e4241ca54ecd03824f6e3f2b2fced5ce52,486fa12b91fb127e20e6bdce8c6999bfc618ab50,3eaa1f34de27228be79d6928f2f3154d2be5e7e3,,False,False,,,,,,False
12,refs/heads/master,6e84c85f92e97bdf229a69c28c156020794691cf,21dee5d5f397a6e818c447a90b61c926f7903b95,c0901d79e41cad0191f03e8b9910956a469cf2ab,,True,True,e308d7c35db926ccac3b2ae868183c88a7c1cb729970ac29f23bc2234e8a243e,Tests_passed,dab92d6cd82fc3e4a54ed05ca85083f390610867047a562ef0b29db79376e5ae,Tests_passed,True,False
13,refs/heads/master,21dee5d5f397a6e818c447a90b61c926f7903b95,6dcaefef5721f0428e1272a9ef3d3c8e925cca03,601ed76fc08d0606e288770de24ebb2769b0d538,,False,False,,,,,,False
19,refs/heads/master,b444fdacddb26f124f3e6749380061f4ed561371,75171e88a9b4596d788acdfa66e7da48f365e914,835a290fdc553568d143eeb7a7b2788a97e5adc2,,True,True,e0d0b3dd8dd99455375af826294aa6d350fa2f69db3e16fca26151d581f0c9c0,Tests_passed,d454e3d99cff0f35b70eaf0b14d154741dac0f068281425302524d0522905b63,Tests_passed,True,True
21,refs/heads/master,fdbd5e59632b7aebf6fc9e9f9135e54ee5d0dc64,0fd8233c788e2f85f70cd1c49f392414e8ed2ff3,2cabe73e6afbcfb961b53cf5465518c5391e3c8b,,False,True,91eae1535cd384321044c9b41622e6efa1f4b23f074f66f58db702776d6f5e90,Tests_failed,6ad235c922bf1e924958aa1a7fce12b4d6288faa8f3806cab429a0f7176b689a,Tests_failed,False,False
22,refs/heads/master,0fd8233c788e2f85f70cd1c49f392414e8ed2ff3,14ae1b3018fed60e250b6992dce4b81893d40d92,d22b1c642a1225dd397a6de827aa889f9a0d61b2,,False,True,4a6c38c284604537990078963e4d96ad68e9b9c65832138efebfad9cb2d41ced,Tests_timedout,f1a3414e601aa3323bb0f10f181366a266c34e6a1cd35f82b2f1e233506d9139,Tests_timedout,False,False
23,refs/heads/master,14ae1b3018fed60e250b6992dce4b81893d40d92,ad5cbfb1ddd2a624f6e693343e0d3222dd33585f,7d79c7300a4e576e8e81f92f0ebe0a9a63944f13,,True,True,443f0f487fd2dabb8de8f5ba34427b8e58dbb6609caccf32a1dba8a422c31286,Tests_passed,bdb00ded597effc26df9889bb3404f5f6119e3caf70d121c4dda92cc40b6a109,Tests_passed,True,True
24,refs/heads/master,ad5cbfb1ddd2a624f6e693343e0d3222dd33585f,8c4cc567c8d6f517dd2804b637a0a03a168840d5,b2f7f11d93fffae93ac2867ce7c5a36c01298ffb,,False,False,,,,,,False
26,refs/heads/master,7edcfa440bf7a788770f1b82f94beb5b38c683e8,16553017c324245413b0fbe082e4fc09e1773503,34212989148c06be03cb22fb79950e1c84d44e98,,True,True,9d2a6ef73e82a9823e8c622cfd2966dfe788c396c3f94e7ca1326d7899ce4405,Tests_passed,f1fbc3b98fb92317fc10c24c9ebf81ce62365191764e0b29fc5b6a63259c56a4,Tests_passed,True,False
28,refs/heads/master,160357c1e8bbe4ad18039a72b23399aa121ce3d1,9b24ac019e566ad083f60ad99397cdfb33acbb97,4f7b4ef7ce3a99f71e01e00e643bac08af8cee8e,,False,True,bb7f5388d1478de2bbb8c0f7268b190ee7a9455e75057565502c0d512c1cb218,Tests_failed,5d95d29b0ac9706e435c3828aa3adb432672ec5427962bdf53af77688286449f,Tests_failed,False,False
30,refs/heads/master,ead5a1d62ea392008db528b8f070851f37976a10,06d593622d31e7d0f4c2a4e30f492d3cf8f4f322,15d78e35613cb9908343492394f2331e7d9de7d5,,False,True,e3b2b46f620e9fdd62358277692d37e03679b5da3e4d8a55827f235647bd97eb,Tests_failed,f0f6e2b07761a085e58251beafe8af2b1c14d5accd6be52ac3d28b0938f6f85e,Tests_failed,False,False
35,refs/heads/master,b4be6e65f2882e6deb111193a052ba21a70b068a,102d3ef3ab165d5ddef0b10f749e2318b310df85,f377db0bfd4f9d789edec9f1b5bdadc53e21fd2b,,True,True,f66597d2b6c203edf0f68abe535fb4dfbcad858e931590b6acb4200a731b7bf1,Tests_passed,cbf24e45e922cec7a0dd12408bef382e98c14d9f93c8f4071545e2f4d360a129,Tests_passed,True,True
36,refs/heads/master,f377db0bfd4f9d789edec9f1b5bdadc53e21fd2b,68079a817c947d8b116964c965deba405fbaa202,758113daa2c558867da5217722c945a43914506a,,False,False,,,,,,False
38,refs/heads/master,621de2602b7d6bc1ba65237b26409ebeb086c45a,fd528893fafcba05dce0136495d1dda23d543ced,c6d2be7653b5736c08048c127597e70d2cddad7c,,False,True,c8137c0819a064dbbf8d59b4c122af3ff8709a7da4dd88eaa555f54ffee7d46f,Tests_failed,e67dfdcb8fd3aea99a06c2a8f8ff1e70e663eecb340bb1aeac2393176ca672cc,Tests_failed,False,False
42,refs/heads/master,94d39895f42ec1c8138213011b008aff3377a2a3,bc5aa5f014bda17663924113d53267844ef7e34c,843ad06907d469e96b5753f0c80aad1430c57485,,True,True,b9f1bb4dca62e5abdce07cf29598261192004892db0ebd7d51cdd05ea0ee4402,Tests_passed,404163956d94a5f3d7784a4d1d49ce358d05c8167f052ab3f18faeb2b53db1b0,Tests_passed,True,True
44,refs/heads/master,338f54be64baf6b8f26136f13ad5ba647b49944c,dd5fd2f2ed3b210a76c2bd2f534a4dbfc8f666b3,3f4c84f8f4e4fc97830ad6019e4971d8e908583a,,True,True,85fd95324f65b6845ac1f712571818e8bf7ae706d6c49ca105366bde4e17d909,Tests_passed,eb1fdd92c6c24a6c0a019270578bbbc49ca77a8938b91dbb466550a3367ddddb,Tests_passed,True,True
55,refs/heads/master,913154d2ee3f0bdeda6227f2af2ec124e9894988,a10d91d5d93eaf6ca2fb48684743189f5f988d9f,ba7fe1a34e1569f480ad07aac487eb3059ae022c,,True,True,87992f61c58f02c0132c89532b9cbe86f7b005d2086f91776bb078f497585822,Tests_passed,f5adbe758776a5e4557e793c2468ec7c7d2287472aab3199bd2cfd48fb12c6df,Tests_passed,True,True
57,refs/heads/master,e86243d3cd35a85ad9677df22f4fbfc1349dd390,0eeb00b790952c4f36b2081bd645e0fb0b2d7fe4,bcbd51a74079edb079fb39f3547d0d501128fd07,,False,False,,,,,,False
