idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
3,refs/heads/master,3d84b5bea0481a10cf711a955a6eab6fbdf0e4e8,62be275033d70340dee7ff0a01ea600df56c6cdf,620e45605dae20333ca5d5dc8483cd38005f6369,,False,"{'base_left': 'cache/diff_analyzer/logs/kpelykh/docker-java/62be275033d70340dee7ff0a01ea600df56c6cdf_620e45605dae20333ca5d5dc8483cd38005f6369_base_left.log', 'base_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/62be275033d70340dee7ff0a01ea600df56c6cdf_620e45605dae20333ca5d5dc8483cd38005f6369_base_right.log', 'left_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/62be275033d70340dee7ff0a01ea600df56c6cdf_620e45605dae20333ca5d5dc8483cd38005f6369_left_right.log'}",False,,,True,8.0,28.0,,,,False,False
6,refs/heads/master,81789ea773094b18340502d457e8d349a76a2350,44aa4b057604562f10220734507928a05a315526,431306b785010b84eb7961ab7b92d9126b8efe5f,,True,"{'base_left': 'cache/diff_analyzer/logs/kpelykh/docker-java/44aa4b057604562f10220734507928a05a315526_431306b785010b84eb7961ab7b92d9126b8efe5f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/44aa4b057604562f10220734507928a05a315526_431306b785010b84eb7961ab7b92d9126b8efe5f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/44aa4b057604562f10220734507928a05a315526_431306b785010b84eb7961ab7b92d9126b8efe5f_left_right.log'}",True,Tests_passed,2db79bba3d310417a195ed89b59f34d39228ef08b6e37b63c94b924f6715a22c,True,28.0,257.0,True,Tests_passed,062ae0bf52ed9b529d97a0a36bb8fc1d63c930650b08f189270615666a03ceac,True,True
8,refs/heads/master,44aa4b057604562f10220734507928a05a315526,00ff6ec25af073b30377cb1a860d45f228de3a2e,9cf0799d1aa8c5de44aa7fe8b5336f5b494a9e64,,True,"{'base_left': 'cache/diff_analyzer/logs/kpelykh/docker-java/00ff6ec25af073b30377cb1a860d45f228de3a2e_9cf0799d1aa8c5de44aa7fe8b5336f5b494a9e64_base_left.log', 'base_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/00ff6ec25af073b30377cb1a860d45f228de3a2e_9cf0799d1aa8c5de44aa7fe8b5336f5b494a9e64_base_right.log', 'left_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/00ff6ec25af073b30377cb1a860d45f228de3a2e_9cf0799d1aa8c5de44aa7fe8b5336f5b494a9e64_left_right.log'}",True,Tests_passed,34788cf84d06f024b167944c7bbd982578b272f9ec9739b6e95a5da9212c468c,True,12.0,96.0,True,Tests_passed,43966615d8feb6d07e6d7f9d119fa1ff45ff0669a9c91f1565d1fb10557c2fa6,True,True
9,refs/heads/master,8c0f496582aff251a796457d41961f540dbf2c5c,a976811e70c26f03e061837a526329907657f0f6,98b265515b152822fc9a28e598ceb150bf6a892a,,True,"{'base_left': 'cache/diff_analyzer/logs/kpelykh/docker-java/a976811e70c26f03e061837a526329907657f0f6_98b265515b152822fc9a28e598ceb150bf6a892a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/a976811e70c26f03e061837a526329907657f0f6_98b265515b152822fc9a28e598ceb150bf6a892a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/a976811e70c26f03e061837a526329907657f0f6_98b265515b152822fc9a28e598ceb150bf6a892a_left_right.log'}",True,Tests_passed,34788cf84d06f024b167944c7bbd982578b272f9ec9739b6e95a5da9212c468c,True,25.0,191.0,True,Tests_passed,05e4a84cc4bde3143aea0a0b01322e5f7ee66675060581e5213311f4a8d9c629,True,True
10,refs/heads/master,a976811e70c26f03e061837a526329907657f0f6,921fd5893f809a28ec7033831c0f0c5da96d4a0b,00ff6ec25af073b30377cb1a860d45f228de3a2e,,False,"{'base_left': 'cache/diff_analyzer/logs/kpelykh/docker-java/921fd5893f809a28ec7033831c0f0c5da96d4a0b_00ff6ec25af073b30377cb1a860d45f228de3a2e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/921fd5893f809a28ec7033831c0f0c5da96d4a0b_00ff6ec25af073b30377cb1a860d45f228de3a2e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/921fd5893f809a28ec7033831c0f0c5da96d4a0b_00ff6ec25af073b30377cb1a860d45f228de3a2e_left_right.log'}",True,,,True,5.0,15.0,,,,False,False
13,refs/heads/master,4ac45cd93ef94037331fee091ec6f004cf56ead8,0bcade70cb81d0e95c603e359a98afe3621944a6,bced4af29f59989fc6c9942bea5b056e72be5b55,,True,"{'base_left': 'cache/diff_analyzer/logs/kpelykh/docker-java/0bcade70cb81d0e95c603e359a98afe3621944a6_bced4af29f59989fc6c9942bea5b056e72be5b55_base_left.log', 'base_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/0bcade70cb81d0e95c603e359a98afe3621944a6_bced4af29f59989fc6c9942bea5b056e72be5b55_base_right.log', 'left_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/0bcade70cb81d0e95c603e359a98afe3621944a6_bced4af29f59989fc6c9942bea5b056e72be5b55_left_right.log'}",True,Tests_passed,a8ba9675e6b8fbfad4f26e3127e72af9a37321efe2d9ce4417e457e0ece1dd7d,True,28.0,1118.0,False,Tests_failed,9d83afe99d55812a9286cb7f85a5a1339dd8f6dee4d886c125a434b18a439b08,False,False
14,refs/heads/master,30ccd56b4378a446dd8994818a3b50775244ef84,66033efbe1780dae2fd90f1adfc68f258e32918f,216b756f95949c41761b9287e06d69bc9e981cc1,,False,"{'base_left': 'cache/diff_analyzer/logs/kpelykh/docker-java/66033efbe1780dae2fd90f1adfc68f258e32918f_216b756f95949c41761b9287e06d69bc9e981cc1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/66033efbe1780dae2fd90f1adfc68f258e32918f_216b756f95949c41761b9287e06d69bc9e981cc1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/66033efbe1780dae2fd90f1adfc68f258e32918f_216b756f95949c41761b9287e06d69bc9e981cc1_left_right.log'}",False,,,True,2.0,2.0,,,,False,False
16,refs/heads/master,e796c763f687b3140c175ac8e60d8f24e21bea79,caaf9c5c1a61e2b2aa3bdd60a6aed491a075889b,ec08b6b149a4940236cac2ab32019691549e4a40,,False,"{'base_left': 'cache/diff_analyzer/logs/kpelykh/docker-java/caaf9c5c1a61e2b2aa3bdd60a6aed491a075889b_ec08b6b149a4940236cac2ab32019691549e4a40_base_left.log', 'base_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/caaf9c5c1a61e2b2aa3bdd60a6aed491a075889b_ec08b6b149a4940236cac2ab32019691549e4a40_base_right.log', 'left_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/caaf9c5c1a61e2b2aa3bdd60a6aed491a075889b_ec08b6b149a4940236cac2ab32019691549e4a40_left_right.log'}",True,,,True,7.0,155.0,,,,False,False
17,refs/heads/master,caaf9c5c1a61e2b2aa3bdd60a6aed491a075889b,6c2474c2a5db6814bb1c397ea5dabb68ff05cdf6,6b7e53ee90ec8b7a072d5584f521e62ee927fc3d,,False,"{'base_left': 'cache/diff_analyzer/logs/kpelykh/docker-java/6c2474c2a5db6814bb1c397ea5dabb68ff05cdf6_6b7e53ee90ec8b7a072d5584f521e62ee927fc3d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/6c2474c2a5db6814bb1c397ea5dabb68ff05cdf6_6b7e53ee90ec8b7a072d5584f521e62ee927fc3d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/6c2474c2a5db6814bb1c397ea5dabb68ff05cdf6_6b7e53ee90ec8b7a072d5584f521e62ee927fc3d_left_right.log'}",True,,,True,4.0,73.0,,,,False,False
20,refs/heads/master,df7030520c8ca278f800a8d200312563da556633,a09af1be3339249168b155c651a3ae25105a3b57,6168a2172ecfc128d37497646084a7e964b7cc0d,,True,"{'base_left': 'cache/diff_analyzer/logs/kpelykh/docker-java/a09af1be3339249168b155c651a3ae25105a3b57_6168a2172ecfc128d37497646084a7e964b7cc0d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/a09af1be3339249168b155c651a3ae25105a3b57_6168a2172ecfc128d37497646084a7e964b7cc0d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/a09af1be3339249168b155c651a3ae25105a3b57_6168a2172ecfc128d37497646084a7e964b7cc0d_left_right.log'}",False,Tests_passed,f4dd37a4cd2cc133c22cd242d2303d6b88553149e2176127d03b10d2ff6743ce,True,2.0,2.0,True,Tests_passed,4be518fcd28b5c7f6b7a4d79d492d62ec7b208e7447cbba423755bc939fee8dd,True,True
21,refs/heads/master,b7abd13d64ad5d6663360354582ed4b456ad71ae,e3237b436f9245d7c60fe379562e18c979116050,9be43bcf903ce3250e6845b96d15e50171774e4a,,True,"{'base_left': 'cache/diff_analyzer/logs/kpelykh/docker-java/e3237b436f9245d7c60fe379562e18c979116050_9be43bcf903ce3250e6845b96d15e50171774e4a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/e3237b436f9245d7c60fe379562e18c979116050_9be43bcf903ce3250e6845b96d15e50171774e4a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/e3237b436f9245d7c60fe379562e18c979116050_9be43bcf903ce3250e6845b96d15e50171774e4a_left_right.log'}",True,Tests_failed,f8dd461511ff4d22666ee0fd190de59a7e99dd72c5507498b80cca3f5e5e270d,True,9.0,102.0,False,Tests_failed,e900896d99cecc84f8e3aadcad4c2e1de62ac7b913fdd9867832ae7784881bbe,False,False
23,refs/heads/master,1dd37ada7cca5fe0fa1ec0759f60e9e784208f4e,7d5110d850936cce5d0263aefc21a4a2a594631e,f19fd197500d5827763782069e8e54b01bacd7ab,,False,"{'base_left': 'cache/diff_analyzer/logs/kpelykh/docker-java/7d5110d850936cce5d0263aefc21a4a2a594631e_f19fd197500d5827763782069e8e54b01bacd7ab_base_left.log', 'base_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/7d5110d850936cce5d0263aefc21a4a2a594631e_f19fd197500d5827763782069e8e54b01bacd7ab_base_right.log', 'left_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/7d5110d850936cce5d0263aefc21a4a2a594631e_f19fd197500d5827763782069e8e54b01bacd7ab_left_right.log'}",False,,,True,6.0,62.0,,,,False,False
27,refs/heads/master,40934589f318c775687dfc8a463ad2844be95232,62843f36d4563fb512f037e0b8b7418aa0a33765,1da0588b80a5b70a4a22ac0cbb31aab9d355aeb2,,False,"{'base_left': 'cache/diff_analyzer/logs/kpelykh/docker-java/62843f36d4563fb512f037e0b8b7418aa0a33765_1da0588b80a5b70a4a22ac0cbb31aab9d355aeb2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/62843f36d4563fb512f037e0b8b7418aa0a33765_1da0588b80a5b70a4a22ac0cbb31aab9d355aeb2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/62843f36d4563fb512f037e0b8b7418aa0a33765_1da0588b80a5b70a4a22ac0cbb31aab9d355aeb2_left_right.log'}",True,,,True,10.0,2342.0,,,,False,False
28,refs/heads/master,1da0588b80a5b70a4a22ac0cbb31aab9d355aeb2,ff68cfe1f45bbeaeeef1b13a75426497843b113b,061907880a3d04509e810c4b9afcb8e637809162,,False,"{'base_left': 'cache/diff_analyzer/logs/kpelykh/docker-java/ff68cfe1f45bbeaeeef1b13a75426497843b113b_061907880a3d04509e810c4b9afcb8e637809162_base_left.log', 'base_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/ff68cfe1f45bbeaeeef1b13a75426497843b113b_061907880a3d04509e810c4b9afcb8e637809162_base_right.log', 'left_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/ff68cfe1f45bbeaeeef1b13a75426497843b113b_061907880a3d04509e810c4b9afcb8e637809162_left_right.log'}",True,,,True,10.0,209.0,,,,False,False
29,refs/heads/master,62843f36d4563fb512f037e0b8b7418aa0a33765,5395edb5e8986c2e62101cad14bbc23ce61ef737,ff68cfe1f45bbeaeeef1b13a75426497843b113b,,True,"{'base_left': 'cache/diff_analyzer/logs/kpelykh/docker-java/5395edb5e8986c2e62101cad14bbc23ce61ef737_ff68cfe1f45bbeaeeef1b13a75426497843b113b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/5395edb5e8986c2e62101cad14bbc23ce61ef737_ff68cfe1f45bbeaeeef1b13a75426497843b113b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/5395edb5e8986c2e62101cad14bbc23ce61ef737_ff68cfe1f45bbeaeeef1b13a75426497843b113b_left_right.log'}",True,Tests_failed,a7006a55cae9e7eabbff2f6e3bfe92cb306140025ba7591e06b7bc0ca93ac752,True,23.0,3801.0,False,Tests_failed,930d0cb713a0e33ccf460157fb4e6c3c0d55062b6b99800e020136a9e1dd63ff,False,False
30,refs/heads/master,ff68cfe1f45bbeaeeef1b13a75426497843b113b,a9134be9579f1ada5d9b2c6e5317fbb55f967e55,b7499a4105834a7c8b335bd6353b75553a83992f,,False,"{'base_left': 'cache/diff_analyzer/logs/kpelykh/docker-java/a9134be9579f1ada5d9b2c6e5317fbb55f967e55_b7499a4105834a7c8b335bd6353b75553a83992f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/a9134be9579f1ada5d9b2c6e5317fbb55f967e55_b7499a4105834a7c8b335bd6353b75553a83992f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/a9134be9579f1ada5d9b2c6e5317fbb55f967e55_b7499a4105834a7c8b335bd6353b75553a83992f_left_right.log'}",False,,,True,6.0,185.0,,,,False,False
31,refs/heads/master,a9134be9579f1ada5d9b2c6e5317fbb55f967e55,2bc53e9e5683c48b50a9bb0f690205b7e88ab4fa,76c86f4a912858020360f9b7c51d395a3fd9e55c,,True,"{'base_left': 'cache/diff_analyzer/logs/kpelykh/docker-java/2bc53e9e5683c48b50a9bb0f690205b7e88ab4fa_76c86f4a912858020360f9b7c51d395a3fd9e55c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/2bc53e9e5683c48b50a9bb0f690205b7e88ab4fa_76c86f4a912858020360f9b7c51d395a3fd9e55c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/kpelykh/docker-java/2bc53e9e5683c48b50a9bb0f690205b7e88ab4fa_76c86f4a912858020360f9b7c51d395a3fd9e55c_left_right.log'}",False,Tests_failed,1205af2eb645df97f2615fef95b0c60863c3bed8b8186724c1047edb00b10374,True,3.0,75.0,False,Tests_failed,72b934d6e5b7556bf79f8a319142f13fa371a8437513cd82914c81f80062c2a0,False,False
