idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
3,refs/heads/master,02556e2d46353c790683b98bdabb6a8695a4553f,d040f8fc8c68aa5bca6aef5b1e711a8b92a33995,945b4cd8050dcc212624a836a3a46a16cecc2265,,a3b57c5a0427abef25a4f842f6928370776e77a694b498629c7ccd8fc72d47a1,Tests_passed,8323f01b0b77f1cc27a7c02a42c615c4e7c36680f6e83f74bbc63f6a6c1dce67,Tests_passed,True,True,True,True,Tests_passed,b1b4ec1ba0e428b82b2b0d5c7447a39c2b84b62cd19c83b2bd5d109e72397e11,Tests_passed,b1b4ec1ba0e428b82b2b0d5c7447a39c2b84b62cd19c83b2bd5d109e72397e11,Tests_passed,b1b4ec1ba0e428b82b2b0d5c7447a39c2b84b62cd19c83b2bd5d109e72397e11,Tests_passed,b1b4ec1ba0e428b82b2b0d5c7447a39c2b84b62cd19c83b2bd5d109e72397e11,Tests_passed,b1b4ec1ba0e428b82b2b0d5c7447a39c2b84b62cd19c83b2bd5d109e72397e11,Tests_passed,b1b4ec1ba0e428b82b2b0d5c7447a39c2b84b62cd19c83b2bd5d109e72397e11,Tests_passed,b1b4ec1ba0e428b82b2b0d5c7447a39c2b84b62cd19c83b2bd5d109e72397e11,Tests_passed,b1b4ec1ba0e428b82b2b0d5c7447a39c2b84b62cd19c83b2bd5d109e72397e11,Tests_passed,b1b4ec1ba0e428b82b2b0d5c7447a39c2b84b62cd19c83b2bd5d109e72397e11,Tests_passed,b1b4ec1ba0e428b82b2b0d5c7447a39c2b84b62cd19c83b2bd5d109e72397e11,Tests_passed,b1b4ec1ba0e428b82b2b0d5c7447a39c2b84b62cd19c83b2bd5d109e72397e11,Tests_passed,b1b4ec1ba0e428b82b2b0d5c7447a39c2b84b62cd19c83b2bd5d109e72397e11,Tests_passed,b1b4ec1ba0e428b82b2b0d5c7447a39c2b84b62cd19c83b2bd5d109e72397e11,Merge_failed,b1b4ec1ba0e428b82b2b0d5c7447a39c2b84b62cd19c83b2bd5d109e72397e11
6,refs/heads/master,80dee796bbba49fffa21a331a5e670db24a4a0b5,e838042431d343daeae1a58ed9f4e55dfc17b31b,a7d5e4eb97cc90eb2d9fa2f60134fbb8f3405f5d,,9f625ad3df2518aac048086446344faa75df3ed892e45b339bd29a21fbb15bc7,Tests_passed,fd7a62449a60c77c5f5184ca4929b257dac79e377a54047f0722c051e9a88c9e,Tests_passed,True,True,True,True,Tests_failed,902baee35fbb984304781fbfa73ca3fedf28ffbed429452fcaa4b7ab2e052280,Tests_failed,902baee35fbb984304781fbfa73ca3fedf28ffbed429452fcaa4b7ab2e052280,Tests_failed,902baee35fbb984304781fbfa73ca3fedf28ffbed429452fcaa4b7ab2e052280,Tests_failed,902baee35fbb984304781fbfa73ca3fedf28ffbed429452fcaa4b7ab2e052280,Tests_failed,902baee35fbb984304781fbfa73ca3fedf28ffbed429452fcaa4b7ab2e052280,Tests_failed,902baee35fbb984304781fbfa73ca3fedf28ffbed429452fcaa4b7ab2e052280,Tests_failed,902baee35fbb984304781fbfa73ca3fedf28ffbed429452fcaa4b7ab2e052280,Tests_failed,902baee35fbb984304781fbfa73ca3fedf28ffbed429452fcaa4b7ab2e052280,Tests_failed,902baee35fbb984304781fbfa73ca3fedf28ffbed429452fcaa4b7ab2e052280,Tests_failed,902baee35fbb984304781fbfa73ca3fedf28ffbed429452fcaa4b7ab2e052280,Tests_failed,902baee35fbb984304781fbfa73ca3fedf28ffbed429452fcaa4b7ab2e052280,Tests_failed,902baee35fbb984304781fbfa73ca3fedf28ffbed429452fcaa4b7ab2e052280,Tests_failed,902baee35fbb984304781fbfa73ca3fedf28ffbed429452fcaa4b7ab2e052280,Merge_failed,902baee35fbb984304781fbfa73ca3fedf28ffbed429452fcaa4b7ab2e052280
8,refs/heads/master,14942a1fdf8f33af2a9cc5647ad90f714fda4d6b,76f60993c8ea54b1c4b075546eef449f63b2540e,48156b0afb001cef56aec230f7c650079900e522,,abd0990e0458f4a5f58faaf2c30dfa8b66663df708e2f02ea13471b578d45673,Tests_passed,d68b03dce0f3e52e7a3cfd762d3a045f648eb39f5747788b237c15230f29baca,Tests_passed,True,True,True,True,Tests_passed,1fe168bcdf6c239f1668dcd9dad736bef7e1c743dad52b530c51304da1e03efa,Tests_passed,1fe168bcdf6c239f1668dcd9dad736bef7e1c743dad52b530c51304da1e03efa,Tests_passed,1fe168bcdf6c239f1668dcd9dad736bef7e1c743dad52b530c51304da1e03efa,Tests_passed,1fe168bcdf6c239f1668dcd9dad736bef7e1c743dad52b530c51304da1e03efa,Tests_passed,1fe168bcdf6c239f1668dcd9dad736bef7e1c743dad52b530c51304da1e03efa,Tests_passed,1fe168bcdf6c239f1668dcd9dad736bef7e1c743dad52b530c51304da1e03efa,Tests_passed,1fe168bcdf6c239f1668dcd9dad736bef7e1c743dad52b530c51304da1e03efa,Tests_passed,1fe168bcdf6c239f1668dcd9dad736bef7e1c743dad52b530c51304da1e03efa,Tests_passed,1fe168bcdf6c239f1668dcd9dad736bef7e1c743dad52b530c51304da1e03efa,Tests_passed,1fe168bcdf6c239f1668dcd9dad736bef7e1c743dad52b530c51304da1e03efa,Tests_passed,1fe168bcdf6c239f1668dcd9dad736bef7e1c743dad52b530c51304da1e03efa,Tests_passed,1fe168bcdf6c239f1668dcd9dad736bef7e1c743dad52b530c51304da1e03efa,Tests_passed,1fe168bcdf6c239f1668dcd9dad736bef7e1c743dad52b530c51304da1e03efa,Merge_failed,1fe168bcdf6c239f1668dcd9dad736bef7e1c743dad52b530c51304da1e03efa
9,refs/heads/master,48156b0afb001cef56aec230f7c650079900e522,c2b6d4051150b94a72d2396e2a146ab9e1c7ca71,9a53f14fe8acce5204348449d1674a47cc971a75,,e78a5a391b9554db710abe2bf82aa6aadef96bc95a34b243157a4022bf97ca44,Tests_passed,c5022abaae4b6cf6c36d77111a1babd00628d7a5cbfbae031d6cd225eef27169,Tests_passed,True,True,True,True,Tests_passed,d68b03dce0f3e52e7a3cfd762d3a045f648eb39f5747788b237c15230f29baca,Tests_passed,d68b03dce0f3e52e7a3cfd762d3a045f648eb39f5747788b237c15230f29baca,Tests_passed,d68b03dce0f3e52e7a3cfd762d3a045f648eb39f5747788b237c15230f29baca,Tests_passed,d68b03dce0f3e52e7a3cfd762d3a045f648eb39f5747788b237c15230f29baca,Tests_passed,d68b03dce0f3e52e7a3cfd762d3a045f648eb39f5747788b237c15230f29baca,Tests_passed,d68b03dce0f3e52e7a3cfd762d3a045f648eb39f5747788b237c15230f29baca,Tests_passed,d68b03dce0f3e52e7a3cfd762d3a045f648eb39f5747788b237c15230f29baca,Tests_passed,d68b03dce0f3e52e7a3cfd762d3a045f648eb39f5747788b237c15230f29baca,Tests_passed,d68b03dce0f3e52e7a3cfd762d3a045f648eb39f5747788b237c15230f29baca,Tests_passed,d68b03dce0f3e52e7a3cfd762d3a045f648eb39f5747788b237c15230f29baca,Tests_passed,d68b03dce0f3e52e7a3cfd762d3a045f648eb39f5747788b237c15230f29baca,Tests_passed,d68b03dce0f3e52e7a3cfd762d3a045f648eb39f5747788b237c15230f29baca,Tests_passed,d68b03dce0f3e52e7a3cfd762d3a045f648eb39f5747788b237c15230f29baca,Merge_failed,d68b03dce0f3e52e7a3cfd762d3a045f648eb39f5747788b237c15230f29baca
10,refs/heads/master,9a53f14fe8acce5204348449d1674a47cc971a75,b3d0ccbe10ac61b78f520de7dd9cf73e49a4b4a9,467acc6669ad2d69abded522e9b9503ce02bfd83,,96a93a4027bab3ab33f7da4f61d444c93e1f9f893f048470ac8cfaf2196b9e62,Tests_passed,d65fa5c7a15860905d34ba22501df820041116ad579de9c899c202e095f7c432,Tests_passed,True,True,True,True,Tests_passed,c5022abaae4b6cf6c36d77111a1babd00628d7a5cbfbae031d6cd225eef27169,Tests_passed,c5022abaae4b6cf6c36d77111a1babd00628d7a5cbfbae031d6cd225eef27169,Tests_passed,c5022abaae4b6cf6c36d77111a1babd00628d7a5cbfbae031d6cd225eef27169,Tests_passed,c5022abaae4b6cf6c36d77111a1babd00628d7a5cbfbae031d6cd225eef27169,Tests_passed,c5022abaae4b6cf6c36d77111a1babd00628d7a5cbfbae031d6cd225eef27169,Tests_passed,c5022abaae4b6cf6c36d77111a1babd00628d7a5cbfbae031d6cd225eef27169,Tests_passed,c5022abaae4b6cf6c36d77111a1babd00628d7a5cbfbae031d6cd225eef27169,Tests_passed,c5022abaae4b6cf6c36d77111a1babd00628d7a5cbfbae031d6cd225eef27169,Tests_passed,c5022abaae4b6cf6c36d77111a1babd00628d7a5cbfbae031d6cd225eef27169,Tests_passed,c5022abaae4b6cf6c36d77111a1babd00628d7a5cbfbae031d6cd225eef27169,Tests_passed,c5022abaae4b6cf6c36d77111a1babd00628d7a5cbfbae031d6cd225eef27169,Tests_passed,c5022abaae4b6cf6c36d77111a1babd00628d7a5cbfbae031d6cd225eef27169,Tests_passed,c5022abaae4b6cf6c36d77111a1babd00628d7a5cbfbae031d6cd225eef27169,Merge_failed,c5022abaae4b6cf6c36d77111a1babd00628d7a5cbfbae031d6cd225eef27169
16,refs/heads/master,1075d1a70175d813a508492dc4e48c99eccd62ba,099d7d396263b04d5b9ec09470e23702685b2e43,e745bfec9f954e8f3b407805ff74e03210339933,,a79306c389c407a5af3e5082f531df35420112b60a9521a3005e36705220e62e,Tests_passed,7d2e15383148e955263741c661c238b2d4da017723efe1a281b459b24a2c34f6,Tests_passed,True,True,True,True,Tests_passed,b54ce17e9a1fa90fe08e55084d69099c8fc6e0880775b8986b0bc03915b194e9,Tests_passed,b54ce17e9a1fa90fe08e55084d69099c8fc6e0880775b8986b0bc03915b194e9,Tests_passed,b54ce17e9a1fa90fe08e55084d69099c8fc6e0880775b8986b0bc03915b194e9,Tests_passed,b54ce17e9a1fa90fe08e55084d69099c8fc6e0880775b8986b0bc03915b194e9,Tests_passed,b54ce17e9a1fa90fe08e55084d69099c8fc6e0880775b8986b0bc03915b194e9,Tests_passed,b54ce17e9a1fa90fe08e55084d69099c8fc6e0880775b8986b0bc03915b194e9,Tests_passed,b54ce17e9a1fa90fe08e55084d69099c8fc6e0880775b8986b0bc03915b194e9,Tests_passed,b54ce17e9a1fa90fe08e55084d69099c8fc6e0880775b8986b0bc03915b194e9,Tests_passed,b54ce17e9a1fa90fe08e55084d69099c8fc6e0880775b8986b0bc03915b194e9,Tests_passed,b54ce17e9a1fa90fe08e55084d69099c8fc6e0880775b8986b0bc03915b194e9,Tests_passed,b54ce17e9a1fa90fe08e55084d69099c8fc6e0880775b8986b0bc03915b194e9,Tests_passed,b54ce17e9a1fa90fe08e55084d69099c8fc6e0880775b8986b0bc03915b194e9,Tests_passed,b54ce17e9a1fa90fe08e55084d69099c8fc6e0880775b8986b0bc03915b194e9,Merge_failed,b54ce17e9a1fa90fe08e55084d69099c8fc6e0880775b8986b0bc03915b194e9
25,refs/heads/master,097c7e8deff30de6e26dd08e75d70331d583ba01,447147fcb9c823e67b986529c764cf9b50fcd6e6,9bf19b5c1beb48c4507964ff53eac8e1c10fa17d,,214f4516beccefc120aa636802b1f8bd07ea323813e29e35b03970ffb9a4fe77,Tests_passed,566fb0b7b3fff9750be1798cdedc34aa6660a4ae1d07158885a3b02adba7820a,Tests_passed,True,True,True,True,Tests_passed,c844d01a73c0bd7c58273e515013c0f66332bca897021acf31990a5c023c675e,Tests_passed,c844d01a73c0bd7c58273e515013c0f66332bca897021acf31990a5c023c675e,Tests_passed,c844d01a73c0bd7c58273e515013c0f66332bca897021acf31990a5c023c675e,Tests_passed,c844d01a73c0bd7c58273e515013c0f66332bca897021acf31990a5c023c675e,Tests_passed,c844d01a73c0bd7c58273e515013c0f66332bca897021acf31990a5c023c675e,Tests_passed,c844d01a73c0bd7c58273e515013c0f66332bca897021acf31990a5c023c675e,Tests_passed,c844d01a73c0bd7c58273e515013c0f66332bca897021acf31990a5c023c675e,Tests_passed,c844d01a73c0bd7c58273e515013c0f66332bca897021acf31990a5c023c675e,Tests_passed,c844d01a73c0bd7c58273e515013c0f66332bca897021acf31990a5c023c675e,Tests_passed,c844d01a73c0bd7c58273e515013c0f66332bca897021acf31990a5c023c675e,Tests_passed,c844d01a73c0bd7c58273e515013c0f66332bca897021acf31990a5c023c675e,Tests_passed,c844d01a73c0bd7c58273e515013c0f66332bca897021acf31990a5c023c675e,Tests_passed,c844d01a73c0bd7c58273e515013c0f66332bca897021acf31990a5c023c675e,Merge_failed,c844d01a73c0bd7c58273e515013c0f66332bca897021acf31990a5c023c675e
31,refs/heads/master,6f670d9df5f70f58db4cc97534747f916d58652c,6cf6a7d78f7058ee49f70e907000f782416de403,4aa4d22068eb1c2adab551478f159197d58ccd88,,a854c30de99c8177bfcd7e156344a5ce04ca4adb8fa86a54712c4a7125f836ab,Tests_passed,bfd383627d2b6c0baf7d96164181e54c1c8b50a19b78c5014ba158f3a46f5eb2,Tests_passed,True,True,True,True,Tests_passed,e2cd9ca983e755b095ed1200a9e626ff959e8b2f84f2acbe23f54b4ea3177716,Tests_passed,e2cd9ca983e755b095ed1200a9e626ff959e8b2f84f2acbe23f54b4ea3177716,Tests_passed,e2cd9ca983e755b095ed1200a9e626ff959e8b2f84f2acbe23f54b4ea3177716,Tests_passed,e2cd9ca983e755b095ed1200a9e626ff959e8b2f84f2acbe23f54b4ea3177716,Tests_passed,e2cd9ca983e755b095ed1200a9e626ff959e8b2f84f2acbe23f54b4ea3177716,Tests_passed,e2cd9ca983e755b095ed1200a9e626ff959e8b2f84f2acbe23f54b4ea3177716,Tests_passed,e2cd9ca983e755b095ed1200a9e626ff959e8b2f84f2acbe23f54b4ea3177716,Tests_passed,e2cd9ca983e755b095ed1200a9e626ff959e8b2f84f2acbe23f54b4ea3177716,Tests_passed,e2cd9ca983e755b095ed1200a9e626ff959e8b2f84f2acbe23f54b4ea3177716,Tests_passed,e2cd9ca983e755b095ed1200a9e626ff959e8b2f84f2acbe23f54b4ea3177716,Tests_passed,e2cd9ca983e755b095ed1200a9e626ff959e8b2f84f2acbe23f54b4ea3177716,Tests_passed,e2cd9ca983e755b095ed1200a9e626ff959e8b2f84f2acbe23f54b4ea3177716,Tests_passed,e2cd9ca983e755b095ed1200a9e626ff959e8b2f84f2acbe23f54b4ea3177716,Merge_failed,e2cd9ca983e755b095ed1200a9e626ff959e8b2f84f2acbe23f54b4ea3177716
32,refs/heads/master,4aa4d22068eb1c2adab551478f159197d58ccd88,e10ba729aa502546ffe1a2d51845e98756373bec,68922d0e8b39a7451adef258f6e76c10bfd5eb4d,,c0b1988b4b2a237c98cfca961863c4bc7869354d8d1fc896d488dc3decd3f2a2,Tests_passed,96d3d363b04012dacd75c8635abe922d0c8011d8a25cea4ca2fb1f6baf23d7d1,Tests_passed,True,True,True,True,Tests_passed,bfd383627d2b6c0baf7d96164181e54c1c8b50a19b78c5014ba158f3a46f5eb2,Tests_passed,bfd383627d2b6c0baf7d96164181e54c1c8b50a19b78c5014ba158f3a46f5eb2,Tests_passed,bfd383627d2b6c0baf7d96164181e54c1c8b50a19b78c5014ba158f3a46f5eb2,Tests_passed,bfd383627d2b6c0baf7d96164181e54c1c8b50a19b78c5014ba158f3a46f5eb2,Tests_passed,bfd383627d2b6c0baf7d96164181e54c1c8b50a19b78c5014ba158f3a46f5eb2,Tests_passed,bfd383627d2b6c0baf7d96164181e54c1c8b50a19b78c5014ba158f3a46f5eb2,Tests_passed,bfd383627d2b6c0baf7d96164181e54c1c8b50a19b78c5014ba158f3a46f5eb2,Tests_passed,bfd383627d2b6c0baf7d96164181e54c1c8b50a19b78c5014ba158f3a46f5eb2,Tests_passed,bfd383627d2b6c0baf7d96164181e54c1c8b50a19b78c5014ba158f3a46f5eb2,Tests_passed,bfd383627d2b6c0baf7d96164181e54c1c8b50a19b78c5014ba158f3a46f5eb2,Tests_passed,bfd383627d2b6c0baf7d96164181e54c1c8b50a19b78c5014ba158f3a46f5eb2,Tests_passed,bfd383627d2b6c0baf7d96164181e54c1c8b50a19b78c5014ba158f3a46f5eb2,Tests_passed,bfd383627d2b6c0baf7d96164181e54c1c8b50a19b78c5014ba158f3a46f5eb2,Merge_failed,bfd383627d2b6c0baf7d96164181e54c1c8b50a19b78c5014ba158f3a46f5eb2
39,refs/heads/master,449e9b61dd35b4ea76998848d6a5b040cd892e94,ce39a6b83df2250f6d4a2edefda94365a7b03ecf,1040962afbde5e89dbe04b75f0b86212d00a2c67,,455e93d956a7763ac8d2562cd228c13cc198de41f35205526fba1e1e9f0d22e4,Tests_passed,a78e5ddad8de5feb3031869bdfada545b194c683296211a830ef3dce3267b9a1,Tests_passed,True,True,True,True,Tests_passed,b1e9b2b08cf7b6927081d3c1707906e4905bf7e70a19d70efaf85d8456791da0,Tests_passed,b1e9b2b08cf7b6927081d3c1707906e4905bf7e70a19d70efaf85d8456791da0,Tests_passed,b1e9b2b08cf7b6927081d3c1707906e4905bf7e70a19d70efaf85d8456791da0,Tests_passed,b1e9b2b08cf7b6927081d3c1707906e4905bf7e70a19d70efaf85d8456791da0,Tests_passed,b1e9b2b08cf7b6927081d3c1707906e4905bf7e70a19d70efaf85d8456791da0,Tests_passed,b1e9b2b08cf7b6927081d3c1707906e4905bf7e70a19d70efaf85d8456791da0,Tests_passed,b1e9b2b08cf7b6927081d3c1707906e4905bf7e70a19d70efaf85d8456791da0,Tests_passed,b1e9b2b08cf7b6927081d3c1707906e4905bf7e70a19d70efaf85d8456791da0,Tests_passed,b1e9b2b08cf7b6927081d3c1707906e4905bf7e70a19d70efaf85d8456791da0,Tests_passed,b1e9b2b08cf7b6927081d3c1707906e4905bf7e70a19d70efaf85d8456791da0,Tests_passed,b1e9b2b08cf7b6927081d3c1707906e4905bf7e70a19d70efaf85d8456791da0,Tests_passed,b1e9b2b08cf7b6927081d3c1707906e4905bf7e70a19d70efaf85d8456791da0,Tests_passed,b1e9b2b08cf7b6927081d3c1707906e4905bf7e70a19d70efaf85d8456791da0,Merge_failed,b1e9b2b08cf7b6927081d3c1707906e4905bf7e70a19d70efaf85d8456791da0
