idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_adjacent_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_ort_imports_run_time,gitmerge_ort_imports_ignorespace_run_time,gitmerge_resolve_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time
86,refs/remotes/origin/pull/34,4834878705dfe112f23c859c50765ebe63ef39b5,fdc8b2928fe877158374046e0a25bc474f6895d9,c61f99695292e73ea481e40214f1b331238aa05d,,True,True,f20baf5049b0dbff17f935467d31abf1e118c8390cd48a2d840f61c34a5a5b58,Tests_passed,e81e1e18e73c3dfa3d96abe229c8657c30090eb31f2ab90c6caa1809f39f47f2,Tests_passed,True,True,Merge_failed,7adbbfb09062100bf4de33f3cfc93a6b89974b59fbc297f0f8939a2fb15bc8de,Merge_failed,7adbbfb09062100bf4de33f3cfc93a6b89974b59fbc297f0f8939a2fb15bc8de,Merge_failed,7adbbfb09062100bf4de33f3cfc93a6b89974b59fbc297f0f8939a2fb15bc8de,Merge_failed,7adbbfb09062100bf4de33f3cfc93a6b89974b59fbc297f0f8939a2fb15bc8de,Merge_failed,7adbbfb09062100bf4de33f3cfc93a6b89974b59fbc297f0f8939a2fb15bc8de,Merge_failed,f7dccc85e5d94a694ace09e1b5511dab04059f55bfcaed4743ea1ae4c0347620,Merge_failed,7adbbfb09062100bf4de33f3cfc93a6b89974b59fbc297f0f8939a2fb15bc8de,Merge_failed,7adbbfb09062100bf4de33f3cfc93a6b89974b59fbc297f0f8939a2fb15bc8de,Merge_failed,7adbbfb09062100bf4de33f3cfc93a6b89974b59fbc297f0f8939a2fb15bc8de,Merge_failed,7adbbfb09062100bf4de33f3cfc93a6b89974b59fbc297f0f8939a2fb15bc8de,Merge_failed,7adbbfb09062100bf4de33f3cfc93a6b89974b59fbc297f0f8939a2fb15bc8de,Merge_failed,ca52ddf85fd4ada1ef828a84ea46ab0c61486fb5ce259a60578be6e2dcd5fe11,Tests_passed,8e807a0dc5a589ba1909209402ca971c4c03e9cd3ed630600a90f6fea9afe931,Merge_failed,6286ae6bb6cd84e8cd1c2b9820246296689262f4a4215c575c1f21f1b8fa0399,0.029279232025146484,0.045819997787475586,0.045706748962402344,0.025803804397583008,0.020934104919433594,0.23065948486328125,0.037230491638183594,0.018326520919799805,0.04376816749572754,0.04429745674133301,0.038514137268066406,0.14497685432434082,1.5832092761993408,0.22519779205322266
88,refs/remotes/origin/pull/36,48c96584e07d2715f0346ea03a50e50c03b8787d,908263dbc59f0b854f1c751617bdab6aecb34693,06398729e98d1ac5779566dfd64be127c2745914,,True,True,bb5c48b1907e509e420cb177189be4ca8131ea37f739adc5acde3f4602192452,Tests_passed,e86ccd0fce2b7c392747b24b749acc01805ccfb60809db6d21419a6daa77e5d3,Tests_passed,True,True,Merge_failed,0bea7ee6d35f5a896866e1b3f53fd48d0985b4de4f4c2a7bc0ee024bfb02f241,Merge_failed,0bea7ee6d35f5a896866e1b3f53fd48d0985b4de4f4c2a7bc0ee024bfb02f241,Merge_failed,749844dc62ef80c88dcc28e7044e1e52a4bd71814a9121fd46832a49afa74392,Merge_failed,0bea7ee6d35f5a896866e1b3f53fd48d0985b4de4f4c2a7bc0ee024bfb02f241,Merge_failed,749844dc62ef80c88dcc28e7044e1e52a4bd71814a9121fd46832a49afa74392,Merge_failed,c2e7d5a62eb388104c2fdf4c856623633d6b52a565b6a05b7ffb75b5c5b2fc70,Merge_failed,0bea7ee6d35f5a896866e1b3f53fd48d0985b4de4f4c2a7bc0ee024bfb02f241,Merge_failed,749844dc62ef80c88dcc28e7044e1e52a4bd71814a9121fd46832a49afa74392,Merge_failed,0bea7ee6d35f5a896866e1b3f53fd48d0985b4de4f4c2a7bc0ee024bfb02f241,Merge_failed,0bea7ee6d35f5a896866e1b3f53fd48d0985b4de4f4c2a7bc0ee024bfb02f241,Merge_failed,0bea7ee6d35f5a896866e1b3f53fd48d0985b4de4f4c2a7bc0ee024bfb02f241,Merge_failed,a6a6bdcc180438da7d9c1556880f1a4420758bb2ab35897ebbf4a64ce7586e7e,Merge_failed,3616958f2adbadb7a230d195b69cbd526b92d22475a8259c3d91cd4f69b2b17d,Merge_failed,c1b2c3cc0de3fd381797f11de552c20b563d05a0a4895a683a8d72b11b6bbf13,0.06525468826293945,0.08726811408996582,0.05779147148132324,0.06775856018066406,0.08376717567443848,0.7185218334197998,0.06747269630432129,0.08174467086791992,0.0697011947631836,0.06210970878601074,0.05730485916137695,0.5613417625427246,6.123358249664307,0.40825581550598145
