idx,branch_name,merge,left,right,notes,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,union_diff_files,num_intersecting_files,sampled for testing
1,refs/heads/master,d2a8c218c4371e77301126d59d7db99f91c5b695,499a519aaf7a00b360b286f48a6dc414ef58b20c,ed0fba7c505aa179cc922897d431d15598675cdf,two initial commits,1140,26,False,True,True,27,False,Error while retrieving base sha,Error while retrieving base sha,False
