idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
2,refs/heads/wuic-0.5.x-snapshot,78c58903390f27338dfa0bcce3f74251bac9f4a1,a07e594b892a12e77721f0541a188fab25556ae6,d49236e9cd0043625473b3d7d9e671adc42a178a,,False,True,,,True,19,1005.0,,,,False,False
3,refs/heads/wuic-0.5.x-snapshot,0cb064d3d1e535d676e0d4cefd8045c1cf2db3fe,d93f2014765caf8a670fd948302dfae53643e77d,32f3d5cd4aa81b6222e14f1f6e1f383ad732ab7f,,True,True,Tests_failed,11fc96bb5777d385db06c2c35f85ed2ce6a72c5a10c665b31bbb25e50bd67ceb,True,3,18.0,False,Tests_failed,c694d19deb04d5ea5503ce62f8357f02139ff01b70dd479a0b1ea27886737fa9,False,False
4,refs/heads/wuic-0.5.x-snapshot,c0250a109919ee3c61b4158af70ae953cb5a4931,e3440c8cb57f068e2c8e13fe9ce5fabea34ffea4,0ac9fdf3b8ee40a2445e2833d5e45229a131719a,,True,True,Tests_failed,5425e3afec0d0ecf0a35389da210805d958c9136595dd3a6cc9772e2b1d057b2,True,279,3503.0,False,Tests_failed,a8e668bddbe930a4a217e8aa539e9ba90fdf8f193d75fa31e738d40d6932ecfc,False,False
5,refs/heads/wuic-0.5.x-snapshot,549d1f32ff8a8cfb29386fbe9c97601569f21605,5d65b0957987abc9a1b014db2dd720d3d3bafb04,498574ea34c246d9f0eb18ce5218838c61f08a36,,False,False,,,True,2,0.0,,,,False,False
6,refs/heads/wuic-0.5.x-snapshot,60741329589dd83a14c7a2064fa79431e8aeab2b,6116741c4e24c92ccae44001cfe15b9fe444f765,3d676d2170f608101601e7262e60917dd0c2a65e,,True,True,Tests_failed,cac284e0a522f61f71f0fcef8fb0f66d0748705862a920ae86d0532e692dbb4f,True,8,87.0,False,Tests_failed,bec041d17eea46b38a19a5600103677ef0ec383208a160c5c67b617bbcebad82,False,False
7,refs/heads/wuic-0.5.x-snapshot,3ba5dd8a2274d031980a7510a46c21a206c6bc80,a92f81fa04c07b952b0e56cff61b975d421cefe2,8e2b665b4623e40a44b718fe4fbc00e99db6fe9f,,False,True,,,True,140,8468.0,,,,False,False
8,refs/heads/wuic-0.5.x-snapshot,8e2b665b4623e40a44b718fe4fbc00e99db6fe9f,5fc7f82e78f2ad5ba2d4dfac12ef974e4aadf3c9,01bb413086b3c492883351193426a9a13e510c66,,False,True,,,True,24,2907.0,,,,False,False
9,refs/heads/wuic-0.5.x-snapshot,2277cc34a4c36c475170bdf0dad2b758d9b6808a,67db93f5f69f8377146401a9f292c27cb1123ef6,cf404abbead4d33cc9b43297b25d7629977c35a9,,False,True,,,True,28,707.0,,,,False,False
11,refs/heads/wuic-0.5.x-snapshot,79f0a552d521964fc2d66101d2aff81c9dd7b131,93abb022ad01c7bed4b6d6c041345b93dd5bd5df,6f9bbc76a9e05c9e04d06b7c43533296ab43ea2b,,False,True,,,True,34,368.0,,,,False,False
12,refs/heads/wuic-0.5.x-snapshot,c7e6fb37c68d897cabd2ad8e214413874ca330ea,d8f4a954cc5ce6483b072a850814af53ee93a32b,b89b1955b3560e035488da8d0a3e7f7f6cd0efbf,,False,True,,,True,453,17995.0,,,,False,False
13,refs/heads/wuic-0.5.x-snapshot,6a48a53465aad4c47d928463f973aff257bb6ab3,ea4342408e27c7b7fe79afd1b7944225cb81f907,a6e78e6026416e54f937dbdd50f6a7dbe83c640e,,False,True,,,True,71,2037.0,,,,False,False
14,refs/heads/wuic-0.5.x-snapshot,c7947117e05985b4ceff9a2e1eef0edfc8587697,d7527d11d156ac1873b48bfe013dcfe5e8baffc7,6aad982253807f33e9cc8bb8dd89a0479298cf70,,False,True,,,True,28,676.0,,,,False,False
15,refs/heads/wuic-0.5.x-snapshot,cf4421dc3bf0512bce8d2de1bfda4444ab59ffaa,3b5fe988da57f586961edb6e5fc54ac84034aa9d,92bf147b6e4211d7ca5cec216a1cf7c7466061b5,,False,True,,,True,48,1118.0,,,,False,False
16,refs/heads/wuic-0.5.x-snapshot,3b5fe988da57f586961edb6e5fc54ac84034aa9d,d3d03b3e059558cce50173751d6f37344cc49a29,4fcae840fd9b7ab531353d79b8dea31db2ba8213,,False,True,,,True,1036,10834.0,,,,False,False
17,refs/heads/wuic-0.5.x-snapshot,a44f98e792823df7e2735dc1431b319245ab7a02,6180ea3d6d033f579907951060777cdf3b498566,32f53890dd6d89b3767c6990c76b65471b10d221,,False,False,,,True,3,5.0,,,,False,False
18,refs/heads/wuic-0.5.x-snapshot,d8277c2d234a719c9d50eb962768894f0cc9a68a,115f6fc50f5ce22f5ddb6e5e8c6f1bc6ceed0473,b7e58f9c95381a88c71e7e82b8382256ae61942a,,False,,,,True,239,,,,,False,False
