idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,sampled for testing
1,refs/heads/4.0.x,ea0bafcf3f9a9df8c8f641d079b93833d2bbb3f8,80ea4006358aed6e00c98d984faf3a0efe270de2,f8f04f294bcab2bff8140a379dd36d5a7feb9e6e,,3,8,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/80ea4006358aed6e00c98d984faf3a0efe270de2_f8f04f294bcab2bff8140a379dd36d5a7feb9e6e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/80ea4006358aed6e00c98d984faf3a0efe270de2_f8f04f294bcab2bff8140a379dd36d5a7feb9e6e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/80ea4006358aed6e00c98d984faf3a0efe270de2_f8f04f294bcab2bff8140a379dd36d5a7feb9e6e_left_right.log'}",False,False
3,refs/heads/4.0.x,3b80470ca29a0e9f337de1b12682d2df96ac42ce,2aa71eaef3edd70a831648b2619208a6abce4bd1,a16415e42d7d2ad6cf938412b6c70bcdc70470f4,,6,6,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/2aa71eaef3edd70a831648b2619208a6abce4bd1_a16415e42d7d2ad6cf938412b6c70bcdc70470f4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/2aa71eaef3edd70a831648b2619208a6abce4bd1_a16415e42d7d2ad6cf938412b6c70bcdc70470f4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/2aa71eaef3edd70a831648b2619208a6abce4bd1_a16415e42d7d2ad6cf938412b6c70bcdc70470f4_left_right.log'}",False,False
12,refs/heads/4.0.x,a32f276649f359f84405957fb428dc8cb7311771,5592929ffc64084d5f761fa470b38bf6288668a1,efa0b06b918bc4515355d6648a3ca13e8598d86a,,3,6,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/5592929ffc64084d5f761fa470b38bf6288668a1_efa0b06b918bc4515355d6648a3ca13e8598d86a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/5592929ffc64084d5f761fa470b38bf6288668a1_efa0b06b918bc4515355d6648a3ca13e8598d86a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/5592929ffc64084d5f761fa470b38bf6288668a1_efa0b06b918bc4515355d6648a3ca13e8598d86a_left_right.log'}",False,False
13,refs/heads/4.0.x,5592929ffc64084d5f761fa470b38bf6288668a1,27d51576854a72eab8d15be85cb0db1b3fc48805,f7fdaf11ecbca03ca2dc9f158c3d1eaeb2d75909,,3,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/27d51576854a72eab8d15be85cb0db1b3fc48805_f7fdaf11ecbca03ca2dc9f158c3d1eaeb2d75909_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/27d51576854a72eab8d15be85cb0db1b3fc48805_f7fdaf11ecbca03ca2dc9f158c3d1eaeb2d75909_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/27d51576854a72eab8d15be85cb0db1b3fc48805_f7fdaf11ecbca03ca2dc9f158c3d1eaeb2d75909_left_right.log'}",False,False
19,refs/heads/4.0.x,4f3ac50aaa59e83e245551a453a869033e0157ee,66a0108dad9277f3b0d30b624824c1d75e9394ff,77e588095820915c2d3c5d8d51467791845f6334,,4,6,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/66a0108dad9277f3b0d30b624824c1d75e9394ff_77e588095820915c2d3c5d8d51467791845f6334_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/66a0108dad9277f3b0d30b624824c1d75e9394ff_77e588095820915c2d3c5d8d51467791845f6334_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/66a0108dad9277f3b0d30b624824c1d75e9394ff_77e588095820915c2d3c5d8d51467791845f6334_left_right.log'}",False,False
25,refs/heads/4.0.x,318a4134aaf7a983ac76241fc5bcf1d9c9f1e03c,b257060ea9571834c443759c0da749c17737c154,a83142ffe480f12e2e733e439b85cc84fb9e32f7,,3,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/b257060ea9571834c443759c0da749c17737c154_a83142ffe480f12e2e733e439b85cc84fb9e32f7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/b257060ea9571834c443759c0da749c17737c154_a83142ffe480f12e2e733e439b85cc84fb9e32f7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/b257060ea9571834c443759c0da749c17737c154_a83142ffe480f12e2e733e439b85cc84fb9e32f7_left_right.log'}",False,False
27,refs/heads/4.0.x,71951bb8e5927a044fe419eed4c421d5fd120c33,4b268eff9a999455a1ea3b4f9c867ed6c95d47cf,caaddedf45fd5fcd1c793ab55826cff96c11c04a,,3,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/4b268eff9a999455a1ea3b4f9c867ed6c95d47cf_caaddedf45fd5fcd1c793ab55826cff96c11c04a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/4b268eff9a999455a1ea3b4f9c867ed6c95d47cf_caaddedf45fd5fcd1c793ab55826cff96c11c04a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/4b268eff9a999455a1ea3b4f9c867ed6c95d47cf_caaddedf45fd5fcd1c793ab55826cff96c11c04a_left_right.log'}",False,False
31,refs/heads/4.0.x,79e3468603b583b74d00b5c2f786f9af087af8d3,5a0193ec0877e9507eb0173500d5506fe7edd820,d9d967509ee2e12800caf89cf83fc54563cecd5d,,3,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/5a0193ec0877e9507eb0173500d5506fe7edd820_d9d967509ee2e12800caf89cf83fc54563cecd5d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/5a0193ec0877e9507eb0173500d5506fe7edd820_d9d967509ee2e12800caf89cf83fc54563cecd5d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/5a0193ec0877e9507eb0173500d5506fe7edd820_d9d967509ee2e12800caf89cf83fc54563cecd5d_left_right.log'}",False,False
37,refs/heads/4.0.x,81101927d64880200305ad1f8910272c92a44a5e,b0b0a199a1796535e95fc889010b99dd8844832f,8cce883a809221d62c052e0e237ebc3fa50fca02,,4,6,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/b0b0a199a1796535e95fc889010b99dd8844832f_8cce883a809221d62c052e0e237ebc3fa50fca02_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/b0b0a199a1796535e95fc889010b99dd8844832f_8cce883a809221d62c052e0e237ebc3fa50fca02_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/b0b0a199a1796535e95fc889010b99dd8844832f_8cce883a809221d62c052e0e237ebc3fa50fca02_left_right.log'}",False,False
38,refs/heads/4.0.x,b0b0a199a1796535e95fc889010b99dd8844832f,7e6d3362e20387ea6f10e2dc4ea6be53dfc5a932,86d1696a82a3dd965892031c3e530dcf44b5eeed,,3,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/7e6d3362e20387ea6f10e2dc4ea6be53dfc5a932_86d1696a82a3dd965892031c3e530dcf44b5eeed_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/7e6d3362e20387ea6f10e2dc4ea6be53dfc5a932_86d1696a82a3dd965892031c3e530dcf44b5eeed_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/7e6d3362e20387ea6f10e2dc4ea6be53dfc5a932_86d1696a82a3dd965892031c3e530dcf44b5eeed_left_right.log'}",False,False
40,refs/heads/4.0.x,53cfa683aa5ec02843c30dde78a3c08a7faea4d5,fc1619604a038ac8476ba2eec8c3810b474cf774,610f398a91bbed87d101a72d3d0ac80091707c9b,,2,2,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/fc1619604a038ac8476ba2eec8c3810b474cf774_610f398a91bbed87d101a72d3d0ac80091707c9b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/fc1619604a038ac8476ba2eec8c3810b474cf774_610f398a91bbed87d101a72d3d0ac80091707c9b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/dropwizard/dropwizard-protobuf/fc1619604a038ac8476ba2eec8c3810b474cf774_610f398a91bbed87d101a72d3d0ac80091707c9b_left_right.log'}",False,False
