idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
3,refs/heads/master,e20f6d5ed8325ad6b5fcbda1c828cc514d870da3,77c2cd9d918093ab53eedbbb18a4827f173d5445,75fe43de45971b992b4b514611a1755d5f12a812,,False,23,,,,,,,,False,False
4,refs/heads/master,3aa4e1adc5dc88d5b497825c206ce33abd75ab42,ce50b6d478060983379ee3f1894fe536bd5b1e17,c7b3560f856437218c326d49db0ee4ae1ba78459,,False,2,,,,,,,,False,False
5,refs/heads/master,ce5a6fc0c108127afe0947ca9022aa5b0d5a3e88,79b85cbfa587477f1c06684a3b4a64e82db7d2e1,3e018ecf4742ebc7bd64bb529516c2498e1ee06b,,False,5,,,,,,,,False,False
6,refs/heads/master,138adc6bbf157b4463f0563a0371ede5fd3e8cd9,d7a7ab1e73eca7d19d247bee31120638c780a9e3,263cae755c6781136d18b0810322b29cca5e27d6,,True,89,0.0,Tests_failed,e405fabe61191bf2261b9322c6192cf111d1ca57944eb7bac7b092a6befcb09c,False,0.0,Tests_failed,8dc30540a01d45cc9583ad2235e954830de9c95932eb994fff206ff579e93ddf,False,False
8,refs/heads/master,f33cd66d3d5d132643b64aa8c1b00edd60eeb950,024da9d28d9018e56c1b0bd74b5469fdf4f68884,44d8abc2634ea8d8c30731f4b26635fe64100cae,,False,728,,,,,,,,False,False
10,refs/heads/master,2a622219394154cb86c0a37d3b62942c9c89d410,56919090896100d34e394985a21e70d5a2a2d7f9,90f2b3b0be83266b9c32c50275a348ca35a50c8b,,False,243,,,,,,,,False,False
14,refs/heads/master,3fe04761f44dd2477b3375610a80261fe4c470d3,6508f9a13abbe498e2189f0f7d2e19267e44f2fc,9af6ff2f050a2507158460f3cbd740eedeb8298c,,False,276,,,,,,,,False,False
17,refs/heads/master,bb6f9b06a732d55a61827fda4dce3a98bba9f1a9,75acfebd6ea19c6684e0b3a8f69103028c0d2fe5,29d3c16542bdba76d8dbd5490f9674a04d3636fb,,False,322,,,,,,,,False,False
18,refs/heads/master,f21eee6772cbc1d321ed06abec9e7272d412a156,2e83a6a715e15c25db5e573f03d40029d0d88dd4,b132ae9a5417432d10f02c864cc834815e1ce99f,,False,19,,,,,,,,False,False
20,refs/remotes/origin/pull/104,12afaca1e45f6a845440e3ca741a392741d9ea94,89eed3eb7b0ea71338179e0e4755644f0991a3d0,37268fc4766ee223831781e388d74699644dd0ac,,True,86,0.0,Tests_failed,dfd73c22f37ca8ffaeb2bd3d91b42d40499b0939be918d2ca24b4ccf0b03b230,False,0.0,Tests_failed,7d56f7bfd15885aa67517cb2c0ea97baaa13dcd7ab85f503f09e301ce81a6fe5,False,False
21,refs/remotes/origin/pull/122,6f1e0ea32395c1030ee422db4016eb018d31d075,1e3a9226ef54888536bd39f45fd112a718e5c0a3,c8a844feac4b728be2bf01d490a7508f1dc8bbcf,,False,12,,,,,,,,False,False
22,refs/remotes/origin/pull/130,7a8236c41751dcf4cd2fc68262f52a68688f18aa,dfc00ef344a2254d660860cb98d40f9621443720,8817576dc4110ebeb406f9097eb66ef1b4717b58,,False,6,,,,,,,,False,False
24,refs/remotes/origin/pull/64,937c9564ee2c4366ce57d1d32694f1945e95097d,e4c1f480e6138f885a7c05dd5761533390054cd5,2652d0c8ba309b3578b13deb76415b6a3873acb5,,False,1235,,,,,,,,False,False
25,refs/remotes/origin/pull/64,96ab8692e493f73f640a791e051d576127077bdf,aa28a8ac3d466809bf0189758e28e685d2372ea6,b07edf34d62b14fb166d6e4b2abea877f103efd0,,False,714,,,,,,,,False,False
26,refs/remotes/origin/pull/66,15fc1271f5c95c6f3dca133ad100361c31e34382,7c869a66168538f6ab6fe3178fc7a3abb7fab79b,2652d0c8ba309b3578b13deb76415b6a3873acb5,,False,31,,,,,,,,False,False
27,refs/remotes/origin/pull/69,c01753c41c729e342b9e2b9bfbff44c1b238d604,284585fcc4321925085028440c0ed34c21bfe371,2f51aae18961bd93f2d59d9402269605b46d5c2d,,False,1524,,,,,,,,False,False
28,refs/remotes/origin/pull/70,de17afbb5c119ccb21b22d05ee506f1175e84108,e91601c3891fa248ddff683c80e6d5aed68e1ee4,bd7edd785ff909c23c4973f8200460001bcbe65f,,False,735,,,,,,,,False,False
29,refs/remotes/origin/pull/79,e803a75b63cf00a3fa7f0de92cc3ade02ff5cecd,4d3ecf3e02d7bf9a4244b6674b1b31b4118cb334,6ec43ac26282c7199ad390decf444061ea1aebb9,,False,3,,,,,,,,False,False
32,refs/remotes/origin/pull/91,67377bd2147691972794e94371df86bcb1502d03,5fddbce307b0d3c0598f2d49910f3ab712b641b6,b332816cef2c8f661303297e12934ea44fc8bfe8,,False,354,,,,,,,,False,False
