idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,test merge,sampled for testing
8,refs/heads/master,f31857954a6716ad868886eb7da6f85d9125731a,5e681fe82d57942003056786cfb797822ff66502,e749f7f5c7e911ccb5a27de59024666fa720c23f,,10,1069,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/google/closure-stylesheets/5e681fe82d57942003056786cfb797822ff66502_e749f7f5c7e911ccb5a27de59024666fa720c23f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/google/closure-stylesheets/5e681fe82d57942003056786cfb797822ff66502_e749f7f5c7e911ccb5a27de59024666fa720c23f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/google/closure-stylesheets/5e681fe82d57942003056786cfb797822ff66502_e749f7f5c7e911ccb5a27de59024666fa720c23f_left_right.log'}",5cf51a2ed9d1bc6dbf6d2c1fba10de8bda7a6d652dcb63739de4c464c00b857c,Tests_failed,0487812b19df5d3acec21471d676f026757e820ffd4b01791722a25fb8cd15c4,Tests_failed,False,False,False
9,refs/heads/master,52de9656a392879d0897cb7caab8d81b4ab07344,270e6f47dd27748bb8b7e9f74b574e7604c97357,fa88e7219c7b1f9392a1bac18faedeab4be6d5c2,,5,467,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/google/closure-stylesheets/270e6f47dd27748bb8b7e9f74b574e7604c97357_fa88e7219c7b1f9392a1bac18faedeab4be6d5c2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/google/closure-stylesheets/270e6f47dd27748bb8b7e9f74b574e7604c97357_fa88e7219c7b1f9392a1bac18faedeab4be6d5c2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/google/closure-stylesheets/270e6f47dd27748bb8b7e9f74b574e7604c97357_fa88e7219c7b1f9392a1bac18faedeab4be6d5c2_left_right.log'}",,,,,,False,False
11,refs/heads/master,deb5ee588cfcc07a01303c6e383f28baf504148b,0c4914f026676ffc70c8028bd12068804e37d0ea,4ab95de8d4e12435176056407e45837502434cd7,,7,99,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/google/closure-stylesheets/0c4914f026676ffc70c8028bd12068804e37d0ea_4ab95de8d4e12435176056407e45837502434cd7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/google/closure-stylesheets/0c4914f026676ffc70c8028bd12068804e37d0ea_4ab95de8d4e12435176056407e45837502434cd7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/google/closure-stylesheets/0c4914f026676ffc70c8028bd12068804e37d0ea_4ab95de8d4e12435176056407e45837502434cd7_left_right.log'}",,,,,,False,False
12,refs/heads/master,bcbc0a20ab6612980c573dc6bdb7ba92a212d1fb,ac1c9985e75d133f99757521a9c89a274126da69,cb61902725e552a6c05dec431cd9ec623e9b4bad,,28,648,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/google/closure-stylesheets/ac1c9985e75d133f99757521a9c89a274126da69_cb61902725e552a6c05dec431cd9ec623e9b4bad_base_left.log', 'base_right': 'cache/diff_analyzer/logs/google/closure-stylesheets/ac1c9985e75d133f99757521a9c89a274126da69_cb61902725e552a6c05dec431cd9ec623e9b4bad_base_right.log', 'left_right': 'cache/diff_analyzer/logs/google/closure-stylesheets/ac1c9985e75d133f99757521a9c89a274126da69_cb61902725e552a6c05dec431cd9ec623e9b4bad_left_right.log'}",,,,,,False,False
13,refs/heads/master,279ecb8a5cb7e8ee7109d7a6fe85aa49cb200753,377b5df5b70223e8a068256c0e656fa4695c1429,7e969f538fb196d9b9ea64e068be0ccaa3cfcbb4,,36,1861,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/google/closure-stylesheets/377b5df5b70223e8a068256c0e656fa4695c1429_7e969f538fb196d9b9ea64e068be0ccaa3cfcbb4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/google/closure-stylesheets/377b5df5b70223e8a068256c0e656fa4695c1429_7e969f538fb196d9b9ea64e068be0ccaa3cfcbb4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/google/closure-stylesheets/377b5df5b70223e8a068256c0e656fa4695c1429_7e969f538fb196d9b9ea64e068be0ccaa3cfcbb4_left_right.log'}",,,,,,False,False
14,refs/heads/master,8cf0f8ce1dba35ec58f2fd0e7bd0d66dc0144921,99e3eb2589b8a39e0ddbbe1cd2e6f89de35968f3,edd41e4963745a1f0ebd0202d848ae5e990085a8,,23,476,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/google/closure-stylesheets/99e3eb2589b8a39e0ddbbe1cd2e6f89de35968f3_edd41e4963745a1f0ebd0202d848ae5e990085a8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/google/closure-stylesheets/99e3eb2589b8a39e0ddbbe1cd2e6f89de35968f3_edd41e4963745a1f0ebd0202d848ae5e990085a8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/google/closure-stylesheets/99e3eb2589b8a39e0ddbbe1cd2e6f89de35968f3_edd41e4963745a1f0ebd0202d848ae5e990085a8_left_right.log'}",5c84c414060600bde1c99ad7720637e598f92e1d0b6d300c5de44ef17f260294,Tests_failed,d58957cffe9419f889a2062b4ca693560d008bdbec5da4ea61c1fee280fe3318,Tests_failed,False,False,False
15,refs/heads/master,99e3eb2589b8a39e0ddbbe1cd2e6f89de35968f3,bd896b514a560a3608284cf3e0792a1f3bf2b270,bc214dd2028c1e8d3d5ede924d81e5c263099cb2,,23,475,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/google/closure-stylesheets/bd896b514a560a3608284cf3e0792a1f3bf2b270_bc214dd2028c1e8d3d5ede924d81e5c263099cb2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/google/closure-stylesheets/bd896b514a560a3608284cf3e0792a1f3bf2b270_bc214dd2028c1e8d3d5ede924d81e5c263099cb2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/google/closure-stylesheets/bd896b514a560a3608284cf3e0792a1f3bf2b270_bc214dd2028c1e8d3d5ede924d81e5c263099cb2_left_right.log'}",,,,,,False,False
16,refs/heads/master,bd896b514a560a3608284cf3e0792a1f3bf2b270,8f251711669a1fe21b4bc40dc69d75b2f258ac3d,3c25daf333927ff1060c44d8edec9b648c5a7565,,21,467,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/google/closure-stylesheets/8f251711669a1fe21b4bc40dc69d75b2f258ac3d_3c25daf333927ff1060c44d8edec9b648c5a7565_base_left.log', 'base_right': 'cache/diff_analyzer/logs/google/closure-stylesheets/8f251711669a1fe21b4bc40dc69d75b2f258ac3d_3c25daf333927ff1060c44d8edec9b648c5a7565_base_right.log', 'left_right': 'cache/diff_analyzer/logs/google/closure-stylesheets/8f251711669a1fe21b4bc40dc69d75b2f258ac3d_3c25daf333927ff1060c44d8edec9b648c5a7565_left_right.log'}",b50e84cad855da8223c717325fc8a7fe8964654f7b7b360c6c9d250931617616,Tests_failed,d71a0d283419860bcfcb63eb0041fbc406644b99bbeb6316aa7e1bfae9d04677,Tests_failed,False,False,False
17,refs/remotes/origin/pull/100,d4651ce48006d21d967dc1e2e4fd8b93002c2630,9e03ff5892def7ae033b4be0769e692ccd57e110,41bab375953d5cc9a000e892ca5e643fd5cab569,,24,971,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/google/closure-stylesheets/9e03ff5892def7ae033b4be0769e692ccd57e110_41bab375953d5cc9a000e892ca5e643fd5cab569_base_left.log', 'base_right': 'cache/diff_analyzer/logs/google/closure-stylesheets/9e03ff5892def7ae033b4be0769e692ccd57e110_41bab375953d5cc9a000e892ca5e643fd5cab569_base_right.log', 'left_right': 'cache/diff_analyzer/logs/google/closure-stylesheets/9e03ff5892def7ae033b4be0769e692ccd57e110_41bab375953d5cc9a000e892ca5e643fd5cab569_left_right.log'}",,,,,,False,False
18,refs/remotes/origin/pull/79,db92c42dd890921c3f05b3a5ad70436b6d77f9b4,f7fe702fc889653584011e04580f2a17acfe3384,d2c0cce5c11891c086a3d055ec84e96d5b9cb559,,162,9389,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/google/closure-stylesheets/f7fe702fc889653584011e04580f2a17acfe3384_d2c0cce5c11891c086a3d055ec84e96d5b9cb559_base_left.log', 'base_right': 'cache/diff_analyzer/logs/google/closure-stylesheets/f7fe702fc889653584011e04580f2a17acfe3384_d2c0cce5c11891c086a3d055ec84e96d5b9cb559_base_right.log', 'left_right': 'cache/diff_analyzer/logs/google/closure-stylesheets/f7fe702fc889653584011e04580f2a17acfe3384_d2c0cce5c11891c086a3d055ec84e96d5b9cb559_left_right.log'}",d1cb7d86dc008c515bc6d50dad932d23ba24e7b120494ac95899a207fd332ce4,Tests_passed,a5fa43b88ad30c2a5aa421ca7c3bf481a28d6397e415a3fea44e55f0fe02d386,Tests_passed,True,True,True
