idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
4,refs/heads/master,f7dc892badff5af09b1e7de5843859be90d890e1,14349e24257db53cb15dc0b72a34744c74932e58,79e64cba65933e1395346802bba77454eb9c22a9,,6,1,189,14,False,True,True,6,False,,,,,,False
7,refs/heads/master,a5ac8bc10a2b7f631aa0ed9b437da43008bd864d,bf16f414ab49b2d9991a9da5e362bfae16b72cf0,8cb9c20e2fc9e59ae421992eee799eb253755b0f,,5,1,57,8,False,True,True,5,False,,,,,,False
8,refs/heads/master,eec530f0d51313698a334c7dbf5906d950994698,3abecd684fe2109616c9cbf2e9c84c9ac962f129,392723cada499dd23b6808932e3007614dbef0e6,,5,2,125,8,True,True,True,5,True,Tests_passed,05172c84133878ea46ab524752cf6bf05b88f3a47c8313479d48f7b3717bbe4f,True,Tests_passed,b5fbabb3e1ecf8afa1b951f857fd02b4be01a0e14172382e845d35a259e75ae2,True
12,refs/heads/master,db6afc72016aa90c5613f871ea81ab014b908a4a,d467fbd605d98be03bcece01b142001b8b805797,73b066709c0b8b10829683da074e74811756fd92,,5,1,97,5,False,True,True,5,False,,,,,,False
14,refs/heads/master,e1b6e91a9808d9611c6e6f203d79232d5b3d5a71,44d93d181922477697707cc37a3ae7bbaae05b4d,53c89fcb00a0b7516b400fbe97e44ae3eab87db8,,20,1,370,30,False,False,True,20,False,,,,,,False
