idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_myers_ignorespace,gitmerge_recursive_myers_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,gitmerge_ort_plus,gitmerge_ort_plus_merge_fingerprint,gitmerge_ort_ignorespace_plus,gitmerge_ort_ignorespace_plus_merge_fingerprint,gitmerge_recursive_histogram_plus,gitmerge_recursive_histogram_plus_merge_fingerprint,gitmerge_recursive_myers_ignorespace_plus,gitmerge_recursive_myers_ignorespace_plus_merge_fingerprint,gitmerge_recursive_minimal_plus,gitmerge_recursive_minimal_plus_merge_fingerprint,gitmerge_recursive_myers_plus,gitmerge_recursive_myers_plus_merge_fingerprint,gitmerge_recursive_patience_plus,gitmerge_recursive_patience_plus_merge_fingerprint,gitmerge_resolve_plus,gitmerge_resolve_plus_merge_fingerprint,git_hires_merge_plus,git_hires_merge_plus_merge_fingerprint,spork_plus,spork_plus_merge_fingerprint,intellimerge_plus,intellimerge_plus_merge_fingerprint,adjacent_plus,adjacent_plus_merge_fingerprint,imports_plus,imports_plus_merge_fingerprint,version_numbers_plus,version_numbers_plus_merge_fingerprint,ivn_plus,ivn_plus_merge_fingerprint,ivn_ignorespace_plus,ivn_ignorespace_plus_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_myers_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time,adjacent_run_time,imports_run_time,version_numbers_run_time,ivn_run_time,ivn_ignorespace_run_time,gitmerge_ort_plus_run_time,gitmerge_ort_ignorespace_plus_run_time,gitmerge_recursive_histogram_plus_run_time,gitmerge_recursive_myers_ignorespace_plus_run_time,gitmerge_recursive_minimal_plus_run_time,gitmerge_recursive_myers_plus_run_time,gitmerge_recursive_patience_plus_run_time,gitmerge_resolve_plus_run_time,git_hires_merge_plus_run_time,spork_plus_run_time,intellimerge_plus_run_time,adjacent_plus_run_time,imports_plus_run_time,version_numbers_plus_run_time,ivn_plus_run_time,ivn_ignorespace_plus_run_time
18,refs/heads/main,efc1712ae3cf864ff9e552c855f79ec5617dba34,bf8b0b908c2115a4e6a89172df35ba44e9e78703,8d2d280c9edccd06633c5a08af53a5a02b3695b2,,True,True,Tests_passed,852319d1cc6497dabf78b628d68ee3987d280c672c12647b717fe17c3cf02766,True,17,73,618,3,True,Tests_passed,2e75242bb607218708415c75eee0ecefb0af740899a29fdead2c8287d6939e75,True,17,True,Merge_failed,d047552a63a40473d8e6b514b30ee9ea22ec55ab2bf44e5796033709348a002f,Merge_failed,d047552a63a40473d8e6b514b30ee9ea22ec55ab2bf44e5796033709348a002f,Merge_failed,d047552a63a40473d8e6b514b30ee9ea22ec55ab2bf44e5796033709348a002f,Merge_failed,d047552a63a40473d8e6b514b30ee9ea22ec55ab2bf44e5796033709348a002f,Merge_failed,d047552a63a40473d8e6b514b30ee9ea22ec55ab2bf44e5796033709348a002f,Merge_failed,d047552a63a40473d8e6b514b30ee9ea22ec55ab2bf44e5796033709348a002f,Merge_failed,d047552a63a40473d8e6b514b30ee9ea22ec55ab2bf44e5796033709348a002f,Merge_failed,2a6e321d3c114486298d32d628595c7b8ccd46a6c55cb3318711cd941bdb1d98,Merge_failed,0fa13401938e8f2fff0b1f46f7a02bec6e6858b7f223414752cbf5b37165b3e0,Tests_passed,c470f92b49bf54b5a003cc7faf717432cd851eafae12073cf1651acfdaeefa4a,Tests_failed,ee55120005b5d0e1fecd11fab09fe6d819c41fa4a7a308f825182ce752a7cfbf,Merge_failed,c42bb2e057ad3ccab2e5628afc44a846a7faa66f782c9cb406cc36afdc9b13cc,Merge_failed,9a3041e244426073512fb37a5ed06b978cad743253b21d81507b4bf2315e5919,Merge_failed,d047552a63a40473d8e6b514b30ee9ea22ec55ab2bf44e5796033709348a002f,Merge_failed,9a3041e244426073512fb37a5ed06b978cad743253b21d81507b4bf2315e5919,Merge_failed,9a3041e244426073512fb37a5ed06b978cad743253b21d81507b4bf2315e5919,Merge_failed,9a3041e244426073512fb37a5ed06b978cad743253b21d81507b4bf2315e5919,Merge_failed,9a3041e244426073512fb37a5ed06b978cad743253b21d81507b4bf2315e5919,Merge_failed,9a3041e244426073512fb37a5ed06b978cad743253b21d81507b4bf2315e5919,Merge_failed,9a3041e244426073512fb37a5ed06b978cad743253b21d81507b4bf2315e5919,Merge_failed,9a3041e244426073512fb37a5ed06b978cad743253b21d81507b4bf2315e5919,Merge_failed,9a3041e244426073512fb37a5ed06b978cad743253b21d81507b4bf2315e5919,Merge_failed,9a3041e244426073512fb37a5ed06b978cad743253b21d81507b4bf2315e5919,Merge_failed,e5025c327c80f007ea2445fcc7738de6227bb90221aecbaf3c0fea6d81b55ef4,Tests_passed,9341eedff949e261c63cf4474afa0fd7d6af3a714da2bda9731bb1cf7d808b65,Tests_passed,d262c5f5ea8de73279deaef9d95adc62a69e0ec1fc161e2dffa42a7db6f6f390,Tests_failed,e2d17471904df0af8203d5060db6258bb76ef03ae11c9834558b304c847436da,Merge_failed,9a3041e244426073512fb37a5ed06b978cad743253b21d81507b4bf2315e5919,Merge_failed,9a3041e244426073512fb37a5ed06b978cad743253b21d81507b4bf2315e5919,Merge_failed,9a3041e244426073512fb37a5ed06b978cad743253b21d81507b4bf2315e5919,Merge_failed,9a3041e244426073512fb37a5ed06b978cad743253b21d81507b4bf2315e5919,Merge_failed,9a3041e244426073512fb37a5ed06b978cad743253b21d81507b4bf2315e5919,0.04708504676818848,0.04547834396362305,0.04378914833068848,0.016670942306518555,0.04729509353637695,0.042407989501953125,0.04461860656738281,0.21392178535461426,0.18015265464782715,1.2906816005706787,0.4850177764892578,0.05787968635559082,0.06524872779846191,0.05289053916931152,0.06522655487060547,0.06479883193969727,0.0653998851776123,0.06493282318115234,0.06635022163391113,0.0632174015045166,0.06409835815429688,0.06395268440246582,0.06469535827636719,0.11317849159240723,0.14180636405944824,1.4469280242919922,0.60915207862854,0.06467676162719727,0.06495809555053711,0.06307315826416016,0.0648200511932373,0.0634617805480957
