idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
15,refs/heads/master,aaeae3f0d3ddd7897a1e39603f1c7ec0fb000efa,82c3963f62eb8464c4d80df39fbe8054ab3158b0,cb71c4ce3153086833d17cc00bbdb3e494202640,,False,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/82c3963f62eb8464c4d80df39fbe8054ab3158b0_cb71c4ce3153086833d17cc00bbdb3e494202640_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/82c3963f62eb8464c4d80df39fbe8054ab3158b0_cb71c4ce3153086833d17cc00bbdb3e494202640_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/82c3963f62eb8464c4d80df39fbe8054ab3158b0_cb71c4ce3153086833d17cc00bbdb3e494202640_left_right.log'}",True,True,49,347.0,False,,,,,,False
16,refs/heads/master,f82afe0026eda00576327837493ce21488a9f9f3,ced95d658fcabea2958765863320cf1ec773c66d,b339db65bef17e6d38a48a1c199223b808be0d6f,,False,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/ced95d658fcabea2958765863320cf1ec773c66d_b339db65bef17e6d38a48a1c199223b808be0d6f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/ced95d658fcabea2958765863320cf1ec773c66d_b339db65bef17e6d38a48a1c199223b808be0d6f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/ced95d658fcabea2958765863320cf1ec773c66d_b339db65bef17e6d38a48a1c199223b808be0d6f_left_right.log'}",True,True,24,787.0,False,,,,,,False
18,refs/heads/master,f5ff62e685f1f630ff04e628fbcfe592d39e7f66,c3b5cfbb2486ac81d63cc696d9a678bc1d0117cd,c18241cffceecf1e2c4a3a776d0b48b6a24c15ab,,False,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/c3b5cfbb2486ac81d63cc696d9a678bc1d0117cd_c18241cffceecf1e2c4a3a776d0b48b6a24c15ab_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/c3b5cfbb2486ac81d63cc696d9a678bc1d0117cd_c18241cffceecf1e2c4a3a776d0b48b6a24c15ab_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/c3b5cfbb2486ac81d63cc696d9a678bc1d0117cd_c18241cffceecf1e2c4a3a776d0b48b6a24c15ab_left_right.log'}",True,True,403,3030.0,False,,,,,,False
19,refs/heads/master,0612255f95a71a506875837af9b5057d03fe80cc,f0906bd19adb30c001cb02d4e9c28177a03dd3b0,3540c44e715024f684ec5fb674a1882915ebdf01,,False,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/f0906bd19adb30c001cb02d4e9c28177a03dd3b0_3540c44e715024f684ec5fb674a1882915ebdf01_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/f0906bd19adb30c001cb02d4e9c28177a03dd3b0_3540c44e715024f684ec5fb674a1882915ebdf01_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/f0906bd19adb30c001cb02d4e9c28177a03dd3b0_3540c44e715024f684ec5fb674a1882915ebdf01_left_right.log'}",True,True,69,2289.0,False,,,,,,False
20,refs/heads/master,691957875e66e33b3ca7e6816ab38f5f50754216,3ff5dce25bb246a35802b09d4e38c4ebda0697db,10d3716cd18e06ffc8c16c5c78caf27736e63c27,,False,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/3ff5dce25bb246a35802b09d4e38c4ebda0697db_10d3716cd18e06ffc8c16c5c78caf27736e63c27_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/3ff5dce25bb246a35802b09d4e38c4ebda0697db_10d3716cd18e06ffc8c16c5c78caf27736e63c27_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/3ff5dce25bb246a35802b09d4e38c4ebda0697db_10d3716cd18e06ffc8c16c5c78caf27736e63c27_left_right.log'}",True,True,1575,71510.0,False,,,,,,False
21,refs/heads/master,0244c62b476c2f0a6aa0e2c6b066b517bcc1bbc6,59f9849ca0952847d1f848a6ecccbff4d3a6718c,8753faf2a592eb56b39ee68fa757639a721a1374,,False,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/59f9849ca0952847d1f848a6ecccbff4d3a6718c_8753faf2a592eb56b39ee68fa757639a721a1374_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/59f9849ca0952847d1f848a6ecccbff4d3a6718c_8753faf2a592eb56b39ee68fa757639a721a1374_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/59f9849ca0952847d1f848a6ecccbff4d3a6718c_8753faf2a592eb56b39ee68fa757639a721a1374_left_right.log'}",True,True,3,8.0,False,,,,,,False
24,refs/heads/master,451218bfb0d27843fa17bb21b3e6d153dd999501,c53ebf6c458da1e249ed46b36c3a4ade66a853f2,d2b91073e1fc499fea67141ff4c17740d25f8e83,,False,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/c53ebf6c458da1e249ed46b36c3a4ade66a853f2_d2b91073e1fc499fea67141ff4c17740d25f8e83_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/c53ebf6c458da1e249ed46b36c3a4ade66a853f2_d2b91073e1fc499fea67141ff4c17740d25f8e83_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/c53ebf6c458da1e249ed46b36c3a4ade66a853f2_d2b91073e1fc499fea67141ff4c17740d25f8e83_left_right.log'}",True,True,29,302.0,False,,,,,,False
26,refs/heads/master,eb1e0b503443d79e7453ebfcde92bf27f24c207e,d7b4f589947e537119618b14d5baae5219269f76,9ac980298f970670c378523de6088f4d57b4a084,,False,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/d7b4f589947e537119618b14d5baae5219269f76_9ac980298f970670c378523de6088f4d57b4a084_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/d7b4f589947e537119618b14d5baae5219269f76_9ac980298f970670c378523de6088f4d57b4a084_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/d7b4f589947e537119618b14d5baae5219269f76_9ac980298f970670c378523de6088f4d57b4a084_left_right.log'}",True,True,8,240.0,False,,,,,,False
27,refs/heads/master,52320e5f7129d9543531960a725348d3e3d65009,edfeb48c1291f36b8b46adf2fc32c33af58bcbad,dad28dcba01738b426ead012c140d1682df7afea,,False,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/edfeb48c1291f36b8b46adf2fc32c33af58bcbad_dad28dcba01738b426ead012c140d1682df7afea_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/edfeb48c1291f36b8b46adf2fc32c33af58bcbad_dad28dcba01738b426ead012c140d1682df7afea_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/edfeb48c1291f36b8b46adf2fc32c33af58bcbad_dad28dcba01738b426ead012c140d1682df7afea_left_right.log'}",True,True,65,3114.0,False,,,,,,False
28,refs/heads/master,94315a249d914e8225b44bea541e18af8c7e6e51,687c2b1431f3df72b1c156415fe710e92e0073e4,faa4ecd0cd760acd48acb45cfd8050dfb56230b9,,True,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/687c2b1431f3df72b1c156415fe710e92e0073e4_faa4ecd0cd760acd48acb45cfd8050dfb56230b9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/687c2b1431f3df72b1c156415fe710e92e0073e4_faa4ecd0cd760acd48acb45cfd8050dfb56230b9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/687c2b1431f3df72b1c156415fe710e92e0073e4_faa4ecd0cd760acd48acb45cfd8050dfb56230b9_left_right.log'}",True,True,253,5850.0,False,Tests_failed,b2eadbbfccb089ce7dfb1fb08c89695ac6f500995ad40bb8a79874be63848e1b,False,Tests_failed,93e2fb93f52bcb116628a18006732c051735bc9583abe8fade4aafb95204a819,False
30,refs/heads/master,7fda8699b1d449731ebcd16f87aea5fe36129ea9,fc80bce82f377bdbc49a2c77ee121d81748a7edc,fb8c001075fda7e6cc18ba64dbb64dd709061c72,,False,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/fc80bce82f377bdbc49a2c77ee121d81748a7edc_fb8c001075fda7e6cc18ba64dbb64dd709061c72_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/fc80bce82f377bdbc49a2c77ee121d81748a7edc_fb8c001075fda7e6cc18ba64dbb64dd709061c72_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/fc80bce82f377bdbc49a2c77ee121d81748a7edc_fb8c001075fda7e6cc18ba64dbb64dd709061c72_left_right.log'}",True,True,15,213.0,False,,,,,,False
32,refs/heads/master,18e6440bcc766e2ee6ed5aa072085051fb94e8bf,009a039fc541897075ba0a646ed316c962092235,b84769d1e37d54ea5fe0c2220678f7f9ab9f05b8,,True,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/009a039fc541897075ba0a646ed316c962092235_b84769d1e37d54ea5fe0c2220678f7f9ab9f05b8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/009a039fc541897075ba0a646ed316c962092235_b84769d1e37d54ea5fe0c2220678f7f9ab9f05b8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/009a039fc541897075ba0a646ed316c962092235_b84769d1e37d54ea5fe0c2220678f7f9ab9f05b8_left_right.log'}",True,True,1543,63817.0,True,Tests_passed,75e6d0c20a6e691c4536fa91c71857e7b0d2c72ec00a630326eef73fc0c751e6,True,Tests_passed,748559c0550c0d1a0ab275d978a3a5a269669c538a307055d91b47c96d18e80f,True
34,refs/heads/master,126510b1ade04a61702329a637130e83cd4a5a26,beb88e0f3c791498eda102cf5ffebdb3bbea6304,d1cc2488b1469a559cdf4f82fafcc4015d52e5fd,,False,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/beb88e0f3c791498eda102cf5ffebdb3bbea6304_d1cc2488b1469a559cdf4f82fafcc4015d52e5fd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/beb88e0f3c791498eda102cf5ffebdb3bbea6304_d1cc2488b1469a559cdf4f82fafcc4015d52e5fd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/beb88e0f3c791498eda102cf5ffebdb3bbea6304_d1cc2488b1469a559cdf4f82fafcc4015d52e5fd_left_right.log'}",True,True,120,2213.0,False,,,,,,False
35,refs/heads/master,7a4a430c4302a1601793df96134b69a2cf29a4da,c43286c569c405a621aed1da3c1a7b7acfede202,6bb0ea2e8a285af73db81b8a5c983cbd9efdb5ab,,False,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/c43286c569c405a621aed1da3c1a7b7acfede202_6bb0ea2e8a285af73db81b8a5c983cbd9efdb5ab_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/c43286c569c405a621aed1da3c1a7b7acfede202_6bb0ea2e8a285af73db81b8a5c983cbd9efdb5ab_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/c43286c569c405a621aed1da3c1a7b7acfede202_6bb0ea2e8a285af73db81b8a5c983cbd9efdb5ab_left_right.log'}",False,True,10,343.0,False,,,,,,False
37,refs/heads/master,a38fc6eb069a78f62ba83117afee3a7ec7cd18a7,a7f38e40c43d967fad39b540723aa46245698182,b6a070e604f92b2d854f1f6c562925a61f0d2774,,False,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/a7f38e40c43d967fad39b540723aa46245698182_b6a070e604f92b2d854f1f6c562925a61f0d2774_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/a7f38e40c43d967fad39b540723aa46245698182_b6a070e604f92b2d854f1f6c562925a61f0d2774_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/a7f38e40c43d967fad39b540723aa46245698182_b6a070e604f92b2d854f1f6c562925a61f0d2774_left_right.log'}",True,True,23,734.0,False,,,,,,False
38,refs/heads/master,e1b1edf95897b9c3973316e5ac88f8c6e598893e,9be178b26a3859f9522fc5d63201e67c47c47855,26b618241ad70467aa504d0eb7699e0baf84fb42,,True,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/9be178b26a3859f9522fc5d63201e67c47c47855_26b618241ad70467aa504d0eb7699e0baf84fb42_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/9be178b26a3859f9522fc5d63201e67c47c47855_26b618241ad70467aa504d0eb7699e0baf84fb42_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/9be178b26a3859f9522fc5d63201e67c47c47855_26b618241ad70467aa504d0eb7699e0baf84fb42_left_right.log'}",True,True,1080,18010.0,False,Tests_failed,4b72ccd9e1c4156428e89b7ec198377a92e286e0bf2cdd136b7d674ab5889c58,False,Tests_passed,1142f88b36f18bbcf1418051feb36a4935e1abaa4471cce3f08f268732695323,False
39,refs/heads/master,f55a9cee2f79fed67ce1bb9c68a5018ac43f69f9,8af3396a2e0e54a8feef726cec4d3ae91bf210d8,a553d475077d961ae123d4e18bdcd595d79335d7,,False,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/8af3396a2e0e54a8feef726cec4d3ae91bf210d8_a553d475077d961ae123d4e18bdcd595d79335d7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/8af3396a2e0e54a8feef726cec4d3ae91bf210d8_a553d475077d961ae123d4e18bdcd595d79335d7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/8af3396a2e0e54a8feef726cec4d3ae91bf210d8_a553d475077d961ae123d4e18bdcd595d79335d7_left_right.log'}",True,True,34,2400.0,False,,,,,,False
40,refs/heads/master,95ba8ac99b586058d7dbe62f9899e8e62f2e9481,a86a4ac94e0e2156ae0916e99c436be9324b32a3,d55a691e1156e2e9ab1316695c0aa6b2ca072c36,,False,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/a86a4ac94e0e2156ae0916e99c436be9324b32a3_d55a691e1156e2e9ab1316695c0aa6b2ca072c36_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/a86a4ac94e0e2156ae0916e99c436be9324b32a3_d55a691e1156e2e9ab1316695c0aa6b2ca072c36_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/a86a4ac94e0e2156ae0916e99c436be9324b32a3_d55a691e1156e2e9ab1316695c0aa6b2ca072c36_left_right.log'}",True,True,478,5845.0,False,,,,,,False
41,refs/heads/master,e33fbc67ad0a34e397906f228c4d5181ecc496cf,f80238ae2da12c6293743354a2f4a11d6f9e33ee,152eabbd6a8eab9fc0b5858b3498ee7102ad36a0,,False,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/f80238ae2da12c6293743354a2f4a11d6f9e33ee_152eabbd6a8eab9fc0b5858b3498ee7102ad36a0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/f80238ae2da12c6293743354a2f4a11d6f9e33ee_152eabbd6a8eab9fc0b5858b3498ee7102ad36a0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/f80238ae2da12c6293743354a2f4a11d6f9e33ee_152eabbd6a8eab9fc0b5858b3498ee7102ad36a0_left_right.log'}",True,True,63,2388.0,False,,,,,,False
42,refs/heads/master,a019e13b2345e6083b49f8774f6dda4c2742b215,1e73193ef60848cea8f4186d6dcbd2b761e856b6,2eda3b16cfffe3940e0813b854e9cc588de72794,,False,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/1e73193ef60848cea8f4186d6dcbd2b761e856b6_2eda3b16cfffe3940e0813b854e9cc588de72794_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/1e73193ef60848cea8f4186d6dcbd2b761e856b6_2eda3b16cfffe3940e0813b854e9cc588de72794_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/1e73193ef60848cea8f4186d6dcbd2b761e856b6_2eda3b16cfffe3940e0813b854e9cc588de72794_left_right.log'}",True,True,64,827.0,False,,,,,,False
43,refs/heads/master,3e178698041fd42973241df0f8cd34177d5792b3,acfa393b6b08d0f46f23838ef358fc7aa5dfd81e,993a21ed5f0c768d6c54d68eafe0f222b67d35ed,,False,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/acfa393b6b08d0f46f23838ef358fc7aa5dfd81e_993a21ed5f0c768d6c54d68eafe0f222b67d35ed_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/acfa393b6b08d0f46f23838ef358fc7aa5dfd81e_993a21ed5f0c768d6c54d68eafe0f222b67d35ed_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/acfa393b6b08d0f46f23838ef358fc7aa5dfd81e_993a21ed5f0c768d6c54d68eafe0f222b67d35ed_left_right.log'}",True,True,420,11249.0,False,,,,,,False
44,refs/heads/master,557c731ce5d240696b9c97a52b589c672760888e,2101973b609f916faa20b4b59ff45b9463a00cd4,3935dc6a9e7738dea35727f05380ea3755731feb,,False,"{'base_left': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/2101973b609f916faa20b4b59ff45b9463a00cd4_3935dc6a9e7738dea35727f05380ea3755731feb_base_left.log', 'base_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/2101973b609f916faa20b4b59ff45b9463a00cd4_3935dc6a9e7738dea35727f05380ea3755731feb_base_right.log', 'left_right': 'cache/diff_analyzer/logs/swagger-api/swagger-codegen/2101973b609f916faa20b4b59ff45b9463a00cd4_3935dc6a9e7738dea35727f05380ea3755731feb_left_right.log'}",True,True,949,24580.0,False,,,,,,False
