idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
2,refs/heads/master,b1d3834f4cee34e4c1d915f59b1d02e295cd6c07,9fd372d7ddad6e7573edc017cabb0cb2390838f4,08983bd84dee45015083dcb62e5457d666036c61,,False,False,,,True,3.0,2,7.0,1,,,,False,3,False
4,refs/heads/master,5756aafe0b6534dbb46f22e0d88757a9734eedba,908c1cd131d7e2ffb2408532a1a35cd6337f73d0,903038dc0878c5e1fa1697ba47ec3ebb70c54d1c,,False,False,,,True,6.0,13,40.0,1,,,,False,6,False
6,refs/remotes/origin/pull/107,e57d2cc8628f13b55334f5fc7a0bbed8dc1543e5,957570df714a7db490bfc5575e511c1417be46fa,eff3cf300229943447f63d849d75fd558d6b7505,,True,,Tests_failed,82188500b8bc703f802fe1bb8e13785008285c7c4ed2d6c162b0cc45b1ef9b91,,,Error,,Error while retrieving base sha,False,Tests_passed,ae2c0c8e1ec4898ba7a1049a8a7d108c08ba2456dd6f21ada009150c33961f56,False,Error while retrieving base sha,False
7,refs/remotes/origin/pull/107,957570df714a7db490bfc5575e511c1417be46fa,e621f997d2b26ceebc7d850242e63701788f8487,504d7cf22664bd954d85057b44f709afe3891f80,,False,,,,,,Error,,Error while retrieving base sha,,,,False,Error while retrieving base sha,False
8,refs/remotes/origin/pull/111,d802b0519d1e96cb28fbbbb671756095c5fc8a88,145d280372aeafc1de9d6300e30f027fd0d6a864,2c67f83cdd2ceae839edf1362954030a49697849,,True,,Tests_failed,344bef6172155a036d326cb52995e372894a02096f2d7ab35da5f1be79274678,,,Error,,Error while retrieving base sha,False,Tests_failed,0d281611c71183e58cf2d28d0ec67ebeb39a78931efb96f5ccc8001255344d7f,False,Error while retrieving base sha,False
9,refs/remotes/origin/pull/111,0a3d440673b74ef19bbd2a6a0e22f193791670f0,e82f17d5293c8e6d28282d12674772c969e9b784,f1dcf3494e964337f81202629a9a2c30bff3f8e8,,True,,Tests_failed,1196fbe2434fdc7c8f3ce0e01a4f1ddf4230d1c461b04adcd33aaba41a4ec555,,,Error,,Error while retrieving base sha,False,Tests_failed,85c68ee20fdb3b858f4fe6156b365f4794412569d11716fe916607838e78e9a0,False,Error while retrieving base sha,False
10,refs/remotes/origin/pull/161,8bb2aa93e5aeb63eb2376029c37107aedabfadf1,0ec29e20e8acc5897fbaf108ef01b1096609bef4,b3a991df96f3636d4d560c5e9aa0358693941f31,,False,,,,,,Error,,Error while retrieving base sha,,,,False,Error while retrieving base sha,False
11,refs/remotes/origin/pull/161,0ec29e20e8acc5897fbaf108ef01b1096609bef4,0a2254613a08297950caa29b6e39b04b3cafcdc6,1551b306a495b28fa1fd6c6fee78bdb646589f29,,True,,Git_checkout_failed,,,,Error,,Error while retrieving base sha,False,Tests_passed,61dd10bfbb0fd84c635d0e04821f73fc861b1360f1192b3cba7b0836c463cad9,False,Error while retrieving base sha,False
12,refs/remotes/origin/pull/161,b3a991df96f3636d4d560c5e9aa0358693941f31,270bd99303096fa6d8182b13986f3a6445abe53e,1551b306a495b28fa1fd6c6fee78bdb646589f29,,False,,,,,,Error,,Error while retrieving base sha,,,,False,Error while retrieving base sha,False
14,refs/remotes/origin/pull/226,30f2fca1b050b6c37bc790e841746b4a3e3138d4,0ad788e77bea29bd0fe6c4f4ccf36ff6d34819d4,90f96229f445db2d7eac4fe4de5ee547c432985a,,True,,Tests_failed,cd4d25d69b288582132f80989e88011199483ce582a0cdf2f43fbcb4bd5b5414,,,Error,,Error while retrieving base sha,False,Tests_failed,475eb90b65aab954e9acf4011c8f95c216d33c01bfbf761d28a1f497d2f50054,False,Error while retrieving base sha,False
15,refs/remotes/origin/pull/227,c25e0f15e6ca7d5d96081213f0963819e0126fdc,d5381ac325fd7ab6655b169b9b22e954c247d282,620f9ce88f766d923699e80585c8b60a229a12c1,,True,,Tests_failed,4aeaf3d6a3c02bc7b619913a4062e63de18f3aa2856f1e8eb13431affd4160db,,,Error,,Error while retrieving base sha,False,Tests_failed,b576a759dbacedcc312e32ad7a2fb55682285ad33f1b0ac1bf1dee538e453651,False,Error while retrieving base sha,False
16,refs/remotes/origin/pull/264,6a5d74685625e3deb07447a3b4bf29d01ef17d6f,678b25980013b7708e9ccf155939016ee027c00e,a0096642ac72a49d487e9a4b69169d95b2b0c87b,,True,,Git_checkout_failed,,,,Error,,Error while retrieving base sha,False,Tests_passed,f68f35521db577d4ab64fe41097904360b45d4feb76b687d179521b01060fd5c,False,Error while retrieving base sha,False
17,refs/remotes/origin/pull/296,f8e7a71304a48719da2cdf61280f51fd9653eaf0,b4e973357ec1fc8e278d403c6508f6e3a8639fc7,e5821c8ae5f5d0d55e9ac33df7e7721d461a156b,,False,,,,,,Error,,Error while retrieving base sha,,,,False,Error while retrieving base sha,False
18,refs/remotes/origin/pull/296,15fa29bcd12a1f71cb8aa0409dd94534a17f19b5,9620381ddf245433ee3452de1bb6b397502d07c1,903416fde94cf98a49c053253685feeb34997ced,,False,,,,,,Error,,Error while retrieving base sha,,,,False,Error while retrieving base sha,False
