idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,sampled for testing
10,refs/heads/master,be9f5d25352f0cc1609e21cc86932d57048b5925,4ed25c435caf22f8540ca1402ffb83a07861bbaa,f237b7861d038215336f757653f3026af1aca265,,8,14,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/extjwnl/extjwnl/4ed25c435caf22f8540ca1402ffb83a07861bbaa_f237b7861d038215336f757653f3026af1aca265_base_left.log', 'base_right': 'cache/diff_analyzer/logs/extjwnl/extjwnl/4ed25c435caf22f8540ca1402ffb83a07861bbaa_f237b7861d038215336f757653f3026af1aca265_base_right.log', 'left_right': 'cache/diff_analyzer/logs/extjwnl/extjwnl/4ed25c435caf22f8540ca1402ffb83a07861bbaa_f237b7861d038215336f757653f3026af1aca265_left_right.log'}",False,False
13,refs/heads/master,a6ad71e4835636c9cb10c12d7f3b7390ba474263,4b29630aea837df53122ff5080e07cd21b755c88,8affa380c0de344006afd70a7605332f367c57e5,,9,100,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/extjwnl/extjwnl/4b29630aea837df53122ff5080e07cd21b755c88_8affa380c0de344006afd70a7605332f367c57e5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/extjwnl/extjwnl/4b29630aea837df53122ff5080e07cd21b755c88_8affa380c0de344006afd70a7605332f367c57e5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/extjwnl/extjwnl/4b29630aea837df53122ff5080e07cd21b755c88_8affa380c0de344006afd70a7605332f367c57e5_left_right.log'}",False,False
14,refs/heads/master,171b7b3bbacd182a00bc4adde191ce9b38df56ac,d039e4a5714e1d594db28e3ba357bbbc50a11477,4f9f95d96215808ee3ec6642f14ec9feb36cd98e,,7,284,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/extjwnl/extjwnl/d039e4a5714e1d594db28e3ba357bbbc50a11477_4f9f95d96215808ee3ec6642f14ec9feb36cd98e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/extjwnl/extjwnl/d039e4a5714e1d594db28e3ba357bbbc50a11477_4f9f95d96215808ee3ec6642f14ec9feb36cd98e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/extjwnl/extjwnl/d039e4a5714e1d594db28e3ba357bbbc50a11477_4f9f95d96215808ee3ec6642f14ec9feb36cd98e_left_right.log'}",False,False
15,refs/heads/master,83b14a7a11a175a614a059d979cccfcba1c2dc8a,442a90de5b36ee1c5dd15699407621db4128059e,a0ac1d130143b553c8231a8aa1f7ff160587f19e,,3,2,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/extjwnl/extjwnl/442a90de5b36ee1c5dd15699407621db4128059e_a0ac1d130143b553c8231a8aa1f7ff160587f19e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/extjwnl/extjwnl/442a90de5b36ee1c5dd15699407621db4128059e_a0ac1d130143b553c8231a8aa1f7ff160587f19e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/extjwnl/extjwnl/442a90de5b36ee1c5dd15699407621db4128059e_a0ac1d130143b553c8231a8aa1f7ff160587f19e_left_right.log'}",False,False
17,refs/heads/master,cabd9cb7be7dfd2962c93f8b1bfa0f5a345d8f60,a51fc14e6c25784e76899f287fdadf369655d750,b389bb70a01d1933896d0f439eba2dc589b1f03b,,93,21832,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/extjwnl/extjwnl/a51fc14e6c25784e76899f287fdadf369655d750_b389bb70a01d1933896d0f439eba2dc589b1f03b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/extjwnl/extjwnl/a51fc14e6c25784e76899f287fdadf369655d750_b389bb70a01d1933896d0f439eba2dc589b1f03b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/extjwnl/extjwnl/a51fc14e6c25784e76899f287fdadf369655d750_b389bb70a01d1933896d0f439eba2dc589b1f03b_left_right.log'}",False,False
18,refs/heads/master,92a90e046cbc8dc621437ac8f9feec26e9ebbd6a,1880e7dcd38cbf5a96dadd3e83e9a142a533ca8d,cfb5a4a0f930d0376309b50a906c31939e86cd8a,,19,392,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/extjwnl/extjwnl/1880e7dcd38cbf5a96dadd3e83e9a142a533ca8d_cfb5a4a0f930d0376309b50a906c31939e86cd8a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/extjwnl/extjwnl/1880e7dcd38cbf5a96dadd3e83e9a142a533ca8d_cfb5a4a0f930d0376309b50a906c31939e86cd8a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/extjwnl/extjwnl/1880e7dcd38cbf5a96dadd3e83e9a142a533ca8d_cfb5a4a0f930d0376309b50a906c31939e86cd8a_left_right.log'}",False,False
19,refs/heads/master,cfb5a4a0f930d0376309b50a906c31939e86cd8a,7fc264ac76e2c6c12775558259e51db2b58e5ef2,52e970807f4d93954e68c40a55c89cbcd7a3d4b3,,10,1568,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/extjwnl/extjwnl/7fc264ac76e2c6c12775558259e51db2b58e5ef2_52e970807f4d93954e68c40a55c89cbcd7a3d4b3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/extjwnl/extjwnl/7fc264ac76e2c6c12775558259e51db2b58e5ef2_52e970807f4d93954e68c40a55c89cbcd7a3d4b3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/extjwnl/extjwnl/7fc264ac76e2c6c12775558259e51db2b58e5ef2_52e970807f4d93954e68c40a55c89cbcd7a3d4b3_left_right.log'}",False,False
20,refs/heads/master,a6096d9b798b42350fcf9a609113811b871543ca,52e970807f4d93954e68c40a55c89cbcd7a3d4b3,677d6fd6e10cc34cb34e3ba26e2f4e6e368d8ca3,,9,1566,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/extjwnl/extjwnl/52e970807f4d93954e68c40a55c89cbcd7a3d4b3_677d6fd6e10cc34cb34e3ba26e2f4e6e368d8ca3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/extjwnl/extjwnl/52e970807f4d93954e68c40a55c89cbcd7a3d4b3_677d6fd6e10cc34cb34e3ba26e2f4e6e368d8ca3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/extjwnl/extjwnl/52e970807f4d93954e68c40a55c89cbcd7a3d4b3_677d6fd6e10cc34cb34e3ba26e2f4e6e368d8ca3_left_right.log'}",False,False
21,refs/heads/master,3a477ae02dbd534549a842d8671ecdef4bd08a01,827af89d9838fc98074203b259389d3e723bda19,da6f0d4971db83069ab08a4b86ab48de8c7abfe6,,7,38,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/extjwnl/extjwnl/827af89d9838fc98074203b259389d3e723bda19_da6f0d4971db83069ab08a4b86ab48de8c7abfe6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/extjwnl/extjwnl/827af89d9838fc98074203b259389d3e723bda19_da6f0d4971db83069ab08a4b86ab48de8c7abfe6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/extjwnl/extjwnl/827af89d9838fc98074203b259389d3e723bda19_da6f0d4971db83069ab08a4b86ab48de8c7abfe6_left_right.log'}",False,False
22,refs/heads/master,9285440441ea6e3c035f7ad8fb7256240a523661,697d0195a00034840acabd5cc1910a71acfef508,09d5fa8721b1248d4edab7012eef957f366b6f81,,295,26129,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/extjwnl/extjwnl/697d0195a00034840acabd5cc1910a71acfef508_09d5fa8721b1248d4edab7012eef957f366b6f81_base_left.log', 'base_right': 'cache/diff_analyzer/logs/extjwnl/extjwnl/697d0195a00034840acabd5cc1910a71acfef508_09d5fa8721b1248d4edab7012eef957f366b6f81_base_right.log', 'left_right': 'cache/diff_analyzer/logs/extjwnl/extjwnl/697d0195a00034840acabd5cc1910a71acfef508_09d5fa8721b1248d4edab7012eef957f366b6f81_left_right.log'}",False,False
