idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_adjacent_ignorespace,plumelib_ort_adjacent_ignorespace_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_imports_ignorespace,plumelib_ort_imports_ignorespace_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint,plumelib_ort_version_number_ignorespace,plumelib_ort_version_number_ignorespace_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time,plumelib_ort_run_time,plumelib_ort_ignorespace_run_time,plumelib_ort_adjacent_run_time,plumelib_ort_adjacent_ignorespace_run_time,plumelib_ort_imports_run_time,plumelib_ort_imports_ignorespace_run_time,plumelib_ort_version_number_run_time,plumelib_ort_version_number_ignorespace_run_time
8,refs/heads/master,ebc66db42635b901a5dce7f5286ba3b2427fc119,ef728ec96bde5cc7bd5f4c4947720fc972b742a1,c104fd492412fe681dda239f91d4713aa663168a,,d3b06d0317303a4819fdb558b92e80b261c06419cddf6b646dc8543bf1522c3f,Tests_passed,8cb664da59b0f6d860015c326d68103a1c9b9af0ba2069e2f9a34c6cf0cf333c,Tests_passed,True,True,True,True,Tests_passed,ce30e8b339f69303aada364422ea7d73018fb7c9ed6e5cf0a1b1bc36cc38530a,Tests_passed,ce30e8b339f69303aada364422ea7d73018fb7c9ed6e5cf0a1b1bc36cc38530a,Tests_passed,ce30e8b339f69303aada364422ea7d73018fb7c9ed6e5cf0a1b1bc36cc38530a,Tests_passed,ce30e8b339f69303aada364422ea7d73018fb7c9ed6e5cf0a1b1bc36cc38530a,Tests_passed,ce30e8b339f69303aada364422ea7d73018fb7c9ed6e5cf0a1b1bc36cc38530a,Tests_passed,ce30e8b339f69303aada364422ea7d73018fb7c9ed6e5cf0a1b1bc36cc38530a,Tests_passed,ce30e8b339f69303aada364422ea7d73018fb7c9ed6e5cf0a1b1bc36cc38530a,Tests_passed,ce30e8b339f69303aada364422ea7d73018fb7c9ed6e5cf0a1b1bc36cc38530a,Tests_passed,ce30e8b339f69303aada364422ea7d73018fb7c9ed6e5cf0a1b1bc36cc38530a,Tests_failed,1dd197b08a3496d088b14e427eaa874c2b6d871718b91f1d3c66ac74b2028739,Tests_passed,ce30e8b339f69303aada364422ea7d73018fb7c9ed6e5cf0a1b1bc36cc38530a,Tests_passed,ce30e8b339f69303aada364422ea7d73018fb7c9ed6e5cf0a1b1bc36cc38530a,Tests_passed,ce30e8b339f69303aada364422ea7d73018fb7c9ed6e5cf0a1b1bc36cc38530a,Tests_passed,ce30e8b339f69303aada364422ea7d73018fb7c9ed6e5cf0a1b1bc36cc38530a,Tests_passed,ce30e8b339f69303aada364422ea7d73018fb7c9ed6e5cf0a1b1bc36cc38530a,Tests_passed,ce30e8b339f69303aada364422ea7d73018fb7c9ed6e5cf0a1b1bc36cc38530a,Tests_passed,ce30e8b339f69303aada364422ea7d73018fb7c9ed6e5cf0a1b1bc36cc38530a,Tests_passed,ce30e8b339f69303aada364422ea7d73018fb7c9ed6e5cf0a1b1bc36cc38530a,Tests_passed,ce30e8b339f69303aada364422ea7d73018fb7c9ed6e5cf0a1b1bc36cc38530a,0.047721147537231445,0.059247493743896484,0.021946191787719727,0.018861055374145508,0.057532548904418945,0.04597210884094238,0.032208919525146484,0.1586017608642578,0.09604549407958984,0.7446160316467285,1.2442584037780762,0.22118782997131348,0.21651935577392578,0.04356074333190918,0.04619622230529785,0.21680307388305664,0.22176623344421387,0.04485678672790527,0.04490995407104492
