idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,1c141bfc5d54f7133f1bdbfafa3f395f52ec0edf,5cfa96e127f16dd2e31e3b08042f366950e5d63f,62fab6e76ef7efb970219ccd12362aab11670f82,,False,True,True,22,27,56.0,1,False,22,,,,,,False
2,refs/heads/master,5959c3fc62add874df2562d95d24dcaa569d3453,68608b28e34ffa73d12df74555e9dc7d63bfc532,837f23080b0cb1d2f055229e040b355fab53e3e5,,True,True,True,45,139,771.0,4,True,45,Tests_passed,3b5be13efb0ae2990606734c9b61bc3962a231a443e3f7e2fbc18fc2a439cb2b,True,Tests_passed,49cce913d7e69d8b8d6fe6e75171664ec02ac761d31eda9160efbe132cb2b937,True
3,refs/heads/master,0705b123be8c8deb91e02f6689f86cdb90db195f,0f3569de87f0a95ed9e2f409713e75118c8d9599,c9614bd77c67d97c8532b20f7f831de970ed632f,,False,True,True,7,19,186.0,1,False,7,,,,,,False
4,refs/heads/master,3637ae0240b1169d7f28ff2eb51abf321b1bdfb0,48dff8611166038c7a8172e60dd42ef09832786d,aadeb2504dfded5e713891bdeebf6fbd10a7d719,,False,True,True,39,109,604.0,1,False,39,,,,,,False
6,refs/heads/master,e0ea026d43e115fb259bb2ecfe4dabc8629a918e,e1c434b8543bc9b0ee094977268989706eaa97a5,3b802fd770bbc7e25438e185e0398ec3232a3418,,False,True,True,5,6,20.0,1,False,5,,,,,,False
7,refs/heads/master,4e58afd5674aef3bab1bce7af3a7789e229369f5,cd85594e48502cfd1b175b97a10e1ac99a1549d7,a49bd6d127aed39c2f116eea9e4af10f6b8d6913,,False,True,True,7,22,313.0,1,False,7,,,,,,False
8,refs/heads/master,8fd14d4ea1b05fd6ffa561446cd5b28542deab80,fdf82d2479dbfbd2a68cc8ebb8a409279edef3e7,5381ac38ce941cd8c8df9b9f0b4744a674bd255f,,False,True,True,6,7,19.0,1,False,6,,,,,,False
9,refs/heads/master,718c1460dfcb7e92727b608f11241f9a270161c5,4a69bb4a523f08a2be5a4bc96ef4bfbe5cfe8095,cb11af2a33f2ccd862c53ce8c15d3da8ecda7455,,False,True,True,26,69,277.0,1,False,26,,,,,,False
10,refs/heads/master,029a932ff96e282f316809af30a176764eafde43,babebdee92cb3d1e799b081c3693b4ed079e73c3,d992e9e909edb1158e32cc86475522ca75e71b75,,False,True,True,44,144,1085.0,2,False,44,,,,,,False
11,refs/heads/master,0e6105c641f3835ae7c5c44fdec4c95778055b5f,5d9205355a315736a6981209e9933404bdda54a8,9941e0b8944a75abb2531fcc2ccb0394881c6f72,,False,True,True,3,7,24.0,1,False,3,,,,,,False
12,refs/heads/master,c2d6da53f1666a225bcca717135bd2357949ba28,3c459a9ce6a3c7831965221dcf809c028492b9d2,49f3b0a53f8eccdf4f06222de130adb07dc583ce,,False,True,True,11,17,74.0,1,False,11,,,,,,False
13,refs/heads/master,3c459a9ce6a3c7831965221dcf809c028492b9d2,da3d140cff3612eb6f17ae988dc708985a79505c,fca640426e31412d48878d90cccce0a11a7cd9e8,,False,True,True,3,2,2.0,1,False,3,,,,,,False
14,refs/heads/master,da3d140cff3612eb6f17ae988dc708985a79505c,34024a2502c29fa4b21e6a66a7170933aefd30e1,741e20dc50e5c6c15004f33c33e73b777fee0e00,,False,True,True,3,3,9.0,1,False,3,,,,,,False
15,refs/heads/master,34024a2502c29fa4b21e6a66a7170933aefd30e1,cf1e17c7cf2aed0cb2e362b4fe2d7db7705a5094,538e7a6e394e6c6774dc93ae506bb063b7da3dc6,,False,True,True,7,19,86.0,1,False,7,,,,,,False
16,refs/heads/master,cf1e17c7cf2aed0cb2e362b4fe2d7db7705a5094,425f910f7d4520e2b02da59b535d6733c48f348e,3379f4a93d00d4e38bf9e40c86f31407712e7fe6,,False,True,True,34,139,984.0,1,False,34,,,,,,False
17,refs/heads/master,8b7a1ab6277b4228c8561b0033e9fc9122a100f6,8def7ea9a016c137cbd8344542fe4e827ef364ea,fe77f081c580912c28bc146a3a941d2bd37c414d,,True,True,True,2,2,7.0,5,True,5,Tests_passed,4ba8286b9b9836474e4bbd0ace6d49b282b0d1b3bd6e3013fc587484b0c83d2b,True,Tests_passed,baf38292059b312d12893fc080e9ee054a4d3452d295e3df2e822a2c6003e0b3,True
18,refs/heads/master,63f00cd39cdbff8c868f88989a5cafe403b23918,5295f90990a57b43bd5f9b08a99345acc474345b,49fb71ea4e4d0b61eda1e00d07feda9404b5607f,,False,True,True,14,32,138.0,1,False,14,,,,,,False
19,refs/heads/master,fbbfc29c93110d05f091eec1b8081d82526b713c,a1e4de537985d8f98fbe4bc11adc78a2a9d80f76,8f96b78fe164044c2b55de37b48930533b7a41d4,,False,False,True,7,26,195.0,1,False,7,,,,,,False
20,refs/heads/master,d35ffc9d8cf434bc0f68d83bd613ddc3b7dff6de,2380ed792db99e593f89571e0e8647d89a0ad1b2,c4ddacc77dd335d387cbe5e5205fafa9ba2472c4,,False,True,True,6,14,35.0,1,False,6,,,,,,False
21,refs/heads/master,2380ed792db99e593f89571e0e8647d89a0ad1b2,1a3c0e513f87ef6a085e635966f2f7764b472390,0783648c0183f798b9d231b1beac4bd66ab1c812,,False,True,True,7,11,24.0,1,False,7,,,,,,False
22,refs/heads/master,d6bd1d972c3fb07d72e9f109da287752beaebc9c,1f856a1d4bb2104bc4d81aa339b8679eb3b86b96,286a48368f6a1899d953b57c75b4f2b38d8f93a2,,True,True,True,74,180,1516.0,2,False,74,Git_checkout_failed,,False,Tests_failed,d88c9b4d57a16393fc09caa0292e1c9cb94a2276f364cd7e5ada31c1be73b6cb,False
24,refs/heads/master,9f33cc07bcc9b097c09eded2240dae589d511960,1b3f70447d00a3ee63843139ce0bfa56964e6382,861458c8c66519decad6dc549449b0d5f5c4f4d9,,False,False,False,0,Error,0.0,9,False,9,,,,,,False
25,refs/heads/master,45973ab86bc7b5174d853c8c0f643f6a4893af44,e453f2b8bf684a00677a8f0cbe4d86ae93cce9a1,5f8fa1f2a744722298525c7836351f57e5a8a9db,,False,True,True,8,21,87.0,1,False,8,,,,,,False
26,refs/heads/master,e453f2b8bf684a00677a8f0cbe4d86ae93cce9a1,bc5187a7ad3b1c9cad2f6b3e124726189ac0255b,68510e1e69873be185e44ea7edbc0b3450bb1e4c,,False,True,True,4,6,15.0,1,False,4,,,,,,False
