idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_adjacent_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_ort_imports_run_time,gitmerge_ort_imports_ignorespace_run_time,gitmerge_resolve_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time
11,refs/heads/master,e175fd08e041cd741016bb1f1a944d2caec8f3e6,63815b9a19c35d965465fa25028cd0a9a5fbcb40,9cd340f18884c71807da5ed687bc51450b7811d0,,True,True,064eabb579823852af71b85087c929d27b87659a6b202f5c144a8b23a4ffe714,Tests_passed,d9184fa03ddd372bb9e50d2b80b64f6bfc77099e248476a61a62757e6b96f5c1,Tests_passed,True,True,Tests_passed,b4e973647cc419eca43a92abfa1a5b9f52f8f5954d8974e1282106ba62ea9d17,Tests_passed,b4e973647cc419eca43a92abfa1a5b9f52f8f5954d8974e1282106ba62ea9d17,Tests_passed,5390b1d239028f5c704f5c6fa85756920676f2cb1b1b1b4d7b4eb8b0cad85eb9,Tests_passed,b4e973647cc419eca43a92abfa1a5b9f52f8f5954d8974e1282106ba62ea9d17,Tests_passed,5390b1d239028f5c704f5c6fa85756920676f2cb1b1b1b4d7b4eb8b0cad85eb9,Tests_passed,b4e973647cc419eca43a92abfa1a5b9f52f8f5954d8974e1282106ba62ea9d17,Tests_passed,b4e973647cc419eca43a92abfa1a5b9f52f8f5954d8974e1282106ba62ea9d17,Tests_passed,5390b1d239028f5c704f5c6fa85756920676f2cb1b1b1b4d7b4eb8b0cad85eb9,Tests_passed,b4e973647cc419eca43a92abfa1a5b9f52f8f5954d8974e1282106ba62ea9d17,Tests_passed,b4e973647cc419eca43a92abfa1a5b9f52f8f5954d8974e1282106ba62ea9d17,Tests_passed,b4e973647cc419eca43a92abfa1a5b9f52f8f5954d8974e1282106ba62ea9d17,Tests_passed,b4e973647cc419eca43a92abfa1a5b9f52f8f5954d8974e1282106ba62ea9d17,Tests_passed,760d179976a51f1a5bd49cfa994ffce2c119674b7576a63904b2797cc22c1bd2,Tests_passed,b4e973647cc419eca43a92abfa1a5b9f52f8f5954d8974e1282106ba62ea9d17,0.04477047920227051,0.028474807739257812,0.04626059532165527,0.04774832725524902,0.052281856536865234,0.2608911991119385,0.04992818832397461,0.04505157470703125,0.04137539863586426,0.050064802169799805,0.056285858154296875,0.137007474899292,2.3065645694732666,0.21901321411132812
13,refs/heads/master,d2af06753b654b248c5315ca54e816b9c14ae8d9,b49e60862dd61dd5878f751782908c20b85926c4,060d6d2292442e36aa0967b6eacfac9019a1a59c,,True,True,7d7d92a4fb4c328f27fba210a6bcf58b13b0cf226966991afea8df66d24dfa7b,Tests_passed,585b811673e80e13df2a6b643925231bfa397c3163130c02fc615cda7d038ddf,Tests_passed,True,True,Tests_passed,9bf3ba301e98cd9208f20355e084631e47b4a4aa4561b9a620f871ea3775c6c0,Tests_passed,9bf3ba301e98cd9208f20355e084631e47b4a4aa4561b9a620f871ea3775c6c0,Tests_passed,9e558904d04c8218bf90ad059b5ac0b2b24d56ebede8ebbac5ef4fd9ee51901d,Tests_passed,9bf3ba301e98cd9208f20355e084631e47b4a4aa4561b9a620f871ea3775c6c0,Tests_passed,9e558904d04c8218bf90ad059b5ac0b2b24d56ebede8ebbac5ef4fd9ee51901d,Tests_passed,9bf3ba301e98cd9208f20355e084631e47b4a4aa4561b9a620f871ea3775c6c0,Tests_passed,9bf3ba301e98cd9208f20355e084631e47b4a4aa4561b9a620f871ea3775c6c0,Tests_passed,9e558904d04c8218bf90ad059b5ac0b2b24d56ebede8ebbac5ef4fd9ee51901d,Tests_passed,9bf3ba301e98cd9208f20355e084631e47b4a4aa4561b9a620f871ea3775c6c0,Tests_passed,9bf3ba301e98cd9208f20355e084631e47b4a4aa4561b9a620f871ea3775c6c0,Tests_passed,9bf3ba301e98cd9208f20355e084631e47b4a4aa4561b9a620f871ea3775c6c0,Tests_passed,9bf3ba301e98cd9208f20355e084631e47b4a4aa4561b9a620f871ea3775c6c0,Tests_passed,78462d2009996010c677d723fe15dae53bfcb763479418d7d4e84b857f34ae30,Tests_passed,9bf3ba301e98cd9208f20355e084631e47b4a4aa4561b9a620f871ea3775c6c0,0.051699161529541016,0.032770395278930664,0.06125903129577637,0.03094482421875,0.053189754486083984,0.23906302452087402,0.04324030876159668,0.04309964179992676,0.0565493106842041,0.06017875671386719,0.04257631301879883,0.1845109462738037,2.264622211456299,0.23991990089416504
45,refs/heads/master,b4bd5b760ed63642185ac421e28cd5900d8fc136,300067fda636205dd22e479466116fb2c7509032,24110414b165ea430f784c6cea863dafdc470326,,True,True,24e0f271e9e655b24fecaba09e42c6cda93da225171b6fe2227462238d08e1ac,Tests_passed,92699b051abb703128c30cca026286a5a9e67bb927e9382f94012acb7409ca61,Tests_passed,True,True,Tests_passed,af74ac86d47a4b0c8ed417dc78b1c4840f173a483e52bfe0e74e1199e5b5ee28,Tests_passed,af74ac86d47a4b0c8ed417dc78b1c4840f173a483e52bfe0e74e1199e5b5ee28,Tests_passed,af74ac86d47a4b0c8ed417dc78b1c4840f173a483e52bfe0e74e1199e5b5ee28,Tests_passed,af74ac86d47a4b0c8ed417dc78b1c4840f173a483e52bfe0e74e1199e5b5ee28,Tests_passed,af74ac86d47a4b0c8ed417dc78b1c4840f173a483e52bfe0e74e1199e5b5ee28,Tests_passed,af74ac86d47a4b0c8ed417dc78b1c4840f173a483e52bfe0e74e1199e5b5ee28,Tests_passed,af74ac86d47a4b0c8ed417dc78b1c4840f173a483e52bfe0e74e1199e5b5ee28,Tests_passed,af74ac86d47a4b0c8ed417dc78b1c4840f173a483e52bfe0e74e1199e5b5ee28,Tests_passed,af74ac86d47a4b0c8ed417dc78b1c4840f173a483e52bfe0e74e1199e5b5ee28,Tests_passed,af74ac86d47a4b0c8ed417dc78b1c4840f173a483e52bfe0e74e1199e5b5ee28,Tests_passed,af74ac86d47a4b0c8ed417dc78b1c4840f173a483e52bfe0e74e1199e5b5ee28,Tests_passed,af74ac86d47a4b0c8ed417dc78b1c4840f173a483e52bfe0e74e1199e5b5ee28,Tests_failed,4a90a40c721c50bc4697b858ec4d7d89eeca3ba9d4759c887fb3e45fccfc9106,Tests_passed,af74ac86d47a4b0c8ed417dc78b1c4840f173a483e52bfe0e74e1199e5b5ee28,0.04871106147766113,0.05575299263000488,0.04001975059509277,0.04932141304016113,0.043280839920043945,0.1627485752105713,0.047623634338378906,0.06162095069885254,0.05562710762023926,0.05391407012939453,0.04399394989013672,0.12010622024536133,2.375441074371338,0.2263963222503662
