idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,gitmerge_ort_adjacent_run_time,gitmerge_ort_imports_run_time,gitmerge_ort_imports_ignorespace_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time
43,refs/remotes/origin/pull/44,4c831013aa8566249aae635880e414012ded48ee,885f2f42706c637b79aebc3d6ea45b68394c9301,79ffadef8f9200893a5df55480b8cc920e77a394,,True,True,56102c0f0170020a033681690e9cb0174cdf5be753f59b8fbfcc4c31094eb98f,Tests_passed,f6ccc78e0da0f85a5fb0feeb6ed94f5da145f7625d30eceb39383711122a33f9,Tests_passed,True,True,Merge_failed,5763210d62b9a001f52af7f0446cb4f2c4569a8b7e973aebbbc8489ded8f2713,Merge_failed,5763210d62b9a001f52af7f0446cb4f2c4569a8b7e973aebbbc8489ded8f2713,Merge_failed,5763210d62b9a001f52af7f0446cb4f2c4569a8b7e973aebbbc8489ded8f2713,Merge_failed,5763210d62b9a001f52af7f0446cb4f2c4569a8b7e973aebbbc8489ded8f2713,Merge_failed,5763210d62b9a001f52af7f0446cb4f2c4569a8b7e973aebbbc8489ded8f2713,Merge_failed,5763210d62b9a001f52af7f0446cb4f2c4569a8b7e973aebbbc8489ded8f2713,Merge_failed,5763210d62b9a001f52af7f0446cb4f2c4569a8b7e973aebbbc8489ded8f2713,Merge_failed,3bce6b104624ccaf12f48d575be76a8d4202a528df2423f7a20cf6d21132c359,Merge_failed,c80beb9a019e10ad2743601174aec94f867cdb5baab83b39619ed43de6a03177,Merge_failed,5763210d62b9a001f52af7f0446cb4f2c4569a8b7e973aebbbc8489ded8f2713,Merge_failed,5763210d62b9a001f52af7f0446cb4f2c4569a8b7e973aebbbc8489ded8f2713,Merge_failed,ea3ff6a1304fbb7983b75122dfe8b1d5ad4e5d734a98673813951b06b65ae67a,Tests_passed,8540e33851275d5356cc248ac3cd4a514c69fb4c87ef2bfee857d3d799a713c1,Merge_failed,1c5e16cfaeecfc632f513844f79567f3193dd39ef5628e3b2809c810c12e0739,0.0350947380065918,0.04623556137084961,0.05068206787109375,0.046700239181518555,0.044840097427368164,0.04007720947265625,0.04721212387084961,0.1716630458831787,0.07065892219543457,0.03385615348815918,0.03433585166931152,0.12360334396362305,1.5209083557128906,0.19981098175048828
