idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,sampled for testing
151,refs/heads/master,23dadb4a956f8c026751da1dc13249c5233b5f21,c00d32fece8621cd91d7e51bbcde41640ae09d5c,435b17649215c7302e041623b487e4cf7a5a6cc8,,False,False,True,3,2,4,0,False,3,False
158,refs/heads/master,43c9176579f03085036b1acce0dfafeec22e9a1b,f09568ebf6706192a90fd2b1ba374d7aefbb36bc,aba121a968e595e8c1e679b66e6027dfe3318c44,,False,False,True,6,10,80,0,False,6,False
