idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,gitmerge_ort_adjacent_run_time,gitmerge_ort_imports_run_time,gitmerge_ort_imports_ignorespace_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time
8,refs/heads/master,71fcecb071270981bc92b14d2cc3b0e56828c011,ac72c93c78397f60ed7d24de967e1fe34a9b36b6,fb6e6e5d5b8dbcbc2679e18f3f491847f6dcc33e,,True,True,205610f2f84c4fc3fe3a162a6cb8f4409067f27af6a1d5840c90980f844b4ea6,Tests_passed,1f646b266f7cb714e05397072ac2744a0b05b86dfef6de5740f8ea203e17e431,Tests_passed,True,True,Merge_failed,3e62907a66970495bd77e5dea638b6ec82f8d3069b743dea117b985256a9a80b,Merge_failed,610efd8eb95c20e3c4bd06f4d1a573418ee3d1c6f3be011f92d9fcbf808155ca,Merge_failed,3e62907a66970495bd77e5dea638b6ec82f8d3069b743dea117b985256a9a80b,Merge_failed,610efd8eb95c20e3c4bd06f4d1a573418ee3d1c6f3be011f92d9fcbf808155ca,Merge_failed,3e62907a66970495bd77e5dea638b6ec82f8d3069b743dea117b985256a9a80b,Merge_failed,3e62907a66970495bd77e5dea638b6ec82f8d3069b743dea117b985256a9a80b,Merge_failed,3e62907a66970495bd77e5dea638b6ec82f8d3069b743dea117b985256a9a80b,Merge_failed,e765739003097850ccc9ac0cef5745cb6e631e2b3bc22d7aaeec90a9a7930f51,Merge_failed,45784ace4579994fbbd3b54f30fa57f210f1de34cad974b82a4073ff7cd706dd,Merge_failed,3e62907a66970495bd77e5dea638b6ec82f8d3069b743dea117b985256a9a80b,Merge_failed,610efd8eb95c20e3c4bd06f4d1a573418ee3d1c6f3be011f92d9fcbf808155ca,Merge_failed,fac1881ce2b066a48df0b110c11ed74736df2da572a272369fc412f593884bbc,Tests_failed,b4e5aa01faced64b5b78a60b396c18fb36c16e9574dda9506517406b427ce4a2,Merge_failed,e9f1476d364c6c41316bc7ec7456383d731d43a194bb35f76cc6c7904ea92fcf,0.009353876113891602,0.009544610977172852,0.009859323501586914,0.009628057479858398,0.009802818298339844,0.009476423263549805,0.009590864181518555,0.05025458335876465,0.10529732704162598,0.053243160247802734,0.05120968818664551,0.1328134536743164,0.8956389427185059,0.5330078601837158
