idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_myers_ignorespace,gitmerge_recursive_myers_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,mergiraf,mergiraf_merge_fingerprint,deepseekr1_merge,deepseekr1_merge_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,gitmerge_ort_plus,gitmerge_ort_plus_merge_fingerprint,gitmerge_ort_ignorespace_plus,gitmerge_ort_ignorespace_plus_merge_fingerprint,gitmerge_recursive_histogram_plus,gitmerge_recursive_histogram_plus_merge_fingerprint,gitmerge_recursive_myers_ignorespace_plus,gitmerge_recursive_myers_ignorespace_plus_merge_fingerprint,gitmerge_recursive_minimal_plus,gitmerge_recursive_minimal_plus_merge_fingerprint,gitmerge_recursive_myers_plus,gitmerge_recursive_myers_plus_merge_fingerprint,gitmerge_recursive_patience_plus,gitmerge_recursive_patience_plus_merge_fingerprint,gitmerge_resolve_plus,gitmerge_resolve_plus_merge_fingerprint,git_hires_merge_plus,git_hires_merge_plus_merge_fingerprint,spork_plus,spork_plus_merge_fingerprint,mergiraf_plus,mergiraf_plus_merge_fingerprint,deepseekr1_merge_plus,deepseekr1_merge_plus_merge_fingerprint,intellimerge_plus,intellimerge_plus_merge_fingerprint,adjacent_plus,adjacent_plus_merge_fingerprint,imports_plus,imports_plus_merge_fingerprint,version_numbers_plus,version_numbers_plus_merge_fingerprint,ivn_plus,ivn_plus_merge_fingerprint,ivn_ignorespace_plus,ivn_ignorespace_plus_merge_fingerprint
17,refs/remotes/origin/pull/70,48e9a51d19fecb5e51db498c1caa70acc5102efb,556338152c101ae1f6cc0b88297dcb5ffe23d3e8,18b8a5e8a288c87882bd2fb9a4d087a392f9035f,,True,True,True,17,51,182,4,True,17,Tests_passed,a740b9fd3436b07556e168f6e57efde4008e703bd6a2970b84c639239334efde,True,Tests_passed,50b90578f7b3f31d9441d3cbe42266d7093e4186c9681e540e5e944ccdd830fd,True,Merge_failed,d6320cfa2612ec151f4db92ebc2ee0d6ee05bb12dfc45303c6f41434db225c34,Merge_failed,5bca0e9a43ff3da876b568879df754abef963dd89b95b40fb35808f3a0160fff,Merge_failed,d6320cfa2612ec151f4db92ebc2ee0d6ee05bb12dfc45303c6f41434db225c34,Merge_failed,5bca0e9a43ff3da876b568879df754abef963dd89b95b40fb35808f3a0160fff,Merge_failed,d6320cfa2612ec151f4db92ebc2ee0d6ee05bb12dfc45303c6f41434db225c34,Merge_failed,d6320cfa2612ec151f4db92ebc2ee0d6ee05bb12dfc45303c6f41434db225c34,Merge_failed,d6320cfa2612ec151f4db92ebc2ee0d6ee05bb12dfc45303c6f41434db225c34,Merge_failed,e4f06d46c02fb8a16613a3d92ed2b12206e69b40e5b03029f2a296b0957e82cb,Tests_passed,97cfc44cf8b9e3ec0e8e1519d07da83ec4590fd7f4764febda964c17df7712a2,Merge_failed,7247c6ae2321ab4f9e48ea2d097be22b25332cb98eca2dfec3a5ef101c6e9bfe,Merge_failed,cc57eb363f2d2f1f1f51ae8e95b12a44cb21b7457ea37b7a0ea73de88dd09e39,Tests_passed,7accd4d32946c0bda019676c2b67f2c076a223b9c10057d96adea543d12c6a3a,Merge_failed,c4a1b34d9ed1d57e95c7cb118e0aa2d29e085600357b0ba71a9cb3d8fd402c14,Merge_failed,d6320cfa2612ec151f4db92ebc2ee0d6ee05bb12dfc45303c6f41434db225c34,Merge_failed,d6320cfa2612ec151f4db92ebc2ee0d6ee05bb12dfc45303c6f41434db225c34,Merge_failed,d6320cfa2612ec151f4db92ebc2ee0d6ee05bb12dfc45303c6f41434db225c34,Merge_failed,d6320cfa2612ec151f4db92ebc2ee0d6ee05bb12dfc45303c6f41434db225c34,Merge_failed,5bca0e9a43ff3da876b568879df754abef963dd89b95b40fb35808f3a0160fff,Merge_failed,d6320cfa2612ec151f4db92ebc2ee0d6ee05bb12dfc45303c6f41434db225c34,Merge_failed,5bca0e9a43ff3da876b568879df754abef963dd89b95b40fb35808f3a0160fff,Merge_failed,d6320cfa2612ec151f4db92ebc2ee0d6ee05bb12dfc45303c6f41434db225c34,Merge_failed,5bca0e9a43ff3da876b568879df754abef963dd89b95b40fb35808f3a0160fff,Merge_failed,d6320cfa2612ec151f4db92ebc2ee0d6ee05bb12dfc45303c6f41434db225c34,Merge_failed,d6320cfa2612ec151f4db92ebc2ee0d6ee05bb12dfc45303c6f41434db225c34,Merge_failed,d6320cfa2612ec151f4db92ebc2ee0d6ee05bb12dfc45303c6f41434db225c34,Merge_failed,cca51f35b44c955d4389e2a2541fbea6530cd5b574d1f4b3b83c98542af7ee63,Tests_passed,97cfc44cf8b9e3ec0e8e1519d07da83ec4590fd7f4764febda964c17df7712a2,Merge_failed,2aeeca64df780d5cd8c30dd05c22a3f7b3e432763036a7e7be869aa5e254fe25,Merge_failed,cc57eb363f2d2f1f1f51ae8e95b12a44cb21b7457ea37b7a0ea73de88dd09e39,Tests_passed,7accd4d32946c0bda019676c2b67f2c076a223b9c10057d96adea543d12c6a3a,Tests_failed,46c772e840cb41f377f1cef8973842916375cccb9e8fa2afd92236af26e0e5fd,Merge_failed,d6320cfa2612ec151f4db92ebc2ee0d6ee05bb12dfc45303c6f41434db225c34,Merge_failed,d6320cfa2612ec151f4db92ebc2ee0d6ee05bb12dfc45303c6f41434db225c34,Merge_failed,d6320cfa2612ec151f4db92ebc2ee0d6ee05bb12dfc45303c6f41434db225c34,Merge_failed,d6320cfa2612ec151f4db92ebc2ee0d6ee05bb12dfc45303c6f41434db225c34,Merge_failed,5bca0e9a43ff3da876b568879df754abef963dd89b95b40fb35808f3a0160fff
