idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,sampled for testing
3,refs/heads/master,f36e4e3e1105f0689989a2e5a4e460473b7c54c5,06c400719a2fb91e4ac5ddaa40f49ef2e222df6d,ef1730c5d513499231e4fa8939502f0c676f4b97,,False,True,f97e1acf0efa4987662b4813a54831a1ac1ad0bb79ae090bc8dffb3e88e8387a,Tests_failed,0.0,0d343bd281768889d710293df662825a2c2f120de55dea46695e6b32506ba577,Tests_failed,0.0,False,False
4,refs/heads/master,568cab9871a77bfa6a90c2b463facf1b01df42bc,f5562e2b7a8700bbaf146edac5b015dc88d21aa1,c4ff9efea18c287783bcde4cfcf94b91d3372ac6,,False,True,8ad7c7efae6dde5c39e3110d28ffec139463bfa76e230538e432308d40a83dce,Tests_failed,0.0,5d0c7c533bf3144dec45f5891a79ef9008fe18aff62c5aba55c96c99942f5d5d,Tests_failed,0.0,False,False
5,refs/heads/master,f5562e2b7a8700bbaf146edac5b015dc88d21aa1,00c9bb6d0e460e972a6b1b1f838d1f900220df7d,2a79d7f9c5f53b1173d5f2d26d840c4837d3d76d,,True,True,e13dabd3ed607e29d52c24a9f773f73bf45fd92d0f67d4d40a9f0f169cd45650,Tests_passed,0.0,d34c5cba5413275b0252bd5869f7349adf3b27c9b0f2b88c3111a83206ac19b7,Tests_passed,0.0,True,True
7,refs/heads/master,b08154f921e80e92a4a7415898f6be27b1186f43,0e3249f21c6c29efa993ba44727dfd47b185402d,24bbd2d24ae0d910664a1c9667026adf2dbecd83,,False,True,fb07734126f07e5072b2e2c7392014fe5d5a85ad5d12563baad29cfb0663776b,Tests_failed,0.0,a1072a5116fea782e1796c8eef6bb10246f4db6c6b0e18b3733f34863866ebf7,Tests_failed,0.0,False,False
9,refs/heads/master,664c5463d7f4ad9814c9a1b98686131c8a3f52df,9f3d26cb0d07433c4105a4d364e05b4d3de832bb,bb15cc313d89fbcb2447bfd8a018bfa7adad2ecb,,False,True,34aee76ebc9b32bf68ed08e6be2004234b0ab409ede76802cd2df37a6ca42abe,Tests_failed,0.0,843c6200d5722eeae1657c69fc54f9bc9d0edd594679eb783f75c6375c306080,Tests_failed,0.0,False,False
10,refs/heads/master,bb15cc313d89fbcb2447bfd8a018bfa7adad2ecb,301414d707dce777c982e56ffae69664ab0bb312,505c2943579e1a15a69fbc8038d4d8f04af54732,,False,True,ccf4faa88f4f71312961bfd4bef3907feb099edd50c3068de11b0e22c1be6f08,Tests_failed,0.0,40673e0fceec636fa43e7596306eb0200879c054cb72392335dff6a06c6242c6,Tests_failed,0.0,False,False
11,refs/heads/master,301414d707dce777c982e56ffae69664ab0bb312,5e28d29f0e2e9d04bf3b815d2f8df8653ad3298f,5c3350a36000574a1c5e41d1590557384521e424,,True,True,85334c464cf376f32f8126154b2567ac2ea7c013c37f2c1492eb5fef5dbbcd2f,Tests_passed,0.0,57f9d0c8e7de9be0296cd300c7895a4a945d99fff8e82747de36214d3427d0db,Tests_passed,0.0,True,True
12,refs/heads/master,5e28d29f0e2e9d04bf3b815d2f8df8653ad3298f,dc388f868d7cf67e7ed01454efa46d4283a66ab9,e86647e83d0ccbde47732ed8bfbe136af81d3e88,,True,True,1adfc781a2afc995775637401d265e26c42c86d7f96bfe5177b74bb6a32f2d81,Tests_passed,0.0,6d59574ea861820475ef5d348743346d37efca6321fd727fc9a0e0caa1a16ae7,Tests_passed,0.0,True,True
13,refs/heads/master,dc388f868d7cf67e7ed01454efa46d4283a66ab9,b7b28c2da64b118b45df0419381f92bc4fb5d7fa,05d858f726c7938c1c14c9d3b96a5f9ff34cfe6f,,True,True,cd9f34437080ddec4692b2fd6b68f4657d86e0eabc6dd82455db56a97351b16d,Tests_passed,0.0,3b83c6e295f33c35cb814699f52762292f32d7609caa53d5a19ae83ef4d3018a,Tests_passed,0.0,True,True
16,refs/heads/master,42d2f1a5acf9b27b85456e8c4f325c59fa07e4a9,9b12556291957a952b82584267a23c7e84e7493c,868f3267d4a5e52bc54c9948a67649fb31e4e3fb,,False,True,56dfd182f8f18f4d5835277b622665059d8e021d10019fc5da2f0b3293da3fb4,Tests_failed,0.0,c07ca4bb82a5ee79e41a530fde87443e765f943036323a7ef341e89b4fd7fee6,Tests_failed,0.0,False,False
