idx,branch_name,merge_commit,parent_1,parent_2,notes
5,refs/heads/1.x,5a28301695e5af1d6bb050a400bc12bf478fff8b,eb0421557d3c2b2909aeb205c27f25aa7b09de84,c1eaa782e2707fdc32e1e18fcb3e95a73436e143,
7,refs/heads/1.x,934df5d7ac77dde1d8b1c04e65b236595a43d06e,c9aa888b7946563c47070ec908d89a1d8e2fcc90,861eb4dbeece2196b5c24955a470582eb7355c3d,
