idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
17,refs/remotes/origin/pull/4,b0497cd9597ecacc19e5ea116def0898297bb1d4,0f78c6def8e2f6e6707eb992b144a0c26a3c470c,e8ad3c99cde9f81e9d636fbe2128091d28629fe9,,False,True,,,True,44,138,802,1,,,,False,44,False
29,refs/remotes/origin/pull/78,5c67055987acf68cdbbbc8c6920fcfbd3896ce94,158177f96e2c79864e455799d83a181ea6f20800,270a1b918b33050fcb31f8d3bf70ecaaf7a4d770,,True,False,Tests_failed,4c61e660323ca00787b9da7e42e21ac001204f7e9f696b20fce84c7854864f00,True,22,72,467,2,False,Tests_failed,d0189111d8f3c431e153f85ea717674556c417cb8a1a997bdf768e9d2cc9c68e,False,22,False
