idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,sampled for testing
1,refs/heads/master,512e5536da1e1ff517a733be10a675e18c41a021,58e9006fe3fc7ec18b94fbd33ee6a909e48d5e15,0e967f5e26098212a7b02871a45d932597ba3091,,False,True,True,4,566,False,False
2,refs/heads/master,1c982383f92b266d91c88d2bfb7428064b811fe5,d0c6e32143b59a6276f9b710b1e5fe6554b4b7ec,b6e5362322bca96c8ffe9955b232d76047f8becb,,False,True,True,6,561,False,False
3,refs/heads/master,c790e69675f90c81a0cbc8d9ac99acbcc8660030,430e54c7c017112249bb98c721e8d2cdd917d5ac,a1d29c12d471dfaf346701e1a07e783d9530d49d,,False,False,True,5,0,False,False
4,refs/heads/master,e2d4fea192be9a4945e1377593de83395386b10b,2338731fc10985adfb255a68da8dedc64da2fb74,250919d62d9e377a0801fbe02f453531b15e353a,,False,True,True,23,279,False,False
5,refs/heads/master,163b796ec9f4e7a104a80091ab840e2386a7ea13,2174d231b3b37430fb454eafc84c3c27131ef938,3c1e8ff1f206669231a721e619a586cb556d7e9f,,False,True,True,14,323,False,False
6,refs/heads/master,c8c48498dbaad1f4eb37cf6ebc891767cb2f2c85,e633c6ff1ebbab94a163c58e21347aa53f3d9864,caa403bc859a2bd7c93e865ee0bf643146c016f8,,False,True,True,15,259,False,False
8,refs/heads/master,295c97bdb9c56b5a225c6bc36f825d1e6e35d504,930e58644f69dd431e27998f12c9293c77a8794f,96d93c965cdd6d798ac47cac149cb00f4a67de43,two initial commits,False,True,True,79,840,False,False
9,refs/heads/master,8012cc7eba9678f3b4f163431a5b4bf5e27ef5be,ee84045d5742c0fe9d107c9b9d7cdfcc3bf13b91,8df142d1cc1175dab8e1c324e42cedd1e681a8d3,,False,True,True,108,2971,False,False
