idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
16,refs/heads/master,bbcbf9e90954136a24cc18a49d9da48641add6a0,7306e106609d4b7008142964956a4b790d8660c7,4c31913192eae6ae6bf8a239e89844a0ab2455e7,,32d13adc3cf5b0a70320c401d761ffe2b3a106ef068de85702c4bc56726a7051,Tests_passed,5decbd984cc822f1141b3ad615506f07924984c4d9fcfb85204af9e730668968,Tests_passed,True,True,True,True,Tests_passed,ac6b60bef48fd63f01a471a9b1c5ccbec8b53584a67cbcaa37671e541601afaa,Tests_passed,f7bd5c109b6d0f968a0653ecb38267ac2ea73ebb893674929d8be6d988c4a32f,Tests_passed,ac6b60bef48fd63f01a471a9b1c5ccbec8b53584a67cbcaa37671e541601afaa,Tests_passed,f7bd5c109b6d0f968a0653ecb38267ac2ea73ebb893674929d8be6d988c4a32f,Tests_passed,ac6b60bef48fd63f01a471a9b1c5ccbec8b53584a67cbcaa37671e541601afaa,Tests_passed,ac6b60bef48fd63f01a471a9b1c5ccbec8b53584a67cbcaa37671e541601afaa,Tests_passed,ac6b60bef48fd63f01a471a9b1c5ccbec8b53584a67cbcaa37671e541601afaa,Tests_passed,ac6b60bef48fd63f01a471a9b1c5ccbec8b53584a67cbcaa37671e541601afaa,Tests_passed,ac6b60bef48fd63f01a471a9b1c5ccbec8b53584a67cbcaa37671e541601afaa,Tests_passed,054d5df9e6e29e823c8202d84b4626a45a937d4aa108af408932bafe52981889,Tests_failed,a9310c145650ffb1de973404b221f1297415e776d4fb9e3b31cce4930015bf4b,Tests_passed,ac6b60bef48fd63f01a471a9b1c5ccbec8b53584a67cbcaa37671e541601afaa,Tests_passed,f7bd5c109b6d0f968a0653ecb38267ac2ea73ebb893674929d8be6d988c4a32f,Tests_passed,ac6b60bef48fd63f01a471a9b1c5ccbec8b53584a67cbcaa37671e541601afaa,Tests_passed,ac6b60bef48fd63f01a471a9b1c5ccbec8b53584a67cbcaa37671e541601afaa,Tests_passed,ac6b60bef48fd63f01a471a9b1c5ccbec8b53584a67cbcaa37671e541601afaa
19,refs/heads/master,204d41abb60f981a3f8521b7b5cb41deb43281bc,747e27fe8d35145c0edced0a6f4eda240a75c774,d0ef4584f651220b0189f83bfdc9caaf6a1c9158,,50679c63faa75c6b2f8df6a11090deef31368696b0b8151d61ec4a20ccf2c833,Tests_passed,72aea9eec98e99634c934023009283ecb6e123b63be8470eee57f59891e92c4f,Tests_passed,True,True,True,True,Tests_passed,7018835cbfd0755e05b5688cb5404655a778a206406e8c043263327918b6fcad,Tests_passed,7018835cbfd0755e05b5688cb5404655a778a206406e8c043263327918b6fcad,Tests_passed,7018835cbfd0755e05b5688cb5404655a778a206406e8c043263327918b6fcad,Tests_passed,7018835cbfd0755e05b5688cb5404655a778a206406e8c043263327918b6fcad,Tests_passed,7018835cbfd0755e05b5688cb5404655a778a206406e8c043263327918b6fcad,Tests_passed,7018835cbfd0755e05b5688cb5404655a778a206406e8c043263327918b6fcad,Tests_passed,7018835cbfd0755e05b5688cb5404655a778a206406e8c043263327918b6fcad,Tests_passed,7018835cbfd0755e05b5688cb5404655a778a206406e8c043263327918b6fcad,Tests_passed,7018835cbfd0755e05b5688cb5404655a778a206406e8c043263327918b6fcad,Tests_failed,dec66372ca71bc6b1c05d494d1fa5b24a08fdc84d0dc6436d090623d3fc15adf,Tests_failed,abe143cfb15d5307bad87845c939dfb2cd0a1a187b72042501e1e4cd084ab97b,Tests_passed,7018835cbfd0755e05b5688cb5404655a778a206406e8c043263327918b6fcad,Tests_passed,7018835cbfd0755e05b5688cb5404655a778a206406e8c043263327918b6fcad,Tests_passed,7018835cbfd0755e05b5688cb5404655a778a206406e8c043263327918b6fcad,Tests_passed,7018835cbfd0755e05b5688cb5404655a778a206406e8c043263327918b6fcad,Tests_passed,7018835cbfd0755e05b5688cb5404655a778a206406e8c043263327918b6fcad
28,refs/heads/master,7f28919d2a63436d1f4f762c880c16f1cbb4f6f1,aaaa511ae0cb28450d71f66b50e371983fdcc504,f0bcf1c0afe41ae0c2925dc362c72e0c71d54abf,,90912dee9f9c78c0d221ea00da63b680f9521942f61d59272060a6fcec1fb1ec,Tests_passed,120480e0f2af23b1d3275934be29a006ca9575bce5affe29a98a7240b0ede917,Tests_passed,True,True,True,True,Tests_failed,9bc3f8047500b2c16d58ce48edcdf766f9262049606075e2278b2539f3f7272d,Tests_failed,9bc3f8047500b2c16d58ce48edcdf766f9262049606075e2278b2539f3f7272d,Tests_failed,9bc3f8047500b2c16d58ce48edcdf766f9262049606075e2278b2539f3f7272d,Tests_failed,9bc3f8047500b2c16d58ce48edcdf766f9262049606075e2278b2539f3f7272d,Tests_failed,9bc3f8047500b2c16d58ce48edcdf766f9262049606075e2278b2539f3f7272d,Tests_failed,9bc3f8047500b2c16d58ce48edcdf766f9262049606075e2278b2539f3f7272d,Tests_failed,9bc3f8047500b2c16d58ce48edcdf766f9262049606075e2278b2539f3f7272d,Tests_failed,9bc3f8047500b2c16d58ce48edcdf766f9262049606075e2278b2539f3f7272d,Tests_failed,9bc3f8047500b2c16d58ce48edcdf766f9262049606075e2278b2539f3f7272d,Tests_failed,308c60b14e1ca9951a89379aa2cb806d06bf8cbbbb6f95e74079816775f25cac,Tests_failed,c7910b63b1279c57b1c906532de14e5732166bfc00406c647a9c703d5063122f,Tests_failed,9bc3f8047500b2c16d58ce48edcdf766f9262049606075e2278b2539f3f7272d,Tests_failed,9bc3f8047500b2c16d58ce48edcdf766f9262049606075e2278b2539f3f7272d,Tests_failed,9bc3f8047500b2c16d58ce48edcdf766f9262049606075e2278b2539f3f7272d,Tests_failed,9bc3f8047500b2c16d58ce48edcdf766f9262049606075e2278b2539f3f7272d,Tests_failed,9bc3f8047500b2c16d58ce48edcdf766f9262049606075e2278b2539f3f7272d
