idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_resolve_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_ort_adjacent_run_time,gitmerge_ort_imports_run_time,gitmerge_ort_imports_ignorespace_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time
17,refs/remotes/origin/pull/32,0d095dacc71fdff39d82d11674d410941d909e6a,a84b73119da25af70fa05889ff5d2298568ed57b,6daf738c303d538031d65815eebf24ad649c6abb,,True,True,b2014e8890eacfbad9e7b8a2cf09add99c2da49ad21a20a79c40d6a821f79358,Tests_passed,e47a0ead91c88744a4375b6b069bf958dd4d89dca67ecf6e4a62a6cbd9646851,Tests_passed,True,True,Merge_failed,944ff38278402405ea7fd6179d97dd6fc712f0348706ddf05282e28e65cba4b0,Merge_failed,944ff38278402405ea7fd6179d97dd6fc712f0348706ddf05282e28e65cba4b0,Merge_failed,d1617d29d5df73973e2536488f8be522fc5cc459e41829b2c92f3414a375b489,Merge_failed,944ff38278402405ea7fd6179d97dd6fc712f0348706ddf05282e28e65cba4b0,Merge_failed,944ff38278402405ea7fd6179d97dd6fc712f0348706ddf05282e28e65cba4b0,Merge_failed,944ff38278402405ea7fd6179d97dd6fc712f0348706ddf05282e28e65cba4b0,Merge_failed,944ff38278402405ea7fd6179d97dd6fc712f0348706ddf05282e28e65cba4b0,Merge_failed,944ff38278402405ea7fd6179d97dd6fc712f0348706ddf05282e28e65cba4b0,Merge_failed,944ff38278402405ea7fd6179d97dd6fc712f0348706ddf05282e28e65cba4b0,Merge_failed,944ff38278402405ea7fd6179d97dd6fc712f0348706ddf05282e28e65cba4b0,Merge_failed,944ff38278402405ea7fd6179d97dd6fc712f0348706ddf05282e28e65cba4b0,Merge_failed,d10622e2024d9df2493b53793b3bdccf9e975ecabe531fab807a4614f40dad51,Merge_failed,58c4bb91138acdff815738730c26768076a0b9e5efe725b97aa3ac059c8b0733,Merge_failed,deadb20374b4a01dd7109d120e966a87369800c65c4472f77d1b24b1f404ecff,0.012487411499023438,0.012239217758178711,0.05225539207458496,0.012381315231323242,0.012618303298950195,0.012759923934936523,0.012563705444335938,0.012338876724243164,0.020142316818237305,0.016469240188598633,0.016353130340576172,0.12961888313293457,1.8859987258911133,0.16798973083496094
