idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_resolve_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_ort_adjacent_run_time,gitmerge_ort_imports_run_time,gitmerge_ort_imports_ignorespace_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time
75,refs/heads/ea,f8657cad4199b20f9813f63c978d16d299d3f27d,0f335a25618d0f58306c49f27b4ce9e29782f219,902866f3e080103820e5e8bf0550ec01e52412c8,,True,True,e613729711a3324278ea4f4324efd4e22d76fd7419e44563398f7c4668048932,Tests_passed,5e6d6cb722ee6f6344c8064e841cbb4e29cb36e437bfcd0c8a7e27e6b5a63b4f,Tests_passed,True,True,Tests_passed,dbd71a37b37dc68ae0b55e441ab817d6877b6aef479d6175ac1854188971d14f,Tests_passed,dbd71a37b37dc68ae0b55e441ab817d6877b6aef479d6175ac1854188971d14f,Tests_passed,dbd71a37b37dc68ae0b55e441ab817d6877b6aef479d6175ac1854188971d14f,Tests_passed,dbd71a37b37dc68ae0b55e441ab817d6877b6aef479d6175ac1854188971d14f,Tests_passed,dbd71a37b37dc68ae0b55e441ab817d6877b6aef479d6175ac1854188971d14f,Tests_passed,dbd71a37b37dc68ae0b55e441ab817d6877b6aef479d6175ac1854188971d14f,Tests_passed,dbd71a37b37dc68ae0b55e441ab817d6877b6aef479d6175ac1854188971d14f,Tests_passed,dbd71a37b37dc68ae0b55e441ab817d6877b6aef479d6175ac1854188971d14f,Tests_passed,dbd71a37b37dc68ae0b55e441ab817d6877b6aef479d6175ac1854188971d14f,Tests_passed,dbd71a37b37dc68ae0b55e441ab817d6877b6aef479d6175ac1854188971d14f,Tests_passed,dbd71a37b37dc68ae0b55e441ab817d6877b6aef479d6175ac1854188971d14f,Tests_passed,dbd71a37b37dc68ae0b55e441ab817d6877b6aef479d6175ac1854188971d14f,Tests_passed,b38c5dd5fec4f4998bac827eadb4d50b3d33998cec0d0a0591f19a237a998f46,Tests_passed,dbd71a37b37dc68ae0b55e441ab817d6877b6aef479d6175ac1854188971d14f,0.041734933853149414,0.03699469566345215,0.1744546890258789,0.04164552688598633,0.04898262023925781,0.05942034721374512,0.051686763763427734,0.04369759559631348,0.039295196533203125,0.051589250564575195,0.054141998291015625,0.12963366508483887,2.2225284576416016,0.40326499938964844
