idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
13,refs/heads/master,0e794d5f6828b54af85cf28ca0d6bf66ab5fca73,47b263d532e15469cb464efeb258fa5bd8dd1bb1,c6c07c21339a8f51b0987cd7b466876452320a4b,,False,76,,,,,,,,False,False
17,refs/heads/master,48a49243e53440a40a53d3e73683c7b62ba2554f,6a884e110d7512977d896f5324372cb6eacc589e,820ebcbe9d82c2184bf138450fcc57217d8ea625,,True,318,0.0,Tests_failed,5f6305fc5c91d0cde42a819061d078612026905510f42026921d98de8f685193,False,0.0,Tests_failed,9b34a589c17c62bcc56690f4a8434edf2cfc51f07079d72160ab6ab27303680a,False,False
19,refs/heads/master,a53e4fe539cd775765d8b8a2f0f5c3a801fc30a9,e472d38bd0902e7cd2334ac402fd7ed711f9bed1,99b2d97e460a4f4ca1b8d6a9583883f6451053c0,,True,159,0.0,Tests_failed,821a0194252c777843c2f199f22fb783c72680ae99a4b5328b58f433ebe52039,False,0.0,Tests_failed,2c366af9dcaaf6085aab200788ce480890a283a653668e6018898e0334e95d85,False,False
22,refs/heads/master,e3b00958875f3c116cdea1266114f96fe02c6d8d,be844e1fcfece56a08ca895fbcf3b699a9f334ea,87cd2e2dc196acf586bb69574e715a85b5bbfb75,,False,1935,,,,,,,,False,False
25,refs/heads/master,81c0d40b11ae4b12482bc01b6fd910e65f9965c5,0e4324f97dd111d5253ffdf271d8985579fbd54e,87f879a49273b7235d4aa152a6f372abebf570c1,,False,24,,,,,,,,False,False
28,refs/heads/master,52a841c360cf56f4db3b1373bb27e65eb5f1cce9,82fe2e001e4305facf731783221da08e46c97ff8,be5c44d2e810ecf0c337e12844c1f723d29b3fce,,False,3,,,,,,,,False,False
29,refs/heads/master,82fe2e001e4305facf731783221da08e46c97ff8,c4cdbd50d13b670ed865658f0c4c836e93a3c496,427562acfbe086c32552ffa247f7fe4072909f76,,False,69,,,,,,,,False,False
30,refs/heads/master,c4cdbd50d13b670ed865658f0c4c836e93a3c496,c15ec39708194bd12cecc2120f4f7552023882c0,15604bb387638d6135aebbb18e82bb53da4c2e4c,,False,3,,,,,,,,False,False
34,refs/heads/master,237a62d67756b7e6562eb1ef75ae18bd26f4f768,944113ca8f5a75a9984f9040328dafd54443fbf2,b8db8e790fcd6725cbeb327e9183587ca3b9cb72,,True,11897,0.7331241334014449,Tests_passed,6af8635da82c1a54d9232f9afa809a48b31d5673dbca7464af810be13d104cf3,True,0.7371242813129231,Tests_passed,16bffec354ea90f6fc59b690b9895845d0089b9c9c1ac5147779510dfb6548ad,True,True
42,refs/heads/master,b849e4445f340682e13acea2cf3f5315cfad44ea,5102a85727db351af5b1affa018bb15ab4248afa,c189bbcb3e282a7de277cd18ac1201b8d8a63b90,,True,40,0.7166894932498532,Tests_passed,b7b6c809af4f51a7e80c339c435e657389915ce62ab1b20b84f8db127a1597c0,True,0.7311105135789191,Tests_passed,9f35dab649c47a8c126dde4776aeeaae29574b72c5e994fec73e879889ddf6a8,True,True
45,refs/heads/master,3bbdb0865295d4bef9a4a11e920fe01d1dcfd89b,310ef2c44ddb8a45257a3d299f3e5955ca8fb07a,92105ab74aed38ce72dc9e1649895f5854233037,,False,12,,,,,,,,False,False
49,refs/heads/master,a0ad38eb5297df3cf240a1d772a104eed2ae9e8b,e63ee1c6bdbb30a2a3fb0a57f6a737041788b641,dc6036fde53d24fbfa134c2df6981d29ec83b762,,True,1954,0.7245794956571938,Tests_passed,bcb6a2f6f9d538adc87a9e5147c28b6330646218d1f49bf780e5c23258bba83a,True,0.7238956612924368,Tests_passed,0f367f20c7400c49ba65cb0b83445882960cd50a5d7b35564c62ec73e3c87da3,True,True
50,refs/heads/master,dc6036fde53d24fbfa134c2df6981d29ec83b762,888d25feb767d3607371f82a87bb5946ea30f6e2,382b009df24236968ed22d1b7d224600381e1b8b,,True,2769,0.7238956612924368,Tests_passed,0f367f20c7400c49ba65cb0b83445882960cd50a5d7b35564c62ec73e3c87da3,True,0.7245794956571938,Tests_passed,3c96ec193115bdad25e7b82084f46221823b801afe67af38a93d7e9cdb535a92,True,True
56,refs/heads/master,33177fe6bfa341b32e60c864dc7965a6210dccf4,296f358016249c63b4e50851292e50dfcc6badf2,f9c49be302e99c3d156b61b026872da09f71a27c,,False,5,,,,,,,,False,False
60,refs/heads/master,457ca3de43265eb5a789fb315f64a7deef67611b,9b2f1f80a8d628cddafec5f473cd68fb62acc5c8,f32beb8e142a2a0afaa07868a6590031a7b01cca,,False,24,,,,,,,,False,False
61,refs/heads/master,9b2f1f80a8d628cddafec5f473cd68fb62acc5c8,2c0a48b6f445ff7861614c3381036a4f52b06b02,84db59d93b84609704e949d0f7227e97f81ad97e,,False,73,,,,,,,,False,False
64,refs/heads/master,ac60f253b605a13a30228867d90f3f85ceed76a0,9299f7d31bd16f76bff79f92f0d003db484065e8,5dcbdc9ee774793b5602f8ef9b2f37194ede1b19,,False,41,,,,,,,,False,False
66,refs/heads/master,1e73a3426db10eb1db7bd10c9d01497449dc2c0a,a9c3bfb89a46041c6da879c280fcdb3938330efe,b5112968891907aa5c6ec5aa52e75826e95f28f7,,True,4042,0.7024356195584291,Tests_passed,d1fd7ad07c29541c44c84a3dc043b1717375e9e155bf511736b8adcbe37cb190,True,0.7236738548717142,Tests_passed,c675cfa93743e6f35ff0741d9d2309ea3620247cc6e414c06ec62816fffa7f2d,True,True
68,refs/heads/master,99e5d7dd4375466d8911dd12651d632540656789,b5e40d1851d46d0b5b1d745e5f9baf96d195a9ba,5ce3f2355416a9203dd1b12b8ff9d224d2b796a5,,True,868,0.6784091597504089,Tests_passed,021788f737e7b9774c09b3d85ba338c8470362d69b7013e0c3f5936ccab75df4,True,0.7024356195584291,Tests_passed,d1fd7ad07c29541c44c84a3dc043b1717375e9e155bf511736b8adcbe37cb190,True,True
70,refs/heads/master,e5ac2fb4e8ef1b4418f9d55477b664e02193101f,f0d036b91ebf1b39d8189dc04cb75e12d706da2a,99574c8e55ca1d77866827d98b3212b3a3f60170,,True,5200,0.6495328701960918,Tests_passed,37ac7bd9b801733444360ca3c443c7384a09cc4be321a16570d745f67f5c630c,True,0.690520694259012,Tests_passed,64ced37fb36a907e94fd8e8375fda13cc28a4d4837291276439c7d4d9a02f222,True,True
72,refs/heads/master,aff9d4952b72683a6e6d25914ffa200148375d0c,a2eaebccc358807955f446562de36775b2bac7a4,b7c84fb11b7842000ff4c6719c5943dd788984c4,,True,4430,0.6907982472851972,Tests_passed,2ee1bc63c8d6e32b0f70b94a14c2e2b518f72375eb9f1d95ca164f29aae3b198,True,0.6850854240418655,Tests_passed,e03994b7285a8aa40ccaee613fb9ee862d0377d94113760862f1fb83df7f6711,True,True
74,refs/heads/master,d706a7745054657f99af0a551b6775a487710e24,8045555aacb65f6b3cb22581cdedba3aa53f711c,e7397421a4e63f7820a6bdf95b0c34dd2cc2baa2,,True,329,0.6474728320326745,Tests_passed,dcb50e30e7a421d7520ba48ce0b1489fe73a3f584c1f951144643e0478d8be78,True,0.6853716657698516,Tests_passed,80e81c18f230a0ab06bd95ff3ce70a8f2bbe22e51c6626f69d78b9f446005fdb,True,True
76,refs/heads/master,7866b039c47ecab8d01422ce8e32554b2818ab2c,cb013c7fd2fafd3ed78bc44ed329385a67dd6c4d,ff5404d9058e9a2f91102d5ae902bd80c660744d,,True,282,0.6853090405904059,Tests_passed,5e81e3b02bf43f0d8571e3bddf9c78e4b51fe382697a890cfc2b138383566dec,True,0.6586747215404947,Tests_passed,18a40ec508e87a2cf618c850ffcc077c9282332c5a7cf47ce6741fe628a9f894,True,True
77,refs/heads/master,79a1b379cbabf06a9869a9b4cf17f1e8e731c06f,dd51760c64112447bb8299cdee6d72b29d46dd3a,ff5404d9058e9a2f91102d5ae902bd80c660744d,,True,336,0.6587487707088282,Tests_passed,b3cb3834476ec244e2a0828233b55ef8e001f6d99b50ccebfa6cb9cda4d9e091,True,0.6586747215404947,Tests_passed,18a40ec508e87a2cf618c850ffcc077c9282332c5a7cf47ce6741fe628a9f894,True,True
79,refs/heads/master,430b902e06a50e577143b4e5927caa0c4185fff4,827902cb937143a9144490258ee9ca32ddf7522b,7e08e17c1b511dd0fc89b3ddae9852de90c4fbf6,,True,26,0.6586111845334743,Tests_passed,06a643aa4e801293765924e731a655e473044634a02bc1bd46e259363a6c2874,True,0.5980661089013852,Tests_passed,5470d1adf78aa1680f244e0db5c55bb243f3d0c224a6d3e8a05bb3801422fbcb,True,True
84,refs/heads/master,a01add14af0808e83dcf3d719e5bedf5b68cbfa2,eb5a5f065cfdc2f497cbc5ae80f1d3b40f147535,40e5722650d3d2d6657793c535a55f24978c0917,,True,42,0.597315666620898,Tests_passed,83004c7abbed003f10e4252d8648a3cb7c73e520e7e30fe1ee2f19ab562d0317,True,0.5950522188681864,Tests_passed,b10701c187b2afd51afbd63dddb7afccdc0c5bbb178521ed95bcf368de526f6b,True,True
86,refs/heads/master,9da4bb5ed0e527350d953a462be4d354b44071d9,3d89991e6bcc8be2cda149ae290abf70d40fc215,9923d26568976bc9c58e2d0b7e7b4d08606cd8cc,,True,298,0.5945194189759967,Tests_passed,0f0849b009171be61fae908b23f0a218f23aa5b65bee53ad656fe570dd671e3a,True,0.5959543024840164,Tests_passed,2180149bfff945c21e4f0b33211129dd89dc13d6ef6edf85335a8f36019ac74e,True,True
90,refs/heads/master,48c9074ea33c4c5db6417942ef29e1827d97f94e,95db1d9802d16ec30852bb0e21653404c49a0158,990cb24e63345f9ff473362e308283a626e72e17,,True,1219,0.48306751147039545,Tests_passed,60a3515224948c856a16b081adec563be818507dcdaa330d6778cd3871a5260d,True,0.5995642550836907,Tests_passed,a19ac51c25a131db46c4129eac2fb520fe49bf6477327223e31a72026a81a160,True,True
91,refs/heads/master,990cb24e63345f9ff473362e308283a626e72e17,698fc384861d109ed05aef930922fb80dfa124c1,4e207705ef95c228d5755933efb06bd7195a35c3,,True,391,0.5812098462426911,Tests_passed,206fec35ec358f81b818dae2f7d9fd260b5ea47263dd9cc746ac6a47d68a932e,True,0.5848141605182029,Tests_passed,cd06b045e376b9d1b7d401da659105725d83c420ba2cacf90dbf2a0951619fd6,True,True
