idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
4,refs/heads/master,6e6df00ed1eb375e85f687887920592e6855958e,5bf7e766010baa9d10ad2ef7fecb4ce2627d3e6e,0f14e19dc3166e5a576928c28993b0ce6230d8b8,,False,False,,,True,2,1,,,,False,False
8,refs/heads/master,88a9b78cd234bb0e9c13a6ce22852d3e3d603993,6268fbd158946ec6b9dadcdc6abbe730cecf153f,85bf34bedf95669defa9df4424b4e0d4e3bcdb98,,False,True,,,True,2,206,,,,False,False
9,refs/heads/master,536fe936a3def7020da2c514f6b2c42fd39b4d11,da399ec67592ca7205a57c599e4058a69669ad3c,3918e16a51c68433085c57c3690a21e4219b74ba,,True,True,Tests_passed,d4c1c32de7c810aea99daef55638bb0f41153fe5af179c6c004ef0a7d7161d73,True,2,66,True,Tests_passed,96df33bc8056dea40d7ef25e1175ec08eadeaa5409565001c92fa916a7bf77a3,True,True
12,refs/heads/master,8f3bd7175700bdc81d604f901cf80eb70c3d4abc,1525a43c562c5665bb6ebf53e57b6a711fb4f6ee,67ee9b698d6da6424a5c94e0b4f8938ed6d7cb1d,,True,False,Tests_passed,9506673b337f26f02ee304a54eeb85ed07df804f85934856c8530d9104c9af6d,True,3,14,True,Tests_passed,e5366f2d82476cab06a370d15a2cef0af4044855fee6d6af6a74fd6f8bd957d4,True,True
14,refs/heads/master,a4b0d03cf989b0794cbd7d027fade64ae6159f30,742158590f0e4815d4b9747f16c2b6ef2b4ffb29,a76ce122e90f9351ff46a9a897dfef3e55d54989,,True,True,Tests_passed,3cbfa0904180bd502c1f2bf15133a11ac9f93fd8c396c2892dd00d1ca296bb68,True,6,21,True,Tests_passed,b0ef3726ed2496153bb45a1699060eb42d7d72b8aaeabd7e53dcce1833289a44,True,True
