idx,branch_name,merge,left,right,notes,test merge,diff contains java file,sampled for testing
1,refs/heads/master,cccc3d6bb6b52b118bb4cfbf2c0b9b4443871abe,3165ed4e6994dd5dd7349e13811ca15f6cde8855,6c95a6b150b370f0f5de4dc0953690add20d3ceb,,False,False,False
