idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_git_hires_merge,plumelib_git_hires_merge_merge_fingerprint,plumelib_intellimerge,plumelib_intellimerge_merge_fingerprint,plumelib_recursive_histogram,plumelib_recursive_histogram_merge_fingerprint,plumelib_recursive_ignorespace,plumelib_recursive_ignorespace_merge_fingerprint,plumelib_recursive_minimal,plumelib_recursive_minimal_merge_fingerprint,plumelib_recursive_myers,plumelib_recursive_myers_merge_fingerprint,plumelib_recursive_patience,plumelib_recursive_patience_merge_fingerprint,plumelib_resolve,plumelib_resolve_merge_fingerprint,plumelib_spork,plumelib_spork_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time,plumelib_git_hires_merge_run_time,plumelib_intellimerge_run_time,plumelib_recursive_histogram_run_time,plumelib_recursive_ignorespace_run_time,plumelib_recursive_minimal_run_time,plumelib_recursive_myers_run_time,plumelib_recursive_patience_run_time,plumelib_resolve_run_time,plumelib_spork_run_time,plumelib_ort_run_time,plumelib_ort_ignorespace_run_time,plumelib_ort_adjacent_run_time,plumelib_ort_imports_run_time,plumelib_ort_version_number_run_time
10,refs/heads/master,d41446711b7338794a8c348f50c7a53b99a08d4f,4811ec5f9bf8b712817248a7808bc329a3946189,a43548c29475a68e4e6b2b5a2a7dca5d803691a0,,True,True,True,13,52,534,193,True,203,Tests_passed,5f3c598a5cc7ecc43addc7b2286c8f86b8421a79ff9f5155e95a9374cb0bf4e1,True,Tests_passed,58c91f8610af1f116ca759dc3c846aea399da76a38be8d75dd8439f9f4311908,True,Merge_failed,a812d9ad7ae804e81073afd63f39c9bda11daf3f97ab5a36dc714b010fe47e03,Merge_failed,359b9f3ad758e5e9190a5f0b4fddf9cf83c0018c1d76f7289ac3694ea2020820,Merge_failed,a812d9ad7ae804e81073afd63f39c9bda11daf3f97ab5a36dc714b010fe47e03,Merge_failed,336e91406d3e1131a1fea268e8847455674fd179e16017ff262787bdf20c7fa5,Merge_failed,a812d9ad7ae804e81073afd63f39c9bda11daf3f97ab5a36dc714b010fe47e03,Merge_failed,a812d9ad7ae804e81073afd63f39c9bda11daf3f97ab5a36dc714b010fe47e03,Merge_failed,a812d9ad7ae804e81073afd63f39c9bda11daf3f97ab5a36dc714b010fe47e03,Merge_failed,50953d3d312416299d57dfbf6c596b26e9918bf0e52b690c9b6b8fb79f85822a,Merge_failed,f6b80922488a10de770ed993715c85f81bcdfa7308885f79b4ea439b91eb4c5a,Merge_failed,11e3282b63463f2807d37f7fb8757fbe41d4c39ca03a7ce375fe3d0326f43bd5,Tests_failed,1184b5050180d5d3bf7e361da946f8cad30c35110fa4b5f7d907d1eb6cc8d856,Tests_failed,4410815f04f6c9dbd7bfef7ff738a661a6e047212f6e63a323351edd458b15ba,Tests_passed,ec89aea4313b9fd5704f99c05c673698904c46d8fe626f69a61d3fdcd60ea84f,Tests_passed,ec89aea4313b9fd5704f99c05c673698904c46d8fe626f69a61d3fdcd60ea84f,Tests_passed,397cbb8512104f12d9d3f5233e97f070d1e0c3b643601edbf8e21c65a03b06de,Tests_passed,ec89aea4313b9fd5704f99c05c673698904c46d8fe626f69a61d3fdcd60ea84f,Tests_passed,ec89aea4313b9fd5704f99c05c673698904c46d8fe626f69a61d3fdcd60ea84f,Tests_passed,ec89aea4313b9fd5704f99c05c673698904c46d8fe626f69a61d3fdcd60ea84f,Merge_failed,983d099620f1c1246018436f8b8ebfcfa94511305117a7770f45bac45b258889,Tests_passed,4a52be73622e7798941b0374493bc9ef92f5052c9fb717cd1bac190654a8e55c,Tests_passed,ec89aea4313b9fd5704f99c05c673698904c46d8fe626f69a61d3fdcd60ea84f,Tests_passed,397cbb8512104f12d9d3f5233e97f070d1e0c3b643601edbf8e21c65a03b06de,Merge_failed,8a12eab863d4f93dd3600fb0093c6a8726496e33bb1a96c8fbb47d66d3ce5c3f,Merge_failed,a812d9ad7ae804e81073afd63f39c9bda11daf3f97ab5a36dc714b010fe47e03,Merge_failed,a812d9ad7ae804e81073afd63f39c9bda11daf3f97ab5a36dc714b010fe47e03,0.04725289344787598,0.03384852409362793,0.046283721923828125,0.03459930419921875,0.04184842109680176,0.031975746154785156,0.045328617095947266,0.47111988067626953,0.4185802936553955,2.903336763381958,1.3000049591064453,0.8251743316650391,0.7449309825897217,0.6608455181121826,0.67323899269104,0.6673176288604736,0.6673195362091064,0.6628332138061523,0.7602460384368896,3.5309267044067383,0.6746768951416016,0.6737546920776367,0.09806156158447266,0.5781452655792236,0.09692883491516113
