idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
62,refs/heads/master,7a424c2c0bb2f3aafd0befc783f1566a1b8f1e74,ebe874d7acbb22a52bbb159da41526c1526075a1,3621b3ae2d125633dfdea341a0d1dc908c6c98fc,,True,True,Tests_failed,b822105126048a7e895003a83fba25bf55d01bffb441f721d473feb3a488f42e,True,4,10,72,2,False,Tests_failed,de8e0e4a834dca48f6515979b18bde07b1f69272028c4022d2a823e1f5b24fee,False,4,False
73,refs/remotes/origin/pull/261,78d2314d8df15f9f59553b820830d4405193b69f,74a845a93bfa40afe69bad8ee489bfce4e17a337,62cc7da8f3524128cbebce0f98c0672d2de61327,,False,False,,,True,2,2,4,2,,,,False,2,False
