idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
84,refs/heads/master,e09d6d4edb7909d367a22956db5e081d20167fda,eacbf9d47f317de588233b557cc51d9e777d8e2b,f24c07ea3934eab9f7a35f7d0d193270e4a45915,,True,True,True,46,225,1657,2,False,46,Tests_failed,46cfc2067b2db36648e3848b60e0c81ff298dd283fb2e349a9f8a0797936fd3c,False,Tests_failed,ea44709aed0ea5afd1aed9f27a7709dde2a9e85bb2e472d95b243a56e32c83ce,False
97,refs/heads/master,43c6d88ac1f05fde162629e0f96721b4ffe93735,c108522d79928100a372e39f7d46f3aedaf4c454,08f56c9dbf7569db3d952a9bbf2316f233696833,,False,True,True,3,2,169,0,False,3,,,,,,False
