idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,sampled for testing
3,refs/heads/master,b9b447550487f11a5ffcbc4198278dff5966163c,eef1260d146281ec3fbb23fb4555d59004fa1e12,f4aaa424d5c6500337a3af41cebf77a3c8e84cba,,29,6,,91,False,,True,29,False,False
4,refs/heads/master,2c8cf27d9f5afb6d3bdc12fc4eacdeb923c31971,a8cc72e27a6c2c15d30b66b1db25057a77509ab5,0aedbdebdbd5e86a7a88b0df00f72bcdba5def2d,,6,5,18.0,9,False,False,True,6,False,False
5,refs/heads/master,a8cc72e27a6c2c15d30b66b1db25057a77509ab5,00954c5036f71dd2a9756f9d242ec87c1a2d2cf3,63e6ed398d62138ccfb4e02b2b854398dc2ae624,,7,2,14.0,7,False,False,True,7,False,False
6,refs/heads/master,00954c5036f71dd2a9756f9d242ec87c1a2d2cf3,7bde8ddfca5c9dde789ea33af2bd984b920edfb0,d071d40893e48052bb95c117562439670107e85f,,10,1,59.0,11,False,False,True,10,False,False
7,refs/heads/master,d071d40893e48052bb95c117562439670107e85f,2c0ce7b897d70e4f675e27e81fbed807246efd38,ead9cda9260fc6f2365a085cb8e7b5234d041509,,10,1,59.0,11,False,False,True,10,False,False
