idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
2,refs/heads/main,11eb88484908479bf0999340732c795554598daa,26c00fc61053aea8e538b16fffdca385fe5df452,2c65d467f31ae893214258413404045e94472cd9,,False,86,,,,,,,,False,False
3,refs/heads/main,220dda4a7d035598fca312d6c095332a8f301be4,d7b1f4cdf5f8d55c758382a1b295a89da3185a74,61c793756df96c7683e202e9e50872d8307f20b0,,False,4,,,,,,,,False,False
4,refs/heads/main,f5b0117e7b2a6cfe2c5f1f982f88d0e987f4998d,ea20d4eba96f40e1752cb0667aa1816110d872fd,76286cfdecef751a0e58f27fd77a46970b429bd4,,True,2044,0.0,Tests_failed,5f6ce778fe18fbc81f6b15fb381b743e6eccdd85b2150ce1cca30700a918afd0,False,0.0,Tests_failed,4717121107d649a5073fdc96a1248c0cd8db2a8ad21a49fda46d0cb709626a9d,False,False
5,refs/heads/main,334a654c29b07559ec6ea78461ed0f4e31beac96,91f8a2e6d33e00da3dcedd92156f90e558a68561,98b917dff9d1f925343e86f9f2e5e7d09ccb9825,,True,914,0.0,Tests_failed,4aa9ec69c23b5629a1e141780709237531c56a51c0bf2c5aba3a58f439ce6763,False,0.0,Tests_failed,f0e70d5541300a2b3236a8fe62b7ad9172d285a34096630ed174483929daa14b,False,False
6,refs/heads/main,48a01a6faedef17cdb976f4ce4cfcfd44ec31f47,693964bb93b7913d57108c714c39d4d92c8b9ea7,564cc32c9cc6596283f7e3e29d4f88eb5e86d8b3,,False,26,,,,,,,,False,False
7,refs/heads/main,468ea19774635761cac4a086862837bbc938aa66,6ef7f377ad44f40bf31f25e1a0be0afa09d8fe15,9f30689ae725bb85002901e73244f7905492c9ef,,True,3364,0.0,Tests_passed,59e7143c299fe1b0fe7256a92e527a752998b561907dca7a63a939600d964dc1,True,0.0,Tests_passed,08edf415871a1250489a7fd32fff3d715e76b802be9e1c923af3d389bd01d68b,True,True
8,refs/heads/main,82df336b16e2f8b324085cde3707e153bbfca308,be3475801316d9dc65f40482f84d9d533c94356f,51add1c125419fc86117f54558cf97cbd507baa9,,True,1266,0.0,Tests_passed,888c4eb186387f5cdf6bfc3ac79aea2f338c86ffd5c9c9558a2f879ea32fd294,True,0.0,Tests_passed,863c97680f581df21a98be737bec239f5eb869b862a19833b1fda39daaeef320,True,True
9,refs/heads/main,71c0d5783f76d7cd0ef1bdbc8e4550dfafca0564,b634badbd34e02cca3b557fe4628ec221db703eb,7098633dfc364d0a688eadc3faf97b60e6d70bd4,,True,1007,0.0,Tests_passed,149d0af7e6e1188ac387ed01a9d6a9cd5961f5cbce12da1f478edd1484de1bd0,True,0.0,Tests_passed,e87d800bb334e5dd19698049b58abbf3ba131674299f69bd64a20cb0cd5412f1,True,True
10,refs/heads/main,91177aa36a6625decd6f057a4eda476bce7bd865,b0c0e91751bfbc0a82e4eeb8672bebe44d139b2a,14e4b58f893f14856a1e72a30416a222ea91df98,,True,509,0.0,Tests_passed,be048002554a041b3d9984a0014860175120c420b2594a13dd00419863961e90,True,0.0,Tests_passed,7ddf6a1f603fdd70c5f3265b08d84a0a59556d1dbbdd19099178bd96c48786de,True,True
11,refs/heads/main,b0c0e91751bfbc0a82e4eeb8672bebe44d139b2a,344f7ae6d8699a3f0fa507ece5357b2b09e59472,8c384074a12df3f685a495985cbd6a06b4bf2c17,,True,553,0.0,Tests_passed,75808ce5afeef0e2459f6b126cdf6d0efaa28d8061658d34ea67e33a8313c94d,True,0.0,Tests_passed,22811433708cb6f924e5f27683956fe22ae90055e77da7fea61d2be8e742cf5f,True,True
12,refs/heads/main,63c7a69b5d9467658cfc00dbade2a33c17cb2794,19c952fd98111acb39ce10a91a3519f1f8067c8d,3d8567ad4bbb9d3b93aedf7f26d17104679caacf,,True,495,0.0,Tests_passed,47f723763b88387ea518034c8a71468e20f39d13181247ffb7da04372e72d97f,True,0.0,Tests_passed,496b5567be45a9a3651ded564d306a2c61361c2049334d4950ca9611d3ffbfeb,True,True
13,refs/heads/main,d259162c1e8462de49f3b60ba8fac4fecd71aea5,dae7b822e3da5f3433a27524e076b0f9bf78b94e,c0546d4c877acc58b5a857411cac605c90112fa9,,True,143,0.0,Tests_passed,8eab1dcda9a0fcdb5acef9560cd20d4da9c4cfe938704df642856baf44b27a0b,True,0.0,Tests_passed,153b95a62256a9354fa3340148dffa8205df53d0a314b6d3a59c9ed0dfa1462e,True,True
14,refs/heads/main,1d6c7976dec953b910760ec2a3cd0919d80d8c25,400ab5c1dd798a1f338cf54d1a9cdb782b77168d,341e747a8e871a8d29840c1b5a347e513055a3dd,,True,1119,0.0,Tests_failed,62fb1d027b79a4ba050941ea48911f8040a60bfcf586b8692bfc4fd433fc898c,False,0.0,Tests_failed,37665d4f7a9c607f33356d8696893f08e0756f6dc11c4c80fa49613d20f709a3,False,False
15,refs/heads/main,0f84d75375b59ce3d6c009c92e988313c64b7abd,3b70a5deab6df65a6fd1e5b41622b65ad499c39a,833c118da5955201c658b83ed6102c901f72f1c0,,True,767,0.0,Tests_failed,123fdc08cb07e35ef88164fb7c15f4afa4398000447e87c790b259d9ec623dc7,False,0.0,Tests_failed,f3c71da57636e16ddd57aa72f6905059cf9707b4568468e7f0a069781a27b36e,False,False
16,refs/heads/main,c6cdd802721ac2ea1aa602ecce1c6cf74d925646,ccc373eddf0116e07cd6b0e31896b7a3fab5f778,829addaff9c52eae6254641b2acbd5be48619709,,False,58,,,,,,,,False,False
17,refs/heads/main,70231bc22515157d7020061d98539a7343df188b,91ce4d7c65b9de0d892099bbd282088b7ffeabaa,ceb563aa938d5096c862e67438fad7e4fd26bc19,,False,50,,,,,,,,False,False
19,refs/heads/main,b7f70de512831c78ccf20a16d3c3934c27989c5a,ab010348c19113baac28de59d6228b5579232f0b,28078701d57713c3285faa6c26b1091dd1f65cf0,,False,8,,,,,,,,False,False
20,refs/heads/main,88026d58da22a8e6f8aa6632ec1626f0f79a0857,eced58b8d9d0b741af94f3c2d40d7ab1a3e975f4,dd7f91e3e4463c06172788451340eea1d0b013b3,,False,696,,,,,,,,False,False
21,refs/heads/main,a8b1ecb11cb6a9f0fe9acf35a36a33d084248ccc,42cbdb1474f85425f4ae157039205ba34c14b0fb,808cbc172ef4767440417f7eade0e9f45605f57a,,True,1606,0.0,Tests_passed,75fc125f6e45eca5ef866f676c555c66b312104ff84c0cd397c53a4730dcc7d2,True,0.0,Tests_passed,a186add15f929427a5842f935ead6ad0c047d82956dd427b922e7634448ecb21,True,True
