idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
9,refs/heads/master,0ed24f143207f14920410fa40390f726c67ac1b1,37d7c95b11f85d258ca618b78e0d2aabbfda9cbf,b978e3207eed76624e069a94e904be0dade4d33f,,15,2,423,33,False,True,,,True,15,,,,False,False
10,refs/heads/master,37d7c95b11f85d258ca618b78e0d2aabbfda9cbf,b1e46240d1ffae27481a675004af5bec1cf0d91b,91163d3640794159f391f02fa25af527c34c115d,,12,1,196,25,False,True,,,True,12,,,,False,False
20,refs/heads/master,38dce79070bb868a9c734cb24cbfb6fece629c05,b192a9a37c6feb72ee9d23cedd13d64d3143d8dc,5bc824d06d94f40989d37f477e166c01635f39fd,,5,2,14,7,False,False,,,True,5,,,,False,False
22,refs/heads/master,25fbabc89e21798707572c97daf41c9fe2842a68,e8935144d6ad1202b2fc7e305821eb94026174fb,9ffcbfef1dd1df4f8159dbc24c1defdfd4015142,,5,1,150,10,False,False,,,True,5,,,,False,False
24,refs/heads/master,efe39cd52a3d300e1616bc2a5f93ef94ae56dcbb,a499c60f655832a6cddb1e3de365ada71265e129,a9d84a173c9c38b7f9936e74bca07ba1c389c8e0,,7,5,35,9,False,True,,,True,7,,,,False,False
27,refs/heads/master,d57a82c4d8cfedb115eff59e217f5cebe7c7d3b8,cbffb492ec04d31b20eaa429fd31f9a77ad4b2ea,5b0b6768a8906d256c8e8dba893c7c3313eb9212,,5,1,102,4,False,True,,,True,5,,,,False,False
29,refs/heads/master,cbffb492ec04d31b20eaa429fd31f9a77ad4b2ea,f5b17b1f7fb29585ad89a244af80093679a1fa1b,9cdba99f6e6a17637eb421a29cfc7ebfe5aec59e,,7,2,240,7,False,True,,,True,7,,,,False,False
32,refs/heads/master,f5b17b1f7fb29585ad89a244af80093679a1fa1b,51624ab482e137bdee95c3f1cc929dbf9900eecc,a8cd4f56489708b4ab85639cdff0f104a5f58195,,4,1,52,4,False,False,,,True,4,,,,False,False
33,refs/heads/master,ba951a7a2bfd2948f502768b3122a898a943b07d,a9e49dd3e26b771a34c3198a8e34052edf385d60,96732459d591934bfdb138d8a2452996daf04563,,19,3,167,60,False,True,,,True,19,,,,False,False
34,refs/heads/master,431e80f7f0c0eeddd2b17ab9cfbc4e63e91e140d,19caff8c13ec1e2582cd4308f2f88fcd20d848cc,980535a44b37fa1f2e33cd12819e930cc44de695,,44,2,1774,36,False,True,,,True,44,,,,False,False
36,refs/heads/master,71138038032df74b368332b2cead0ac823923297,89758fd756ea307062be99a242a3720c7f71ea72,3d178e4f126d8a9a197ac8eb271a3dfce01459c2,,18,1,818,69,False,True,,,True,18,,,,False,False
37,refs/heads/master,89758fd756ea307062be99a242a3720c7f71ea72,1b2ca2fd5d89580ac35778d378c60017adc07323,30461f4e1a1f77a128bdb508a957cecca568fb60,,23,5,916,80,True,True,Git_checkout_failed,,True,20,False,Git_checkout_failed,,False,False
38,refs/heads/master,eca33556653490be80a11dd529d65d787f31ec7b,b35ae63f608158ce783919c8682f9e25bbc1bfd0,477ecf68f3102f309f3ec9af01ab852294cbd826,,13,4,386,34,True,True,Git_checkout_failed,,True,13,False,Git_checkout_failed,,False,False
39,refs/heads/master,092b5f220f4d80034462a741396d376ed02b3a25,e40d14c709136c36e3f08cd9fa3682519ad63e22,62687f89b53e5c9da8e0025c5f3705258582fec7,two initial commits,Error while retrieving base sha,Error while retrieving base sha,254,5,False,True,,,True,6,,,,False,False
