idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,git_hires_merge_plus,git_hires_merge_plus_merge_fingerprint,intellimerge_plus,intellimerge_plus_merge_fingerprint,gitmerge_recursive_histogram_plus,gitmerge_recursive_histogram_plus_merge_fingerprint,gitmerge_recursive_ignorespace_plus,gitmerge_recursive_ignorespace_plus_merge_fingerprint,gitmerge_recursive_minimal_plus,gitmerge_recursive_minimal_plus_merge_fingerprint,gitmerge_recursive_myers_plus,gitmerge_recursive_myers_plus_merge_fingerprint,gitmerge_recursive_patience_plus,gitmerge_recursive_patience_plus_merge_fingerprint,gitmerge_resolve_plus,gitmerge_resolve_plus_merge_fingerprint,spork_plus,spork_plus_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time,git_hires_merge_plus_run_time,intellimerge_plus_run_time,gitmerge_recursive_histogram_plus_run_time,gitmerge_recursive_ignorespace_plus_run_time,gitmerge_recursive_minimal_plus_run_time,gitmerge_recursive_myers_plus_run_time,gitmerge_recursive_patience_plus_run_time,gitmerge_resolve_plus_run_time,spork_plus_run_time,ivn_run_time,ivn_ignorespace_run_time,adjacent_run_time,imports_run_time,version_numbers_run_time
3,refs/heads/master,cedcf92cbdcad2cacbd5024e498fc27743b9a3bb,1dd3e17fce2fe179b87f09d05280cc060c1c2cd1,f8353e7a7fd40ef96510bb7c916c7d98c1be5dc7,,True,True,Tests_passed,c5ed1c77a88572d015ce9c1a57ffef874ff16034108983ad86af17e5441a9a34,True,31,244,576,3,True,Tests_passed,595be49e121f26a4ab8df4c3315ddf66690a84e1ca37af74df4858846c6325f1,True,31,True,Tests_passed,a895c53ba121a5cfa758052afc9a456f69bc8e16b125aa68f6de724d4661c5cd,Tests_passed,fd98062b807c3e5887f723b519738ed2e966222bd4e54768a74e0cb7937a60b6,Tests_passed,a895c53ba121a5cfa758052afc9a456f69bc8e16b125aa68f6de724d4661c5cd,Tests_passed,fd98062b807c3e5887f723b519738ed2e966222bd4e54768a74e0cb7937a60b6,Tests_passed,a895c53ba121a5cfa758052afc9a456f69bc8e16b125aa68f6de724d4661c5cd,Tests_passed,a895c53ba121a5cfa758052afc9a456f69bc8e16b125aa68f6de724d4661c5cd,Tests_passed,a895c53ba121a5cfa758052afc9a456f69bc8e16b125aa68f6de724d4661c5cd,Tests_passed,a895c53ba121a5cfa758052afc9a456f69bc8e16b125aa68f6de724d4661c5cd,Tests_passed,a895c53ba121a5cfa758052afc9a456f69bc8e16b125aa68f6de724d4661c5cd,Tests_passed,ee547576198d306c759ac561eb23f3a3740a50628093829e3d27af4db25c52c7,Tests_passed,a895c53ba121a5cfa758052afc9a456f69bc8e16b125aa68f6de724d4661c5cd,Tests_passed,a895c53ba121a5cfa758052afc9a456f69bc8e16b125aa68f6de724d4661c5cd,Tests_passed,a895c53ba121a5cfa758052afc9a456f69bc8e16b125aa68f6de724d4661c5cd,Tests_passed,a895c53ba121a5cfa758052afc9a456f69bc8e16b125aa68f6de724d4661c5cd,Tests_passed,fd98062b807c3e5887f723b519738ed2e966222bd4e54768a74e0cb7937a60b6,Tests_passed,a895c53ba121a5cfa758052afc9a456f69bc8e16b125aa68f6de724d4661c5cd,Tests_passed,a895c53ba121a5cfa758052afc9a456f69bc8e16b125aa68f6de724d4661c5cd,Tests_passed,a895c53ba121a5cfa758052afc9a456f69bc8e16b125aa68f6de724d4661c5cd,Tests_passed,a895c53ba121a5cfa758052afc9a456f69bc8e16b125aa68f6de724d4661c5cd,Tests_passed,ee547576198d306c759ac561eb23f3a3740a50628093829e3d27af4db25c52c7,Tests_passed,a895c53ba121a5cfa758052afc9a456f69bc8e16b125aa68f6de724d4661c5cd,Tests_passed,fd98062b807c3e5887f723b519738ed2e966222bd4e54768a74e0cb7937a60b6,Tests_passed,a895c53ba121a5cfa758052afc9a456f69bc8e16b125aa68f6de724d4661c5cd,Tests_passed,a895c53ba121a5cfa758052afc9a456f69bc8e16b125aa68f6de724d4661c5cd,Tests_passed,a895c53ba121a5cfa758052afc9a456f69bc8e16b125aa68f6de724d4661c5cd,0.0373377799987793,0.0379788875579834,0.06439423561096191,0.05734109878540039,0.032700300216674805,0.059618473052978516,0.0752251148223877,0.28786468505859375,0.16938161849975586,4.507865905761719,1.7933149337768555,0.15541815757751465,0.19593524932861328,0.09601950645446777,0.07859253883361816,0.09356331825256348,0.07166337966918945,0.09659671783447266,0.1649923324584961,4.175114870071411,0.06768608093261719,0.08406972885131836,0.06595110893249512,0.08980250358581543,0.06843876838684082
