idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
9,refs/heads/master,e4d4780028ae6ded75036636a573b87c3725bcbc,cbf7fac1a37dc95ca5f9b9292527b13fdff29bf7,9c74d38adfdddb8aaafdde57928863300e417619,,False,3,,,,,,,,False,False
23,refs/heads/master,b937411a9bcc2e35de4a14f7787cf82a3666fc2f,384b5ec70fed972b16581fcfcda4f61cdd5522fe,8b185969a6aa659d56c40c4760fe8239326d9ae6,,False,8,,,,,,,,False,False
28,refs/heads/master,147882b94db209fbe2ba39bab9580eb5ec182623,2f673d6f8cfac845995f0a8c7b10ec65d6665ceb,eeb717fd11109bd20e2d1378fdc7311fd0adb350,,False,36,,,,,,,,False,False
29,refs/heads/master,2f673d6f8cfac845995f0a8c7b10ec65d6665ceb,3a0d8371baff5d857eb9bb86a983c4b79f1c9f44,2eed5e5575e8b7200fd6b30f2884918b221c272d,,False,6,,,,,,,,False,False
31,refs/heads/master,92a7877f3d7bd2f5e19711d5e02573788b3b2a3a,64d6f55fd7879682997417efd2f0d354eebf107c,4a364559f5ffe59bf7ddf20a67254daffb10c014,,False,38,,,,,,,,False,False
33,refs/heads/master,8ae34bf32821e213300600797cc2167666bfd42e,5229b7e720220935141c29b60223701a9111140f,09628a72c93e893706c5736b049334caee76dbd7,,False,56,,,,,,,,False,False
51,refs/heads/master,1239669299c744e4f473fefe803cb370901c76d1,5e6a69b5f7eedea45d06b8596ed1c95be2eb2b9a,29e9f079855bcf1d151ad3609010c828e7e1f1fc,,False,889,,,,,,,,False,False
55,refs/heads/master,e2f5cc45f95812d163e75b6ddb9c4661261d3bb0,9cc4bcce057aa90cfeaaa51f6fe52eb8166039bb,5e1d0872ed1df1811b709cd67053616adfeb03b6,,False,7,,,,,,,,False,False
58,refs/heads/master,0ad5046aba39944ad0fac32cbb45632823ff85ec,677db0d03faf184447d9842bfa85c12c4c18151c,9420cc61c1016492dcedc5aee386c61c1db9ac05,,False,31,,,,,,,,False,False
61,refs/heads/master,4267f89f0c0bbe9c8f5541d8cc90d20cca6299b2,bd77e77cd37bf9b35b4d1e63d219adaa2a6a567b,5f7e4b185e88f8fe20ea73ed0f8330a870ec14cc,,False,11,,,,,,,,False,False
66,refs/heads/master,a4af8313ca00c6cc6e6546ee33871c4ad6714617,3cce0e1c88c6e7dea9d3d0cd454a13bd4f8c5cd8,df79f63418a5a93d8be456d62cecb39025864ba6,,False,8,,,,,,,,False,False
69,refs/heads/master,5dca5291d358b9e2306c54a98c25d5567395e4bc,41dc3016f11f25feb91137cc3f31ada6a7888e8d,a493e533a816f2aa94d2073e28b5a9bc4ef44186,,False,27,,,,,,,,False,False
71,refs/heads/master,122cbe52f35c650baeb79d3638f8076427664df2,79732a4576b27f7db200845670b4f90e608e237b,f764037636cf9e6a23834e4581ed71c5eeae393e,,False,30,,,,,,,,False,False
84,refs/heads/master,937face5637fb7bc3689b4ccb6cb059c3205a9f2,3824995dc6fdb14f8382671a4b167f5e42c44bd4,8d1335c06628f4d1dce75b633e95a95d85d0da32,,False,41,,,,,,,,False,False
86,refs/heads/master,8fff6ce868237f01c87e68ce68abd8c83e53848b,c771175976b96af66f7c27cf4b9b900eccacb176,5fc6aa7f301f12c06361dc8911a33a3a95e8e08a,,False,51,,,,,,,,False,False
103,refs/heads/master,ac1f17e9b243407a402ed158557c4cfbdfa85c53,aa02987c141b09d35ba2606dd77b4e89699bc087,21ec3483c70f11bbebd0a74293bafa7ad02b9726,,False,18,,,,,,,,False,False
108,refs/heads/master,5f936228c06802c038c83b7f4610d4c391913c58,625088cf85161f60f3a4916cba0be4924cf6735b,bc63a3fb0abad8ac01253f6d5774452f49f16378,,False,9,,,,,,,,False,False
111,refs/heads/master,53ebcc85d4fdeea5fd6a38b9e52e10003a0450ce,5c2e2238b402e6f0e7a911694ee3db1986fffd9f,9002118376e1912bb70ef1f1de2b71315b2e869f,,False,61,,,,,,,,False,False
112,refs/heads/master,5c2e2238b402e6f0e7a911694ee3db1986fffd9f,09fd1b66d5ec5dfc93b609e618cd4a99dbbc90fb,35e312b5decd0864c89c85e338f287dc4032d7fb,,False,54,,,,,,,,False,False
113,refs/heads/master,09fd1b66d5ec5dfc93b609e618cd4a99dbbc90fb,4d529cafa1d5295e3babd51a967bbfa0cba05100,27cb01b13f6268e8d8a6913e01636e5c88cfc364,,False,26,,,,,,,,False,False
116,refs/heads/master,d7b255a8a469207a70cfc49a9b46342f4b567de3,879cce5a196713d8efce9ce8f118fa8c2a5eb997,d6df620caf8c890bebdaef502ca940066ef0e052,,False,22,,,,,,,,False,False
129,refs/heads/master,bc8bddd5d4f12665d8c9a5195ba6631eacaed7af,2289020a99bb53263f934652baa61ffc9035673e,26115b9165a7f75a8cee6fca54e56131d5afbaef,,False,20,,,,,,,,False,False
133,refs/heads/master,6769171976a9c86359104e33678f10c4e16061e7,f9480f2082ff7c2040ee2d5166d12bc21fec2376,c9446126fd320fd34aed52d39a2f07afbb6aa001,,False,4,,,,,,,,False,False
137,refs/heads/master,47697bc24e099d6651eef7c3bf9194843f3c9ded,8f1f69ad8eba1a265ef1e256ee8a90e1fb4bb6eb,40865ae534832dd8b6e681500253e7dc457cc48d,,False,403,,,,,,,,False,False
144,refs/heads/master,e72217e1239385e7b2e15b32029cb069479f6289,ca1ce0ff97f51268dacd25bb90fb317d0874d9f0,0b24112ce001299a893f8a7de009506e3fde63b6,,False,30,,,,,,,,False,False
145,refs/heads/master,ca1ce0ff97f51268dacd25bb90fb317d0874d9f0,0969844bcf16db5ad4a602d029cccb994c3ef05a,efe5bafc5d86c178a0e834bb6135c1fb3d360cbd,,False,9,,,,,,,,False,False
149,refs/heads/master,1505630a5f2a94ef6729bb9890284835fc1753d3,543aa58706f475db6ddb9cd6a92149f318651305,12d23dee1a8389936f0a15e0a98399e619b51c33,,False,51,,,,,,,,False,False
152,refs/heads/master,e22e8b60151df76011e5bd43623bb34f64db7752,b10375b3f89e50e424f18b4bca66b09843ea9af6,5528873362817c1b90aea8f174abe822fae6f874,,False,41,,,,,,,,False,False
154,refs/heads/master,3054df49397f0e040ab031c7cdc4a135ba308342,f4a2dd59266fb0cd862aef4287c22fe3f38a39ac,7cfc8048243a9f8c83d515cd3456f712884087fd,,False,64,,,,,,,,False,False
163,refs/heads/master,a706f97d2c85ac453dad72773c62934cb1a0868b,f51cc0422340a88c481b1a9be4e35418ca98c9db,22d06a3a529b69374af949bb2c8b300170a60209,,False,176,,,,,,,,False,False
164,refs/heads/master,f51cc0422340a88c481b1a9be4e35418ca98c9db,c4d44eaa5fd466c5b90d9acdca4cd66211f3979b,bd2bf90a42918ff50297ea2638137e0392ec0f9c,,False,238,,,,,,,,False,False
165,refs/heads/master,22d06a3a529b69374af949bb2c8b300170a60209,bd2bf90a42918ff50297ea2638137e0392ec0f9c,8fe2f27a9e90b2ad6052410a523783b7a44daa44,,False,444,,,,,,,,False,False
166,refs/heads/master,bd2bf90a42918ff50297ea2638137e0392ec0f9c,88f99ace72b71dc29bf38e118a705880bc341fbb,8b712ce1ab866801aaced8d64842ed6ad780d837,,False,141,,,,,,,,False,False
167,refs/heads/master,88f99ace72b71dc29bf38e118a705880bc341fbb,7f70a4965c1d8c4811e05e194c23c84889b58e5e,03fee1911a53d2c85ef12bcc83018d7688b99c7e,,False,12,,,,,,,,False,False
170,refs/heads/master,09a5ec17142fac1872c555da94ec8f3c6217874a,379ddeac623de21f175674c6cef29266b9607ea6,816f58d2c0c9b73fe0c3d35b7f01e399fcc0ad4e,,False,43,,,,,,,,False,False
172,refs/heads/master,1120406f69a827cb6ca9722e9778499d52891c96,bab45226b871f9e3cc3eaa397926e634e32b0d6c,963fa07d89c179aa72f4c33bd443015becb63478,,False,28,,,,,,,,False,False
174,refs/heads/master,77257d54ec48849d43b2a6bc45c0d5af29072d7b,a066d7b902c24df4f188f266bb209fc4f02e8168,944ed8920572f2292c025018a6d995f65d357bb7,,False,119,,,,,,,,False,False
181,refs/heads/master,5b77cb7e195dde2824c42ee90eefdc139bf17571,ae10f990a53f05395049065b4148849e39588700,1758168592ab119b0ffca0a9516fdc175b5fc498,,False,21,,,,,,,,False,False
183,refs/heads/master,42606480125e0cd163fdf5e8ef977b0ced61beb3,a6d5c084dde5d87293ef9bbce706e544a8b52ef3,771625fd910032dcfa41f01829be342714248a3c,,False,10,,,,,,,,False,False
186,refs/heads/master,e11d038b8f913f8f9e0f96532005f1fe0ac97e10,92262fe2b903bf207bf3382992926667150e6930,35caf8acb8cfae936111fb6e6340113945e60e97,,False,131,,,,,,,,False,False
193,refs/heads/master,8e312041a82aba0da805b7328c4b0162a8249d86,bdf921ab0c4528da35c56d12d1b2beb524a831e1,84a781673793324912409394d5f5f7828596a9df,,False,141,,,,,,,,False,False
194,refs/heads/master,bdf921ab0c4528da35c56d12d1b2beb524a831e1,f48685564ff6c1ed920bf13c4d45ac6fa11f4790,dbcb593356aec482b5596044d3e3ed4197e49b4f,,False,509,,,,,,,,False,False
195,refs/heads/master,f48685564ff6c1ed920bf13c4d45ac6fa11f4790,e1f4d292ecfa1c5f390fa1f55903ceab739edb5b,b4c04991f527c20e334ee8d95074aef6d297b377,,False,231,,,,,,,,False,False
198,refs/heads/master,53f0ec636eaf37798fe34277a6bb301afafb12ab,b28d6eec646a18b1d2b6e268433a29d034c21dff,bf7cf257ad73d46db61f0b8b50877736549d2f39,,False,18,,,,,,,,False,False
199,refs/heads/master,b28d6eec646a18b1d2b6e268433a29d034c21dff,1ef385e9cd06ef0f5691664b20689733210428bb,f7806def687c17afcc88821f6b205704aef6e040,,False,18,,,,,,,,False,False
204,refs/heads/master,9c2fd2ccf659f1024d6704bf2fc74c06b3abdf8e,57e9cde2d3a12a8161446f4b1962e1cca0badc56,3d2f4d9fc37158266f6d554d90424c7edcea09e2,,False,661,,,,,,,,False,False
208,refs/heads/master,eaa9be2315a7d759ac360384705e40ca2871fd95,4107b53767bc794ec9753e085b47271af58ba96b,61d5d8a5b5532d0ec962aea32f1a37ac688f58eb,,False,330,,,,,,,,False,False
210,refs/remotes/origin/pull/361,7266101b21fb5259fcee8643ac06fc16bbca3fa8,7229165e4a944a1cc98a07a17cb698dcab648729,7df1215f0cee9b20d6f2a93a8ccc00b8cac9c0f5,,False,385,,,,,,,,False,False
211,refs/remotes/origin/pull/385,046ff8ea0f915c5c1425c7e3d6fa457020591514,285659743b5a1bfad0f70812d34b105d05b07e61,4a0eb58768c38f43f70ed86a7079eead5bb63e2a,,False,4,,,,,,,,False,False
212,refs/remotes/origin/pull/527,7b4d2b70761a10d407495b7a337151918760417a,d955fac3ee6172cd4067b50b79778e4b2d80cdc5,21347916992357ef7addb2ecb792389063a9cdee,,False,296,,,,,,,,False,False
