idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,sampled for testing
6,refs/heads/master,32a472ae02bec2fb749df04966e1ff1ec1971934,1dd27e8e1c81078e25365edd19b1926bc9112676,9ed4386dee2574ac5d14240d41fd255b4ff6a5d3,,7,0,217,8,False,False,True,7,False,False
