idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
2,refs/heads/master,7ec66aad3a7e8d3cccc93cdcbb4de8e77e510078,cd8284800520f91b99936ae3e99c32c5a5f8e876,de7b95f0cb7fe48234e0c6cc79570c876dea82fe,,True,True,Tests_passed,dfc05f1952dadab306f0cdf6cdac9af1adb5bec0899c419166f9d85addb0a46b,True,8,66,False,Tests_failed,787e3261341f1696691183ba601801be3fca3d68c0baf767efded11607eb3c07,False,False
5,refs/heads/master,72641325da0d15efd2555d377800d20840bad7d6,e190d86d1d319e0a1abe6c14cf38594c89f76fea,7733222ef5c81cc0e4b6141ee076edf43749ff07,,True,False,Tests_failed,5e9745115d12e1c5bb0cb6015eeb09166d444496142b0047de3e91496536b3e7,True,7,45,False,Tests_failed,d76e76b1c28eb2279025929641f92a50bfd91225cef48d854b2cc457f7d4f5bc,False,False
7,refs/heads/master,757bc910986be514d628069e86562cb8c2c038ad,2f08275d7ed488f3cf103ec4cf867e01a77264cd,23cde01ada1a0259d1f123100e78d8b3364402ae,,False,True,,,True,3,9,,,,False,False
8,refs/heads/master,2f08275d7ed488f3cf103ec4cf867e01a77264cd,27eb08bfb81e47cdcdbea45d732ce2e830e20814,22aedbb3556e43bf29ad4a80aa4d826ee2e1574f,,False,False,,,True,3,12,,,,False,False
11,refs/heads/master,48036350d2935ab96aefd63f008f30584ad6c800,2582f259e8b300ccc193919a59229e94c9825044,df0187e6fd9a0601054b832e1bdd274dfa37bc3b,,True,False,Tests_failed,88d6b8c96cd19f854dc0e1c55221de45e8655bc5c1694edb722fc8b2b9adac2d,True,9,40,False,Tests_failed,9a6a593cab7877b3d644217ecc12d14f3498fd909cb5b7c85fc0f24d9edc975e,False,False
13,refs/heads/master,24613611add93077aa0153333d5c7f3001567a38,a6e53f178f7efe3577a814443f7a2f5fe7563053,c5492c8f76dceddf4a1b595a7eb108c9ccb6820d,,False,True,,,True,4,13,,,,False,False
15,refs/heads/master,c7e1fcdd56f5001106dd7b8f87be620a60559e18,c4f339bebf8fc6550b33bca91cba6d820cf5b412,70fcd67e45211eb9151c3c2fd4672122d52265c0,,False,False,,,True,3,7,,,,False,False
16,refs/heads/master,1d493fbd3cb33337dce06dedbffa3c7c8e934b61,dad3b57f9ea9818afaffc040d06491e2a796a54d,5c0e4020a98128f46423e67aa6d1e78462a04e8e,,True,True,Git_checkout_failed,,True,18,195,False,Git_checkout_failed,,False,False
17,refs/heads/master,dad3b57f9ea9818afaffc040d06491e2a796a54d,56011e4a775c087e37b1e449205321b755c37d76,26b4e21accbd9ccf3051cd6dfe5c1c4eb7b6627e,,False,True,,,True,6,60,,,,False,False
18,refs/heads/master,89539d94808bd1b79e1e37c099111ba33365812d,ae3a537dcfa86bd9a0588732b7f344b3f3ee7462,4bd5ac04c8303b2225e4bbf4d11a10f50cddd2a3,,True,True,Tests_passed,bc94147925eda7622aa08984f41eeeb6b245c558bbbd21f8f8a9be7fcd43058f,True,16,263,True,Tests_passed,1009e9d4366b1fe1aeddf2d15b04cc9dba85c073a7365f863bbb052715018492,True,True
19,refs/heads/master,f81985746156870b23c7a3c7e1c704d0d3d09e92,80d3ffb5aafa90992385c17e8338c2cc5def3cec,294b9ed4d82598415e23d9a19241463ded9a2b68,,True,True,Tests_passed,ceb6172edfcf074c385b79c3df34f1b6514f3eb48de6597317a05f527a362ba2,True,14,236,True,Tests_passed,75ae93171a033c01078219df7265c8a4add6187ab744eb5c9d84c446aacf71a6,True,True
20,refs/heads/master,592c4066be849024713f8013981c5cfc372d7fca,984f03c960e97cf994ad0eac260a48ae61d17e96,e349706025fa26854a80a2efbadde763cdbc1568,,False,True,,,True,10,98,,,,False,False
