idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
1,refs/heads/master,c2f63e761a4fefbd0a2aa96f83ca11ccd2fd4f1d,35c673d80ec8b90f34c35afb33590635fc72f75f,e66d8a94d60d6a74967e5726719b6cab4cc2178d,,b8a20e795a7b03848e1242cca559a8b5a2f0cb0a656198e961648c1aba122043,Tests_passed,0.6146102761272283,8c005b565c537d4106475dd074f54717edabe2d60ceceded12eb393522c2ea19,Tests_passed,0.6163694134564093,True,True,True,True,Tests_passed,8c005b565c537d4106475dd074f54717edabe2d60ceceded12eb393522c2ea19,Tests_passed,8c005b565c537d4106475dd074f54717edabe2d60ceceded12eb393522c2ea19,Tests_passed,8c005b565c537d4106475dd074f54717edabe2d60ceceded12eb393522c2ea19,Tests_passed,8c005b565c537d4106475dd074f54717edabe2d60ceceded12eb393522c2ea19,Tests_passed,8c005b565c537d4106475dd074f54717edabe2d60ceceded12eb393522c2ea19,Tests_passed,8c005b565c537d4106475dd074f54717edabe2d60ceceded12eb393522c2ea19,Tests_passed,8c005b565c537d4106475dd074f54717edabe2d60ceceded12eb393522c2ea19,Tests_passed,8c005b565c537d4106475dd074f54717edabe2d60ceceded12eb393522c2ea19,Tests_passed,8c005b565c537d4106475dd074f54717edabe2d60ceceded12eb393522c2ea19,Tests_passed,8c005b565c537d4106475dd074f54717edabe2d60ceceded12eb393522c2ea19,Tests_passed,8c005b565c537d4106475dd074f54717edabe2d60ceceded12eb393522c2ea19,Tests_passed,8c005b565c537d4106475dd074f54717edabe2d60ceceded12eb393522c2ea19,Tests_passed,8c005b565c537d4106475dd074f54717edabe2d60ceceded12eb393522c2ea19,Tests_passed,8c005b565c537d4106475dd074f54717edabe2d60ceceded12eb393522c2ea19
4,refs/heads/master,f68546ed28e2bae74f11b40a6223750f77c6b58e,e038f2bb7e69bc30764781d81f55d208d16964ba,6dee7973e31060228a43b190fdcf91bb95cec8e8,,d836c05e71c503fc363fbe18fe62e11439896b6684b29b14c3789abbbb111c3e,Tests_passed,0.6308576585991497,e367a4c63db536817d26916254e8ffc7107af71fc0f15de52df4e22656fa4be7,Tests_passed,0.631118922642092,True,True,True,True,Tests_passed,2189e33c23512c2bb1d0abce61cf55008e5baf0237e7e66bd86fccb5c3cb9fe1,Tests_passed,2189e33c23512c2bb1d0abce61cf55008e5baf0237e7e66bd86fccb5c3cb9fe1,Tests_passed,2189e33c23512c2bb1d0abce61cf55008e5baf0237e7e66bd86fccb5c3cb9fe1,Tests_passed,2189e33c23512c2bb1d0abce61cf55008e5baf0237e7e66bd86fccb5c3cb9fe1,Tests_passed,2189e33c23512c2bb1d0abce61cf55008e5baf0237e7e66bd86fccb5c3cb9fe1,Tests_passed,2189e33c23512c2bb1d0abce61cf55008e5baf0237e7e66bd86fccb5c3cb9fe1,Tests_passed,2189e33c23512c2bb1d0abce61cf55008e5baf0237e7e66bd86fccb5c3cb9fe1,Tests_passed,2189e33c23512c2bb1d0abce61cf55008e5baf0237e7e66bd86fccb5c3cb9fe1,Tests_passed,2189e33c23512c2bb1d0abce61cf55008e5baf0237e7e66bd86fccb5c3cb9fe1,Tests_passed,2189e33c23512c2bb1d0abce61cf55008e5baf0237e7e66bd86fccb5c3cb9fe1,Tests_passed,2189e33c23512c2bb1d0abce61cf55008e5baf0237e7e66bd86fccb5c3cb9fe1,Tests_passed,2189e33c23512c2bb1d0abce61cf55008e5baf0237e7e66bd86fccb5c3cb9fe1,Tests_passed,2189e33c23512c2bb1d0abce61cf55008e5baf0237e7e66bd86fccb5c3cb9fe1,Tests_passed,2189e33c23512c2bb1d0abce61cf55008e5baf0237e7e66bd86fccb5c3cb9fe1
5,refs/heads/master,9612dd2813ecc7ff95ee69b42e58367f4f86b650,fe301bcb5eddcd763108b5cfe5ac5a6590537505,a2dfa5c8c2ea6f6fbb264199ef7e2ab972424190,,c0ca4f6148b7db3b8ddaf1e3214d055e37c87db662915b8adf31a686e4d6905c,Tests_passed,0.631440176726288,aa284c45daa5a86bdc2e7027d4cc934c2f6465dd3ab43efb66ef642e450cb744,Tests_passed,0.630715150939363,True,True,True,True,Tests_passed,6c08a9101d33afdfca1037365dca2ed6c1dd2b9013cf91ce1e17d2b65546890f,Tests_passed,6c08a9101d33afdfca1037365dca2ed6c1dd2b9013cf91ce1e17d2b65546890f,Tests_passed,6c08a9101d33afdfca1037365dca2ed6c1dd2b9013cf91ce1e17d2b65546890f,Tests_passed,6c08a9101d33afdfca1037365dca2ed6c1dd2b9013cf91ce1e17d2b65546890f,Tests_passed,6c08a9101d33afdfca1037365dca2ed6c1dd2b9013cf91ce1e17d2b65546890f,Tests_passed,6c08a9101d33afdfca1037365dca2ed6c1dd2b9013cf91ce1e17d2b65546890f,Tests_passed,6c08a9101d33afdfca1037365dca2ed6c1dd2b9013cf91ce1e17d2b65546890f,Tests_passed,6c08a9101d33afdfca1037365dca2ed6c1dd2b9013cf91ce1e17d2b65546890f,Tests_passed,6c08a9101d33afdfca1037365dca2ed6c1dd2b9013cf91ce1e17d2b65546890f,Tests_passed,6c08a9101d33afdfca1037365dca2ed6c1dd2b9013cf91ce1e17d2b65546890f,Tests_passed,6c08a9101d33afdfca1037365dca2ed6c1dd2b9013cf91ce1e17d2b65546890f,Tests_passed,6c08a9101d33afdfca1037365dca2ed6c1dd2b9013cf91ce1e17d2b65546890f,Tests_passed,6c08a9101d33afdfca1037365dca2ed6c1dd2b9013cf91ce1e17d2b65546890f,Tests_passed,6c08a9101d33afdfca1037365dca2ed6c1dd2b9013cf91ce1e17d2b65546890f
7,refs/heads/master,ebcf04a93ffbb5b1b8cf776b5b1b3dc74192fb2c,7442810d3dc6ffa82e44b7fe7b7ce3e09b81ca09,3a18c7417709ac6b4fd3f1441cb22f328bfc02a0,,dda41ea71ef235462787418de873a5eb630dc62364121ae444780bbecbd76106,Tests_passed,0.6314823641563394,b6cdb1e995107517318e4dd3724a93ec3e07ac91ca1c69d00634ba05ddb82bda,Tests_passed,0.6313393708293613,True,True,True,True,Tests_passed,2759ef788d4925497a822c9739834519ab053defdf1d47d9fc1c3f81d9e95994,Tests_passed,2759ef788d4925497a822c9739834519ab053defdf1d47d9fc1c3f81d9e95994,Tests_passed,2759ef788d4925497a822c9739834519ab053defdf1d47d9fc1c3f81d9e95994,Tests_passed,2759ef788d4925497a822c9739834519ab053defdf1d47d9fc1c3f81d9e95994,Tests_passed,2759ef788d4925497a822c9739834519ab053defdf1d47d9fc1c3f81d9e95994,Tests_passed,2759ef788d4925497a822c9739834519ab053defdf1d47d9fc1c3f81d9e95994,Tests_passed,2759ef788d4925497a822c9739834519ab053defdf1d47d9fc1c3f81d9e95994,Tests_passed,2759ef788d4925497a822c9739834519ab053defdf1d47d9fc1c3f81d9e95994,Tests_passed,2759ef788d4925497a822c9739834519ab053defdf1d47d9fc1c3f81d9e95994,Tests_passed,2759ef788d4925497a822c9739834519ab053defdf1d47d9fc1c3f81d9e95994,Tests_passed,2759ef788d4925497a822c9739834519ab053defdf1d47d9fc1c3f81d9e95994,Tests_passed,2759ef788d4925497a822c9739834519ab053defdf1d47d9fc1c3f81d9e95994,Tests_passed,2759ef788d4925497a822c9739834519ab053defdf1d47d9fc1c3f81d9e95994,Tests_passed,2759ef788d4925497a822c9739834519ab053defdf1d47d9fc1c3f81d9e95994
13,refs/heads/master,ae777c6ccb04b8fa4a55c7ce189dcac7874d4e44,35294de1b17e03d4ebb6f440ae6e24cea6967440,ce54decb2d36557b77949ebcc7de5c4f43e84563,,53b3007c06aa130df94c121acf4d88fa511636b1b90e724b3f329a93e2cde525,Tests_passed,0.6360475224572588,407b06adbcd56289047a989c9fb62635ffacd85213573e221cc23f65b52d190c,Tests_passed,0.636113325121368,True,True,True,True,Tests_timedout,be241374df16f878be8f2dbb550827843d2b6c2ce4ce1728a6abf5a9f4877929,Tests_timedout,be241374df16f878be8f2dbb550827843d2b6c2ce4ce1728a6abf5a9f4877929,Tests_timedout,be241374df16f878be8f2dbb550827843d2b6c2ce4ce1728a6abf5a9f4877929,Tests_timedout,be241374df16f878be8f2dbb550827843d2b6c2ce4ce1728a6abf5a9f4877929,Tests_timedout,be241374df16f878be8f2dbb550827843d2b6c2ce4ce1728a6abf5a9f4877929,Tests_timedout,be241374df16f878be8f2dbb550827843d2b6c2ce4ce1728a6abf5a9f4877929,Tests_timedout,be241374df16f878be8f2dbb550827843d2b6c2ce4ce1728a6abf5a9f4877929,Tests_timedout,be241374df16f878be8f2dbb550827843d2b6c2ce4ce1728a6abf5a9f4877929,Tests_timedout,be241374df16f878be8f2dbb550827843d2b6c2ce4ce1728a6abf5a9f4877929,Tests_timedout,be241374df16f878be8f2dbb550827843d2b6c2ce4ce1728a6abf5a9f4877929,Tests_timedout,be241374df16f878be8f2dbb550827843d2b6c2ce4ce1728a6abf5a9f4877929,Tests_timedout,be241374df16f878be8f2dbb550827843d2b6c2ce4ce1728a6abf5a9f4877929,Tests_timedout,be241374df16f878be8f2dbb550827843d2b6c2ce4ce1728a6abf5a9f4877929,Tests_timedout,be241374df16f878be8f2dbb550827843d2b6c2ce4ce1728a6abf5a9f4877929
15,refs/heads/master,fdb53a071b1184d1cc0490985b09b99c99f33df5,409e8b1f539f1816ebeaebdc194e5c67e6648cc9,6261ed51d46d68ec1d22ca9514208b49db0f1eab,,dfa31b56b006e643b316cfadf5f3c960de707cb01a71fcea220b671bbd535aa1,Tests_passed,0.6360475224572588,784e0e881db322d7a60b55c969f5457d52ed6e342b6d74fe0c6534f818836cd5,Tests_passed,0.6449345379003817,True,True,True,True,Tests_passed,5b5485506f366f74486357c332ed012da24897201c922ad2a728dcd69d65a49a,Tests_passed,5b5485506f366f74486357c332ed012da24897201c922ad2a728dcd69d65a49a,Tests_passed,5b5485506f366f74486357c332ed012da24897201c922ad2a728dcd69d65a49a,Tests_passed,5b5485506f366f74486357c332ed012da24897201c922ad2a728dcd69d65a49a,Tests_passed,5b5485506f366f74486357c332ed012da24897201c922ad2a728dcd69d65a49a,Tests_passed,5b5485506f366f74486357c332ed012da24897201c922ad2a728dcd69d65a49a,Tests_passed,5b5485506f366f74486357c332ed012da24897201c922ad2a728dcd69d65a49a,Tests_passed,5b5485506f366f74486357c332ed012da24897201c922ad2a728dcd69d65a49a,Tests_passed,5b5485506f366f74486357c332ed012da24897201c922ad2a728dcd69d65a49a,Tests_passed,5b5485506f366f74486357c332ed012da24897201c922ad2a728dcd69d65a49a,Tests_passed,5b5485506f366f74486357c332ed012da24897201c922ad2a728dcd69d65a49a,Tests_passed,5b5485506f366f74486357c332ed012da24897201c922ad2a728dcd69d65a49a,Tests_passed,5b5485506f366f74486357c332ed012da24897201c922ad2a728dcd69d65a49a,Tests_passed,5b5485506f366f74486357c332ed012da24897201c922ad2a728dcd69d65a49a
19,refs/heads/master,36b366102c717919d4d4b91451daa2e81f7416e9,cd0da250d97a7d1b0207db6df16d740fc6d3f70f,c2a94b46ff658505a1ecdd047a22bef4886573c5,,d8491a3920b0a3df8e37b0d86af3d60ad3ef4b4b54f103d5e50c5a2c943fbc63,Tests_passed,0.6357103104507948,8d64f424f4f3be82660510152c07e5b182a15f60686232daa2a341adb9ddc8eb,Tests_passed,0.6358099289408807,True,True,True,True,Tests_passed,6ca15004b4f269e708f1ad8a42e5d14a9bc7f86deab1580afcd9a1ba4847a2d6,Tests_passed,6ca15004b4f269e708f1ad8a42e5d14a9bc7f86deab1580afcd9a1ba4847a2d6,Tests_passed,6ca15004b4f269e708f1ad8a42e5d14a9bc7f86deab1580afcd9a1ba4847a2d6,Tests_passed,6ca15004b4f269e708f1ad8a42e5d14a9bc7f86deab1580afcd9a1ba4847a2d6,Tests_passed,6ca15004b4f269e708f1ad8a42e5d14a9bc7f86deab1580afcd9a1ba4847a2d6,Tests_passed,6ca15004b4f269e708f1ad8a42e5d14a9bc7f86deab1580afcd9a1ba4847a2d6,Tests_passed,6ca15004b4f269e708f1ad8a42e5d14a9bc7f86deab1580afcd9a1ba4847a2d6,Tests_passed,6ca15004b4f269e708f1ad8a42e5d14a9bc7f86deab1580afcd9a1ba4847a2d6,Tests_passed,6ca15004b4f269e708f1ad8a42e5d14a9bc7f86deab1580afcd9a1ba4847a2d6,Tests_passed,6ca15004b4f269e708f1ad8a42e5d14a9bc7f86deab1580afcd9a1ba4847a2d6,Tests_passed,6ca15004b4f269e708f1ad8a42e5d14a9bc7f86deab1580afcd9a1ba4847a2d6,Tests_passed,6ca15004b4f269e708f1ad8a42e5d14a9bc7f86deab1580afcd9a1ba4847a2d6,Tests_passed,675081d0e746d60aca069504bd5d8b7b04e5854afaf22acecbb426a39e288d19,Tests_passed,6ca15004b4f269e708f1ad8a42e5d14a9bc7f86deab1580afcd9a1ba4847a2d6
20,refs/heads/master,cd0da250d97a7d1b0207db6df16d740fc6d3f70f,4aec205322df70739bf694eb526dbbb70b2e855d,72fc55a7f1e7be92b71ddc5bfce4236d33613ea4,,d23d425f37e20a724335fd2c65ac4d7420b0ca979873692ac91549ccc1eb156f,Tests_passed,0.6355651269146079,1723255ce4ae44b9db6843478d60f971b8664f274088e98d9bc0e1b017174096,Tests_passed,0.6355651269146079,True,True,True,True,Tests_passed,d8491a3920b0a3df8e37b0d86af3d60ad3ef4b4b54f103d5e50c5a2c943fbc63,Tests_passed,d8491a3920b0a3df8e37b0d86af3d60ad3ef4b4b54f103d5e50c5a2c943fbc63,Tests_passed,d8491a3920b0a3df8e37b0d86af3d60ad3ef4b4b54f103d5e50c5a2c943fbc63,Tests_passed,d8491a3920b0a3df8e37b0d86af3d60ad3ef4b4b54f103d5e50c5a2c943fbc63,Tests_passed,d8491a3920b0a3df8e37b0d86af3d60ad3ef4b4b54f103d5e50c5a2c943fbc63,Tests_passed,d8491a3920b0a3df8e37b0d86af3d60ad3ef4b4b54f103d5e50c5a2c943fbc63,Tests_passed,d8491a3920b0a3df8e37b0d86af3d60ad3ef4b4b54f103d5e50c5a2c943fbc63,Tests_passed,d8491a3920b0a3df8e37b0d86af3d60ad3ef4b4b54f103d5e50c5a2c943fbc63,Tests_passed,d8491a3920b0a3df8e37b0d86af3d60ad3ef4b4b54f103d5e50c5a2c943fbc63,Tests_passed,d8491a3920b0a3df8e37b0d86af3d60ad3ef4b4b54f103d5e50c5a2c943fbc63,Tests_passed,d8491a3920b0a3df8e37b0d86af3d60ad3ef4b4b54f103d5e50c5a2c943fbc63,Tests_passed,d8491a3920b0a3df8e37b0d86af3d60ad3ef4b4b54f103d5e50c5a2c943fbc63,Tests_passed,d8491a3920b0a3df8e37b0d86af3d60ad3ef4b4b54f103d5e50c5a2c943fbc63,Tests_passed,d8491a3920b0a3df8e37b0d86af3d60ad3ef4b4b54f103d5e50c5a2c943fbc63
24,refs/heads/master,5d1b90e313d71b31b38feeceda9fa7c682484aeb,469cd2169b0d0b2856400aaf368f09865e4ad9b6,ac885ae0bcedb43ad0f1736a5eb0fdc0dab3ee49,,0db04a4b326a77dfc610e13cf2b7f2a7925665666b8670b96d7d3d7b1b55e509,Tests_passed,0.6503894240623078,06dfb5f0f080bb7a06fea60283c5557093a5e375a277f2f8e35f01cf78be2c0a,Tests_passed,0.6352807302133017,True,True,True,True,Tests_passed,ec0c4dc2d4606413812258e8fc2ad1db92e4be2feaa60d107fa1722155d04cea,Tests_passed,ec0c4dc2d4606413812258e8fc2ad1db92e4be2feaa60d107fa1722155d04cea,Tests_passed,ec0c4dc2d4606413812258e8fc2ad1db92e4be2feaa60d107fa1722155d04cea,Tests_passed,ec0c4dc2d4606413812258e8fc2ad1db92e4be2feaa60d107fa1722155d04cea,Tests_passed,ec0c4dc2d4606413812258e8fc2ad1db92e4be2feaa60d107fa1722155d04cea,Tests_passed,ec0c4dc2d4606413812258e8fc2ad1db92e4be2feaa60d107fa1722155d04cea,Tests_passed,ec0c4dc2d4606413812258e8fc2ad1db92e4be2feaa60d107fa1722155d04cea,Tests_passed,ec0c4dc2d4606413812258e8fc2ad1db92e4be2feaa60d107fa1722155d04cea,Tests_passed,ec0c4dc2d4606413812258e8fc2ad1db92e4be2feaa60d107fa1722155d04cea,Tests_passed,ec0c4dc2d4606413812258e8fc2ad1db92e4be2feaa60d107fa1722155d04cea,Tests_passed,ec0c4dc2d4606413812258e8fc2ad1db92e4be2feaa60d107fa1722155d04cea,Tests_passed,ec0c4dc2d4606413812258e8fc2ad1db92e4be2feaa60d107fa1722155d04cea,Tests_passed,268a987d613a0d241bfd6598454b79c23e94a6427661e2244fd6cfbc4970f8d8,Tests_passed,ec0c4dc2d4606413812258e8fc2ad1db92e4be2feaa60d107fa1722155d04cea
25,refs/heads/master,ac885ae0bcedb43ad0f1736a5eb0fdc0dab3ee49,ad2459b48e13f49a78b1868fefa7c988fa53ef06,8b3310f8f3ffe3940a7a838e0fad7c0f2717c578,,686f558e9d21a324a15a8c2d7bb74f93e4f51304983e2eb33c55dc88df5e649e,Tests_passed,0.6355778310452531,acc334304c7a8685ee77a59e4f6cef2b6f5eb404df8913c934beffb97eee5aec,Tests_passed,0.6504585745760106,True,True,True,True,Tests_passed,06dfb5f0f080bb7a06fea60283c5557093a5e375a277f2f8e35f01cf78be2c0a,Tests_passed,06dfb5f0f080bb7a06fea60283c5557093a5e375a277f2f8e35f01cf78be2c0a,Tests_passed,06dfb5f0f080bb7a06fea60283c5557093a5e375a277f2f8e35f01cf78be2c0a,Tests_passed,06dfb5f0f080bb7a06fea60283c5557093a5e375a277f2f8e35f01cf78be2c0a,Tests_passed,06dfb5f0f080bb7a06fea60283c5557093a5e375a277f2f8e35f01cf78be2c0a,Tests_passed,06dfb5f0f080bb7a06fea60283c5557093a5e375a277f2f8e35f01cf78be2c0a,Tests_passed,06dfb5f0f080bb7a06fea60283c5557093a5e375a277f2f8e35f01cf78be2c0a,Tests_passed,06dfb5f0f080bb7a06fea60283c5557093a5e375a277f2f8e35f01cf78be2c0a,Tests_passed,06dfb5f0f080bb7a06fea60283c5557093a5e375a277f2f8e35f01cf78be2c0a,Tests_passed,06dfb5f0f080bb7a06fea60283c5557093a5e375a277f2f8e35f01cf78be2c0a,Tests_passed,06dfb5f0f080bb7a06fea60283c5557093a5e375a277f2f8e35f01cf78be2c0a,Tests_passed,06dfb5f0f080bb7a06fea60283c5557093a5e375a277f2f8e35f01cf78be2c0a,Tests_passed,eb85182323dac4cb89c1d13b378ee8319825b42f95a6b5e9451e70a0f86c53ce,Tests_passed,06dfb5f0f080bb7a06fea60283c5557093a5e375a277f2f8e35f01cf78be2c0a
