idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
16,refs/heads/master,e7272352fdf364384c8f345ca16b15256d1411a8,bbbcf222406c40cb631658c052e9295483082440,d85e26da18312978f87afaf1dadf2667557e9c2a,,False,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/bbbcf222406c40cb631658c052e9295483082440_d85e26da18312978f87afaf1dadf2667557e9c2a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/bbbcf222406c40cb631658c052e9295483082440_d85e26da18312978f87afaf1dadf2667557e9c2a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/bbbcf222406c40cb631658c052e9295483082440_d85e26da18312978f87afaf1dadf2667557e9c2a_left_right.log'}",False,,,True,4,13,,,,False,False
17,refs/heads/master,d85e26da18312978f87afaf1dadf2667557e9c2a,16f458ac7309fcf360706b0c1200b6debf7d169b,60b2b86827fad9bd3687a18d759240e849524b2c,,False,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/16f458ac7309fcf360706b0c1200b6debf7d169b_60b2b86827fad9bd3687a18d759240e849524b2c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/16f458ac7309fcf360706b0c1200b6debf7d169b_60b2b86827fad9bd3687a18d759240e849524b2c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/16f458ac7309fcf360706b0c1200b6debf7d169b_60b2b86827fad9bd3687a18d759240e849524b2c_left_right.log'}",False,,,True,4,13,,,,False,False
18,refs/heads/master,87250d8175dfdf1bfde830e6efc7adc997335753,349801f716942b76e7366fc01e9d5e055e5f1ffe,8e885932b9c193d060d68866040ac80747e69b64,,False,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/349801f716942b76e7366fc01e9d5e055e5f1ffe_8e885932b9c193d060d68866040ac80747e69b64_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/349801f716942b76e7366fc01e9d5e055e5f1ffe_8e885932b9c193d060d68866040ac80747e69b64_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/349801f716942b76e7366fc01e9d5e055e5f1ffe_8e885932b9c193d060d68866040ac80747e69b64_left_right.log'}",True,,,True,6,0,,,,False,False
19,refs/heads/master,8e4d86a0b183cfe0bfdbfaf45223e78902d5d88b,67a027bfd393371ced231ddd8ea6cecf10e892f2,fd86e939c20a9c3840086caf96dd96e00b5bf79a,,False,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/67a027bfd393371ced231ddd8ea6cecf10e892f2_fd86e939c20a9c3840086caf96dd96e00b5bf79a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/67a027bfd393371ced231ddd8ea6cecf10e892f2_fd86e939c20a9c3840086caf96dd96e00b5bf79a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/67a027bfd393371ced231ddd8ea6cecf10e892f2_fd86e939c20a9c3840086caf96dd96e00b5bf79a_left_right.log'}",False,,,True,4,5,,,,False,False
20,refs/heads/master,fd86e939c20a9c3840086caf96dd96e00b5bf79a,8224d553bcacc778f770945a668da13e95e7af0c,0e4e053ccdd01cda34fbb02f7b8640e3a8a3a299,,True,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/8224d553bcacc778f770945a668da13e95e7af0c_0e4e053ccdd01cda34fbb02f7b8640e3a8a3a299_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/8224d553bcacc778f770945a668da13e95e7af0c_0e4e053ccdd01cda34fbb02f7b8640e3a8a3a299_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/8224d553bcacc778f770945a668da13e95e7af0c_0e4e053ccdd01cda34fbb02f7b8640e3a8a3a299_left_right.log'}",True,Tests_failed,384001e5a1be843ccf6a37a5090457cfa708d5cf8b7568dda0c66e488ca3c0f1,True,31,107,False,Tests_failed,130cc5481ffd5e4397a3bb870fcd1cbb8216eaed2484e1c08accfc5c34a1e742,False,False
21,refs/heads/master,1d0f9fd1c2bb1a19fd51ab1fb7bcf16fb51702a0,daacdd6a9bf8f1b0a94d03319792632ae6a75cfa,15891a2730d451fc3b467aef378a8bbb41f8ebc8,,False,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/daacdd6a9bf8f1b0a94d03319792632ae6a75cfa_15891a2730d451fc3b467aef378a8bbb41f8ebc8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/daacdd6a9bf8f1b0a94d03319792632ae6a75cfa_15891a2730d451fc3b467aef378a8bbb41f8ebc8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/daacdd6a9bf8f1b0a94d03319792632ae6a75cfa_15891a2730d451fc3b467aef378a8bbb41f8ebc8_left_right.log'}",False,,,True,4,12,,,,False,False
22,refs/heads/master,6ca4b605592eb21f5db4272b4b95da5cdf16de3f,4afd0174d852d03f39233198f4bc4b9a4d622e7b,6b306846dcd6af101456d8ea3b7a6f06f9a725ee,,False,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/4afd0174d852d03f39233198f4bc4b9a4d622e7b_6b306846dcd6af101456d8ea3b7a6f06f9a725ee_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/4afd0174d852d03f39233198f4bc4b9a4d622e7b_6b306846dcd6af101456d8ea3b7a6f06f9a725ee_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/4afd0174d852d03f39233198f4bc4b9a4d622e7b_6b306846dcd6af101456d8ea3b7a6f06f9a725ee_left_right.log'}",False,,,True,4,24,,,,False,False
23,refs/heads/master,fdd3d0b53564b9f9ff11708704f2a4e355e14300,2b67435106e23fcb2654ba47b5c4e25ba3a3ba4d,546dfbfc996b0f6bebd54b0dcb83a66fd6e2dbb1,,False,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/2b67435106e23fcb2654ba47b5c4e25ba3a3ba4d_546dfbfc996b0f6bebd54b0dcb83a66fd6e2dbb1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/2b67435106e23fcb2654ba47b5c4e25ba3a3ba4d_546dfbfc996b0f6bebd54b0dcb83a66fd6e2dbb1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/2b67435106e23fcb2654ba47b5c4e25ba3a3ba4d_546dfbfc996b0f6bebd54b0dcb83a66fd6e2dbb1_left_right.log'}",True,,,True,6,2,,,,False,False
24,refs/heads/master,546dfbfc996b0f6bebd54b0dcb83a66fd6e2dbb1,d9aa42e357bfb50d4fbecb1550feadae964d7c2b,7de4b153ef7a368ed3d2d576ac1bf951c729003e,,True,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/d9aa42e357bfb50d4fbecb1550feadae964d7c2b_7de4b153ef7a368ed3d2d576ac1bf951c729003e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/d9aa42e357bfb50d4fbecb1550feadae964d7c2b_7de4b153ef7a368ed3d2d576ac1bf951c729003e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/d9aa42e357bfb50d4fbecb1550feadae964d7c2b_7de4b153ef7a368ed3d2d576ac1bf951c729003e_left_right.log'}",True,Tests_failed,f784bdc22c62b2395be67ae681b1c88900ae71924a113d42ec5b2f00591dc676,True,6,0,False,Tests_failed,9c5ea288b3d1c07bc856dcaac2fc436467e4375ded8956951c034ce3cd402ac3,False,False
25,refs/heads/master,912aa6364d937ccf8d59fe0f64ded819e6b19288,a1b6b55bf523740ff24d307ebbd15a3020387d39,313ee4395238cc89545cf5b0e07fd63fd5a310b1,,False,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/a1b6b55bf523740ff24d307ebbd15a3020387d39_313ee4395238cc89545cf5b0e07fd63fd5a310b1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/a1b6b55bf523740ff24d307ebbd15a3020387d39_313ee4395238cc89545cf5b0e07fd63fd5a310b1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/a1b6b55bf523740ff24d307ebbd15a3020387d39_313ee4395238cc89545cf5b0e07fd63fd5a310b1_left_right.log'}",True,,,True,8,0,,,,False,False
26,refs/heads/master,6fc28867dfa34a36ea4b1e961db06505ca441076,e0bd7940cf23fadc3fe8dcd1fbd766884c2872ba,b787d55a2442840ef1515c65b028a17854cbce71,,True,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/e0bd7940cf23fadc3fe8dcd1fbd766884c2872ba_b787d55a2442840ef1515c65b028a17854cbce71_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/e0bd7940cf23fadc3fe8dcd1fbd766884c2872ba_b787d55a2442840ef1515c65b028a17854cbce71_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/e0bd7940cf23fadc3fe8dcd1fbd766884c2872ba_b787d55a2442840ef1515c65b028a17854cbce71_left_right.log'}",True,Tests_failed,c3a3ede48923f79bbf83a8cc72d785f9c09d8ef1026c74d4134f5f9634249dfd,True,24,25,False,Tests_failed,c3b56f37afc59ef6aa0d18875858ca9d8e187abc85df00359e9ad50edb9ac253,False,False
27,refs/heads/master,4898d9ba629bb6d3fa17dfeb4e35f3ca80e7bdb6,000419ab85ae766e3d92a7640eb01e88332a0e37,8e47c76be8ba058100c1535f2e8d9a1b092fce3f,,True,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/000419ab85ae766e3d92a7640eb01e88332a0e37_8e47c76be8ba058100c1535f2e8d9a1b092fce3f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/000419ab85ae766e3d92a7640eb01e88332a0e37_8e47c76be8ba058100c1535f2e8d9a1b092fce3f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/000419ab85ae766e3d92a7640eb01e88332a0e37_8e47c76be8ba058100c1535f2e8d9a1b092fce3f_left_right.log'}",True,Tests_failed,76cae098a4fc932486b5091a4ec1bc6b54bd330bcd0dc8e392b09ff95ba0f691,True,18,3,False,Tests_failed,8b939571e8c8c6d648d32346e94537a81b3518a1527cec053967323017bf98a2,False,False
28,refs/heads/master,c02932c1e9cfd0820f941d51eb172e8a2956bc19,92c641573090df363c70ed3568ed56e0156b6a21,9e00f7e9936a3937dfcd110679e64d959381360c,,False,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/92c641573090df363c70ed3568ed56e0156b6a21_9e00f7e9936a3937dfcd110679e64d959381360c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/92c641573090df363c70ed3568ed56e0156b6a21_9e00f7e9936a3937dfcd110679e64d959381360c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/92c641573090df363c70ed3568ed56e0156b6a21_9e00f7e9936a3937dfcd110679e64d959381360c_left_right.log'}",True,,,True,9,0,,,,False,False
29,refs/heads/master,bbe3eb2efbf4043e41317b5f63a70ecfe62f9a71,a3c8deaee00fd00dcf4a75843e1697b8e163dab6,b9105fe8b869377989b16b1a8656ef01f82eded0,,False,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/a3c8deaee00fd00dcf4a75843e1697b8e163dab6_b9105fe8b869377989b16b1a8656ef01f82eded0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/a3c8deaee00fd00dcf4a75843e1697b8e163dab6_b9105fe8b869377989b16b1a8656ef01f82eded0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/a3c8deaee00fd00dcf4a75843e1697b8e163dab6_b9105fe8b869377989b16b1a8656ef01f82eded0_left_right.log'}",False,,,True,7,2,,,,False,False
30,refs/heads/master,b9105fe8b869377989b16b1a8656ef01f82eded0,438a36ff886fe1d37d8b2a31d46e84c5d502bfde,7fed476ff2bf7f78db3bff322e98627b4adc017c,,False,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/438a36ff886fe1d37d8b2a31d46e84c5d502bfde_7fed476ff2bf7f78db3bff322e98627b4adc017c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/438a36ff886fe1d37d8b2a31d46e84c5d502bfde_7fed476ff2bf7f78db3bff322e98627b4adc017c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/438a36ff886fe1d37d8b2a31d46e84c5d502bfde_7fed476ff2bf7f78db3bff322e98627b4adc017c_left_right.log'}",False,,,True,7,2,,,,False,False
31,refs/heads/master,7fed476ff2bf7f78db3bff322e98627b4adc017c,df0d30be0f5e1ae5fef50569212320828c159ddb,2f43adb8f9d5481bc0fa08a3cdf837813e7a25b6,,False,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/df0d30be0f5e1ae5fef50569212320828c159ddb_2f43adb8f9d5481bc0fa08a3cdf837813e7a25b6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/df0d30be0f5e1ae5fef50569212320828c159ddb_2f43adb8f9d5481bc0fa08a3cdf837813e7a25b6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/df0d30be0f5e1ae5fef50569212320828c159ddb_2f43adb8f9d5481bc0fa08a3cdf837813e7a25b6_left_right.log'}",True,,,True,10,28,,,,False,False
32,refs/heads/master,2f43adb8f9d5481bc0fa08a3cdf837813e7a25b6,0b36affb15117db0ca33f992605a1fa1ca4def69,dfdc6722364c8dce600ac5fb790e0aac819cfa1d,,False,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/0b36affb15117db0ca33f992605a1fa1ca4def69_dfdc6722364c8dce600ac5fb790e0aac819cfa1d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/0b36affb15117db0ca33f992605a1fa1ca4def69_dfdc6722364c8dce600ac5fb790e0aac819cfa1d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/0b36affb15117db0ca33f992605a1fa1ca4def69_dfdc6722364c8dce600ac5fb790e0aac819cfa1d_left_right.log'}",True,,,True,11,28,,,,False,False
33,refs/heads/master,5e0dc85c98072bbd11dbb5a23c12ead5b50cbfb4,bb7cb6edb871a97ef99dba5148575735c42aea46,fa3fed72f001fc19809745da66515c8e11325516,,False,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/bb7cb6edb871a97ef99dba5148575735c42aea46_fa3fed72f001fc19809745da66515c8e11325516_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/bb7cb6edb871a97ef99dba5148575735c42aea46_fa3fed72f001fc19809745da66515c8e11325516_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/bb7cb6edb871a97ef99dba5148575735c42aea46_fa3fed72f001fc19809745da66515c8e11325516_left_right.log'}",True,,,True,7,1,,,,False,False
34,refs/heads/master,fa3fed72f001fc19809745da66515c8e11325516,1bcc91e31c266a1e46410555a23e7977cb562bf4,13d06661a2f536c869768e0f1067b9600a6df0f6,,False,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/1bcc91e31c266a1e46410555a23e7977cb562bf4_13d06661a2f536c869768e0f1067b9600a6df0f6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/1bcc91e31c266a1e46410555a23e7977cb562bf4_13d06661a2f536c869768e0f1067b9600a6df0f6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/1bcc91e31c266a1e46410555a23e7977cb562bf4_13d06661a2f536c869768e0f1067b9600a6df0f6_left_right.log'}",True,,,True,9,5,,,,False,False
35,refs/heads/master,13d06661a2f536c869768e0f1067b9600a6df0f6,3057e7ebc8943db81ee6b2d24c1b894f20ecbd47,98896927559e4f7bfad7c5ad0cfaf97e28c0c6ad,,False,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/3057e7ebc8943db81ee6b2d24c1b894f20ecbd47_98896927559e4f7bfad7c5ad0cfaf97e28c0c6ad_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/3057e7ebc8943db81ee6b2d24c1b894f20ecbd47_98896927559e4f7bfad7c5ad0cfaf97e28c0c6ad_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/3057e7ebc8943db81ee6b2d24c1b894f20ecbd47_98896927559e4f7bfad7c5ad0cfaf97e28c0c6ad_left_right.log'}",True,,,True,7,4,,,,False,False
36,refs/heads/master,715c21433d3da46af42496736985d6b0334d34d5,d8bd6d17b3d394a41bd2f610ee235cac143ed316,07bfc42f0935387b7229d8ae51309ceda4d4baff,,False,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/d8bd6d17b3d394a41bd2f610ee235cac143ed316_07bfc42f0935387b7229d8ae51309ceda4d4baff_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/d8bd6d17b3d394a41bd2f610ee235cac143ed316_07bfc42f0935387b7229d8ae51309ceda4d4baff_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/d8bd6d17b3d394a41bd2f610ee235cac143ed316_07bfc42f0935387b7229d8ae51309ceda4d4baff_left_right.log'}",True,,,True,6,0,,,,False,False
38,refs/heads/master,000daf56cf9a6a76ae9572115fe6dbb3f241648f,5139b765197d31c07586160171bcf3bafeed6a67,3457fbe13007261d42dbe49c9b5a7e9e0a5a864a,,False,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/5139b765197d31c07586160171bcf3bafeed6a67_3457fbe13007261d42dbe49c9b5a7e9e0a5a864a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/5139b765197d31c07586160171bcf3bafeed6a67_3457fbe13007261d42dbe49c9b5a7e9e0a5a864a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/5139b765197d31c07586160171bcf3bafeed6a67_3457fbe13007261d42dbe49c9b5a7e9e0a5a864a_left_right.log'}",False,,,True,5,21,,,,False,False
39,refs/heads/master,0d733bad48f5af5f4069b62497a4c755caec7a0f,40fa76d783bac16a822cf72eb92339f938f042b0,6aa57a8e3be5f46b8a97bcd07610d68a5ec7109a,,False,"{'base_left': 'cache/diff_analyzer/logs/PeterisP/morphology/40fa76d783bac16a822cf72eb92339f938f042b0_6aa57a8e3be5f46b8a97bcd07610d68a5ec7109a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/PeterisP/morphology/40fa76d783bac16a822cf72eb92339f938f042b0_6aa57a8e3be5f46b8a97bcd07610d68a5ec7109a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/PeterisP/morphology/40fa76d783bac16a822cf72eb92339f938f042b0_6aa57a8e3be5f46b8a97bcd07610d68a5ec7109a_left_right.log'}",False,,,True,3,2,,,,False,False
