idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
6,refs/heads/master,0fdaa783984a4e48e66e044813d7a63c997cc1bb,ab177dec2e7940fadf694d21c3097748a26e27c5,ad2945d03e29e0fdd9c71892ef21f0d3c8c2198e,,True,True,cab8321062b00538d87f28a90c91d5639657c86344be42a6416b58047cbce99c,Tests_passed,0.0,0f297bb511560a27274e5a44019ba47a3cf22e982e8f2e666eb76c823ac11f67,Tests_passed,0.0,True,True,Tests_passed,4ff8c6c2d4f8cc24ade47ed465c3a8a046f80910626ea37489ca8c6f388703cf,Tests_passed,4ff8c6c2d4f8cc24ade47ed465c3a8a046f80910626ea37489ca8c6f388703cf,Tests_passed,4ff8c6c2d4f8cc24ade47ed465c3a8a046f80910626ea37489ca8c6f388703cf,Tests_passed,4ff8c6c2d4f8cc24ade47ed465c3a8a046f80910626ea37489ca8c6f388703cf,Tests_passed,4ff8c6c2d4f8cc24ade47ed465c3a8a046f80910626ea37489ca8c6f388703cf,Tests_passed,4ff8c6c2d4f8cc24ade47ed465c3a8a046f80910626ea37489ca8c6f388703cf,Tests_passed,4ff8c6c2d4f8cc24ade47ed465c3a8a046f80910626ea37489ca8c6f388703cf,Tests_passed,4ff8c6c2d4f8cc24ade47ed465c3a8a046f80910626ea37489ca8c6f388703cf,Tests_passed,4ff8c6c2d4f8cc24ade47ed465c3a8a046f80910626ea37489ca8c6f388703cf,Tests_passed,4ff8c6c2d4f8cc24ade47ed465c3a8a046f80910626ea37489ca8c6f388703cf,Tests_passed,4ff8c6c2d4f8cc24ade47ed465c3a8a046f80910626ea37489ca8c6f388703cf,Tests_passed,4ff8c6c2d4f8cc24ade47ed465c3a8a046f80910626ea37489ca8c6f388703cf,Tests_passed,4ff8c6c2d4f8cc24ade47ed465c3a8a046f80910626ea37489ca8c6f388703cf,Merge_failed,4ff8c6c2d4f8cc24ade47ed465c3a8a046f80910626ea37489ca8c6f388703cf
7,refs/heads/master,a097f7df3c53f852cb22392d874156b458058749,cb390b525a1b0720b6d976172cc299c72a5cee77,40e0b8d457abd7faf04e90a772dbd1fb89afa825,,True,True,0ce04ce55f70e0f09d56eb6a23847d0f275f9386132f43db030dd5ab74e4300d,Tests_passed,0.0,31c0fdda2a03eadf22436c309354bc822b9b3ab8b32f1fd308b79c0f8dd82469,Tests_passed,0.0,True,True,Tests_passed,6760de4179ea308ba005f745c1e5d68125b6bcb5a5fd43aebb60313531d30678,Tests_passed,6760de4179ea308ba005f745c1e5d68125b6bcb5a5fd43aebb60313531d30678,Tests_passed,6760de4179ea308ba005f745c1e5d68125b6bcb5a5fd43aebb60313531d30678,Tests_passed,6760de4179ea308ba005f745c1e5d68125b6bcb5a5fd43aebb60313531d30678,Tests_passed,6760de4179ea308ba005f745c1e5d68125b6bcb5a5fd43aebb60313531d30678,Tests_passed,6760de4179ea308ba005f745c1e5d68125b6bcb5a5fd43aebb60313531d30678,Tests_passed,6760de4179ea308ba005f745c1e5d68125b6bcb5a5fd43aebb60313531d30678,Tests_passed,6760de4179ea308ba005f745c1e5d68125b6bcb5a5fd43aebb60313531d30678,Tests_passed,6760de4179ea308ba005f745c1e5d68125b6bcb5a5fd43aebb60313531d30678,Tests_passed,6760de4179ea308ba005f745c1e5d68125b6bcb5a5fd43aebb60313531d30678,Tests_passed,6760de4179ea308ba005f745c1e5d68125b6bcb5a5fd43aebb60313531d30678,Tests_passed,6760de4179ea308ba005f745c1e5d68125b6bcb5a5fd43aebb60313531d30678,Tests_passed,6760de4179ea308ba005f745c1e5d68125b6bcb5a5fd43aebb60313531d30678,Merge_failed,6760de4179ea308ba005f745c1e5d68125b6bcb5a5fd43aebb60313531d30678
8,refs/heads/master,109530a3ee05d5c8f2841454f4c6a1bc7a33588e,259cef42e92d2f757d22f854b1b69b819ec3b48c,2cf2b11e4e724bb770d16c3731a60908599768f0,,True,True,069232b281cf1b9797cf35f8c7a9209c011982417a87026db0641d8fbbcd910c,Tests_passed,0.0,af26890181c60945798a3dc867b9763403c0c6586aec231bec07928810a4fcec,Tests_passed,0.0,True,True,Tests_passed,af26890181c60945798a3dc867b9763403c0c6586aec231bec07928810a4fcec,Tests_passed,af26890181c60945798a3dc867b9763403c0c6586aec231bec07928810a4fcec,Tests_passed,af26890181c60945798a3dc867b9763403c0c6586aec231bec07928810a4fcec,Tests_passed,af26890181c60945798a3dc867b9763403c0c6586aec231bec07928810a4fcec,Tests_passed,af26890181c60945798a3dc867b9763403c0c6586aec231bec07928810a4fcec,Tests_passed,af26890181c60945798a3dc867b9763403c0c6586aec231bec07928810a4fcec,Tests_passed,af26890181c60945798a3dc867b9763403c0c6586aec231bec07928810a4fcec,Tests_passed,af26890181c60945798a3dc867b9763403c0c6586aec231bec07928810a4fcec,Tests_passed,af26890181c60945798a3dc867b9763403c0c6586aec231bec07928810a4fcec,Tests_passed,af26890181c60945798a3dc867b9763403c0c6586aec231bec07928810a4fcec,Tests_passed,af26890181c60945798a3dc867b9763403c0c6586aec231bec07928810a4fcec,Tests_passed,af26890181c60945798a3dc867b9763403c0c6586aec231bec07928810a4fcec,Tests_passed,af26890181c60945798a3dc867b9763403c0c6586aec231bec07928810a4fcec,Merge_failed,af26890181c60945798a3dc867b9763403c0c6586aec231bec07928810a4fcec
9,refs/heads/master,b8d68387ccc68dd106c6f37c1faebaab22b1c47d,ea35b6afa18e43ead0d458d4af673eb6990831db,7a7c045600538f1735739b54e477330d6b3c3aed,,True,True,4c9c81b923adca030e085c1538527aa24e7a22380c7ebae664077e2148bb2616,Tests_passed,0.0,bf14aa547e9c1bff9a701c2f629a0397b71a9da0d6bdd73373f95210ba86b63c,Tests_passed,0.0,True,True,Tests_passed,9900d4583c35887da0b15030f44a51d9b20f8cb922c49173ca3cbec06e3ba8f6,Tests_passed,9900d4583c35887da0b15030f44a51d9b20f8cb922c49173ca3cbec06e3ba8f6,Tests_passed,9900d4583c35887da0b15030f44a51d9b20f8cb922c49173ca3cbec06e3ba8f6,Tests_passed,9900d4583c35887da0b15030f44a51d9b20f8cb922c49173ca3cbec06e3ba8f6,Tests_passed,9900d4583c35887da0b15030f44a51d9b20f8cb922c49173ca3cbec06e3ba8f6,Tests_passed,9900d4583c35887da0b15030f44a51d9b20f8cb922c49173ca3cbec06e3ba8f6,Tests_passed,9900d4583c35887da0b15030f44a51d9b20f8cb922c49173ca3cbec06e3ba8f6,Tests_passed,9900d4583c35887da0b15030f44a51d9b20f8cb922c49173ca3cbec06e3ba8f6,Tests_passed,9900d4583c35887da0b15030f44a51d9b20f8cb922c49173ca3cbec06e3ba8f6,Tests_passed,9900d4583c35887da0b15030f44a51d9b20f8cb922c49173ca3cbec06e3ba8f6,Tests_passed,9900d4583c35887da0b15030f44a51d9b20f8cb922c49173ca3cbec06e3ba8f6,Tests_passed,9900d4583c35887da0b15030f44a51d9b20f8cb922c49173ca3cbec06e3ba8f6,Tests_passed,9900d4583c35887da0b15030f44a51d9b20f8cb922c49173ca3cbec06e3ba8f6,Merge_failed,9900d4583c35887da0b15030f44a51d9b20f8cb922c49173ca3cbec06e3ba8f6
12,refs/heads/master,e9688e68d54748dac452794c69b44ba11bfc19bf,1c36364ceb93d3a59bf64784676d6d64fe649591,492273ada8228c3f7956dbf6da88277b3e5ba5a4,,True,True,75ddac291d3b22b332e66bf6460908fefdadb59cd45abad7984264b099533505,Tests_passed,0.0,896c52bd6985987a08772482fd8ef2106566fe31c8d135aca8d85f40af3e53c2,Tests_passed,0.0,True,True,Tests_passed,5fd7971a872cb7cbc2482751b5f178102cfc1babcafe2e741537e2ff02727eb7,Tests_passed,5fd7971a872cb7cbc2482751b5f178102cfc1babcafe2e741537e2ff02727eb7,Tests_passed,5fd7971a872cb7cbc2482751b5f178102cfc1babcafe2e741537e2ff02727eb7,Tests_passed,5fd7971a872cb7cbc2482751b5f178102cfc1babcafe2e741537e2ff02727eb7,Tests_passed,5fd7971a872cb7cbc2482751b5f178102cfc1babcafe2e741537e2ff02727eb7,Tests_passed,5fd7971a872cb7cbc2482751b5f178102cfc1babcafe2e741537e2ff02727eb7,Tests_passed,5fd7971a872cb7cbc2482751b5f178102cfc1babcafe2e741537e2ff02727eb7,Tests_passed,5fd7971a872cb7cbc2482751b5f178102cfc1babcafe2e741537e2ff02727eb7,Tests_passed,5fd7971a872cb7cbc2482751b5f178102cfc1babcafe2e741537e2ff02727eb7,Tests_passed,5fd7971a872cb7cbc2482751b5f178102cfc1babcafe2e741537e2ff02727eb7,Tests_passed,5fd7971a872cb7cbc2482751b5f178102cfc1babcafe2e741537e2ff02727eb7,Tests_passed,5fd7971a872cb7cbc2482751b5f178102cfc1babcafe2e741537e2ff02727eb7,Tests_passed,5fd7971a872cb7cbc2482751b5f178102cfc1babcafe2e741537e2ff02727eb7,Merge_failed,5fd7971a872cb7cbc2482751b5f178102cfc1babcafe2e741537e2ff02727eb7
17,refs/heads/master,9ff54f48c88ca2306eee01f8207fc6452d8a8178,1a33c7e14f50f2eb0efbaf594fdf81816f7eed53,5b6a0234af0668794c9801a51177ca67871d40bf,,True,True,e4b5ff30ccf33205b3af16985452eef4dfa8e56e4cb37265295a5a573e63f263,Tests_passed,0.0,539c6dacf5aee228194183a3ede24c0142a67939890118d71096ec20db6cba74,Tests_passed,0.0,True,True,Tests_passed,af71605b185793d37c562df89bcd92f25454a4df8b0ada2704171bf471cf992e,Tests_passed,af71605b185793d37c562df89bcd92f25454a4df8b0ada2704171bf471cf992e,Tests_passed,af71605b185793d37c562df89bcd92f25454a4df8b0ada2704171bf471cf992e,Tests_passed,af71605b185793d37c562df89bcd92f25454a4df8b0ada2704171bf471cf992e,Tests_passed,af71605b185793d37c562df89bcd92f25454a4df8b0ada2704171bf471cf992e,Tests_passed,af71605b185793d37c562df89bcd92f25454a4df8b0ada2704171bf471cf992e,Tests_passed,af71605b185793d37c562df89bcd92f25454a4df8b0ada2704171bf471cf992e,Tests_passed,af71605b185793d37c562df89bcd92f25454a4df8b0ada2704171bf471cf992e,Tests_passed,af71605b185793d37c562df89bcd92f25454a4df8b0ada2704171bf471cf992e,Tests_passed,af71605b185793d37c562df89bcd92f25454a4df8b0ada2704171bf471cf992e,Tests_passed,af71605b185793d37c562df89bcd92f25454a4df8b0ada2704171bf471cf992e,Tests_passed,af71605b185793d37c562df89bcd92f25454a4df8b0ada2704171bf471cf992e,Tests_passed,af71605b185793d37c562df89bcd92f25454a4df8b0ada2704171bf471cf992e,Merge_failed,af71605b185793d37c562df89bcd92f25454a4df8b0ada2704171bf471cf992e
18,refs/heads/master,db184c42795a9a70b512cda17c9aef80783a12e3,24eb1f27424244ea4f537876612bc369fcca500d,14679576b6f0c1f47bad5b7f82cc7d34933dfe43,,True,True,651b244fa1c98967e26ebf9790c786563ab2dd659752e3136e9c02146ac612e3,Tests_passed,0.0,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,0.0,True,True,Tests_passed,651b244fa1c98967e26ebf9790c786563ab2dd659752e3136e9c02146ac612e3,Tests_passed,651b244fa1c98967e26ebf9790c786563ab2dd659752e3136e9c02146ac612e3,Tests_passed,651b244fa1c98967e26ebf9790c786563ab2dd659752e3136e9c02146ac612e3,Tests_passed,651b244fa1c98967e26ebf9790c786563ab2dd659752e3136e9c02146ac612e3,Tests_passed,651b244fa1c98967e26ebf9790c786563ab2dd659752e3136e9c02146ac612e3,Tests_passed,651b244fa1c98967e26ebf9790c786563ab2dd659752e3136e9c02146ac612e3,Tests_passed,651b244fa1c98967e26ebf9790c786563ab2dd659752e3136e9c02146ac612e3,Tests_passed,651b244fa1c98967e26ebf9790c786563ab2dd659752e3136e9c02146ac612e3,Tests_passed,651b244fa1c98967e26ebf9790c786563ab2dd659752e3136e9c02146ac612e3,Tests_passed,651b244fa1c98967e26ebf9790c786563ab2dd659752e3136e9c02146ac612e3,Tests_passed,651b244fa1c98967e26ebf9790c786563ab2dd659752e3136e9c02146ac612e3,Tests_passed,651b244fa1c98967e26ebf9790c786563ab2dd659752e3136e9c02146ac612e3,Tests_passed,651b244fa1c98967e26ebf9790c786563ab2dd659752e3136e9c02146ac612e3,Merge_failed,651b244fa1c98967e26ebf9790c786563ab2dd659752e3136e9c02146ac612e3
19,refs/heads/master,14679576b6f0c1f47bad5b7f82cc7d34933dfe43,6b663c77c49b996ce6d15991d965371a1dc43e8c,da6bbd00195a4f373b713903bdbf8ec747068fd0,,True,True,efd9efd236a2eb77a19c2476137f5cdce5415b718051f77dc0b1743c899ba56d,Tests_passed,0.0,789cc24115b0c6839a80c4697d953381ba5ace9658c18dec4391d9de2d37d966,Tests_passed,0.0,True,True,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Merge_failed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f
20,refs/heads/master,6b663c77c49b996ce6d15991d965371a1dc43e8c,04080b842791b5720b4f2439a6cdc2e13eeba6fb,e68e9a356a9e06456e0b2c6c79122edad873a219,,True,True,3b45dd2e75b2691c419641eb84fec9aed2afcf38c0e953af49b7aff03ce7f32f,Tests_passed,0.0,d5862b958c6d235d5e487931adc047e4951507e172ecfe143f617170a33a294d,Tests_passed,0.0,True,True,Tests_passed,efd9efd236a2eb77a19c2476137f5cdce5415b718051f77dc0b1743c899ba56d,Tests_passed,efd9efd236a2eb77a19c2476137f5cdce5415b718051f77dc0b1743c899ba56d,Tests_passed,efd9efd236a2eb77a19c2476137f5cdce5415b718051f77dc0b1743c899ba56d,Tests_passed,efd9efd236a2eb77a19c2476137f5cdce5415b718051f77dc0b1743c899ba56d,Tests_passed,efd9efd236a2eb77a19c2476137f5cdce5415b718051f77dc0b1743c899ba56d,Tests_passed,efd9efd236a2eb77a19c2476137f5cdce5415b718051f77dc0b1743c899ba56d,Tests_passed,efd9efd236a2eb77a19c2476137f5cdce5415b718051f77dc0b1743c899ba56d,Tests_passed,efd9efd236a2eb77a19c2476137f5cdce5415b718051f77dc0b1743c899ba56d,Tests_passed,efd9efd236a2eb77a19c2476137f5cdce5415b718051f77dc0b1743c899ba56d,Tests_passed,efd9efd236a2eb77a19c2476137f5cdce5415b718051f77dc0b1743c899ba56d,Tests_passed,efd9efd236a2eb77a19c2476137f5cdce5415b718051f77dc0b1743c899ba56d,Tests_passed,efd9efd236a2eb77a19c2476137f5cdce5415b718051f77dc0b1743c899ba56d,Tests_passed,efd9efd236a2eb77a19c2476137f5cdce5415b718051f77dc0b1743c899ba56d,Merge_failed,efd9efd236a2eb77a19c2476137f5cdce5415b718051f77dc0b1743c899ba56d
21,refs/heads/master,b4a4d110b247267bc0e898b91c4e7f2a59683d81,e68e9a356a9e06456e0b2c6c79122edad873a219,da6bbd00195a4f373b713903bdbf8ec747068fd0,,True,True,d5862b958c6d235d5e487931adc047e4951507e172ecfe143f617170a33a294d,Tests_passed,0.0,789cc24115b0c6839a80c4697d953381ba5ace9658c18dec4391d9de2d37d966,Tests_passed,0.0,True,True,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Tests_passed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f,Merge_failed,4709a0746e4093f15459ef6186bf9ba67141041c827cecd0ec2782421794791f
