idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,sampled for testing
3,refs/heads/master,ba7fc3569a334876ba95c064d5ca819314b4db19,0ff6d63698df40d5f171a63ed656f3a224b76ed0,b00bc69a238eee15a91f2b9cf260c7b9f14f65c0,,False,False,,,,,,,,False
4,refs/remotes/origin/develop,dfbe122d5fcd33ab125559bd6ed317cd47633c38,2a3ead023e736bb9aff47dd67393c3b6ffbe98ed,10f14a5893ed44d6e1c04da03c4d293ca4e4570f,,False,False,,,,,,,,False
5,refs/remotes/origin/develop,9da92fcc3139ec189fae4f3cc49e2995c845c660,84dee77de9dd6a2a08e3f31c8a80a769a231144f,12d1c5d044f6e380f3f2cf41aba6970787ea468d,,True,True,2031162521794dde8eb359f7081ec3131264c96ef9df92db7457458cb04b37d7,Tests_passed,0.8826666666666667,a13f6a24deef31c428942eaa9558c78c65b6849d5258f254f10f0044799a4cbb,Tests_passed,0.8826666666666667,True,True
