idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
1,refs/heads/master,3abe3b1e86c2e504c79213fd8503aa9c82f4db92,0fb31cceed94088432e7ec94981151a811ab0a50,7b8a1f800180c64bab53d3cc48cd7b2093b63b94,,10,1,72,11,False,False,,,True,10,,,,False,False
3,refs/heads/master,85e71b14d8d6be222c9e3af6fcee5354b87d03bc,6fcfa6bbff643a5f3aca0d279dfe9a2cf3c788e5,b920e77834f5e178268a2b4bacaddc11c95b9229,,5,1,22,4,False,False,,,True,5,,,,False,False
4,refs/heads/master,c00c2e6554f121dc4bbb4fb2549738e1b1ec639f,73d171b086455c3d56fb7554ef823f875663b4e0,eb55eb9b6f00bc2435d9d65b521ca592f9138e01,,23,15,242,48,True,True,Tests_passed,290830813490792a7cf33b82a6df8bdecc6d7cd87d92cf87918f9b5e8e19221c,True,14,True,Tests_passed,3225e85c3d0c3c718f84e1ebb2469ce0deed53e245e01c8161c47842796f0eaf,True,True
5,refs/heads/master,3b512dbca8922a2b401b4411d74f8685b70583c3,9f80d65c55704e347cdf2be12c4a178d1185fd3f,be1575c88d76f172cb57d54ab4ce78ad0c32ebe8,,7,0,1063,6,False,False,,,True,7,,,,False,False
6,refs/heads/master,e34e106ecfd5b389845cd9c5d27120d6c897abb8,95bab1bc2a23d403609925847ebc91337bf47bc3,465500fb2007fe71ea79a079a4d38c070a13b08a,,15,14,23,5,True,True,Tests_failed,6bacd83e4df86072ade16cde257b11b97e68c5fe7b9f2c512bcb0795580db558,True,5,False,Tests_failed,d5aa9c5b346791f677cb825d4077fedc01d29ec300a59d9b62b3dac59fcfe7f2,False,False
7,refs/heads/master,46ef19ea8f9f71dec3d6c9af131cb718afae8d81,1f7dd306a98b6414542d90464938b9c81d7a5e75,f2acb9fdb8977882e90d1255eedeef3025c28761,,6,2,28,8,False,True,,,True,5,,,,False,False
9,refs/heads/master,f2acb9fdb8977882e90d1255eedeef3025c28761,8c845961370af47af17685d87a804324311b4794,a6d92c8ab8dc2040dbe0d85ce29fcbbfb790535b,,6,5,59,1,False,True,,,True,2,,,,False,False
10,refs/heads/master,8c845961370af47af17685d87a804324311b4794,1e15fe59adaecce51183e9124d534af348d459f0,edd9a1d15b7a3181f10759c911fe772bf63d16f3,,13,2,51,26,False,True,,,True,9,,,,False,False
12,refs/heads/master,1082da100738e61b70fa01f424d55df06a37962b,3e5885d0c938d610595b3f94a3d3f0acff97dc05,974cba13dcec7042027e37853101ee2826f70546,,25,16,186,30,True,True,Tests_failed,bc2456cc9aed01e9bf42ee8981bec649899fd6fbb752155ddd35d8ecea72a90b,True,13,False,Tests_failed,06b648f6a6ac0634abc91306b6a0d48e6465297c842736573287066b0941a24a,False,False
13,refs/heads/master,a984216486bae218ce81b5f0086070ddbf70eaef,52f89634f720bdb9a0ae3bd2b930687b7d50fe40,64468b71d6cedb4f3b2dd588c45790ba08583369,,208,15,2312,525,True,True,Tests_failed,0a9a0b1b6ea2bbd6b6e361e978948a6727bcd7bec34eadc3772a043e64686b68,True,200,False,Tests_failed,01c4cbc41cb9784155536d229114261484de70bab90c4167bedf4fdb01bf2aad,False,False
14,refs/heads/master,109222444159a3d8eb11de1b0389644aec7e6ba5,59f4503a169dbb3e951906d481364060ce76844c,715efb8101d4d83a15f23c47966cef3f0e4b3d58,,9,9,0,Error,False,False,,,False,0,,,,False,False
15,refs/heads/master,e7a17c115cae86220ff42f926d3f773a762369b5,8a8004b6d90a8140c8b62565b52aea6cdbebc278,69410fa716495d42ffa4984457f450f92c9c1356,,40,25,189,37,True,True,Tests_passed,aeb9d49c80577e5eeb4ab8b37933f6642d09a5f79b68478fff6f980b76fd3daa,True,17,False,Tests_failed,b49d3362bf083539dc0b4e52cd5f3174fcf52c8a7ee2c5cb883ceabd124772f2,False,False
16,refs/heads/master,63c318bb1a18f198c7f1dcde05b75d730a02a5b3,80b06b30964d13bdcd75ea297409cde4c9839f03,bb8f10e305055ee0e7cfa0d6430d98b394218ce4,,145,40,3913,306,True,True,Tests_failed,e0b3c87e87a63f24ac99daf785033325f77dd358819bde341c7940dfa01e95c6,True,123,False,Tests_failed,9bdd2ecc8a7d3813516fe72b7217a6118252c5532b79cb9172f39136a837ede0,False,False
17,refs/heads/master,a7d3c1990f6f68a0e710901687f9ae2eede5bbb2,5b05dd4020f6920bd3a29bbb3d05dab293103a7f,b1f01b3b5afd8bb43bc94c2c49fb5e5865cd1339,,163,0,6387,160,False,True,,,True,163,,,,False,False
18,refs/heads/master,5b05dd4020f6920bd3a29bbb3d05dab293103a7f,71d51f5164b2898b757cf11ebf0b90d6f95158c7,366f09ea55d4f738bb9cded03d579eb841410a96,,191,4,6459,173,False,True,,,True,188,,,,False,False
20,refs/heads/master,75d24e33b99870a05450685aaad84ee5d11022a9,0d1631c69eca912756da3d074897f730f1baff4a,0b762c1fe9a8fe562b987c27fb06a92d3c90b825,,95,0,1725,262,False,True,,,True,95,,,,False,False
22,refs/heads/master,0b762c1fe9a8fe562b987c27fb06a92d3c90b825,9a584663686d15f0c523283fa76b22f64eb1aea4,718113f5b0414f507e094e3cdac151731b2c3a75,,0,0,0,Error,False,False,,,False,0,,,,False,False
23,refs/heads/master,9a584663686d15f0c523283fa76b22f64eb1aea4,e983a3c6ab7fe953ebb188f0ea7d5423ce998471,d01166d249ec5660a46448e313816b5c518de377,,0,0,0,Error,False,False,,,False,0,,,,False,False
26,refs/heads/master,d01166d249ec5660a46448e313816b5c518de377,b1697aa0723398e118d9c102dfbe351e39fc97cb,8ebd57c5be4333ccfadbc98d3a162166851c5148,,4,4,0,Error,False,False,,,False,0,,,,False,False
27,refs/heads/master,d6e402a18d1d2156bce791509ae49d27cb35873b,d553308a1b9ae0c54a45284aef6f7ae2fbb603d1,6ed4e5b285a06c9e665fadde079d100e06350eaa,two initial commits,Error while retrieving base sha,Error while retrieving base sha,5317,319,False,True,,,True,176,,,,False,False
28,refs/heads/master,6ed4e5b285a06c9e665fadde079d100e06350eaa,bac9f895ad786eff9e39622c5b65f8f1185fa585,838666326a5f8bf3770663eab3e45807f83c2dc3,two initial commits,Error while retrieving base sha,Error while retrieving base sha,7709,395,False,True,,,True,233,,,,False,False
