idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,a1770b685ad96018165bff74b46267ee9444318d,78ab52719cfcad3b5b20985574bf619e6afe5d86,10bb564d9d94eb6bd6b68131fa3c78905e8076eb,,False,True,True,8.0,52.0,False,,,,,,False
2,refs/heads/master,dc0ed1f87ea57f8a837b9004197aa3eeed98197e,09f1f1f3efbfbdfcf4b3bafe0fec014d1d82feb8,51ed33f31edb01275c19f3bc37b7178e7f679e4a,,False,False,False,0.0,0.0,False,,,,,,False
3,refs/heads/master,7f35a9c73741d59b9cd9f6ed1f7de8fb3cfa9149,146844200974f3bd7b3a7637bda838a16d498972,6a3abee2d5a79da918698bd8aa8d21592b10a18a,,False,False,True,3.0,2.0,False,,,,,,False
4,refs/heads/master,f96ea74ffaf63c820dae4ed5e33941dfd9230a7c,8c91c249baee9d3a72e876c42f3dc387953e9bff,f8be12ef2f4810fbebac0340bd28cf2443980e6b,,True,True,True,51.0,190.0,True,Tests_passed,fe6f454312255f2c40449c6c91317b1d27d621779beb3f250545457e00e3b85f,True,Tests_passed,c16c51c4e8f866d3e16bd5f384a14a6c5f342bed2425eb14066a34498bfdcd09,True
5,refs/heads/master,3cf295d5f98a81dd7cb6d35b132c691507449169,8c6ceb2eaa4045feaf28c5b6dcb1187e99ad6d45,56dd78e4a416b96a17580358fa093df7629dd879,,False,False,False,0.0,0.0,False,,,,,,False
6,refs/heads/master,7f4e3c66bdfe6f9a7eb0a2405aaba486ffb71ebd,a1829bcd22662816d6f213122a35523e30078bfc,05b04aaf9a7b21ce4fce422826555ac282b3061f,,False,True,True,4.0,13.0,False,,,,,,False
7,refs/heads/master,3a475307e2c539d696adb258b4cbc01e7cdd1d81,d2fd172a4cc635e891b597b639ae60525050a900,cfb67a76cbf1f9e647b4ba67100f522a89ac8feb,,True,False,True,3.0,10.0,True,Tests_passed,3bc7b166e936a8afe511bef3ae1f396ca69f71e67ab6fdc27da6bcdfd6987991,True,Tests_passed,cdb2cf39860eab26ad76fefcdd772a1056f07c3df9fcaeaa38c2b9c38504b5b5,True
8,refs/heads/master,d2fd172a4cc635e891b597b639ae60525050a900,28443125abf6ee10f7e33f7dbb94b938935dbf57,b1f68f5ad8dbb8fa7eb82bf231b7c127bb114c90,,True,True,True,7.0,2.0,True,Tests_passed,3b9b6be4cdc51703aa4d88c94c069f6a43b5f4ff1f16afe8c25c7ada5bc6c478,True,Tests_passed,3bc7b166e936a8afe511bef3ae1f396ca69f71e67ab6fdc27da6bcdfd6987991,True
9,refs/heads/master,71fe28706441e124304b769fb8a9e02fc351ba3d,f32e24fe02c7340567b0d1deb36d06bbe7b4f6af,f4070461e688bbbb0ad6673441cc51c401f13a35,,False,True,True,51.0,257.0,False,,,,,,False
10,refs/heads/master,d6e3211669ba394144ef7ab68373cc63abf5eb46,26360a5bc5bf3d133221c81eabdcd1d719bb0c3a,258e8b7b82b1166c0487b21b9363351a90d26abf,,True,True,True,7.0,17.0,True,Tests_passed,4af79b2d5ee7dfc00e803d0ba4a39652613ecc829af8c30a32e1f707f907819e,True,Tests_passed,61caadf2fd3929728f7212c8db8c17703c1077fe257e7f1fa9672938a82251a0,True
11,refs/heads/master,2da13bdbcb0306285b0e99b82d7e6b94b5a5a372,789a97683b4618cf3a203ded624597c536883b83,e2399549da8e727042401cbb02efb74f28206ce5,,True,True,True,125.0,1378.0,False,Tests_failed,07c43fef218b7bdf25c93810a3185b082c6bcb285b8ade96bf4b3bc06fa073b5,False,Tests_passed,d98931ef0642959c1f09928cd7672ee49d8e7ae34e129c8ac9b30013931a21c6,False
12,refs/heads/master,75e28221fed880928502b7b7bc8787ea743dcd15,fabb556e99b5462635bc640ae8d0ca883718d9f4,c1306fb71736e3cf0e193120a470abc10c1526b4,,False,True,True,43.0,14.0,False,,,,,,False
13,refs/heads/master,c081ce2bc4a1fc8a7ed0973cda1288f78a9ebfde,a06c6ea3c64fef24ce236ec18b562d17f78689e6,79ea2b3b9bb9d970fa762bb9af661b25f767bdbd,,True,True,True,34.0,14082.0,False,Tests_failed,270a6894941c28bd3f78330a00bda4720ff409608a1c88dfb01dfedf17c28c51,False,Tests_passed,cb0a52ee44daf9f27bc440dafcb1d23faf9185001aa457cbddf3353c89a94930,False
