idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
14,refs/heads/master,133e18fa9cf8cfbf7bfdf5397090940a2c9c2ec7,68872305846e8a143b3f1b795a83b956b63f9bf2,00c3d1604183baf214d9f302dba9352206ec6c1d,,9c7e1cd750d64918a87cdd2ac756f1cd9146f48d6e209214c2f0ae3705f25490,Tests_passed,5c1ee8da2468c5cf02d9ac17953215b4334b003093155eee346ba8a5c2f54552,Tests_passed,True,True,True,True,Tests_passed,8dedb9a5d39abcb1328f079085a9635088b29dc1c499d04b5e2f5090c0ca4d50,Tests_passed,8dedb9a5d39abcb1328f079085a9635088b29dc1c499d04b5e2f5090c0ca4d50,Tests_passed,8dedb9a5d39abcb1328f079085a9635088b29dc1c499d04b5e2f5090c0ca4d50,Tests_passed,8dedb9a5d39abcb1328f079085a9635088b29dc1c499d04b5e2f5090c0ca4d50,Tests_passed,8dedb9a5d39abcb1328f079085a9635088b29dc1c499d04b5e2f5090c0ca4d50,Tests_passed,8dedb9a5d39abcb1328f079085a9635088b29dc1c499d04b5e2f5090c0ca4d50,Tests_passed,8dedb9a5d39abcb1328f079085a9635088b29dc1c499d04b5e2f5090c0ca4d50,Tests_passed,8dedb9a5d39abcb1328f079085a9635088b29dc1c499d04b5e2f5090c0ca4d50,Tests_passed,8dedb9a5d39abcb1328f079085a9635088b29dc1c499d04b5e2f5090c0ca4d50,Tests_passed,8dedb9a5d39abcb1328f079085a9635088b29dc1c499d04b5e2f5090c0ca4d50,Tests_passed,8dedb9a5d39abcb1328f079085a9635088b29dc1c499d04b5e2f5090c0ca4d50,Tests_passed,8dedb9a5d39abcb1328f079085a9635088b29dc1c499d04b5e2f5090c0ca4d50,Tests_passed,508d5072524be697290ce299531b442f348929cf6ee26214abb1aeea394e2e83,Tests_passed,8dedb9a5d39abcb1328f079085a9635088b29dc1c499d04b5e2f5090c0ca4d50
52,refs/heads/master,b5c1fbf3e07e805e8351775ba0a67133e5c3fe65,aa27d919aed5d0a37d5b19e0148ef2e39a5a7e23,c4d8946fae0546a9f1f9313ec71e42c9a88f64a0,,cd1378769dac03f9410ffd28fa62de21193568d275f8b2053a547f597aee6e3c,Tests_passed,14f51a32891a92949c1646f434c220156942d854f215a53e3c7cd1504c2e0988,Tests_passed,True,True,True,True,Tests_passed,9f59fccc54cda1ab211caf1b7da6f39b3261568a039e8f59d8c0dacb49c2a817,Tests_passed,138a2bcdc8ebfb05684d1acc4c3dbee345b44a46978f403092cd1dc069ad6f06,Tests_passed,9f59fccc54cda1ab211caf1b7da6f39b3261568a039e8f59d8c0dacb49c2a817,Tests_passed,138a2bcdc8ebfb05684d1acc4c3dbee345b44a46978f403092cd1dc069ad6f06,Tests_passed,9f59fccc54cda1ab211caf1b7da6f39b3261568a039e8f59d8c0dacb49c2a817,Tests_passed,9f59fccc54cda1ab211caf1b7da6f39b3261568a039e8f59d8c0dacb49c2a817,Tests_passed,9f59fccc54cda1ab211caf1b7da6f39b3261568a039e8f59d8c0dacb49c2a817,Tests_passed,9f59fccc54cda1ab211caf1b7da6f39b3261568a039e8f59d8c0dacb49c2a817,Tests_passed,9f59fccc54cda1ab211caf1b7da6f39b3261568a039e8f59d8c0dacb49c2a817,Tests_passed,9f59fccc54cda1ab211caf1b7da6f39b3261568a039e8f59d8c0dacb49c2a817,Tests_passed,138a2bcdc8ebfb05684d1acc4c3dbee345b44a46978f403092cd1dc069ad6f06,Tests_passed,9f59fccc54cda1ab211caf1b7da6f39b3261568a039e8f59d8c0dacb49c2a817,Tests_passed,737c743d2df475868f893ff1cef59b5e3d8bc66565a9487f8be3b37cd41ea987,Tests_passed,9f59fccc54cda1ab211caf1b7da6f39b3261568a039e8f59d8c0dacb49c2a817
60,refs/heads/master,86df8837ecf3a584848aa9887f735e7da91ca61d,d85183a7c710272ae06bfbacbe4c0ae2263d9a84,abcef1ae459ea3db7e7b16288d8be5a11cd856bd,,5b8c51b5bbbf9b8619222cd2775283e7704d9acbb7231acc9a12d8d01874de24,Tests_passed,07f001a05870cda7fcb4edc1c4bde7d36d766495a16ab10a576e7aab48640efd,Tests_passed,True,True,True,True,Merge_failed,40b40093142ff3fea586687a6d4f1315689ad93b771ae73fee542492602961b9,Merge_failed,40b40093142ff3fea586687a6d4f1315689ad93b771ae73fee542492602961b9,Merge_failed,40b40093142ff3fea586687a6d4f1315689ad93b771ae73fee542492602961b9,Merge_failed,40b40093142ff3fea586687a6d4f1315689ad93b771ae73fee542492602961b9,Merge_failed,40b40093142ff3fea586687a6d4f1315689ad93b771ae73fee542492602961b9,Merge_failed,40b40093142ff3fea586687a6d4f1315689ad93b771ae73fee542492602961b9,Merge_failed,40b40093142ff3fea586687a6d4f1315689ad93b771ae73fee542492602961b9,Merge_failed,334baf9f1f052ff9bc2eb3e6094783d613fafaa278a61ddb64488f98fb6c970b,Merge_failed,40b40093142ff3fea586687a6d4f1315689ad93b771ae73fee542492602961b9,Merge_failed,40b40093142ff3fea586687a6d4f1315689ad93b771ae73fee542492602961b9,Merge_failed,40b40093142ff3fea586687a6d4f1315689ad93b771ae73fee542492602961b9,Tests_passed,5b8c51b5bbbf9b8619222cd2775283e7704d9acbb7231acc9a12d8d01874de24,Tests_passed,01c96377e3998daea756c76f242090042c13c23817dd0b2a1f678862f2f1d5b6,Merge_failed,fdd8e0fe25e96359ada877b4d7f1b6df18ee7a9fc460c2c2416a910cef797abf
134,refs/heads/master,14ac11e8e00bccf2e45201bc5e80ec4f07800b34,4d7c96cb8312c526fb92c0dffbecd1da04cb2d2d,24b0a9034cf4f3ee9988a1b054bdcd2261737df6,,eef18fb13fa6bda5278ab4cf3b338d1a47294786afdc195bfff3033831fb462a,Tests_passed,d9e0a0bddbfdbebd05275f4ad2cbd38a4859f1ee4bdfcc99a46196f40dce8168,Tests_passed,True,True,True,True,Tests_passed,889f94a6f9ab8c6abfa5a6e5f0c3520c50ff06e0f9a92ec7b8b4d072ec436950,Tests_passed,889f94a6f9ab8c6abfa5a6e5f0c3520c50ff06e0f9a92ec7b8b4d072ec436950,Tests_passed,889f94a6f9ab8c6abfa5a6e5f0c3520c50ff06e0f9a92ec7b8b4d072ec436950,Tests_passed,889f94a6f9ab8c6abfa5a6e5f0c3520c50ff06e0f9a92ec7b8b4d072ec436950,Tests_passed,889f94a6f9ab8c6abfa5a6e5f0c3520c50ff06e0f9a92ec7b8b4d072ec436950,Tests_passed,889f94a6f9ab8c6abfa5a6e5f0c3520c50ff06e0f9a92ec7b8b4d072ec436950,Tests_passed,889f94a6f9ab8c6abfa5a6e5f0c3520c50ff06e0f9a92ec7b8b4d072ec436950,Tests_passed,889f94a6f9ab8c6abfa5a6e5f0c3520c50ff06e0f9a92ec7b8b4d072ec436950,Tests_passed,889f94a6f9ab8c6abfa5a6e5f0c3520c50ff06e0f9a92ec7b8b4d072ec436950,Tests_passed,889f94a6f9ab8c6abfa5a6e5f0c3520c50ff06e0f9a92ec7b8b4d072ec436950,Tests_passed,889f94a6f9ab8c6abfa5a6e5f0c3520c50ff06e0f9a92ec7b8b4d072ec436950,Tests_passed,889f94a6f9ab8c6abfa5a6e5f0c3520c50ff06e0f9a92ec7b8b4d072ec436950,Tests_passed,fb5d1011305092376867e20dcd90b9a8d47304c9b51b1845bd843701fc18d7d5,Tests_passed,889f94a6f9ab8c6abfa5a6e5f0c3520c50ff06e0f9a92ec7b8b4d072ec436950
141,refs/heads/master,216f4630d1d4b62bedf919123b8c4c8795002d05,77d8e540a5f32a2aab5931ccfb0cdedfb63d37b3,e7aab742e338b848c85c1fdb3d0df14e6d8875cc,,d4dfbef32fcd62110b6b0ad3e23d3a01e411568de5d923072bd827f1aa84bb66,Tests_passed,0dcbf9369116dff71c4c092c950b7192c3e18dab927bc7217942f2f8f3dc2866,Tests_passed,True,True,True,True,Merge_failed,0d139c53229a390c9f4312bcf17a637b15a98bedbd5d4b78b55c4bb0991ddcc8,Merge_failed,a5d598a905f1c21cda988eeef990a4f3011248104f7b3d342deec7a5e99be5e3,Merge_failed,0d139c53229a390c9f4312bcf17a637b15a98bedbd5d4b78b55c4bb0991ddcc8,Merge_failed,a5d598a905f1c21cda988eeef990a4f3011248104f7b3d342deec7a5e99be5e3,Merge_failed,0d139c53229a390c9f4312bcf17a637b15a98bedbd5d4b78b55c4bb0991ddcc8,Merge_failed,0d139c53229a390c9f4312bcf17a637b15a98bedbd5d4b78b55c4bb0991ddcc8,Merge_failed,0d139c53229a390c9f4312bcf17a637b15a98bedbd5d4b78b55c4bb0991ddcc8,Merge_failed,569a5c843b3654f854fac4ac4db0ad0385f1554e8dfe4c59542039841bdc6f4c,Merge_failed,0d139c53229a390c9f4312bcf17a637b15a98bedbd5d4b78b55c4bb0991ddcc8,Merge_failed,0d139c53229a390c9f4312bcf17a637b15a98bedbd5d4b78b55c4bb0991ddcc8,Tests_passed,a5d598a905f1c21cda988eeef990a4f3011248104f7b3d342deec7a5e99be5e3,Merge_failed,9062536eaf159f0d87aae558541b84c651c549924f174866c97ebf687028a8a0,Merge_failed,328cc38ac05d9b9d6989bb553929833f809f2443b565a9f0b70592c4f5275dfb,Merge_failed,d39056a0f615e8bdf9556a464ed0633d71c13d69b52553a2cc74800381ca4d1e
142,refs/heads/master,7422197487f7fb1c43111c98d9859e9c05052566,668d6eb9dd831ffaa0a5f20dd9f34f6e54eb8a08,73a0bfe83fe56f264293476ce262a774c7b7fc1f,,6ab3a9b711d74ef199aa3f1233e5fe391abd67eb68b492cb73f83c29a476a9cb,Tests_passed,4630f11d26138b665e413ef8871fafadc2b6ecc7179c43278a1de0a05d709754,Tests_passed,True,True,True,True,Merge_failed,d39192477912d496ae96333781e892d610af2a3dc6c19ec724f2045bc61de111,Tests_passed,3167acaf3d30d2a9388d4699309d12285770150788ec3900f78b01314671642c,Merge_failed,d39192477912d496ae96333781e892d610af2a3dc6c19ec724f2045bc61de111,Tests_passed,3167acaf3d30d2a9388d4699309d12285770150788ec3900f78b01314671642c,Merge_failed,d39192477912d496ae96333781e892d610af2a3dc6c19ec724f2045bc61de111,Merge_failed,d39192477912d496ae96333781e892d610af2a3dc6c19ec724f2045bc61de111,Merge_failed,d39192477912d496ae96333781e892d610af2a3dc6c19ec724f2045bc61de111,Merge_failed,c8e2ea6aea0bcc16814521f4362c82585c78226dbcad18ae74ddb25a913f7e67,Merge_failed,d39192477912d496ae96333781e892d610af2a3dc6c19ec724f2045bc61de111,Merge_failed,d39192477912d496ae96333781e892d610af2a3dc6c19ec724f2045bc61de111,Tests_passed,3167acaf3d30d2a9388d4699309d12285770150788ec3900f78b01314671642c,Merge_failed,49366f8dfc1003417374236aad4dd132efaa73607d10615784e74cb0666e56c6,Tests_passed,b7f6c1f9fda12ddda1a89301abcc72cbb98684187daf5e76a5cdb77a631be000,Merge_failed,f349d2be4e2e7c61cfe9a842b02987df7a52cdf522a785fdb9de301bb617bca6
152,refs/heads/master,6d2356a153f08d1e9b7c32737be0c2360fd01ec3,cf70b00fab20a750f7b692b4e87ebd65c9827abc,03cf6d591b36e15745e6250d5710ae7db25e1502,,67febb3c70b6f7067176540c7ac04f6b72d33bfe656c5c5ed69e608b75287cd3,Tests_passed,d636116d4ebe4f3913ee505030d10e30bd0ba70fb68a60cd2fcb298815759ae1,Tests_passed,True,True,True,True,Merge_failed,d62b8f488afa6c6d51e7731abb37715abf8f4414d56806197f5366f34006d7e4,Tests_failed,141093070b6094646f06f92368304d071c8fab46ee1b3843b908c6c6ec158eac,Merge_failed,d62b8f488afa6c6d51e7731abb37715abf8f4414d56806197f5366f34006d7e4,Tests_failed,141093070b6094646f06f92368304d071c8fab46ee1b3843b908c6c6ec158eac,Merge_failed,d62b8f488afa6c6d51e7731abb37715abf8f4414d56806197f5366f34006d7e4,Merge_failed,d62b8f488afa6c6d51e7731abb37715abf8f4414d56806197f5366f34006d7e4,Merge_failed,d62b8f488afa6c6d51e7731abb37715abf8f4414d56806197f5366f34006d7e4,Merge_failed,9f1140c6eb015a301db6aee0f0eadd9e9aab856a489253ba421694446e062fd1,Merge_failed,d62b8f488afa6c6d51e7731abb37715abf8f4414d56806197f5366f34006d7e4,Merge_failed,d62b8f488afa6c6d51e7731abb37715abf8f4414d56806197f5366f34006d7e4,Tests_failed,141093070b6094646f06f92368304d071c8fab46ee1b3843b908c6c6ec158eac,Merge_failed,0f82f2b495291f71d3899b5926fa865c916beb192b8bbf44826b2659d4972df6,Tests_failed,50560d703a996c7c5acdf19e3b1221f8b60d22415229c8bcffeff277f5c9ca15,Merge_failed,91a7045b1425bdcb6020d40722d36062b35b5840a1e904516787dbc9b1312a94
158,refs/heads/master,3f5f06efc0d7fc308b4fb8ed89bac42312e4fb4c,dda8733fcd2f1fe5b44f8780760080490277e107,e99b2f6e5c66fb17702d3710e165bfb015e2838e,,381fc2098efee432425ebcf6b9b9dcccdea2fc5229e78a7b63909d246df3274e,Tests_passed,37033f1ed93acd571c73ee871e6401af89b45055c59364cc9262e03a15cb2fef,Tests_passed,True,True,True,True,Merge_failed,cf6127b58fa0e3f0a3d0eac84746d3dcba8d92b01d7a9d2d80f787e18e7af655,Merge_failed,0a5ddbd62ee361a4dcc718e591739e35dd37281e56450e7de595c17da62bf64d,Merge_failed,cf6127b58fa0e3f0a3d0eac84746d3dcba8d92b01d7a9d2d80f787e18e7af655,Merge_failed,0a5ddbd62ee361a4dcc718e591739e35dd37281e56450e7de595c17da62bf64d,Merge_failed,cf6127b58fa0e3f0a3d0eac84746d3dcba8d92b01d7a9d2d80f787e18e7af655,Merge_failed,cf6127b58fa0e3f0a3d0eac84746d3dcba8d92b01d7a9d2d80f787e18e7af655,Merge_failed,cf6127b58fa0e3f0a3d0eac84746d3dcba8d92b01d7a9d2d80f787e18e7af655,Merge_failed,cd76857aa10ba184e993b40082adb43ed1a1b41f2b442d7ee8f6f6010f8fb71d,Merge_failed,cf6127b58fa0e3f0a3d0eac84746d3dcba8d92b01d7a9d2d80f787e18e7af655,Merge_failed,cf6127b58fa0e3f0a3d0eac84746d3dcba8d92b01d7a9d2d80f787e18e7af655,Merge_failed,0a5ddbd62ee361a4dcc718e591739e35dd37281e56450e7de595c17da62bf64d,Merge_failed,24f3569f32264dc5d4bcfa8b6f6a07409f328069a1513bb73b7cff0ccd51e329,Merge_failed,09b2cd9408384248cf663086676e2cd575de282707e7d0bbb1eb71babd7da5e1,Merge_failed,58c5107a46febe55c7458c6d56ef5b26d7a4aee6b6d110fa3a97a02ba3ce05c7
160,refs/heads/master,75bfd2e554316270cfbd84c551e34e6f07c2b4d5,5b99f8606479b7d2de075525c6ccac50b595f76e,652e9492353dd6f0b9c6bce9767014c71d554f2e,,677b5c8ba6487b0a830495fda4cda77540ddfd39b5cdba2b177c294175434a8b,Tests_passed,d740c9461b65a48d0b4a580a33e902cff96cb86e7828f7849751023154fa7e89,Tests_passed,True,True,True,True,Merge_failed,dca971de30406cf3866488fa0b0dd12177be67f887f977096b9426c3d1a9f773,Merge_failed,dca971de30406cf3866488fa0b0dd12177be67f887f977096b9426c3d1a9f773,Merge_failed,dca971de30406cf3866488fa0b0dd12177be67f887f977096b9426c3d1a9f773,Merge_failed,fce2f213210de112dc51fb7ef191c0879cdb1bd9af2cce2fd59b78b603b60e45,Merge_failed,9758ef307c3815dfaabc55ee505153ab3f5c51e1b995bc2f51c31add07783bef,Merge_failed,9758ef307c3815dfaabc55ee505153ab3f5c51e1b995bc2f51c31add07783bef,Merge_failed,dca971de30406cf3866488fa0b0dd12177be67f887f977096b9426c3d1a9f773,Merge_failed,8a6070906ac7362f147f218c3250da94a83741831e0f40d07dfa48a9f0199cf9,Merge_failed,dca971de30406cf3866488fa0b0dd12177be67f887f977096b9426c3d1a9f773,Merge_failed,dca971de30406cf3866488fa0b0dd12177be67f887f977096b9426c3d1a9f773,Merge_failed,dca971de30406cf3866488fa0b0dd12177be67f887f977096b9426c3d1a9f773,Merge_failed,1a56ebf137dc97455cfadb1ed162587f123f589a0951326d90c560f89437aa95,Tests_passed,7454e41b45696158a0ca8eebf00a7a22c1c579b903a1774f38268c0f79fe46e5,Merge_failed,e0c5cb7920e9eff754ebf0437550b5fa3f88f0e5d5fdf323e99d1a23feafc5a0
169,refs/heads/master,1cc8950b7d90bbf31ca7282d0ac74e62724b2991,e7f48e666b8931524bdc254c34daddc87047ea75,2880d1f8c2bb24baa4b2467260a74bc4c9ce6618,,a1230c9e702535cb9bbf88a05e25648857bf27cabe01636217856b6bb7e4dd26,Tests_passed,0e04f490a360aeb20b19f8bbf6ae229c67ee4ca96c1d456613dc4535cf801901,Tests_passed,True,True,True,True,Merge_failed,9584706cf1cedfbbdfad1c895f931ffb1d80ba88ae4b2572a9403fcfc85107ec,Merge_failed,9584706cf1cedfbbdfad1c895f931ffb1d80ba88ae4b2572a9403fcfc85107ec,Merge_failed,9584706cf1cedfbbdfad1c895f931ffb1d80ba88ae4b2572a9403fcfc85107ec,Merge_failed,9584706cf1cedfbbdfad1c895f931ffb1d80ba88ae4b2572a9403fcfc85107ec,Merge_failed,9584706cf1cedfbbdfad1c895f931ffb1d80ba88ae4b2572a9403fcfc85107ec,Merge_failed,9584706cf1cedfbbdfad1c895f931ffb1d80ba88ae4b2572a9403fcfc85107ec,Merge_failed,9584706cf1cedfbbdfad1c895f931ffb1d80ba88ae4b2572a9403fcfc85107ec,Merge_failed,a1230c9e702535cb9bbf88a05e25648857bf27cabe01636217856b6bb7e4dd26,Merge_failed,9584706cf1cedfbbdfad1c895f931ffb1d80ba88ae4b2572a9403fcfc85107ec,Merge_failed,9584706cf1cedfbbdfad1c895f931ffb1d80ba88ae4b2572a9403fcfc85107ec,Merge_failed,9584706cf1cedfbbdfad1c895f931ffb1d80ba88ae4b2572a9403fcfc85107ec,Merge_failed,9584706cf1cedfbbdfad1c895f931ffb1d80ba88ae4b2572a9403fcfc85107ec,Merge_failed,9584706cf1cedfbbdfad1c895f931ffb1d80ba88ae4b2572a9403fcfc85107ec,Tests_passed,9584706cf1cedfbbdfad1c895f931ffb1d80ba88ae4b2572a9403fcfc85107ec
