idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
1,refs/heads/master,2ffa9661b247ca48552e2d29f4c71cbdf77c246a,4162fa5d4eca0d5192a4b42725e151caeb3f591f,536b03fdc2fff5abb3c92d0ee50f74de0736e980,,False,"{'base_left': 'cache/diff_analyzer/logs/fincatto/nfe/4162fa5d4eca0d5192a4b42725e151caeb3f591f_536b03fdc2fff5abb3c92d0ee50f74de0736e980_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fincatto/nfe/4162fa5d4eca0d5192a4b42725e151caeb3f591f_536b03fdc2fff5abb3c92d0ee50f74de0736e980_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fincatto/nfe/4162fa5d4eca0d5192a4b42725e151caeb3f591f_536b03fdc2fff5abb3c92d0ee50f74de0736e980_left_right.log'}",False,,,True,2,4,,,,False,False
4,refs/heads/master,6fe83be3dd91c22cee2e00e4146dd090e9b31d16,5782ed68b7afa628e1d6027b93f5378608820db4,114750bc9e47a0693fae4ec5329d0128249e923c,,False,"{'base_left': 'cache/diff_analyzer/logs/fincatto/nfe/5782ed68b7afa628e1d6027b93f5378608820db4_114750bc9e47a0693fae4ec5329d0128249e923c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fincatto/nfe/5782ed68b7afa628e1d6027b93f5378608820db4_114750bc9e47a0693fae4ec5329d0128249e923c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fincatto/nfe/5782ed68b7afa628e1d6027b93f5378608820db4_114750bc9e47a0693fae4ec5329d0128249e923c_left_right.log'}",True,,,True,50,75,,,,False,False
5,refs/heads/master,a425e16691c43b12d6bf8b0aaa8b1f7e69c4b915,1600138afb69ea963c10275d976a5c1ccd89c4a7,114750bc9e47a0693fae4ec5329d0128249e923c,,False,"{'base_left': 'cache/diff_analyzer/logs/fincatto/nfe/1600138afb69ea963c10275d976a5c1ccd89c4a7_114750bc9e47a0693fae4ec5329d0128249e923c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fincatto/nfe/1600138afb69ea963c10275d976a5c1ccd89c4a7_114750bc9e47a0693fae4ec5329d0128249e923c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fincatto/nfe/1600138afb69ea963c10275d976a5c1ccd89c4a7_114750bc9e47a0693fae4ec5329d0128249e923c_left_right.log'}",False,,,True,4,30,,,,False,False
8,refs/heads/master,a8c7c0c791e6b8ca8d4c033326da948eb5f144ad,1ad689c4bdea12253f73e3897caf969debad9091,28103e4fec12f6c423ed4209fb368a1528e75d8e,,False,"{'base_left': 'cache/diff_analyzer/logs/fincatto/nfe/1ad689c4bdea12253f73e3897caf969debad9091_28103e4fec12f6c423ed4209fb368a1528e75d8e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fincatto/nfe/1ad689c4bdea12253f73e3897caf969debad9091_28103e4fec12f6c423ed4209fb368a1528e75d8e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fincatto/nfe/1ad689c4bdea12253f73e3897caf969debad9091_28103e4fec12f6c423ed4209fb368a1528e75d8e_left_right.log'}",True,,,True,52,155,,,,False,False
9,refs/heads/master,1ad689c4bdea12253f73e3897caf969debad9091,f636c8190d578960d881ec86075fb7122b9ed950,2dea3a82598472d3a6a45522f2fbfaf08159f5aa,,False,"{'base_left': 'cache/diff_analyzer/logs/fincatto/nfe/f636c8190d578960d881ec86075fb7122b9ed950_2dea3a82598472d3a6a45522f2fbfaf08159f5aa_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fincatto/nfe/f636c8190d578960d881ec86075fb7122b9ed950_2dea3a82598472d3a6a45522f2fbfaf08159f5aa_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fincatto/nfe/f636c8190d578960d881ec86075fb7122b9ed950_2dea3a82598472d3a6a45522f2fbfaf08159f5aa_left_right.log'}",True,,,True,52,159,,,,False,False
10,refs/heads/master,f636c8190d578960d881ec86075fb7122b9ed950,32ab13e59ffdde1084f9575874c4817fc1d9b2ab,64002b8c65746e3419d260ab41cf186350f770ea,,False,"{'base_left': 'cache/diff_analyzer/logs/fincatto/nfe/32ab13e59ffdde1084f9575874c4817fc1d9b2ab_64002b8c65746e3419d260ab41cf186350f770ea_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fincatto/nfe/32ab13e59ffdde1084f9575874c4817fc1d9b2ab_64002b8c65746e3419d260ab41cf186350f770ea_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fincatto/nfe/32ab13e59ffdde1084f9575874c4817fc1d9b2ab_64002b8c65746e3419d260ab41cf186350f770ea_left_right.log'}",True,,,True,53,183,,,,False,False
11,refs/heads/master,7aa0dc813aa5f98596917bbd1c6c35139c1d427f,743119d4d84d542682461f94589a02198ad6747f,4469da3fa1317e18a2797aca0dde9d95bee94f03,,False,"{'base_left': 'cache/diff_analyzer/logs/fincatto/nfe/743119d4d84d542682461f94589a02198ad6747f_4469da3fa1317e18a2797aca0dde9d95bee94f03_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fincatto/nfe/743119d4d84d542682461f94589a02198ad6747f_4469da3fa1317e18a2797aca0dde9d95bee94f03_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fincatto/nfe/743119d4d84d542682461f94589a02198ad6747f_4469da3fa1317e18a2797aca0dde9d95bee94f03_left_right.log'}",False,,,True,3,3,,,,False,False
12,refs/heads/master,cf4897d66aa6fd7459bbc4266cd4f8d98a4065ca,f3382b2be1807ffb6d1168ac8d78d895e33eb543,107a949525b18c520d2af80dfb8dc99e9a95527b,,False,"{'base_left': 'cache/diff_analyzer/logs/fincatto/nfe/f3382b2be1807ffb6d1168ac8d78d895e33eb543_107a949525b18c520d2af80dfb8dc99e9a95527b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fincatto/nfe/f3382b2be1807ffb6d1168ac8d78d895e33eb543_107a949525b18c520d2af80dfb8dc99e9a95527b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fincatto/nfe/f3382b2be1807ffb6d1168ac8d78d895e33eb543_107a949525b18c520d2af80dfb8dc99e9a95527b_left_right.log'}",False,,,True,3,7,,,,False,False
13,refs/heads/master,5815b72b9d50dd6bb0de17ceb6fca9860129bf89,46e01d6f3b944e7a89082899bef10a550fe8c727,d7440e904b98cf6c79ad26b086f842d53d68a181,,False,"{'base_left': 'cache/diff_analyzer/logs/fincatto/nfe/46e01d6f3b944e7a89082899bef10a550fe8c727_d7440e904b98cf6c79ad26b086f842d53d68a181_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fincatto/nfe/46e01d6f3b944e7a89082899bef10a550fe8c727_d7440e904b98cf6c79ad26b086f842d53d68a181_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fincatto/nfe/46e01d6f3b944e7a89082899bef10a550fe8c727_d7440e904b98cf6c79ad26b086f842d53d68a181_left_right.log'}",False,,,True,3,21,,,,False,False
14,refs/heads/master,e6ab2d285e7bbea06e7aa307b6935a7d86bafdc4,f1cbb3b5d6a9af67b0433dfc3cc0770878c44186,9f09d58ca6a0d6ffdc799e9f012a24db411acf32,,False,"{'base_left': 'cache/diff_analyzer/logs/fincatto/nfe/f1cbb3b5d6a9af67b0433dfc3cc0770878c44186_9f09d58ca6a0d6ffdc799e9f012a24db411acf32_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fincatto/nfe/f1cbb3b5d6a9af67b0433dfc3cc0770878c44186_9f09d58ca6a0d6ffdc799e9f012a24db411acf32_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fincatto/nfe/f1cbb3b5d6a9af67b0433dfc3cc0770878c44186_9f09d58ca6a0d6ffdc799e9f012a24db411acf32_left_right.log'}",False,,,True,3,4,,,,False,False
18,refs/heads/master,32ab13e59ffdde1084f9575874c4817fc1d9b2ab,59c6460e190c42d4834904fed91e8841268d5579,591b6ff3e7368733e447d71a926288dbb0903b9b,,False,"{'base_left': 'cache/diff_analyzer/logs/fincatto/nfe/59c6460e190c42d4834904fed91e8841268d5579_591b6ff3e7368733e447d71a926288dbb0903b9b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fincatto/nfe/59c6460e190c42d4834904fed91e8841268d5579_591b6ff3e7368733e447d71a926288dbb0903b9b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fincatto/nfe/59c6460e190c42d4834904fed91e8841268d5579_591b6ff3e7368733e447d71a926288dbb0903b9b_left_right.log'}",True,,,True,54,164,,,,False,False
19,refs/heads/master,39e24e556bf2a962e54349a63bc5317ec42d582a,74b1941a23191f9b71d0c450ae4c8ff82d69bae8,285d85bce7926dffd315a213faabb6af9e61306d,,False,"{'base_left': 'cache/diff_analyzer/logs/fincatto/nfe/74b1941a23191f9b71d0c450ae4c8ff82d69bae8_285d85bce7926dffd315a213faabb6af9e61306d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/fincatto/nfe/74b1941a23191f9b71d0c450ae4c8ff82d69bae8_285d85bce7926dffd315a213faabb6af9e61306d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/fincatto/nfe/74b1941a23191f9b71d0c450ae4c8ff82d69bae8_285d85bce7926dffd315a213faabb6af9e61306d_left_right.log'}",False,,,True,3,4,,,,False,False
